,AGRN (375790)
ACH-000226,-0.162670349736
ACH-000227,-0.134548781722
ACH-000228,-0.0121910552049
ACH-000231,-0.333060586431
ACH-000232,-0.24126897588799998
ACH-000233,-0.198048564529
ACH-000234,-0.274933932255
ACH-000235,-0.19659423857500002
ACH-000237,-0.33581181148199996
ACH-000238,-0.392933201773
ACH-000243,-0.153171470934
ACH-000244,-0.19755441136799998
ACH-000246,-0.208137635017
ACH-000248,-0.33037880154800003
ACH-000250,-0.27302409129599997
ACH-000251,-0.20466393784200002
ACH-000253,-0.408479077122
ACH-000255,-0.180854822757
ACH-000256,-0.399746437905
ACH-000257,-0.40081244343
ACH-000258,-0.560026033473
ACH-000259,-0.346526411259
ACH-000260,-0.201540298073
ACH-000261,-0.26053923366799997
ACH-000262,-0.286723937485
ACH-000263,-0.451149237336
ACH-000264,-0.24138863111900002
ACH-000265,-0.162202291803
ACH-000266,-0.34074237129900004
ACH-000272,-0.293206232412
ACH-000273,-0.42832908158200006
ACH-000274,-0.377594196041
ACH-000277,-0.455319624948
ACH-000278,-0.412061570584
ACH-000279,-0.219584570418
ACH-000280,-0.252645674536
ACH-000281,-0.370298973552
ACH-000288,-0.444779983585
ACH-000291,-0.215427617843
ACH-000293,-0.223305619674
ACH-000294,-0.131978094454
ACH-000295,-0.45676753762199995
ACH-000296,-0.10911039925100001
ACH-000302,-0.313474218769
ACH-000304,-0.27847127363
ACH-000307,-0.176878712243
ACH-000308,-0.33228438491
ACH-000310,-0.200385478103
ACH-000311,-0.188549923354
ACH-000312,-0.43424576235699996
ACH-000315,-0.23124261741000002
ACH-000316,-0.283565513863
ACH-000317,-0.17396730443
ACH-000318,0.024261100688099998
ACH-000319,-0.24212186147700002
ACH-000320,-0.362091278295
ACH-000322,-0.22878026567499998
ACH-000323,-0.407939186162
ACH-000324,-0.330679860507
ACH-000329,-0.429543184086
ACH-000330,-0.16737764866
ACH-000331,-0.290033037496
ACH-000332,-0.388080715355
ACH-000334,-0.17963426973000002
ACH-000335,-0.104992548254
ACH-000336,-0.276017000918
ACH-000337,-0.520897873904
ACH-000339,-0.273597937168
ACH-000341,0.015476450785100002
ACH-000348,-0.21430338939399998
ACH-000350,-0.215114570946
ACH-000352,-0.27547014439899997
ACH-000356,-0.493754254784
ACH-000361,-0.054040661822699995
ACH-000362,-0.160105589551
ACH-000363,-0.231645546111
ACH-000364,-0.115040986362
ACH-000365,-0.233322275358
ACH-000366,-0.32005386459699997
ACH-000368,-0.275767231168
ACH-000374,-0.153089024082
ACH-000375,-0.23615240113400002
ACH-000376,-0.17648649255399998
ACH-000381,0.006514070770779999
ACH-000383,-0.17088305248100003
ACH-000387,-0.321940156221
ACH-000389,-0.628665155959
ACH-000390,-0.280894554026
ACH-000393,-0.30125639340599997
ACH-000395,-0.169253172237
ACH-000397,-0.377174816491
ACH-000401,-0.229196471811
ACH-000402,-0.682591498719
ACH-000403,-0.313257843436
ACH-000404,-0.530179406449
ACH-000406,-0.26621489642499996
ACH-000407,-0.550927665044
ACH-000408,-0.22363834346500003
ACH-000410,-0.0864068851061
ACH-000411,-0.216533981836
ACH-000414,-0.256854657284
ACH-000415,-0.09342589103499999
ACH-000416,-0.324679210826
ACH-000420,-0.28654759482500003
ACH-000421,-0.25965990427700003
ACH-000424,-0.17017310291299997
ACH-000425,-0.357279677212
ACH-000426,-0.038620649054400005
ACH-000427,-0.255510203114
ACH-000433,-0.293902543635
ACH-000436,-0.150368199842
ACH-000444,-0.29926909144
ACH-000445,-0.259719793049
ACH-000448,-0.287040471803
ACH-000450,-0.139290931784
ACH-000452,-0.427272481637
ACH-000454,-0.31210852518800003
ACH-000458,-0.349872939818
ACH-000459,-0.140810836987
ACH-000460,-0.0842355749012
ACH-000461,-0.346567278577
ACH-000463,-0.264453026742
ACH-000464,-0.33879018869800004
ACH-000466,-0.323692064504
ACH-000467,-0.0807157363643
ACH-000468,-0.342564291964
ACH-000469,-0.406913519742
ACH-000470,-0.229876642826
ACH-000471,-0.22802973561099998
ACH-000472,-0.292370066904
ACH-000473,-0.35858261490800003
ACH-000475,-0.180249418544
ACH-000476,-0.443269607022
ACH-000477,-0.316996703989
ACH-000480,-0.100221027936
ACH-000481,-0.29928043762699996
ACH-000483,-0.139595782555
ACH-000484,-0.368494944006
ACH-000485,-0.258257678156
ACH-000486,-0.0775676978737
ACH-000487,-0.24770923866900002
ACH-000488,-0.23963316137200003
ACH-000490,-0.210292065566
ACH-000491,-0.20736641371800002
ACH-000495,-0.22036725057300002
ACH-000496,-0.39279033842699995
ACH-000499,-0.205289920126
ACH-000500,-0.571965126529
ACH-000502,-0.292577327085
ACH-000503,-0.0446862673609
ACH-000505,-0.218414630071
ACH-000507,-0.298958802322
ACH-000510,-0.23196193517799998
ACH-000511,-0.262796389988
ACH-000512,-0.40021433113399996
ACH-000516,-0.114465390193
ACH-000517,-0.332932805286
ACH-000518,-0.251956885176
ACH-000520,-0.0774608453235
ACH-000521,-0.45524547122599995
ACH-000522,-0.18027322022999998
ACH-000524,-0.5433681694560001
ACH-000527,-0.19725180475
ACH-000528,-0.235773516183
ACH-000537,-0.39290231664399994
ACH-000541,-0.40582796477099997
ACH-000542,-0.328560560327
ACH-000544,-0.212443074565
ACH-000545,-0.26717502761399997
ACH-000547,-0.328337983853
ACH-000548,-0.394816105293
ACH-000549,-0.15891403845000002
ACH-000550,-0.578547594656
ACH-000552,-0.253433781853
ACH-000556,-0.287513176566
ACH-000557,-0.218651362335
ACH-000570,-0.267276889448
ACH-000571,-0.425520440092
ACH-000573,-0.165669498851
ACH-000576,-0.33532836293900004
ACH-000580,-0.189155947361
ACH-000584,-0.207791833545
ACH-000585,-0.32775402815099997
ACH-000588,-0.32187358051
ACH-000589,-0.251641213576
ACH-000591,-0.5547489210100001
ACH-000593,-0.202432426691
ACH-000600,-0.0709096020327
ACH-000601,-0.25496545272
ACH-000604,-0.292495568723
ACH-000605,-0.24347791318700002
ACH-000606,-0.17363890366999998
ACH-000608,-0.356433083825
ACH-000614,-0.285992400121
ACH-000616,-0.168296343382
ACH-000618,-0.28907759407
ACH-000619,-0.40245076086599996
ACH-000620,-0.46215678601000004
ACH-000621,-0.361066169665
ACH-000622,-0.288411322571
ACH-000623,-0.33438536911899996
ACH-000624,-0.364444341133
ACH-000627,-0.435649210403
ACH-000630,-0.19243454644400002
ACH-000632,-0.22581835887899998
ACH-000633,-0.258503645324
ACH-000637,-0.298271024626
ACH-000638,-0.226800735385
ACH-000646,-0.281198491845
ACH-000647,-0.300773382157
ACH-000648,-0.526114903561
ACH-000649,-0.329551970515
ACH-000651,-0.224052964298
ACH-000652,-0.187479726681
ACH-000653,-0.291363931995
ACH-000657,-0.286855367262
ACH-000658,-0.182733470229
ACH-000661,-0.41331539853
ACH-000662,-0.594654497655
ACH-000663,-0.241931873038
ACH-000665,-0.10160100865800001
ACH-000671,-0.123053592084
ACH-000673,-0.240616205593
ACH-000676,-0.142487362201
ACH-000677,-0.0417212230085
ACH-000681,-0.25259352737199997
ACH-000682,-0.216838122569
ACH-000683,-0.29678393940299996
ACH-000684,-0.508149389256
ACH-000688,-0.435051105775
ACH-000693,-0.39350810965000005
ACH-000694,-0.277123297848
ACH-000695,-0.202035313114
ACH-000696,-0.18203591799199997
ACH-000697,-0.076318818853
ACH-000699,-0.16266740268
ACH-000701,-0.231166895963
ACH-000706,-0.150449243394
ACH-000711,-0.251562045487
ACH-000713,-0.051564317473800005
ACH-000714,-0.31418226410100003
ACH-000718,-0.415143330885
ACH-000720,-0.24988739164
ACH-000721,-0.26631194066
ACH-000724,-0.0714549376603
ACH-000725,-0.16230398467499998
ACH-000732,-0.22544568333
ACH-000734,-0.238579326564
ACH-000735,-0.385592233535
ACH-000736,-0.10729068447899999
ACH-000738,-0.304888040031
ACH-000746,-0.18846610525600002
ACH-000747,-0.31815858816799997
ACH-000748,-0.285525583461
ACH-000753,-0.217605987049
ACH-000756,-0.154751812578
ACH-000757,-0.18775239636
ACH-000758,-0.29734719950599997
ACH-000760,-0.437328442243
ACH-000763,-0.11127532605900001
ACH-000764,-0.0701609092085
ACH-000765,-0.484832335387
ACH-000766,-0.187447455367
ACH-000767,-0.34737223514300003
ACH-000768,-0.123637622613
ACH-000769,-0.25234147203400004
ACH-000770,-0.243004554903
ACH-000771,-0.306002399253
ACH-000773,-0.298137149236
ACH-000776,-0.392122785867
ACH-000777,-0.28912027735199997
ACH-000778,-0.0338429089
ACH-000781,-0.248637190467
ACH-000782,-0.370506523498
ACH-000783,-0.385042696775
ACH-000784,-0.27682224954
ACH-000785,-0.176340851414
ACH-000787,-0.306466705862
ACH-000788,-0.26717345370400003
ACH-000791,-0.171548065795
ACH-000792,-0.452652607192
ACH-000794,-0.2927991399
ACH-000796,-0.36289624871699994
ACH-000799,-0.179972709205
ACH-000800,-0.313207734744
ACH-000802,-0.338084815998
ACH-000804,0.0463669910121
ACH-000805,-0.240565448406
ACH-000809,-0.394084894881
ACH-000810,-0.730978101372
ACH-000811,-0.24964537905499998
ACH-000817,-0.224274303723
ACH-000819,-0.313697492394
ACH-000820,-0.283216524571
ACH-000821,-0.06544375170080001
ACH-000822,-0.143142523223
ACH-000823,-0.23565694189800002
ACH-000824,-0.419035225184
ACH-000827,-0.288469785223
ACH-000829,-0.263634256715
ACH-000831,-0.183147857119
ACH-000832,-0.18946598716600002
ACH-000833,-0.0037165775337
ACH-000834,-0.245304487481
ACH-000835,-0.34184651074600003
ACH-000836,-0.253380091229
ACH-000837,-0.151205086755
ACH-000838,-0.214800647019
ACH-000839,-0.307203132923
ACH-000840,-0.274476475436
ACH-000841,-0.354638999755
ACH-000843,-0.30698361217
ACH-000846,-0.179011140918
ACH-000847,-0.25773539221299996
ACH-000848,-0.36715705273500004
ACH-000849,-0.451407014305
ACH-000851,-0.350354417294
ACH-000855,-0.139524617828
ACH-000856,-0.276154904867
ACH-000858,-0.35279833442599995
ACH-000859,-0.0422359348867
ACH-000861,-0.274664860829
ACH-000862,-0.227959746216
ACH-000865,-0.21381106885899998
ACH-000866,-0.304403421494
ACH-000867,-0.36112585474
ACH-000869,0.0101489636975
ACH-000872,-0.281481721661
ACH-000873,-0.369763057811
ACH-000876,-0.371904019186
ACH-000878,-0.211935150846
ACH-000880,-0.15706410380799998
ACH-000881,-0.254150363991
ACH-000882,-0.156921243684
ACH-000884,-0.264127263589
ACH-000885,-0.272395030898
ACH-000887,-0.267539849982
ACH-000888,-0.304554639405
ACH-000889,-0.222100077551
ACH-000890,-0.364297014241
ACH-000896,-0.157299033398
ACH-000898,-0.22685372219900002
ACH-000900,-0.151514124555
ACH-000901,-0.397764300383
ACH-000905,-0.122382099967
ACH-000906,-0.23662890790600002
ACH-000907,-0.388390544585
ACH-000910,-0.355680891764
ACH-000911,-0.279927515357
ACH-000912,-0.231501747516
ACH-000913,-0.238979937247
ACH-000915,-0.28154732687199996
ACH-000916,-0.22342010018800001
ACH-000917,-0.13832423926100001
ACH-000921,-0.2922393576
ACH-000924,-0.370155507776
ACH-000926,-0.23453928132399998
ACH-000928,-0.26529435453899997
ACH-000929,-0.262679169252
ACH-000932,-0.302223293337
ACH-000935,-0.43643635408
ACH-000936,-0.165803519257
ACH-000937,-0.237311406184
ACH-000938,-0.347292107807
ACH-000939,-0.258204752586
ACH-000941,-0.127018636553
ACH-000943,-0.107057407682
ACH-000946,-0.254073044303
ACH-000947,-0.367159825638
ACH-000948,-0.17010520210299998
ACH-000950,-0.335018280666
ACH-000953,-0.352908150225
ACH-000957,-0.111706371657
ACH-000958,-0.10279266932600001
ACH-000960,-0.379968510012
ACH-000963,-0.106889652142
ACH-000968,-0.284064232612
ACH-000969,-0.162130159661
ACH-000973,-0.19301601450999997
ACH-000974,-0.19298003856899998
ACH-000975,-0.25285995262
ACH-000976,-0.21674842604800001
ACH-000978,0.0780135493572
ACH-000980,-0.333489444798
ACH-000984,-0.457038928294
ACH-000986,-0.269065555072
ACH-000988,-0.394257432661
ACH-000993,-0.48348763179300003
ACH-000994,-0.328101584931
ACH-000996,-0.14558237674799998
ACH-001001,-0.300479849266
ACH-001020,-0.23379603346299999
ACH-001028,-0.31172313063900003
ACH-001031,-0.193299080654
ACH-001038,-0.28948876672699997
ACH-001048,-0.26854352888099997
ACH-001050,-0.350393107692
ACH-001053,-0.47361192300099997
ACH-001054,-0.376695337077
ACH-001061,-0.338446132588
ACH-001067,-0.488058688743
ACH-001075,-0.180827746641
ACH-001096,-0.445806026215
ACH-001128,-0.0753526192852
ACH-001134,-0.23589670926999998
ACH-001151,-0.28834170663
ACH-001163,-0.244492496936
ACH-001164,-0.407249766409
ACH-001173,-0.34300839244000003
ACH-001183,-0.20637543958000001
ACH-001184,-0.199990381678
ACH-001190,-0.526039107209
ACH-001192,-0.32362945556999995
ACH-001193,-0.430076217074
ACH-001196,-0.34501676906499995
ACH-001197,-0.262546939431
ACH-001205,-0.281549176515
ACH-001211,0.016689897194399998
ACH-001212,-0.688234111142
ACH-001228,-0.29028138372400003
ACH-001232,-0.34528871567900005
ACH-001239,-0.20664538843400002
ACH-001274,-0.290277067055
ACH-001275,-0.188584544633
ACH-001277,-0.321877929296
ACH-001278,-0.370158167569
ACH-001280,-0.237969418882
ACH-001283,-0.341939153039
ACH-001289,-0.155003266874
ACH-001295,-0.310524624348
ACH-001300,-0.44424501947899997
ACH-001301,-0.179003421661
ACH-001302,-0.25441439939800004
ACH-001303,-0.159060510956
ACH-001306,-0.120897835839
ACH-001318,-0.22585809684500002
ACH-001322,-0.0974495240447
ACH-001328,-0.30902725534200004
ACH-001332,-0.17594969066399999
ACH-001333,-0.276618101023
ACH-001336,-0.19828394002900002
ACH-001340,-0.234907217897
ACH-001346,-0.17698157168900003
ACH-001353,-0.24391363802299998
ACH-001354,-0.269488203779
ACH-001367,-0.12186782077299999
ACH-001368,-0.13160460059499998
ACH-001374,-0.390869535779
ACH-001375,-0.30499258132
ACH-001377,-0.16376511839400001
ACH-001380,-0.44015593072
ACH-001391,-0.400614709673
ACH-001407,-0.255102899281
ACH-001408,-0.310644796953
ACH-001413,-0.115064197147
ACH-001430,-0.579707333104
ACH-001431,-0.455389863912
ACH-001450,-0.0307171194222
ACH-001496,-0.28528695421100003
ACH-001500,-0.439933128301
ACH-001521,-0.22269741011100003
ACH-001523,-0.24101716339600002
ACH-001532,-0.245266424954
ACH-001536,-0.393470254624
ACH-001550,-0.238821599432
ACH-001552,-0.303602694898
ACH-001554,-0.28480113583
ACH-001645,-0.271338551444
ACH-001654,-0.32339097264
ACH-001715,-0.188741730206
ACH-001735,-0.310738502199
ACH-001736,-0.18197055034899998
ACH-001737,-0.14333288340800002
ACH-001740,-0.241425154284
ACH-001745,-0.28767915839
ACH-001750,-0.305369910049
ACH-001765,-0.177204985766
ACH-001956,-0.25440575057
ACH-001957,-0.219150033081
