,LIPT1 (51601)
ACH-000262,-0.419722874057
ACH-000263,-0.587600096563
ACH-000264,-0.41381640247100004
ACH-000265,-0.421745089882
ACH-000266,-0.29641180056999994
ACH-000272,-0.322743350491
ACH-000273,-0.166448738869
ACH-000274,-0.045448770943599996
ACH-000277,-0.499637712178
ACH-000278,-0.18649717483
ACH-000279,-0.252753972848
ACH-000280,0.0154839343319
ACH-000281,-0.20516140798000002
ACH-000288,-0.16147305609999998
ACH-000291,0.00447787429614
ACH-000293,-0.169636015537
ACH-000294,-0.861062696359
ACH-000295,-0.58852026388
ACH-000296,-0.157251808316
ACH-000302,0.0363816147891
ACH-000304,-0.416336080935
ACH-000307,-0.444099603643
ACH-000308,-0.381237011853
ACH-000310,-0.306303996485
ACH-000311,-0.510094246773
ACH-000312,-0.385545193394
ACH-000315,0.125115243254
ACH-000316,-0.314275054931
ACH-000317,-0.450012304767
ACH-000318,-0.0471589663313
ACH-000319,-0.026911903571099998
ACH-000320,-0.512868470475
ACH-000322,-0.703228568969
ACH-000323,-0.12299349250199999
ACH-000324,-0.0903918737029
ACH-000329,-0.31906851194
ACH-000330,-0.50136680787
ACH-000331,-0.12873387012499998
ACH-000332,-0.205529320365
ACH-000334,-0.057819687369800005
ACH-000335,-0.361446576568
ACH-000336,-0.27995084508
ACH-000337,-0.473216880269
ACH-000339,-0.44109574942900004
ACH-000341,-0.190717357702
ACH-000348,-0.100520876803
ACH-000350,-0.411015248434
ACH-000352,-0.239378381266
ACH-000356,-0.38239141999700005
ACH-000361,-0.0569778196763
ACH-000362,-0.547838156699
ACH-000363,-0.8252780094200001
ACH-000364,-0.119430605636
ACH-000365,-0.455955194419
ACH-000366,-0.165370151574
ACH-000368,-0.129286162432
ACH-000374,-0.222108519584
ACH-000375,-0.435531251484
ACH-000376,-0.41323887268299997
ACH-000381,-0.327514599987
ACH-000383,-0.318695888857
ACH-000387,-0.186904542423
ACH-000389,-0.0813404052465
ACH-000390,-0.054606451253399996
ACH-000393,-0.291791183279
ACH-000395,-0.0235218697297
ACH-000397,-0.08649366458089999
ACH-000401,-0.335667714516
ACH-000402,-0.138102746851
ACH-000403,0.00371961128798
ACH-000404,-0.169554825362
ACH-000406,-0.49147292693000005
ACH-000407,-0.022376393561
ACH-000408,0.24933690367199998
ACH-000410,-0.274158489855
ACH-000411,-0.214385807061
ACH-000414,-0.169857336963
ACH-000415,-0.286224251946
ACH-000416,-0.0360718842116
ACH-000420,-0.29196212935800003
ACH-000421,-0.0322044721145
ACH-000424,-0.113263502283
ACH-000425,-0.38875080984
ACH-000426,-0.42470614746299995
ACH-000427,-0.14945938692299998
ACH-000433,-0.204715269058
ACH-000436,-0.918424852649
ACH-000444,-0.466455904402
ACH-000445,-0.351408157403
ACH-000448,-0.0159643453735
ACH-000450,-0.627061841534
ACH-000452,-0.22970319874899997
ACH-000454,-0.481014716174
ACH-000458,-0.0860370126128
ACH-000459,-0.6805437061859999
ACH-000460,-0.0513984966331
ACH-000461,-0.277367453517
ACH-000463,-0.16247524062899998
ACH-000464,-0.17650723524099998
ACH-000466,-0.248296450878
ACH-000467,-0.437150059097
ACH-000468,-0.46590179220100003
ACH-000469,0.0015469591062
ACH-000470,-0.156256112151
ACH-000471,-0.365452088613
ACH-000472,-0.19460045199
ACH-000473,-0.28784080278499996
ACH-000475,-0.124382397926
ACH-000476,-0.0558976980823
ACH-000477,-0.477832959934
ACH-000480,-0.253004151196
ACH-000481,-0.216955709506
ACH-000483,-0.28429569129099996
ACH-000484,-0.4808950713600001
ACH-000485,-0.17481938914
ACH-000486,-0.580522283283
ACH-000487,-0.5229718279760001
ACH-000488,-0.220883432088
ACH-000490,-0.183772410053
ACH-000491,0.271416536181
ACH-000495,-0.317060454579
ACH-000496,-0.401241420484
ACH-000499,-0.140943229478
ACH-000500,0.081872263791
ACH-000502,-0.25844648017099997
ACH-000503,-0.556480745091
ACH-000505,-0.204791173737
ACH-000507,-0.135556456539
ACH-000510,-0.148263832719
ACH-000511,-0.0821918859544
ACH-000512,-0.7504168565270001
ACH-000516,-0.256088233762
ACH-000517,-0.130207418611
ACH-000518,-0.17297395927099998
ACH-000520,-0.110316447935
ACH-000521,-0.470061482384
ACH-000522,-0.21868127891
ACH-000524,-0.0466788626449
ACH-000527,-0.168652498521
ACH-000528,-0.259736309238
ACH-000537,-0.42172490555
ACH-000541,-0.186516088535
ACH-000542,-0.24172004913400003
ACH-000544,-0.168647897062
ACH-000545,-0.342371913136
ACH-000547,-0.38461963766900004
ACH-000548,-0.173112145616
ACH-000549,-0.280101738629
ACH-000550,-0.37228438330200003
ACH-000552,-0.234707743594
ACH-000556,-0.592882849742
ACH-000557,-0.22876533788400003
ACH-000570,0.021319934888299998
ACH-000571,-0.368970674574
ACH-000573,-0.0675588002603
ACH-000576,-0.791649304088
ACH-000580,-0.594438302996
ACH-000584,-0.40691046438
ACH-000585,-0.118670170488
ACH-000588,-0.47906618047
ACH-000589,-0.564702027168
ACH-000591,-0.08119670374310001
ACH-000593,-0.1178896443
ACH-000600,0.021305408189500004
ACH-000601,-0.59715203471
ACH-000604,-0.439413332448
ACH-000605,-0.0603337896934
ACH-000606,-0.27613624608000004
ACH-000608,-0.0879223468778
ACH-000614,-0.43004185093999997
ACH-000616,-0.401963496277
ACH-000618,-0.514932566329
ACH-000619,-0.242523953252
ACH-000620,-0.243863683409
ACH-000621,-0.403660096362
ACH-000622,-0.237900184429
ACH-000623,-0.224843563151
ACH-000624,-0.501022092469
ACH-000627,-0.0356360007273
ACH-000630,-0.294592673353
ACH-000632,-0.23359643406999997
ACH-000633,-0.324543811966
ACH-000637,-0.23519810832
ACH-000638,-0.249343807339
ACH-000646,-0.465357848192
ACH-000647,-0.26547381079300003
ACH-000648,-0.24487696108100002
ACH-000649,-0.0430197317366
ACH-000651,-0.617779735407
ACH-000652,-0.12385607518
ACH-000653,-0.868096546538
ACH-000657,-0.197706065548
ACH-000658,-0.970373710453
ACH-000661,-0.729604703276
ACH-000662,-0.19413051952399998
ACH-000663,-0.44796003311399996
ACH-000665,-0.328550042616
ACH-000671,-0.301645492261
ACH-000673,-0.257868917218
ACH-000676,-0.669424835796
ACH-000677,-0.7960087869
ACH-000681,-0.00125881194836
ACH-000682,-0.303549606568
ACH-000683,-0.028075617740899998
ACH-000684,-0.483067227602
ACH-000688,-0.34151474620800004
ACH-000693,-0.281353802273
ACH-000694,-0.225699183238
ACH-000695,-0.30817606131299996
ACH-000696,-0.0854812259582
ACH-000697,-0.44941553098000003
ACH-000699,-0.18020343177499998
ACH-000701,-0.22668169611400002
ACH-000706,-0.240294882914
ACH-000711,-0.300847272564
ACH-000713,-0.237095467267
ACH-000714,0.164183255083
ACH-000718,0.0251341707778
ACH-000720,-0.28077611278299996
ACH-000721,-0.439721796041
ACH-000724,-0.0277400331317
ACH-000725,-0.5684467630650001
ACH-000732,-0.17826821961599998
ACH-000734,-0.392041301244
ACH-000735,-0.10097587112800001
ACH-000736,-0.16731997619
ACH-000738,-0.27035916637400004
ACH-000746,-0.436441785583
ACH-000747,-0.647172178222
ACH-000748,-0.042708944460300005
ACH-000753,-0.28730007769
ACH-000756,-0.07373794051739999
ACH-000757,-0.359942508537
ACH-000758,-0.20631371796599998
ACH-000760,0.0172344352695
ACH-000763,-0.798983564763
ACH-000764,-0.507397205748
ACH-000765,-0.478176685879
ACH-000766,-0.294309835114
ACH-000767,-0.435158894352
ACH-000768,-0.586401734895
ACH-000769,-0.27385524388300003
ACH-000770,-0.155094074253
ACH-000771,-0.0204506244527
ACH-000773,0.000561640692525
ACH-000776,0.09361570368349999
ACH-000777,-0.130680038976
ACH-000778,-0.272269272461
ACH-000781,-0.0015668643012800001
ACH-000782,-0.488973732044
ACH-000783,0.07804080449350001
ACH-000784,-0.0278182616354
ACH-000785,-0.372868956812
ACH-000787,-0.386236295656
ACH-000788,-0.141922887795
ACH-000791,-0.326920624005
ACH-000792,-0.10151577913899999
ACH-000794,-0.282337393674
ACH-000796,-0.020171516401400004
ACH-000799,-0.457094486221
ACH-000800,-0.429338683836
ACH-000802,-0.20494779458299997
ACH-000804,-0.465220577674
ACH-000805,-0.09596370687439999
ACH-000809,0.014468307661
ACH-000810,-0.462831994549
ACH-000811,-0.330603601593
ACH-000817,-0.501567096623
ACH-000819,-0.234302881256
ACH-000820,-0.112462792155
ACH-000821,-0.682705954842
ACH-000822,-0.535080986839
ACH-000823,0.0248762623065
ACH-000824,0.203655320073
ACH-000827,-0.06649937536100001
ACH-000829,-0.46440356568700003
ACH-000831,-0.6209108639509999
ACH-000832,-0.44111002083800005
ACH-000833,-0.329671183319
ACH-000834,-0.14203476215299998
ACH-000835,-0.217765511084
ACH-000836,-0.020449376386900003
ACH-000837,-0.56492157268
ACH-000838,-0.9001961619159999
ACH-000839,-0.00930597479757
ACH-000840,-0.20295315274700002
ACH-000841,-0.533680354153
ACH-000843,-0.466794595444
ACH-000846,-0.319614555792
ACH-000847,0.015618976393899999
ACH-000848,-0.359681613779
ACH-000849,-0.571202384779
ACH-000851,-0.617340526187
ACH-000855,-0.30439164316100004
ACH-000856,-0.837359552792
ACH-000858,-0.328913704267
ACH-000859,-0.26360268913199997
ACH-000861,-0.348707198036
ACH-000862,-0.208677960874
ACH-000865,0.00576332769045
ACH-000866,-0.292334599772
ACH-000867,-0.11423982883
ACH-000869,-0.208799999047
ACH-000872,-0.607072979444
ACH-000873,-0.261680254626
ACH-000876,-1.3396073345100001
ACH-000878,-0.105524958362
ACH-000880,-0.39024533954
ACH-000881,-0.363299384459
ACH-000882,-0.12547147207
ACH-000884,-0.236491203753
ACH-000885,-0.635396339507
ACH-000887,-0.20700099719300002
ACH-000888,-0.064649493514
ACH-000889,-0.7331934588950001
ACH-000890,-0.323264529906
ACH-000896,-0.6627629127920001
ACH-000898,-0.362554198677
ACH-000900,-0.212214595477
ACH-000901,-0.0834448662073
ACH-000905,-0.177601046927
ACH-000906,-0.38094488085100003
ACH-000907,-0.421854143014
ACH-000910,-0.8790419520630001
ACH-000911,-0.278904204366
ACH-000912,0.0221209992331
ACH-000913,-0.321809161668
ACH-000915,-0.5993345577120001
ACH-000916,-1.35067038483
ACH-000917,-0.373195542729
ACH-000921,-0.713236123128
ACH-000924,-0.343284062635
ACH-000926,-0.273707199614
ACH-000928,-0.5991869123529999
ACH-000929,-0.25748559864500004
ACH-000932,-0.44217757953500003
ACH-000935,-0.342910808802
ACH-000936,-0.476718656046
ACH-000937,-0.882815795261
ACH-000938,-0.363070411303
ACH-000939,-0.367639093548
ACH-000941,-0.865500800012
ACH-000943,-0.8211177104880001
ACH-000946,-0.540886144583
ACH-000947,-0.909470102758
ACH-000948,-0.469405935206
ACH-000950,-0.32746490309500004
ACH-000953,-0.07344770173580001
ACH-000957,-0.732432018417
ACH-000958,-0.210727634237
ACH-000960,-0.8146065131870001
ACH-000963,-0.7554835971230001
ACH-000968,-0.738495679129
ACH-000969,-0.35751729865099996
ACH-000973,-0.288310853494
ACH-000974,-0.381258243429
ACH-000975,-0.251509702513
ACH-000976,-0.143940909859
ACH-000978,-0.19057090147599998
ACH-000980,-0.325310829555
ACH-000984,-0.310325125227
ACH-000986,-0.600865644637
ACH-000988,-0.169761962304
ACH-000993,-0.0464882891375
ACH-000994,-0.256632494474
ACH-000996,-0.293460946097
ACH-001001,-0.7036291111390001
ACH-001020,-0.09374937710619999
ACH-001028,-0.24146846571400002
ACH-001031,0.0593260060241
ACH-001038,-0.262530636344
ACH-001048,-0.5268056268779999
ACH-001050,0.264552011668
ACH-001053,-0.166918059374
ACH-001054,-0.0329284884442
ACH-001061,-0.00620245003074
ACH-001067,-0.0861889998373
ACH-001075,-0.332025459118
ACH-001096,-0.315116916902
ACH-001128,-0.0850089415419
ACH-001134,-0.107719030626
ACH-001151,-0.362795016007
ACH-001163,-0.5097095550240001
ACH-001164,-0.25346297856100003
ACH-001173,-0.0534662070175
ACH-001183,0.17859158877
ACH-001184,-0.31444874726
ACH-001190,-0.48453120793000004
ACH-001192,-0.17636884936
ACH-001193,-0.0603359286096
ACH-001196,-0.117169933173
ACH-001197,-0.460748164176
ACH-001205,-0.122920807077
ACH-001211,0.0638211008336
ACH-001212,-0.131093011928
ACH-001228,0.018380035147299998
ACH-001232,-0.08472139210650001
ACH-001239,-0.350093426159
ACH-001274,-0.359305463854
ACH-001275,-0.131815817661
ACH-001277,0.047443974606499996
ACH-001278,-0.458357719023
ACH-001280,-0.08586838564339999
ACH-001283,0.151395800617
ACH-001289,-0.20392320871199998
ACH-001295,0.168377002132
ACH-001300,-0.0300361963034
ACH-001301,0.133543195027
ACH-001302,-0.410202754275
ACH-001303,-0.12720270556399998
ACH-001306,-0.300823268121
ACH-001318,-0.409014791837
ACH-001322,0.208542492298
ACH-001328,-0.09473059073460001
ACH-001332,-0.21378650580699998
ACH-001333,-0.276428611092
ACH-001336,-0.343551154362
ACH-001340,-0.0314005252647
ACH-001346,-0.374765653622
ACH-001353,-0.246403848057
ACH-001354,-0.0431414012825
ACH-001367,-0.23844341196199997
ACH-001368,-0.662914288148
ACH-001374,0.19109897917
ACH-001375,0.0491307775033
ACH-001377,-0.23291528133
ACH-001380,-0.594805426576
ACH-001391,-0.494365808961
ACH-001407,-0.04553401325780001
ACH-001408,0.026838696939099998
ACH-001413,0.09264351798210001
ACH-001430,0.056761492568699994
ACH-001431,-0.280478554532
ACH-001450,-0.6374363564150001
ACH-001496,-0.07763662279519999
ACH-001500,-0.189522845501
ACH-001521,0.21433765512800002
ACH-001523,-0.251890276045
ACH-001532,-0.0197235581673
ACH-001536,-0.163584981109
ACH-001550,-0.28914272149099995
ACH-001552,0.0632633205324
ACH-001554,-0.153928486436
ACH-001645,0.0244829320523
ACH-001654,-0.144005258214
ACH-001715,-0.0155521352189
ACH-001735,-0.40497070534100005
ACH-001736,-0.924193625527
ACH-001737,-0.172708848468
ACH-001740,-0.226941973436
ACH-001745,-0.34568344486900004
ACH-001750,-0.007645536126189999
ACH-001765,-0.24653436930599998
ACH-001956,-0.184520299237
ACH-001957,-0.169013323472
