,DCTN3 (11258)
ACH-000004,-0.958205135256
ACH-000007,-0.77254252807
ACH-000009,-1.0661005581799998
ACH-000011,-0.514233470019
ACH-000012,-0.7347320042479999
ACH-000013,-0.9117094472689999
ACH-000014,-1.05615332142
ACH-000015,-0.910716355192
ACH-000017,-1.02662994724
ACH-000018,-0.741934078028
ACH-000019,-0.6789677462970001
ACH-000021,-1.11675562101
ACH-000022,-1.27120286677
ACH-000025,-0.8591181249050001
ACH-000028,-0.89412823109
ACH-000030,-1.14513964573
ACH-000035,-0.6878308514270001
ACH-000036,-0.8449865067129999
ACH-000037,-0.8218869092100001
ACH-000039,-0.769890127698
ACH-000040,-0.8816149153630001
ACH-000041,-0.8648308860989999
ACH-000042,-1.13384769751
ACH-000045,-0.84848492271
ACH-000047,-0.9965488215270001
ACH-000052,-0.7373687348800001
ACH-000053,-0.869994372386
ACH-000054,-0.9316761018240001
ACH-000055,-0.860348321919
ACH-000060,-0.7737843608339999
ACH-000067,-0.8779463568189999
ACH-000070,-0.7551156387260001
ACH-000075,-0.651392826277
ACH-000078,-0.8599531590549999
ACH-000082,-0.78586224749
ACH-000085,-0.9686679860340001
ACH-000086,-0.6815167175579999
ACH-000087,-0.626414164127
ACH-000092,-0.9246450944169999
ACH-000095,-0.934902141964
ACH-000097,-1.03007699448
ACH-000098,-0.930431123119
ACH-000099,-0.637396432319
ACH-000108,-1.02626864252
ACH-000113,-0.895258820826
ACH-000115,-0.90299774074
ACH-000116,-0.811345579648
ACH-000118,-0.927665039138
ACH-000120,-1.0461499435100001
ACH-000123,-1.0241450252200002
ACH-000127,-0.752210605608
ACH-000128,-0.761433449986
ACH-000132,-0.6467949233829999
ACH-000133,-0.6187361997909999
ACH-000137,-1.20260521495
ACH-000138,-0.9674321055060001
ACH-000142,-0.8469873996170001
ACH-000143,-0.9825996668870001
ACH-000146,-0.621521939095
ACH-000148,-1.04982293672
ACH-000150,-0.998225443955
ACH-000152,-0.7072539885979999
ACH-000153,-0.8018903361399999
ACH-000159,-0.654174376919
ACH-000160,-1.15506455277
ACH-000163,-0.8856814679989999
ACH-000167,-0.720204600227
ACH-000168,-0.8526977094410001
ACH-000169,-1.15407274957
ACH-000178,-0.8911209091299999
ACH-000182,-0.973705650564
ACH-000183,-0.893430315203
ACH-000188,-1.0385490430500002
ACH-000189,-1.3456985865
ACH-000190,-0.9301487200669999
ACH-000198,-0.9728814261390001
ACH-000204,-0.617345668174
ACH-000206,-1.13048213355
ACH-000207,-1.2278048132200001
ACH-000211,-0.8037739973360001
ACH-000215,-0.8293177031460001
ACH-000221,-1.0143030640700001
ACH-000222,-0.933465507234
ACH-000223,-0.6109876197349999
ACH-000226,-0.8705706966269999
ACH-000227,-0.560929012419
ACH-000228,-1.0699840410400001
ACH-000231,-0.852114985772
ACH-000232,-0.7931126301270001
ACH-000233,-0.727379759622
ACH-000234,-1.20688488445
ACH-000235,-0.9769027190530001
ACH-000237,-0.7622617493639999
ACH-000238,-0.731040698715
ACH-000243,-0.763377046106
ACH-000244,-0.6590698824100001
ACH-000246,-0.879002746555
ACH-000248,-0.731630435636
ACH-000250,-0.729166568566
ACH-000251,-1.0167278858600002
ACH-000253,-0.7045714060580001
ACH-000255,-1.08235975844
ACH-000256,-1.01376557873
ACH-000257,-0.517704649263
ACH-000258,-1.0
ACH-000259,-0.952606712418
ACH-000260,-0.819142930778
ACH-000261,-1.03188378129
ACH-000262,-0.741635570721
ACH-000263,-1.13957780899
ACH-000264,-1.0263650145299998
ACH-000265,-0.8494869451170001
ACH-000266,-0.8894393503720001
ACH-000272,-1.2733243211
ACH-000273,-0.533538824259
ACH-000274,-1.19044316747
ACH-000277,-1.18840327193
ACH-000278,-0.981439737907
