,MTSS1 (9788)
ACH-000279,-0.328518923737
ACH-000280,-0.0807024349813
ACH-000281,-0.348153607617
ACH-000288,0.0382499118882
ACH-000291,-0.11328092898299999
ACH-000293,-0.00544483826719
ACH-000294,-0.128080137762
ACH-000295,0.0413096158379
ACH-000296,-0.049111535461099996
ACH-000302,-0.13337369851800002
ACH-000304,-0.118006711526
ACH-000307,-0.243634277835
ACH-000308,-0.275573240995
ACH-000310,-0.09815961368720001
ACH-000311,-0.300999000243
ACH-000312,-0.13997274426200002
ACH-000315,-0.358126964219
ACH-000316,-0.100833785943
ACH-000317,-0.214807640349
ACH-000318,-0.19627276740200003
ACH-000319,-0.114541637285
ACH-000320,-0.272005301349
ACH-000322,-0.144832808286
ACH-000323,-0.196602210418
ACH-000324,-0.17589369960999998
ACH-000329,-0.186862343243
ACH-000330,-0.211087258814
ACH-000331,-0.274589723042
ACH-000332,-0.258026413542
ACH-000334,-0.6121469549499999
ACH-000335,0.0718316715997
ACH-000336,-0.129393876436
ACH-000337,-0.135238508928
ACH-000339,-0.170499206243
ACH-000341,0.00617098570164
ACH-000348,-0.09630005253730001
ACH-000350,-0.208157473686
ACH-000352,-0.21451287522799997
ACH-000356,-0.022090872842299998
ACH-000361,-0.0616296084091
ACH-000362,-0.332094307016
ACH-000363,-0.215605511976
ACH-000364,-0.38614655589900004
ACH-000365,-0.153183355528
ACH-000366,0.043402410800400006
ACH-000368,-0.291418645511
ACH-000374,0.0551330344006
ACH-000375,-0.298600963137
ACH-000376,-0.09604170477289999
ACH-000381,-0.0560086075026
ACH-000383,-0.160616532851
ACH-000387,-0.48726908321
ACH-000389,-0.131738129875
ACH-000390,-0.296951847914
ACH-000393,-0.0647792712812
ACH-000395,-0.143587935461
ACH-000397,-0.016740385721400002
ACH-000401,-0.08579983426169999
ACH-000402,-0.21945901469700002
ACH-000403,-0.193481396826
ACH-000404,-0.16797156558899998
ACH-000406,-0.113412825692
ACH-000407,-0.138598972779
ACH-000408,-0.15254598159399999
ACH-000410,-0.146757039886
ACH-000411,-0.380686830677
ACH-000414,-0.268374101117
ACH-000415,-0.08261087400489998
ACH-000416,-0.156412802157
ACH-000420,-0.054114170221800005
ACH-000421,-0.187139196265
ACH-000424,-0.581735174832
ACH-000425,-0.25947943584000005
ACH-000426,-0.12016877080600001
ACH-000427,-0.21172148314800002
ACH-000433,-0.140298002697
ACH-000436,-0.19106436686500003
ACH-000444,-0.331181968796
ACH-000445,0.0955471603173
ACH-000448,-0.409402108112
ACH-000450,-0.21333277049899999
ACH-000452,-0.33123948598999997
ACH-000454,-0.0762156341307
ACH-000458,-0.126494339563
ACH-000459,0.091781427293
ACH-000460,-0.115469954463
ACH-000461,-0.319124174163
ACH-000463,-0.145001188315
ACH-000464,-0.226924329575
ACH-000466,-0.12943463111300002
ACH-000467,-0.15438218796800002
ACH-000468,-0.220236239971
ACH-000469,-0.11076875233899999
ACH-000470,-0.5081972200930001
ACH-000471,-0.20558761216200003
ACH-000472,-0.289365457531
ACH-000473,-0.158881194007
ACH-000475,-0.178755744303
ACH-000476,-0.252138085605
ACH-000477,-0.11317751241599999
ACH-000480,-0.0318447073281
ACH-000481,0.098816946836
ACH-000483,-0.142512928142
ACH-000484,0.19903573392499999
ACH-000485,-0.171970137542
ACH-000486,-0.244560589122
ACH-000487,-0.333211327671
ACH-000488,-0.243865438558
ACH-000490,-0.240910102055
ACH-000491,-0.671221246109
ACH-000495,-0.127848150344
ACH-000496,-0.147091799488
ACH-000499,-0.301505672078
ACH-000500,-0.0189328393593
ACH-000502,-0.256515529784
ACH-000503,-0.243598834038
ACH-000505,-0.132464967981
ACH-000507,-0.318006580772
ACH-000510,-0.23506751992400002
ACH-000511,-0.379895686193
ACH-000512,-0.302178118511
ACH-000516,-0.41187408788400004
ACH-000517,-0.129717575459
ACH-000518,-0.11170569452700001
ACH-000520,-0.334474558279
ACH-000521,-0.24672745729200002
ACH-000522,-0.22698067299000002
ACH-000524,-0.163039714894
ACH-000527,-0.133629867024
ACH-000528,-0.0250835451769
ACH-000537,-0.25966393361400003
ACH-000541,-0.173419316354
ACH-000542,-0.38723883704499995
ACH-000544,-0.5989216132199999
ACH-000545,-0.21656499796
ACH-000547,-0.21640403675
ACH-000548,-0.183243026492
ACH-000549,-0.0239328776375
ACH-000550,-0.17536289907699998
ACH-000552,-0.46697141318999996
ACH-000556,-0.0477676869059
ACH-000557,-0.22658441149999997
ACH-000570,-0.298116937966
ACH-000571,-0.18563694369000003
ACH-000573,-0.19839646685100001
ACH-000576,-0.236679198838
ACH-000580,-0.0804928531575
ACH-000584,-0.236357356865
ACH-000585,-0.13072392059000001
ACH-000588,-0.140744493743
ACH-000589,-0.39194387490599997
ACH-000591,-0.116944488827
ACH-000593,-0.138971805699
ACH-000600,-0.0278241145628
ACH-000601,-0.191166587129
ACH-000604,-0.129389145226
ACH-000605,-0.26010668056999997
ACH-000606,-0.19288324280000002
ACH-000608,-0.178352919232
ACH-000614,-0.310610770523
ACH-000616,-0.21054684214699998
ACH-000618,-0.107233329489
ACH-000619,-0.24615462383499997
ACH-000620,-0.136834436491
ACH-000621,-0.218102753107
ACH-000622,-0.14935985606799998
ACH-000623,0.04128996704869999
ACH-000624,-0.107247948643
ACH-000627,-0.24293019138099997
ACH-000630,-0.46618762654600004
ACH-000632,-0.0866842841447
ACH-000633,-0.00512626415432
ACH-000637,-0.23663306172600002
ACH-000638,-0.741126349391
ACH-000646,-0.251522883529
ACH-000647,-0.16548087838199999
ACH-000648,-0.1329335547
ACH-000649,-0.24496133931699998
ACH-000651,-0.137317242346
ACH-000652,-0.379376786101
ACH-000653,-0.30369037035
ACH-000657,-0.148497541317
ACH-000658,-0.6915223982879999
ACH-000661,-0.06327754066119999
ACH-000662,-0.455234557055
ACH-000663,-0.455991480537
ACH-000665,-0.0495944590385
ACH-000671,-0.209525284253
ACH-000673,-0.271175540939
ACH-000676,-0.132689041324
ACH-000677,-0.19801840452799999
ACH-000681,-0.15049082638
ACH-000682,-0.25837155536999995
ACH-000683,-0.10853265418500001
ACH-000684,0.141863005117
ACH-000688,-0.18450386670000002
ACH-000693,-0.282322390852
ACH-000694,-0.138067431701
ACH-000695,-0.260373086056
ACH-000696,-0.144709775986
ACH-000697,-0.0500114150673
ACH-000699,-0.41834173739299996
ACH-000701,-0.177358310733
ACH-000706,-0.264715381514
ACH-000711,-0.217377710698
ACH-000713,-0.11602939074100001
ACH-000714,-0.25891422833
ACH-000718,-0.42731794512500004
ACH-000720,-0.0234384040429
ACH-000721,-0.262314477085
ACH-000724,-0.117883488983
ACH-000725,0.058882289021800004
ACH-000732,-0.18220473575399998
ACH-000734,-0.294055826867
ACH-000735,-0.23554455206
ACH-000736,-0.229050279408
ACH-000738,-0.0394216890497
ACH-000746,-0.011295573696
ACH-000747,-0.123568700613
ACH-000748,-0.0958582161984
ACH-000753,-0.253513174403
ACH-000756,0.100386684263
ACH-000757,-0.130950956638
ACH-000758,-0.35090822365400004
ACH-000760,-0.14579016715999998
ACH-000763,0.015267247102999999
ACH-000764,-0.104804314962
ACH-000765,-0.156593277668
ACH-000766,-0.0199853227938
ACH-000767,-0.09859916599719999
ACH-000768,-0.268151240484
ACH-000769,-0.28215023385899995
ACH-000770,-0.22724633121399998
ACH-000771,-0.147243063904
ACH-000773,-0.0826055591732
ACH-000776,-0.272053359018
ACH-000777,-0.0351620956272
ACH-000778,-0.248741422619
ACH-000781,-0.260845508683
ACH-000782,-0.0874860819375
ACH-000783,-0.417287760273
ACH-000784,-0.231111163073
ACH-000785,-0.139837542972
ACH-000787,-0.183776192458
ACH-000788,-0.10384741148900001
ACH-000791,-0.222239447046
ACH-000792,-0.19100002544300002
ACH-000794,-0.266613917679
ACH-000796,-0.277481480743
ACH-000799,-0.26495623890299996
ACH-000800,-0.0780370346339
ACH-000802,-0.153821929423
ACH-000804,-0.07265502409880001
ACH-000805,-0.270632976158
ACH-000809,-0.167075815493
ACH-000810,-0.224165674023
ACH-000811,-0.07250237775360001
ACH-000817,-0.372482213296
ACH-000819,-0.136081878489
ACH-000820,-0.269604331086
ACH-000821,-0.0663293670505
ACH-000822,-0.11902997315700001
ACH-000823,-0.203562613581
ACH-000824,-0.31979734489
ACH-000827,-0.18003620314
ACH-000829,-0.04499165635169999
ACH-000831,-0.18405569665999996
ACH-000832,-0.356864923365
ACH-000833,-0.045234402621599994
ACH-000834,-0.145098131769
ACH-000835,-0.228376287575
ACH-000836,-0.24100106346099998
ACH-000837,-0.29194620043999997
ACH-000838,-0.0347208063768
ACH-000839,-0.0993488789503
ACH-000840,-0.113098099944
ACH-000841,-0.592693310938
ACH-000843,-0.0950833090186
ACH-000846,-0.452725553517
ACH-000847,-0.6378246114370001
ACH-000848,-0.07659583212
ACH-000849,-0.273734385066
ACH-000851,-0.0134847963744
ACH-000855,0.0323234288895
ACH-000856,-0.28614388403200003
ACH-000858,-0.33927014289499996
ACH-000859,-0.37765973624300003
ACH-000861,-0.108799719388
ACH-000862,-0.22323973314399997
ACH-000865,-0.18264773623599997
ACH-000866,-0.15834232147500002
ACH-000867,-0.150262126919
ACH-000869,-0.215974466961
ACH-000872,-0.09271387236379999
ACH-000873,-0.21431726429200001
ACH-000876,0.027356652873400004
ACH-000878,-0.0911316465055
ACH-000880,-0.26762701172200004
ACH-000881,-0.146776116399
ACH-000882,-0.10613306030200001
ACH-000884,-0.285511354403
ACH-000885,-0.174946787163
ACH-000887,-0.161311902399
ACH-000888,-0.195272837904
ACH-000889,-0.11137580939200001
ACH-000890,-0.327014203869
ACH-000896,-0.127594954464
ACH-000898,-0.194307334734
ACH-000900,-0.274083899135
ACH-000901,-0.23047934045600002
ACH-000905,-0.17625275237399998
ACH-000906,-0.204385896776
ACH-000907,-0.197637191807
ACH-000910,-0.386717370523
ACH-000911,-0.216514024366
ACH-000912,-0.128862625303
ACH-000913,-0.203032593983
ACH-000915,-0.177326466941
ACH-000916,-0.35841985415
ACH-000917,-0.16948308655299998
ACH-000921,-0.09982096600330001
ACH-000924,-0.217290199378
ACH-000926,-0.290691283661
ACH-000928,-0.181421997698
ACH-000929,-0.168348899152
ACH-000932,-0.167133369617
ACH-000935,-0.6092345425460001
ACH-000936,-0.0814322815247
ACH-000937,-0.146333754624
ACH-000938,-0.170861561804
ACH-000939,-0.194089756472
ACH-000941,-0.207893579853
ACH-000943,-0.26379306046900003
ACH-000946,-0.16952323239199998
ACH-000947,-0.199110509198
ACH-000948,-0.244871149912
ACH-000950,-0.0154358260375
ACH-000953,0.05303719101459999
ACH-000957,-0.17757549089699998
ACH-000958,-0.152214377382
ACH-000960,-0.0926872495764
ACH-000963,-0.055659864255
ACH-000968,-0.160513025701
ACH-000969,-0.0373045981914
ACH-000973,-0.18274586326900003
ACH-000974,-0.0708511130479
ACH-000975,-0.134906626963
ACH-000976,-0.0822404630557
ACH-000978,0.0646508305692
ACH-000980,-0.119408630245
ACH-000984,-0.158717970538
ACH-000986,-0.214359051796
ACH-000988,-0.15221742732899998
ACH-000993,-0.240912925967
ACH-000994,-0.0823376360233
ACH-000996,-0.10888407165
ACH-001001,-0.0580576634072
ACH-001020,-0.14299268817299998
ACH-001028,-0.184076960374
ACH-001031,-0.0462378006911
ACH-001038,-0.195685313054
ACH-001048,-0.297773917788
ACH-001050,-0.278915340115
ACH-001053,-0.393671305389
ACH-001054,-0.254282653325
ACH-001061,-0.14684394089199998
ACH-001067,-0.19315493270700002
ACH-001075,-0.16071205417099999
ACH-001096,0.020923453928900004
ACH-001128,-0.147009553571
ACH-001134,-0.133501153736
ACH-001151,-0.124812088401
ACH-001163,-0.234826488605
ACH-001164,-0.042151103840199995
ACH-001173,-0.0742699092413
ACH-001183,-0.335978564802
ACH-001184,-0.08360004737269999
ACH-001190,-0.029314344607599997
ACH-001192,-0.194191412743
ACH-001193,0.0510336743013
ACH-001196,-0.311938162528
ACH-001197,0.07078422518500001
ACH-001205,-0.46242531442100004
ACH-001211,-0.139429632274
ACH-001212,-0.106186562241
ACH-001228,-0.08861035485789999
ACH-001232,-0.227160733919
ACH-001239,-0.206461651428
ACH-001274,-0.296679990475
ACH-001275,-0.12335819323200001
ACH-001277,-0.169357681868
ACH-001278,-0.191748408312
ACH-001280,-0.434017133942
ACH-001283,-0.234719732495
ACH-001289,-0.10555666133500001
ACH-001295,-0.11485313087400001
ACH-001300,-0.216742186629
ACH-001301,-0.034528167138
ACH-001302,-0.40572814740400004
ACH-001303,-0.0925027426456
ACH-001306,-0.034296786249000004
ACH-001318,-0.09570089840849999
ACH-001322,-0.0298357539049
ACH-001328,-0.162817379383
ACH-001332,-0.0971038420778
ACH-001333,-0.143491345184
ACH-001336,-0.217649516179
ACH-001340,-0.104437754381
ACH-001346,-0.22216494566300002
ACH-001353,-0.116671345362
ACH-001354,-0.193478148748
ACH-001367,-0.0801875479981
ACH-001368,-0.16176410599500002
ACH-001374,-0.0107512594094
ACH-001375,-0.09686659465939998
ACH-001377,-0.153155107065
ACH-001380,-0.229934697073
ACH-001391,-0.238162648458
ACH-001407,-0.26833325174
ACH-001408,-0.19168538372299998
ACH-001413,-0.103854699552
ACH-001430,-0.423762121413
ACH-001431,-0.118910055591
ACH-001450,0.065825850378
ACH-001496,-0.16314735977
ACH-001500,0.024023519665700002
ACH-001521,-0.36107973029
ACH-001523,-0.0953827301411
ACH-001532,-0.202641717459
ACH-001536,-0.177745547113
ACH-001550,-0.0755275320305
ACH-001552,-0.239250996997
ACH-001554,-0.19530342477600002
ACH-001645,-0.0670489219626
ACH-001654,-0.172678623297
ACH-001715,-0.04750663409530001
ACH-001735,-0.04860961030949999
ACH-001736,-0.0532022077271
ACH-001737,-0.18770286466299999
ACH-001740,-0.133363198806
ACH-001745,-0.14630146261399998
ACH-001750,-0.16034679487700002
ACH-001765,-0.0747803833972
ACH-001956,-0.226848370462
ACH-001957,-0.189868912344
