,PNPO (55163)
ACH-000293,-0.35548704865999997
ACH-000294,0.0170398128332
ACH-000295,-0.142570054228
ACH-000296,-0.134292502086
ACH-000302,-0.056558581596999995
ACH-000304,-0.41191083611699997
ACH-000307,-0.0953289410995
ACH-000308,-0.09321605633210002
ACH-000310,-0.27070485794599997
ACH-000311,-0.078080001306
ACH-000312,-0.20917809786
ACH-000315,-0.0691180011449
ACH-000316,-0.09086147549149999
ACH-000317,-0.0460146983237
ACH-000318,-0.00843047075884
ACH-000319,-0.126444796936
ACH-000320,-0.110396275939
ACH-000322,0.026566982901400003
ACH-000323,-0.27042462880199997
ACH-000324,-0.31607414211199997
ACH-000329,0.00732474172127
ACH-000330,-0.07442970545260001
ACH-000331,-0.0254358014018
ACH-000332,-0.150163391284
ACH-000334,-0.20872953316799997
ACH-000335,-0.0262719508296
ACH-000336,-0.30766725743
ACH-000337,-0.16690380995100002
ACH-000339,-0.040976097019
ACH-000341,-0.44094763733599995
ACH-000348,-0.06899665661780001
ACH-000350,0.0283595035433
ACH-000352,-0.07365870587060001
ACH-000356,-0.151075744482
ACH-000361,-0.144473992584
ACH-000362,-0.12491939704800001
ACH-000363,-0.0257681305118
ACH-000364,-0.12809043915100002
ACH-000365,-0.15254416000600002
ACH-000366,-0.157624003052
ACH-000368,0.013430766811500001
ACH-000374,-0.13771433637
ACH-000375,-0.11825891508099999
ACH-000376,-0.0955039443906
ACH-000381,-0.147061541491
ACH-000383,-0.186484426768
ACH-000387,-0.0553357588622
ACH-000389,-0.0628157271954
ACH-000390,-0.163744682905
ACH-000393,0.0631346822724
ACH-000395,0.024672494797799996
ACH-000397,-0.189914295541
ACH-000401,0.064016103073
ACH-000402,-0.176982490819
ACH-000403,-0.119382498153
ACH-000404,-0.141044852545
ACH-000406,-0.138810602424
ACH-000407,-0.216603395832
ACH-000408,0.207874512927
ACH-000410,0.015391369895799999
ACH-000411,-0.17561698214899998
ACH-000414,-0.211113958343
ACH-000415,-0.33225683339699996
ACH-000416,-0.11430007835599999
ACH-000420,0.019958120759
ACH-000421,-0.0951477584361
ACH-000424,-0.209512261439
ACH-000425,-0.0866457167065
ACH-000426,-0.274363917163
ACH-000427,-0.030271797269200002
ACH-000433,-0.123846559575
ACH-000436,0.0211758577337
ACH-000444,-0.0132856609783
ACH-000445,-0.244448722699
ACH-000448,-0.20946388697700002
ACH-000450,0.20185326537599999
ACH-000452,-0.0660025703299
ACH-000454,-0.0154940405596
ACH-000458,-0.165652089961
ACH-000459,-0.09895338158510002
ACH-000460,-0.274678044371
ACH-000461,-0.17853489241999998
ACH-000463,0.00844578656923
ACH-000464,-0.19083299123
ACH-000466,-0.17827540679
ACH-000467,-0.0614301500727
ACH-000468,-0.24106299868
ACH-000469,-0.167187978736
ACH-000470,0.00449028179238
ACH-000471,-0.24632025483199999
ACH-000472,-0.117038250683
ACH-000473,0.0419286946047
ACH-000475,-0.190296140858
ACH-000476,-0.195608526092
ACH-000477,-0.0701639408366
ACH-000480,-0.299391276038
ACH-000481,-0.00236253679247
ACH-000483,0.0711748337177
ACH-000484,-0.0225190780748
ACH-000485,-0.102980922735
ACH-000486,-0.0295652509215
ACH-000487,-0.07667980816139999
ACH-000488,-0.159866720031
ACH-000490,-0.0591433977057
ACH-000491,-0.139065369582
ACH-000495,0.017135668836399998
ACH-000496,-0.256132612247
ACH-000499,-0.323478348808
ACH-000500,-0.0742444884327
ACH-000502,-0.087216407565
ACH-000503,-0.222756525198
ACH-000505,-0.130267755638
ACH-000507,-0.10626372553999999
ACH-000510,-0.0679183809341
ACH-000511,-0.11677398719000001
ACH-000512,-0.0764475397877
ACH-000516,-0.17819618910799997
ACH-000517,-0.134611610501
ACH-000518,-0.0678859918917
ACH-000520,-0.113974682153
ACH-000521,-0.16150464223400002
ACH-000522,-0.121998044986
ACH-000524,-0.154916280055
ACH-000527,-0.22595452713599998
ACH-000528,0.000429511389041
ACH-000537,-0.199591603992
ACH-000541,-0.0395663576442
ACH-000542,-0.014644382301700001
ACH-000544,-0.23998858317400001
ACH-000545,0.009681390602090001
ACH-000547,0.0664869297779
ACH-000548,-0.157755080421
ACH-000549,-0.08209079270539998
ACH-000550,-0.0760330114793
ACH-000552,0.026552283245200002
ACH-000556,-0.289833685297
ACH-000557,-0.0343529032115
ACH-000570,-0.24555320904800002
ACH-000571,-0.134374812902
ACH-000573,-0.0709195793525
ACH-000576,-0.196051031731
ACH-000580,-0.101390747391
ACH-000584,-0.145743763635
ACH-000585,-0.0594291604455
ACH-000588,-0.08669040050660001
ACH-000589,-0.131890175537
ACH-000591,-0.34542896417400004
ACH-000593,-0.157542288096
ACH-000600,-0.180835596582
ACH-000601,-0.10177660339
ACH-000604,-0.2173349917
ACH-000605,-0.126599927149
ACH-000606,-0.0355482285254
ACH-000608,-0.18352130408599998
ACH-000614,0.007599503833069999
ACH-000616,0.028351032444599997
ACH-000618,-0.0967368343567
ACH-000619,-0.09581414655510001
ACH-000620,-0.0432579466426
ACH-000621,-0.107692323659
ACH-000622,0.0187788552982
ACH-000623,-0.09557794952639999
ACH-000624,-0.114495502926
ACH-000627,-0.0220455620488
ACH-000630,-0.158418275864
ACH-000632,-0.042919235925
ACH-000633,-0.205770528732
ACH-000637,-0.147903477769
ACH-000638,-0.217443652113
ACH-000646,-0.133437339393
ACH-000647,-0.236547079979
ACH-000648,-0.0900918998815
ACH-000649,-0.10465125389499999
ACH-000651,-0.11575418857000001
ACH-000652,-0.19846592376699998
ACH-000653,0.058433558952599995
ACH-000657,-0.0842293677539
ACH-000658,-0.111282646145
ACH-000661,0.0995105280038
ACH-000662,-0.24828828293699998
ACH-000663,-0.182062671226
ACH-000665,-0.111394901076
ACH-000671,-0.16957423222600002
ACH-000673,-0.201214879691
ACH-000676,-0.21401137554000002
ACH-000677,-0.016731452781499997
ACH-000681,-0.23852139109
ACH-000682,-0.13107803976500002
ACH-000683,-0.0765881084606
ACH-000684,-0.372931061244
ACH-000688,-0.0257399796112
ACH-000693,-0.13501864335799998
ACH-000694,-0.0803710534773
ACH-000695,-0.15469985035199998
ACH-000696,-0.0148688781173
ACH-000697,-0.116984805557
ACH-000699,-0.236634316016
ACH-000701,0.0237751168895
ACH-000706,-0.134931246279
ACH-000711,-0.127707349605
ACH-000713,0.024769791709500003
ACH-000714,-0.0987065618807
ACH-000718,-0.0605696340871
ACH-000720,-0.164921127161
ACH-000721,-0.165515621807
ACH-000724,-0.28845766240299997
ACH-000725,0.0156319038182
ACH-000732,-0.148922095662
ACH-000734,0.0359538335369
ACH-000735,-0.0841640153342
ACH-000736,-0.101478807543
ACH-000738,-0.133942044056
ACH-000746,0.20016638241
ACH-000747,-0.25924641874800003
ACH-000748,-0.08271798557110001
ACH-000753,-0.247748102833
ACH-000756,-0.317684253998
ACH-000757,-0.24656553962900002
ACH-000758,-0.09955211548939999
ACH-000760,-0.07552214626560001
ACH-000763,0.11544123778899999
ACH-000764,-0.181464535641
ACH-000765,-0.047056841291399996
ACH-000766,-0.147671168451
ACH-000767,-0.22610983435600002
ACH-000768,-0.15842252516
ACH-000769,0.129606474145
ACH-000770,-0.104464875397
ACH-000771,-0.00830019649258
ACH-000773,-0.0662120881782
ACH-000776,-0.347402170748
ACH-000777,-0.010471224872
ACH-000778,-0.301203120145
ACH-000781,-0.0477075641368
ACH-000782,-0.132158541167
ACH-000783,-0.08445254292549999
ACH-000784,-0.205779865803
ACH-000785,-0.0721695204992
ACH-000787,0.000193926837135
ACH-000788,-0.179367615099
ACH-000791,-0.214749305308
ACH-000792,-0.0377750412824
ACH-000794,-0.147453925898
ACH-000796,-0.0741788950724
ACH-000799,-0.14543400381899999
ACH-000800,0.023213930532400003
ACH-000802,-0.1796490006
ACH-000804,-0.202550254803
ACH-000805,0.12203040551
ACH-000809,-0.122333005129
ACH-000810,-0.263421503574
ACH-000811,-0.29213887624
ACH-000817,-0.138473812284
ACH-000819,-0.270929314373
ACH-000820,0.128506688292
ACH-000821,-0.332203083831
ACH-000822,-0.129180657284
ACH-000823,-0.0749255073097
ACH-000824,-0.172154706077
ACH-000827,-0.198656687275
ACH-000829,-0.145537798423
ACH-000831,-0.011404399238499998
ACH-000832,-0.18682469160100001
ACH-000833,-0.067081796795
ACH-000834,-0.108304370307
ACH-000835,-0.015222398994899999
ACH-000836,-0.10834281995999999
ACH-000837,-0.0504726627219
ACH-000838,0.0686857487807
ACH-000839,0.058417555052
ACH-000840,-0.153121576578
ACH-000841,-0.123875079594
ACH-000843,0.0894512164525
ACH-000846,-0.112741092282
ACH-000847,-0.232112718249
ACH-000848,-0.0873682047102
ACH-000849,-0.203322649069
ACH-000851,-0.15673237863
ACH-000855,0.055206367011099995
ACH-000856,0.0161018894686
ACH-000858,-0.0152033212556
ACH-000859,-0.22848305530000002
ACH-000861,-0.131568913139
ACH-000862,0.015218634040500001
ACH-000865,-0.17839610283399998
ACH-000866,-0.00408636271463
ACH-000867,-0.08297261739680001
ACH-000869,-0.130571366369
ACH-000872,0.157204091485
ACH-000873,-0.273971205315
ACH-000876,-0.186838582873
ACH-000878,-0.0816979238979
ACH-000880,-0.170100532924
ACH-000881,-0.297001174227
ACH-000882,-0.0653160544432
ACH-000884,-0.0560078988198
ACH-000885,0.034906932705000004
ACH-000887,-0.162362574448
ACH-000888,-0.125060538138
ACH-000889,-0.0261907168046
ACH-000890,-0.018894331517000002
ACH-000896,-0.0504389319658
ACH-000898,-0.137827470563
ACH-000900,-0.23060000951200002
ACH-000901,-0.134552094913
ACH-000905,0.0255392704129
ACH-000906,-0.095208294376
ACH-000907,-0.217405699168
ACH-000910,-0.10856059088
ACH-000911,-0.148153279239
ACH-000912,-0.128506130446
ACH-000913,0.06580862495630001
ACH-000915,-0.129853417186
ACH-000916,-0.720218923761
ACH-000917,-0.0610008489327
ACH-000921,-0.031124143653099998
ACH-000924,-0.185604045206
ACH-000926,-0.20131957547200002
ACH-000928,-0.024253302659
ACH-000929,0.230525357216
ACH-000932,-0.07237892894619999
ACH-000935,0.04566250684769999
ACH-000936,-0.0344310894745
ACH-000937,-0.13885520225700002
ACH-000938,-0.18670780311500002
ACH-000939,-0.135116721374
ACH-000941,-0.017452790574
ACH-000943,0.0038418361578499995
ACH-000946,-0.104207656161
ACH-000947,-0.0158798020339
ACH-000948,-0.09769748547
ACH-000950,-0.067416563447
ACH-000953,-0.506556017581
ACH-000957,-0.0027617512523
ACH-000958,-0.129761463007
ACH-000960,-0.204801487951
ACH-000963,-0.549321506744
ACH-000968,-0.20601017917999997
ACH-000969,-0.00805949229226
ACH-000973,-0.156057843009
ACH-000974,-0.141211118118
ACH-000975,-0.0015168045446900002
ACH-000976,-0.14850966921599998
ACH-000978,-0.00310885418768
ACH-000980,-0.0725999623174
ACH-000984,-0.04889218078430001
ACH-000986,-0.17961331131799999
ACH-000988,0.00029397590685
ACH-000993,-0.229248917357
ACH-000994,-0.18600112760600002
ACH-000996,0.0647394164919
ACH-001001,-0.18715581678399998
ACH-001020,-0.13342602385299998
ACH-001028,-0.0892002327356
ACH-001031,-0.0511768715371
ACH-001038,-0.179953223527
ACH-001048,-0.232966002237
ACH-001050,-0.323429411864
ACH-001053,-0.243067491787
ACH-001054,-0.501563418766
ACH-001061,-0.04445079058759999
ACH-001067,-0.00364088110535
ACH-001075,0.06913755209030001
ACH-001096,-0.10709943547
ACH-001128,-0.12329506177
ACH-001134,-0.172136239117
ACH-001151,-0.110168738346
ACH-001163,-0.273453111428
ACH-001164,-0.0228877926834
ACH-001173,-0.10397012527999999
ACH-001183,-0.0486076508454
ACH-001184,-0.139899802128
ACH-001190,-0.140781008445
ACH-001192,-0.313624781155
ACH-001193,-0.237080605582
ACH-001196,-0.37686466480400005
ACH-001197,-0.540157614853
ACH-001205,-0.061752733440699994
ACH-001211,-0.034644280427999996
ACH-001212,-0.013534602803
ACH-001228,-0.0036089071883099997
ACH-001232,-0.255671350844
ACH-001239,-0.164107863578
ACH-001274,0.116932008221
ACH-001275,-0.106519377353
ACH-001277,-0.0629188196688
ACH-001278,0.00466696742555
ACH-001280,-0.396343838889
ACH-001283,-0.22406989686700002
ACH-001289,-0.0111100584298
ACH-001295,-0.140354889125
ACH-001300,-0.251454112778
ACH-001301,-0.20610628357900002
ACH-001302,-0.0023669994581
ACH-001303,-0.426084651608
ACH-001306,-0.0823289326947
ACH-001318,-0.111363868615
ACH-001322,0.00899464895749
ACH-001328,-0.10771062500600001
ACH-001332,-0.22649194523000002
ACH-001333,-0.43431538679399995
ACH-001336,-0.07170985566489999
ACH-001340,-0.11407711202
ACH-001346,-0.171441473131
ACH-001353,-0.258497575626
ACH-001354,-0.169426042443
ACH-001367,-0.108500928402
ACH-001368,-0.162951669047
ACH-001374,-0.151450384958
ACH-001375,-0.0375515902003
ACH-001377,0.00157073033772
ACH-001380,-0.0333477288815
ACH-001391,0.029591128037299998
ACH-001407,-0.04408063983519999
ACH-001408,-0.18178614618900002
ACH-001413,-0.153642686138
ACH-001430,-0.0216551501739
ACH-001431,-0.33944750488200004
ACH-001450,0.10198255928300001
ACH-001496,-0.0875192009416
ACH-001500,-0.212444485651
ACH-001521,-0.0324193901804
ACH-001523,-0.24975243011300002
ACH-001532,-0.170668262774
ACH-001536,-0.0365088847258
ACH-001550,-0.0965712425956
ACH-001552,-0.30904705186799997
ACH-001554,-0.056105685803199995
ACH-001645,-0.0335624039922
ACH-001654,-0.249471305759
ACH-001715,0.16394175213
ACH-001735,-0.200930993855
ACH-001736,-0.0701967012096
ACH-001737,-0.0245944165575
ACH-001740,-0.00964120915296
ACH-001745,-0.159822314455
ACH-001750,-0.25727193548300004
ACH-001765,-0.24979386380999996
ACH-001956,-0.10315127864399999
ACH-001957,-0.236150412863
