,HNRNPD (3184)
ACH-000460,-0.330731247257
ACH-000461,-0.29446475527
ACH-000463,0.023681778958099996
ACH-000464,0.153828485243
ACH-000466,-0.380732298745
ACH-000467,-0.053235008725800004
ACH-000468,-0.39910634601499995
ACH-000469,-0.455144221532
ACH-000470,-0.643447732805
ACH-000471,-0.321235152694
ACH-000472,-0.440506396962
ACH-000473,-0.151464176082
ACH-000475,-0.147101239838
ACH-000476,-0.048413149218199995
ACH-000477,-0.133904593605
ACH-000480,-0.133271958178
ACH-000481,-0.08613883683700001
ACH-000483,-0.325650824394
ACH-000484,-0.146585368494
ACH-000485,-0.08641695657289998
ACH-000486,-0.13473818792199999
ACH-000487,-0.665142189508
ACH-000488,-0.505262811438
ACH-000490,-0.188907324554
ACH-000491,-0.451452636435
ACH-000495,0.553140470779
ACH-000496,-0.0737431193272
ACH-000499,-0.165853421169
ACH-000500,-0.520528768092
ACH-000502,-0.639499337751
ACH-000503,-0.328897704781
ACH-000505,-0.246320387551
ACH-000507,-0.481975384547
ACH-000510,-0.41777487590400003
ACH-000511,-0.444471317855
ACH-000512,-0.583057560305
ACH-000516,-0.361997294235
ACH-000517,-0.348334449516
ACH-000518,-0.26383683909
ACH-000520,-0.172524708695
ACH-000521,-0.134382636404
ACH-000522,-0.312015827218
ACH-000524,-0.154213742575
ACH-000527,-0.198343998932
ACH-000528,-0.44099912251699996
ACH-000537,-0.202703433451
ACH-000541,-0.341925172973
ACH-000542,-0.143914397259
ACH-000544,-0.0777821568812
ACH-000545,-0.22218761299000003
ACH-000547,-0.637338718129
ACH-000548,-0.285061040965
ACH-000549,-0.219593358011
ACH-000550,-0.057624482612
ACH-000552,-0.339055103975
ACH-000556,-0.213394032872
ACH-000557,-0.10886076658800001
ACH-000570,-0.08967185383819999
ACH-000571,0.017733236678200003
ACH-000573,-0.12705758387399999
ACH-000576,-0.49383554572599997
ACH-000580,-0.0657302214361
ACH-000584,-0.20585634576200001
ACH-000585,-0.261730548296
ACH-000588,-0.479834244961
ACH-000589,-0.10596034179099999
ACH-000591,-0.11248727705900001
ACH-000593,-0.465450089177
ACH-000600,-0.229429489194
ACH-000601,-0.117879390116
ACH-000604,-0.7428570460639999
ACH-000605,-0.0523183481429
ACH-000606,-0.390558805444
ACH-000608,-0.38884744560900003
ACH-000614,-0.49319059671300003
ACH-000616,-0.457376687391
ACH-000618,-0.499588794238
ACH-000619,-0.22495702986299998
ACH-000620,-0.0564272810452
ACH-000621,-0.271971036723
ACH-000622,-0.153203694333
ACH-000623,-0.35471417786799997
ACH-000624,-0.35023531874200003
ACH-000627,-0.39475959998000004
ACH-000630,-0.07613758004719999
ACH-000632,0.00763201857359
ACH-000633,-0.632809199936
ACH-000637,-0.280694266228
ACH-000638,0.0391632929417
ACH-000646,-0.12223587314300001
ACH-000647,-0.167921207222
ACH-000648,-0.250691232368
ACH-000649,-0.326594724062
ACH-000651,-0.23390367586999997
ACH-000652,0.06494366425369999
ACH-000653,-0.138357977352
ACH-000657,0.1116197983
ACH-000658,-0.157770384574
ACH-000661,-0.47687090693000006
ACH-000662,0.046364809771699995
ACH-000663,-0.09349227237749999
ACH-000665,-0.196295762205
ACH-000671,-0.021890889476900002
ACH-000673,-0.336649092808
ACH-000676,-0.125937330189
ACH-000677,-0.43960445921400004
ACH-000681,-0.115075035955
ACH-000682,-0.06910097777919999
ACH-000683,-0.0443878244828
ACH-000684,-0.056063246823899994
ACH-000688,-0.263280893046
ACH-000693,-0.3933306521
ACH-000694,-0.241916108541
ACH-000695,-0.0445679877888
ACH-000696,-0.361245814477
ACH-000697,-0.59780689502
ACH-000699,-0.25590517344700003
ACH-000701,-0.48179858291999994
ACH-000706,-0.0916309770083
ACH-000711,-0.171850083813
ACH-000713,-0.5445603331009999
ACH-000714,-0.585178448431
ACH-000718,-0.25150430396699996
ACH-000720,-0.165529095821
ACH-000721,0.0318292847585
ACH-000724,0.0802494108352
ACH-000725,-0.241121625139
ACH-000732,-0.29196564074700004
ACH-000734,-0.231251073802
ACH-000735,-0.6038451231090001
ACH-000736,-0.1453362872
ACH-000738,-0.34002841723099997
ACH-000746,-0.05422467862369999
ACH-000747,-0.27076790747900004
ACH-000748,-0.205364622338
ACH-000753,-0.404219661854
ACH-000756,-0.0572345568276
ACH-000757,-0.00519516628983
ACH-000758,-0.262579289765
ACH-000760,-0.45987743784400004
ACH-000763,-0.219121102546
ACH-000764,-0.5091616503549999
ACH-000765,-0.299406053766
ACH-000766,0.0175501107546
ACH-000767,-0.16414123270199998
ACH-000768,-0.423870387607
ACH-000769,-0.22789013209000003
ACH-000770,-0.361654106021
ACH-000771,-0.059544733958599994
ACH-000773,-0.074798018577
ACH-000776,-0.294532635192
ACH-000777,-0.185166994001
ACH-000778,-0.36266315903000007
ACH-000781,-0.0020163092324200003
ACH-000782,-0.455058361444
ACH-000783,-0.0695553506355
ACH-000784,-0.37103754582500004
ACH-000785,-0.21104289375500002
ACH-000787,-0.17924215762200002
ACH-000788,-0.18119780079199999
ACH-000791,-0.35719609075000003
ACH-000792,-0.252932783502
ACH-000794,-0.64907658952
ACH-000796,-0.263907154637
ACH-000799,-0.441440356224
ACH-000800,-0.350830486469
ACH-000802,-0.23097643588300001
ACH-000804,-0.222821300284
ACH-000805,-0.0392025253284
ACH-000809,-0.06952645965589999
ACH-000810,-0.336507790801
ACH-000811,-0.32223546185400004
ACH-000817,-0.41965680263599997
ACH-000819,-0.39218685816699994
ACH-000820,0.0144209475678
ACH-000821,-0.598856603823
ACH-000822,-0.33814504338
ACH-000823,-0.222488791778
ACH-000824,-0.10792775029200001
ACH-000827,-0.48591999063
ACH-000829,-0.315824279377
ACH-000831,-0.133998056896
ACH-000832,-0.552730607855
ACH-000833,-0.7083600366600001
ACH-000834,-0.127739017801
ACH-000835,-0.355438048375
ACH-000836,0.18608051926600003
ACH-000837,-0.336609671479
ACH-000838,-0.27275303087499997
ACH-000839,-0.2541180768
ACH-000840,-0.611924398752
ACH-000841,-0.0291985273043
ACH-000843,-0.350178071201
ACH-000846,-0.22141273338700002
ACH-000847,-0.34426271001599995
ACH-000848,-0.106936314353
ACH-000849,-0.199069153795
ACH-000851,-0.11626414738
ACH-000855,-0.259632559153
ACH-000856,-0.334399460642
ACH-000858,-0.125568887172
ACH-000859,-0.10841576049799999
ACH-000861,-0.0902498772317
ACH-000862,-0.179360093277
ACH-000865,-0.214738006424
ACH-000866,-0.442081703111
ACH-000867,-0.15597815655
ACH-000869,-0.137698031849
ACH-000872,0.0229273090022
ACH-000873,-0.614639847546
ACH-000876,-0.0684314757455
ACH-000878,-0.161383531769
ACH-000880,-0.36055286231399997
ACH-000881,-0.0681208314254
ACH-000882,-0.0139417285847
ACH-000884,-0.258859402317
ACH-000885,-0.0663626921758
ACH-000887,-0.42854787179399995
ACH-000888,0.012556309209399999
ACH-000889,-0.324547405019
ACH-000890,-0.39658720166199996
ACH-000896,-0.295181970779
ACH-000898,-0.0629579190169
ACH-000900,-0.215502189219
ACH-000901,-0.17909896301800002
ACH-000905,-0.165300089403
ACH-000906,-0.23851456576900001
ACH-000907,-0.271871883671
ACH-000910,-0.0100519193585
ACH-000911,-0.23479161086800002
ACH-000912,-0.12134013373199999
ACH-000913,-0.38827868003700006
ACH-000915,-0.198240859208
ACH-000916,-0.21802834699999998
ACH-000917,-0.6913364495100001
ACH-000921,-0.0934906558186
ACH-000924,-0.0365517286791
ACH-000926,0.0573932980651
ACH-000928,-0.186466048265
ACH-000929,-0.448799090443
ACH-000932,-0.104253803762
ACH-000935,0.015287002256200001
ACH-000936,-0.19415421429000002
ACH-000937,0.0650912604534
ACH-000938,-0.311389734219
ACH-000939,-0.11293635053300001
ACH-000941,-0.0377024791574
ACH-000943,-0.269444875088
ACH-000946,-0.09256258892380001
ACH-000947,0.0727376073517
ACH-000948,-0.434306145437
ACH-000950,-0.160525751786
ACH-000953,-0.23559781311099998
ACH-000957,-0.29101514076699997
ACH-000958,-0.454996797618
ACH-000960,-0.384528111347
ACH-000963,-0.437910301386
ACH-000968,0.0175723733609
ACH-000969,-0.192587113645
ACH-000973,-0.0676924553417
ACH-000974,-0.13430984374399998
ACH-000975,-0.299451788658
ACH-000976,-0.340320743293
ACH-000978,-0.00838536986405
ACH-000980,-0.0875601623781
ACH-000984,-0.0740738421625
ACH-000986,-0.290710510764
ACH-000988,-0.67071455779
ACH-000993,-0.19873475970899998
ACH-000994,0.124565012438
ACH-000996,-0.5140044828320001
ACH-001001,-0.0414343251534
ACH-001020,-0.32834580545200004
ACH-001028,0.0927398023145
ACH-001031,-0.16769978010199998
ACH-001038,-0.161937502538
ACH-001048,-0.364797478426
ACH-001050,-0.219949461076
ACH-001053,-0.0782908384027
ACH-001054,-0.249843202962
ACH-001061,-0.250513527863
ACH-001067,0.161445349007
ACH-001075,0.142625988828
ACH-001096,-0.41683823166100004
ACH-001128,-0.133059826082
ACH-001134,0.15840194326999998
ACH-001151,-0.178336625402
ACH-001163,0.19738675560600003
ACH-001164,-0.511187440609
ACH-001173,-0.35127721835500003
ACH-001183,-0.295854846817
ACH-001184,-0.08753085192610001
ACH-001190,-0.378412669731
ACH-001192,-0.353005735956
ACH-001193,0.06748636109799999
ACH-001196,-0.239447750451
ACH-001197,-0.373068327491
ACH-001205,-0.407286247372
ACH-001211,-0.347818531664
ACH-001212,-0.42173023235
ACH-001228,-0.272556296423
ACH-001232,-0.287746241047
ACH-001239,-0.12576507123
ACH-001274,0.0325520105442
ACH-001275,-0.17774931799000002
ACH-001277,-0.265915529905
ACH-001278,-0.385715710695
ACH-001280,-0.22626242045699999
ACH-001283,-0.327636596091
ACH-001289,-0.33201744819699996
ACH-001295,-0.104476489538
ACH-001300,0.553507863662
ACH-001301,0.058183642749300005
ACH-001302,-0.143365205847
ACH-001303,0.185030311496
ACH-001306,-0.21551533357799998
ACH-001318,-0.16500044755999999
ACH-001322,-0.472039932966
ACH-001328,-0.372907622178
ACH-001332,-0.281924589105
ACH-001333,0.041076780735699994
ACH-001336,-0.2524023243
ACH-001340,-0.251665047273
ACH-001346,-0.297908496506
ACH-001353,-0.145992598232
ACH-001354,-0.514148590065
ACH-001367,-0.31156643534899997
ACH-001368,0.0103018256385
ACH-001374,-0.292130119885
ACH-001375,-0.5076082118399999
ACH-001377,-0.268170055364
ACH-001380,-0.171084214778
ACH-001391,-0.257382264082
ACH-001407,-0.661530228783
ACH-001408,-0.267827807744
ACH-001413,-0.174541058293
ACH-001430,-0.40404475598399997
ACH-001431,-0.0664639778887
ACH-001450,0.00886396921675
ACH-001496,-0.189151541263
ACH-001500,-0.37359376184
ACH-001521,-0.283190182404
ACH-001523,-0.20173122704
ACH-001532,-0.166857622318
ACH-001536,0.0350987358873
ACH-001550,-0.32039479000300003
ACH-001552,-0.08097020664599999
ACH-001554,-0.366917527232
ACH-001645,-0.217914527139
ACH-001654,-0.44851188342500004
ACH-001715,-0.194237753447
ACH-001735,-0.166186872432
ACH-001736,-0.507459713962
ACH-001737,-0.40201157836199997
ACH-001740,-0.190341008218
ACH-001745,-0.033939819989
ACH-001750,-0.114071338727
ACH-001765,-0.262059205071
ACH-001956,-0.0783321440426
ACH-001957,-0.252057673039
