,TAF3 (83860)
ACH-000004,-0.29313770138
ACH-000007,-0.40125510637199996
ACH-000009,-0.204724263579
ACH-000011,-0.522506070769
ACH-000012,-0.303378179864
ACH-000013,-0.480160301285
ACH-000014,-0.60269757653
ACH-000015,-0.6807954556999999
ACH-000017,-0.18860687611699997
ACH-000018,-0.322070305185
ACH-000019,-0.12466469819800001
ACH-000021,-0.787249234013
ACH-000022,0.0919564235355
ACH-000025,-0.565121334251
ACH-000028,-0.42775324702699996
ACH-000030,-0.49215876023999994
ACH-000035,-0.17752206083099997
ACH-000036,0.0733077331014
ACH-000037,-0.28438749074499997
ACH-000039,-0.331016523821
ACH-000040,-0.600064901091
ACH-000041,-0.344774241077
ACH-000042,-0.287132956512
ACH-000045,-0.549139172094
ACH-000047,-0.748544851442
ACH-000052,-0.723116732545
ACH-000053,-0.763278435276
ACH-000054,-0.41910550320600004
ACH-000055,-0.574571439929
ACH-000060,-0.596202685895
ACH-000067,-0.48212607988399997
ACH-000070,-0.51197904986
ACH-000075,-0.596538702207
ACH-000078,-0.414362053231
ACH-000082,-0.711435095698
ACH-000085,-0.421199463552
ACH-000086,-0.495489021756
ACH-000087,-0.613327648044
ACH-000092,-0.102081372137
ACH-000095,-0.563173580786
ACH-000097,-0.14695376905
ACH-000098,-0.8443004209280001
ACH-000099,-0.51809778115
ACH-000108,-0.565234481225
ACH-000113,-0.48442857104599996
ACH-000115,-0.00378873671159
ACH-000116,-0.394835003096
ACH-000118,-0.541436481986
ACH-000120,-0.330426158116
ACH-000123,-0.571850016795
ACH-000127,-0.43468413213600005
ACH-000128,-0.202672157729
ACH-000132,-0.49139698290600003
ACH-000133,-0.594872196946
ACH-000137,-0.5128741878059999
ACH-000138,-0.23580848372299998
ACH-000142,-0.17356206088599999
ACH-000143,-0.60968069592
ACH-000146,-0.246617495022
ACH-000148,-0.6388018721809999
ACH-000150,-0.643945499282
ACH-000152,-0.581265424274
ACH-000153,-0.814034716206
ACH-000159,-0.47237726885700004
ACH-000160,-0.157995888261
ACH-000163,-0.477811581639
ACH-000167,0.237745609649
ACH-000168,-0.265311218889
ACH-000169,-0.526991713229
ACH-000178,-0.752672581866
ACH-000182,-0.214569494868
ACH-000183,-0.698977962753
ACH-000188,-0.129156674376
ACH-000189,-0.578969933322
ACH-000190,-0.22846315564
ACH-000198,-0.679873327271
ACH-000204,-0.359897491596
ACH-000206,-0.649103608868
ACH-000207,-0.22166169731899998
ACH-000211,-0.326232913911
ACH-000215,-0.280573903636
ACH-000221,-0.660292148542
ACH-000222,-0.180874370781
ACH-000223,-0.31852170650199996
ACH-000226,-0.270216757007
ACH-000227,-0.264614462932
ACH-000228,-0.29019258197299996
ACH-000231,-0.35610388430699996
ACH-000232,-0.35340025053999996
ACH-000233,-0.514224759214
ACH-000234,-0.302339317311
ACH-000235,-0.593964362749
ACH-000237,-0.37898662721
ACH-000238,-0.37868156013000004
ACH-000243,-0.661772523016
ACH-000244,-0.555885414354
ACH-000246,-0.707996787918
ACH-000248,-0.6835029317010001
ACH-000250,-0.0870146273726
ACH-000251,-0.889421248704
ACH-000253,-0.41695996830300003
ACH-000255,-0.110072654912
ACH-000256,-0.37695146477799996
ACH-000257,-0.627394272184
ACH-000258,-0.544579527475
ACH-000259,-0.117087463334
ACH-000260,-0.18593578696600002
ACH-000261,-0.531554700186
ACH-000262,-0.0662983478523
ACH-000263,-0.415977505198
ACH-000264,-0.226331226767
ACH-000265,-0.47872057384499994
ACH-000266,-0.21356438563900002
ACH-000272,-0.119012637714
ACH-000273,-0.423936462307
ACH-000274,-0.628172541075
ACH-000277,-0.41576353938
