,HTRA2 (27429)
ACH-000004,-0.301808251501
ACH-000007,0.41865944575099995
ACH-000009,-0.0558194258315
ACH-000011,-0.105631065964
ACH-000012,-0.110274033144
ACH-000013,0.125627550931
ACH-000014,-0.09519405493750001
ACH-000015,-0.0659635958483
ACH-000017,0.028419194574799998
ACH-000018,-0.191819423877
ACH-000019,-0.142415064972
ACH-000021,-0.156902261795
ACH-000022,-0.571956358259
ACH-000025,-0.00611814758243
ACH-000028,-0.179502960394
ACH-000030,-0.09127399617560002
ACH-000035,-0.168348394596
ACH-000036,0.00469293481063
ACH-000037,-0.218934541948
ACH-000039,0.17577771303800002
ACH-000040,-0.262104796187
ACH-000041,-0.0306245616305
ACH-000042,-0.244234486473
ACH-000045,-0.21164876625700002
ACH-000047,-0.247671757059
ACH-000052,-0.266100401601
ACH-000053,-0.389429693871
ACH-000054,-0.0800771003778
ACH-000055,0.130235127586
ACH-000060,-0.33885135468000005
ACH-000067,-0.0813669692544
ACH-000070,0.10394159959100001
ACH-000075,-0.357236028539
ACH-000078,0.0986654031913
ACH-000082,-0.16592365834699999
ACH-000085,-0.0822972277622
ACH-000086,-0.0136531588917
ACH-000087,-0.056523188271
ACH-000092,-0.29711210390500004
ACH-000095,0.0975218993968
ACH-000097,-0.025132750929299997
ACH-000098,-0.0532009558696
ACH-000099,0.0172968778062
ACH-000108,-0.18513802916400002
ACH-000113,-0.507059477491
ACH-000115,-0.280015041357
ACH-000116,-0.411679720137
ACH-000118,-0.0248065570342
ACH-000120,0.07506686621
ACH-000123,-0.47243112204300003
ACH-000127,-0.0735560311039
ACH-000128,-0.59261704903
ACH-000132,-0.383626061323
ACH-000133,-0.21352318414299998
ACH-000137,-0.118696540528
ACH-000138,-0.0129115879887
ACH-000142,-0.20473436507399997
ACH-000143,-0.363217809857
ACH-000146,-0.34196168409
ACH-000148,-0.0500871599473
ACH-000150,0.0062101363232900005
ACH-000152,-0.0677279922086
ACH-000153,-0.044144648251
ACH-000159,-0.148766247697
ACH-000160,-0.17561065159000003
ACH-000163,-0.217205077117
ACH-000167,-0.32091726803599996
ACH-000168,-0.160342632584
ACH-000169,-0.477368763262
ACH-000178,-0.30180281761100003
ACH-000182,0.048052296981600004
ACH-000183,-0.0381696685428
ACH-000188,-0.161338136508
ACH-000189,-0.279305774557
ACH-000190,-0.134906392475
ACH-000198,-0.483198130807
ACH-000204,-0.09600276447
ACH-000206,-0.467471798811
ACH-000207,-0.464262729177
ACH-000211,-0.111247258095
ACH-000215,-0.09240446371580001
ACH-000221,-0.012387322875
ACH-000222,-0.139859609338
ACH-000223,-0.328974035707
ACH-000226,-0.821774081919
ACH-000227,-0.0837486803187
ACH-000228,0.0260422842008
ACH-000231,-0.280254008733
ACH-000232,-0.420761748822
ACH-000233,-0.608517515193
ACH-000234,-0.298001075292
ACH-000235,-0.0367572739965
ACH-000237,-0.161811171449
ACH-000238,-0.38759839850500005
ACH-000243,-0.0358808467893
ACH-000244,-0.0627773294856
ACH-000246,-0.186573600371
ACH-000248,-0.287013327833
ACH-000250,-0.15449405750700002
ACH-000251,-0.140722190524
ACH-000253,-0.204353296397
ACH-000255,-0.356642043249
ACH-000256,0.189363703863
ACH-000257,0.103741255557
ACH-000258,-0.12799803237500001
ACH-000259,-0.00338196681273
ACH-000260,0.056336551465999994
ACH-000261,-0.0661384011508
ACH-000262,-0.042968338222599996
ACH-000263,-0.305457937079
ACH-000264,-0.318067553068
ACH-000265,-0.00441263626952
ACH-000266,-0.236159822764
ACH-000272,-0.185259139987
ACH-000273,-0.165169397769
ACH-000274,-0.22630194985500002
ACH-000277,-0.433996634194
ACH-000278,-0.051048042283699996
ACH-000279,-0.0677495102436
ACH-000280,-0.0023541894746599997
ACH-000281,-0.20868711794599998
ACH-000288,-0.146958352641
ACH-000291,-0.074235870947
ACH-000293,-0.16336697742599998
ACH-000294,0.036168657161800004
ACH-000295,-0.7588841670700001
ACH-000296,-0.268234454176
ACH-000302,-0.355542702618
ACH-000304,0.00408150492467
ACH-000307,-0.109246419498
ACH-000308,-0.20423691252
ACH-000310,0.314297862629
ACH-000311,0.04898951334940001
ACH-000312,-0.0280931940958
ACH-000315,-0.456392333754
ACH-000316,-0.238130866021
ACH-000317,-0.160470248232
ACH-000318,-0.140607289627
ACH-000319,-0.283727650809
ACH-000320,0.127216818931
ACH-000322,-0.31677808976
ACH-000323,0.08207616234739999
ACH-000324,0.0005202640077340001
ACH-000329,-0.120989686547
ACH-000330,-0.010558832654799998
ACH-000331,-0.36475468549999995
ACH-000332,-0.0769140311549
ACH-000334,-0.263544480001
ACH-000335,-0.043778369824999996
ACH-000336,-0.013709463844600001
ACH-000337,-0.071956227445
ACH-000339,-0.094306554976
ACH-000341,-0.394488819567
ACH-000348,-0.335268056715
