,MSMO1 (6307)
ACH-000004,0.24970949991500002
ACH-000007,0.376748300925
ACH-000009,-0.480452722955
ACH-000011,0.293157509839
ACH-000012,0.171434192747
ACH-000013,0.166971202105
ACH-000014,0.30352293709399997
ACH-000015,0.09356357311519999
ACH-000017,0.295560347918
ACH-000018,0.320172052311
ACH-000019,-0.11079096260099999
ACH-000021,0.0859847394876
ACH-000022,-0.0282139983683
ACH-000025,0.39862092093
ACH-000028,0.173045488169
ACH-000030,0.22320446693799997
ACH-000035,0.164789345173
ACH-000036,0.316255547046
ACH-000037,0.280963025085
ACH-000039,0.018198829340099996
ACH-000040,0.11047444096799999
ACH-000041,0.306582852028
ACH-000042,0.187268133826
ACH-000045,0.10304506881400001
ACH-000047,0.09471413810360002
ACH-000052,0.0538400027546
ACH-000053,0.240268614186
ACH-000054,0.124424303884
ACH-000055,0.0751351346763
ACH-000060,0.21122928446699998
ACH-000067,0.19542993661699998
ACH-000070,0.006957444660810001
ACH-000075,0.368833620046
ACH-000078,0.167598065241
ACH-000082,0.177314349652
ACH-000085,0.217978334296
ACH-000086,0.318888951255
ACH-000087,0.479626162668
ACH-000092,0.203780804619
ACH-000095,0.22044210558000002
ACH-000097,0.106715960382
ACH-000098,-0.073070900282
ACH-000099,0.215841024884
ACH-000108,0.114820750724
ACH-000113,0.24144202723799998
ACH-000115,0.144196773045
ACH-000116,0.022193715082700002
ACH-000118,0.206330226072
ACH-000120,-0.0532304851391
ACH-000123,0.166279715345
ACH-000127,0.253359676113
ACH-000128,0.290703054628
ACH-000132,0.168701764014
ACH-000133,0.316169960535
ACH-000137,0.287835821858
ACH-000138,0.07985076905119999
ACH-000142,0.276512304312
ACH-000143,0.323434757947
ACH-000146,0.0829499758587
ACH-000148,0.19565406723099998
ACH-000150,0.176258385954
ACH-000152,0.17310440704500002
ACH-000153,0.201364618513
ACH-000159,0.295853252251
ACH-000160,0.102236456383
ACH-000163,0.445321638318
ACH-000167,0.306784326777
ACH-000168,0.0106230579284
ACH-000169,0.439374468152
ACH-000178,0.260089514234
ACH-000182,0.218305012546
ACH-000183,0.27039545464000003
ACH-000188,0.15913844443
ACH-000189,0.190628683964
ACH-000190,0.39996794029700006
ACH-000198,-0.25936079344
ACH-000204,-0.431597325416
ACH-000206,0.0985693874354
ACH-000207,0.140989703066
ACH-000211,0.22982538068799999
ACH-000215,0.22232561333099998
ACH-000221,0.314413297144
ACH-000222,0.075504465659
ACH-000223,0.201250424035
ACH-000226,0.411760189446
ACH-000227,0.08445947612569998
ACH-000228,0.130382683551
ACH-000231,0.249118445158
ACH-000232,0.32261775075
ACH-000233,0.31207031165300003
ACH-000234,0.238173217416
ACH-000235,0.165458608812
ACH-000237,0.329029874572
ACH-000238,0.08850850885339999
ACH-000243,0.072745646981
ACH-000244,0.472429576744
ACH-000246,0.253544171434
ACH-000248,0.34283859383500004
ACH-000250,0.307099699889
ACH-000251,0.16030394020400002
ACH-000253,0.09508713468289999
ACH-000255,0.220758660438
ACH-000256,0.382869522724
ACH-000257,0.0246685502679
ACH-000258,0.249173075233
ACH-000259,0.35297367406999997
ACH-000260,0.23656141495400002
ACH-000261,0.1512089355
ACH-000262,0.445208778953
ACH-000263,0.16781261086899998
ACH-000264,0.23717146372200001
ACH-000265,0.184103565231
ACH-000266,0.147516418511
ACH-000272,0.2984326202
ACH-000273,0.0754216480769
ACH-000274,0.18676841051800003
ACH-000277,0.272647764905
ACH-000278,0.387408195695
ACH-000279,0.0342506959617
ACH-000280,0.0905923990738
ACH-000281,0.004332426209520001
ACH-000288,0.266808835701
ACH-000291,-0.08725029206860001
ACH-000293,0.247645405506
ACH-000294,0.0541047706928
ACH-000295,0.274480205088
ACH-000296,0.126097777873
ACH-000302,0.361777167479
ACH-000304,0.349501313512
ACH-000307,0.164763582636
ACH-000308,0.153456962131
ACH-000310,0.22087997721799998
ACH-000311,0.0993890947792
ACH-000312,0.306780861676
ACH-000315,0.04942755001349999
ACH-000316,0.0300472143655
ACH-000317,0.259495236468
ACH-000318,0.309509033072
ACH-000319,0.313265956484
ACH-000320,-0.05632066353950001
ACH-000322,0.23220185617699998
ACH-000323,0.138619346396
ACH-000324,0.054005393737300005
ACH-000329,0.210037309128
ACH-000330,0.123436218179
ACH-000331,0.326659262306
ACH-000332,0.113088834294
ACH-000334,0.370259670457
ACH-000335,0.00702690811192
ACH-000336,0.339010276569
ACH-000337,0.377388418997
ACH-000339,0.18682187117199997
ACH-000341,0.283651337622
ACH-000348,0.125299891951
ACH-000350,0.256084223128
ACH-000352,0.0839041756899
ACH-000356,0.25986265902399996
ACH-000361,0.19485420282299998
ACH-000362,-0.023587189232200004
ACH-000363,0.177382334747
ACH-000364,0.13896545889
ACH-000365,0.182457048729
ACH-000366,-0.0186686180084
ACH-000368,0.0831401443097
ACH-000374,0.269896509793
ACH-000375,0.297042355755
ACH-000376,0.262526974746
ACH-000381,0.288266817266
ACH-000383,0.165374056138
ACH-000387,0.146637198651
ACH-000389,0.17299759859299998
ACH-000390,0.18614265973299998
ACH-000393,0.06229921498530001
ACH-000395,0.07159074949989999
ACH-000397,0.253771761846
ACH-000401,0.325479623243
ACH-000402,0.0126110653064
ACH-000403,0.0790515196572
ACH-000404,0.25152377868500003
ACH-000406,0.15472840355
ACH-000407,0.29239439119399996
ACH-000408,0.256608310572
ACH-000410,0.142446297669
ACH-000411,0.26605910505999997
ACH-000414,-0.332440613138
ACH-000415,0.130459874014
ACH-000416,0.129942897991
ACH-000420,0.34132516068499996
ACH-000421,0.169866295883
ACH-000424,0.18568660185
ACH-000425,0.26372810942200003
ACH-000426,0.331563301601
ACH-000427,0.20715499131200002
ACH-000433,-0.0626212631692
ACH-000436,0.054053466243199996
ACH-000444,0.262802205632
ACH-000445,0.221345669425
ACH-000448,0.0966839652639
ACH-000450,-0.016455309951599998
ACH-000452,0.204327587125
ACH-000454,0.058407706348
ACH-000458,0.15864596496
ACH-000459,0.370674956537
ACH-000460,0.276121585982
ACH-000461,0.0556459105313
ACH-000463,0.258593291323
ACH-000464,0.0989539440127
ACH-000466,0.195590083638
ACH-000467,0.13756641703199998
ACH-000468,0.107541340926
ACH-000469,0.217514710775
ACH-000470,0.0856638070239
ACH-000471,0.048900575548
ACH-000472,0.218038269501
ACH-000473,0.170420785057
ACH-000475,0.187924530753
ACH-000476,0.140412790791
ACH-000477,0.195694041311
ACH-000480,0.128114067201
ACH-000481,0.269500319238
ACH-000483,0.173626519885
ACH-000484,-0.00400680760363
ACH-000485,0.148840644273
ACH-000486,0.133211689892
ACH-000487,-0.0463119453823
ACH-000488,0.227972333809
ACH-000490,0.26823598039
ACH-000491,0.219243226965
ACH-000495,0.296297362259
ACH-000496,0.062817297483
ACH-000499,0.286986937266
ACH-000500,0.0511086382772
ACH-000502,0.16046653548800002
ACH-000503,0.17588698325999996
ACH-000505,0.319487915861
ACH-000507,0.304464714415
ACH-000510,0.26804484999600003
ACH-000511,0.236208614596
ACH-000512,0.327459251538
ACH-000516,0.09519532535769999
ACH-000517,0.20933903970800002
ACH-000518,0.21897265507199998
ACH-000520,0.0858041235351
ACH-000521,0.248124012447
ACH-000522,0.21623592230500002
ACH-000524,0.308355565419
ACH-000527,0.249245141752
ACH-000528,0.124343737272
ACH-000537,0.305383722984
ACH-000541,-0.256530301849
ACH-000542,0.224955355138
ACH-000544,0.19557264213
ACH-000545,0.17643399359499998
ACH-000547,-0.185729153406
ACH-000548,0.324434224754
ACH-000549,0.204461801666
ACH-000550,0.242013260103
ACH-000552,0.325917129089
ACH-000556,0.175695089426
ACH-000557,0.280504425007
ACH-000570,0.07494740513169999
ACH-000571,0.26896927471
ACH-000573,0.316041011777
ACH-000576,0.157489948329
ACH-000580,0.037985800708
ACH-000584,0.336070091625
ACH-000585,0.169356176734
ACH-000588,0.16244641053
ACH-000589,0.132192655759
ACH-000591,0.189957142327
ACH-000593,0.273753172459
ACH-000600,0.25662086563000003
ACH-000601,0.158022681151
ACH-000604,0.304242705339
ACH-000605,0.035905314969800005
ACH-000606,0.275849274155
ACH-000608,-0.116095107721
ACH-000614,0.239678916554
ACH-000616,0.204011593953
ACH-000618,0.20505339101700001
ACH-000619,0.30229875484200003
ACH-000620,-0.144922537083
ACH-000621,0.184515965156
ACH-000622,0.153740472565
ACH-000623,0.20369561973499997
ACH-000624,0.20695272302499998
ACH-000627,0.361492922803
ACH-000630,0.24765644123799999
ACH-000632,0.278027771632
ACH-000633,-0.082607935298
ACH-000637,0.138138345428
ACH-000638,0.189250371655
ACH-000646,0.140926067199
ACH-000647,0.0914756817185
ACH-000648,0.161925141768
ACH-000649,0.1586730121
ACH-000651,0.264760145932
ACH-000652,0.430817962477
ACH-000653,0.345359054953
ACH-000657,0.325477367622
ACH-000658,0.0015150555092899999
ACH-000661,0.238970920677
ACH-000662,0.180910575342
ACH-000663,0.21024475723000002
ACH-000665,0.266567437144
ACH-000671,-0.36677636223399995
ACH-000673,0.054704720944
ACH-000676,0.156752790063
ACH-000677,0.219847093627
ACH-000681,0.171553553649
ACH-000682,0.227520433942
ACH-000683,0.18023327902800002
ACH-000684,0.206182864371
ACH-000688,0.021139038245000002
ACH-000693,0.191492594809
ACH-000694,0.197079585939
ACH-000695,-0.21128952930999997
ACH-000696,0.20621411733699999
ACH-000697,0.262953872172
ACH-000699,0.103607544671
ACH-000701,0.0565007650936
ACH-000706,0.31259397261
ACH-000711,0.256873994898
ACH-000713,0.57418740138
ACH-000714,0.326953845069
ACH-000718,0.056823431643199994
ACH-000720,0.199284890341
ACH-000721,0.262965985142
ACH-000724,0.300250149602
ACH-000725,0.0847458933917
ACH-000732,0.377207831888
ACH-000734,0.174503770936
ACH-000735,0.15391246074999998
ACH-000736,-0.301894881077
ACH-000738,0.20126790761500002
ACH-000746,0.042081587614299996
ACH-000747,0.255114467052
ACH-000748,0.321186560098
ACH-000753,0.126326706096
ACH-000756,0.34679648428800003
ACH-000757,-0.49673730803599997
ACH-000758,0.292286627417
ACH-000760,0.11792914112099999
ACH-000763,0.142986900144
ACH-000764,0.17500726059900001
ACH-000765,0.288228051915
ACH-000766,0.212630408583
ACH-000767,0.28674981548
ACH-000768,0.23826287066100002
ACH-000769,0.268486055539
ACH-000770,0.139733545758
ACH-000771,0.12456438388499999
ACH-000773,0.218190898363
ACH-000776,0.194067322716
ACH-000777,0.17995150927
ACH-000778,0.183996802053
ACH-000781,0.16217919864900002
ACH-000782,0.09509468929850001
ACH-000783,0.161108145995
ACH-000784,0.348889058967
ACH-000785,-0.146500602593
ACH-000787,0.173076181049
ACH-000788,0.297437805225
ACH-000791,0.10832937933
ACH-000792,0.0129849944701
ACH-000794,0.260330045429
ACH-000796,0.020616106699599998
ACH-000799,0.081158471908
ACH-000800,0.140682697708
ACH-000802,0.09920008782260001
ACH-000804,0.361117993092
ACH-000805,0.533341578533
ACH-000809,0.144226827181
ACH-000810,0.367001083605
ACH-000811,0.19089770434599998
ACH-000817,0.0318045133004
ACH-000819,0.290002980132
ACH-000820,0.24742022744199998
ACH-000821,0.239688857002
ACH-000822,0.17803101628899998
ACH-000823,0.15867325452
ACH-000824,0.00395719612039
ACH-000827,0.118402909443
ACH-000829,0.10350757297
ACH-000831,0.286084672458
ACH-000832,0.147501807218
ACH-000833,0.103882431549
