,DepMap_ID
21366,ACH-000065
21367,ACH-000065
48000,ACH-000155
85759,ACH-000280
92282,ACH-000300
105550,ACH-000337
124938,ACH-000389
203800,ACH-000584
234674,ACH-000649
284284,ACH-000743
317642,ACH-000786
317643,ACH-000786
317644,ACH-000786
317645,ACH-000786
317646,ACH-000786
355619,ACH-000796
360856,ACH-000804
424538,ACH-000879
461666,ACH-000911
518309,ACH-000939
546120,ACH-000949
551658,ACH-000951
564833,ACH-000955
574253,ACH-000958
660006,ACH-000981
660007,ACH-000981
672160,ACH-000983
682176,ACH-000985
750466,ACH-000992
750467,ACH-000992
750468,ACH-000992
750469,ACH-000992
750470,ACH-000992
750471,ACH-000992
750472,ACH-000992
807438,ACH-000993
899628,ACH-001063
903373,ACH-001067
903374,ACH-001067
966697,ACH-001341
980869,ACH-001366
1016664,ACH-001521
1036348,ACH-001559
1062432,ACH-001673
1068752,ACH-001737
1122724,ACH-002174
1124853,ACH-002177
1142617,ACH-002222
1190725,ACH-002295
1194675,ACH-002307
