,DNTTIP1 (116092)
ACH-000004,-0.0669987689733
ACH-000007,-0.438248119245
ACH-000009,0.0551523111367
ACH-000011,-0.0700845953857
ACH-000012,0.133580824741
ACH-000013,0.0364019163682
ACH-000014,0.23337924636799998
ACH-000015,-0.0242448252588
ACH-000017,-0.334626188315
ACH-000018,-0.172043119971
ACH-000019,-0.156585039938
ACH-000021,0.137295390514
ACH-000022,-0.0142462895165
ACH-000025,-0.129002653869
ACH-000028,0.0469425219812
ACH-000030,-0.04402024620080001
ACH-000035,0.10451229634999999
ACH-000036,0.121195153095
ACH-000037,-0.163162458177
ACH-000039,0.0730791283779
ACH-000040,-0.18611132092500002
ACH-000041,0.206793802608
ACH-000042,0.026241412251
ACH-000045,0.07852072385060001
ACH-000047,-0.228951001151
ACH-000052,0.185203303371
ACH-000053,0.25148374712
ACH-000054,-0.0497816729304
ACH-000055,0.09612804627520001
ACH-000060,0.0221679561767
ACH-000067,-0.37150878923
ACH-000070,0.41584052592299997
ACH-000075,-0.06347263263519999
ACH-000078,0.221409099868
ACH-000082,-0.08352326532639999
ACH-000085,-0.243511085619
ACH-000086,0.14174132502
ACH-000087,0.0226494169676
ACH-000092,-0.11477394235999999
ACH-000095,0.0194386771769
ACH-000097,0.024114690424000003
ACH-000098,0.29536379695
ACH-000099,-0.0933086112939
ACH-000108,-0.0106564778051
ACH-000113,0.148564381527
ACH-000115,-0.0799292592059
ACH-000116,0.055644561734300005
ACH-000118,-0.00473334384028
ACH-000120,0.224330775013
ACH-000123,-0.111099698979
ACH-000127,0.120703809857
ACH-000128,-0.407060564523
ACH-000132,0.08358139096910001
ACH-000133,-0.10224114966499999
ACH-000137,-0.09523406884860001
ACH-000138,-0.0814673057292
ACH-000142,0.147624266213
ACH-000143,-0.0976589694392
ACH-000146,0.174057210902
ACH-000148,-0.201677680188
ACH-000150,0.243839691641
ACH-000152,0.0279946857397
ACH-000153,-0.0261680176249
ACH-000159,0.175530331928
ACH-000160,-0.0106131808421
ACH-000163,0.0153890841909
ACH-000167,0.19133874077100002
ACH-000168,-0.170777242187
ACH-000169,0.21096274949700003
ACH-000178,-0.0524317235097
ACH-000182,-0.193603573913
ACH-000183,-0.0780393132791
ACH-000188,-0.00688178097158
ACH-000189,0.0682063146973
ACH-000190,-0.28426598380600004
ACH-000198,-0.37089851303800003
ACH-000204,-0.246563039624
ACH-000206,-0.11474495048000001
ACH-000207,-0.274854090561
ACH-000211,-0.409054771113
ACH-000215,0.134674087357
ACH-000221,0.0363102744531
ACH-000222,-0.11943788193600001
ACH-000223,0.17065603873500002
ACH-000226,-0.0887302006003
ACH-000227,0.22275992923000001
ACH-000228,0.0595057779766
ACH-000231,-0.163495729141
ACH-000232,-0.009831328920040001
ACH-000233,0.128230232932
ACH-000234,-0.167923864293
ACH-000235,0.159918898726
ACH-000237,0.0578425029689
ACH-000238,-0.11710437544800001
ACH-000243,-0.0605815072345
ACH-000244,0.128068915408
ACH-000246,-0.20022805518
ACH-000248,0.154233448048
ACH-000250,-0.08688627223989999
ACH-000251,-0.43397129895099995
ACH-000253,-0.17532631139600002
ACH-000255,-0.107278654027
ACH-000256,-0.0561963133847
ACH-000257,-0.0412426908385
ACH-000258,-0.231962787124
ACH-000259,0.0247041395317
ACH-000260,0.187031880507
ACH-000261,-0.318384485802
ACH-000262,0.030053602486400002
ACH-000263,-0.0774463225473
ACH-000264,-0.18632074610100002
ACH-000265,0.109566033843
ACH-000266,-0.141215623175
ACH-000272,-0.08226203770389999
ACH-000273,0.0191484011074
ACH-000274,0.0071743564379600005
ACH-000277,-0.115419793388
ACH-000278,0.110059693663
ACH-000279,0.242473045791
ACH-000280,0.0162353501268
ACH-000281,-0.045883658457899996
ACH-000288,-0.232537505644
ACH-000291,-0.129158875343
ACH-000293,-0.148621498332
ACH-000294,-0.379812934172
ACH-000295,-0.173047592835
ACH-000296,-0.0471641081071
ACH-000302,-0.0631728900267
ACH-000304,0.10445660757099999
ACH-000307,-0.06312020068799999
ACH-000308,-0.116607377012
ACH-000310,0.09371371519739999
ACH-000311,0.142079233386
ACH-000312,0.11457139878900001
ACH-000315,-0.017556427272099998
ACH-000316,0.104845545888
ACH-000317,0.05934311333930001
