,BBS9 (27241)
ACH-000004,-0.2170562948
ACH-000007,-0.08913777262980001
ACH-000009,-0.172145744692
ACH-000011,-0.172002922068
ACH-000012,-0.357849512769
ACH-000013,-0.124896039725
ACH-000014,-0.23402668665100002
ACH-000015,-0.17631333715599998
ACH-000017,-0.162265752163
ACH-000018,-0.11649773353199999
ACH-000019,-0.149373205553
ACH-000021,-0.30652501815
ACH-000022,-0.24755174940699998
ACH-000025,-0.40617574934399997
ACH-000028,-0.40664890659599995
ACH-000030,-0.28807748661800003
ACH-000035,-0.40115007434
ACH-000036,-0.268977736653
ACH-000037,-0.294780930546
ACH-000039,-0.400516470202
ACH-000040,-0.269010169104
ACH-000041,-0.29228276147
ACH-000042,-0.401565967835
ACH-000045,-0.26436103393800003
ACH-000047,-0.34255874577699996
ACH-000052,-0.199107793489
ACH-000053,-0.296651473762
ACH-000054,-0.377416344167
ACH-000055,-0.41204136570600003
ACH-000060,-0.341675316139
ACH-000067,-0.334767566904
ACH-000070,-0.416738205132
ACH-000075,-0.07523690057610001
ACH-000078,-0.518439174971
ACH-000082,-0.330976679702
ACH-000085,-0.278053062007
ACH-000086,-0.0734296703872
ACH-000087,-0.372048337858
ACH-000092,-0.13622991446399998
ACH-000095,-0.457385121427
ACH-000097,-0.36841169413099994
ACH-000098,-0.304491703648
ACH-000099,-0.311045805647
ACH-000108,-0.24737445987
ACH-000113,-0.21416528218800002
ACH-000115,-0.21775887337900002
ACH-000116,-0.232003061431
ACH-000118,-0.101149933439
ACH-000120,-0.33900510318300003
ACH-000123,-0.253449056571
ACH-000127,-0.23362251235
ACH-000128,-0.24076393904100002
ACH-000132,-0.056479307119000004
ACH-000133,-0.290487289484
ACH-000137,-0.35373179769699997
ACH-000138,-0.17971533334000003
ACH-000142,-0.218059554311
ACH-000143,-0.217082188417
ACH-000146,-0.261352954871
ACH-000148,-0.301719342429
ACH-000150,-0.5479666859269999
ACH-000152,-0.274404676851
ACH-000153,-0.389228410793
ACH-000159,-0.0837111570451
ACH-000160,-0.29174958815
ACH-000163,-0.285047273363
ACH-000167,-0.592023722747
ACH-000168,-0.23350364421
ACH-000169,-0.468149504742
ACH-000178,-0.30050351315900004
ACH-000182,-0.361728152892
ACH-000183,-0.131576841799
ACH-000188,-0.058683166807399996
ACH-000189,-0.057318992982199994
ACH-000190,-0.299812024251
ACH-000198,-0.38024807730800003
ACH-000204,-0.27856617441799997
ACH-000206,-0.231159784334
ACH-000207,-0.290372949368
ACH-000211,-0.388401742213
ACH-000215,-0.20445270720400002
ACH-000221,-0.345557664326
ACH-000222,-0.442530575039
ACH-000223,-0.426624239098
ACH-000226,-0.15842389535700002
ACH-000227,-0.264678270422
ACH-000228,-0.366920143185
ACH-000231,-0.40848853876999996
ACH-000232,-0.519644339491
ACH-000233,-0.09021674804539999
ACH-000234,-0.271593171409
ACH-000235,-0.326824073236
ACH-000237,-0.23219958947299998
ACH-000238,-0.508566618515
ACH-000243,-0.27291258035
ACH-000244,-0.693464837429
ACH-000246,-0.270482050051
ACH-000248,-0.0962487081413
ACH-000250,-0.341529240272
ACH-000251,0.074950586093
ACH-000253,-0.561721611443
ACH-000255,-0.285391199232
ACH-000256,-0.141024478704
ACH-000257,-0.434534606114
ACH-000258,-0.610547016466
ACH-000259,-0.20559231873599998
ACH-000260,-0.258422283745
ACH-000261,-0.223066772251
ACH-000262,-0.306385152029
ACH-000263,0.007184943072600001
ACH-000264,-0.237724085306
ACH-000265,-0.185453906773
ACH-000266,-0.46279866761000005
ACH-000272,-0.293550219579
ACH-000273,-0.238458501701
ACH-000274,-0.8137218191240001
ACH-000277,-0.20437285386
ACH-000278,-0.28684228114599997
ACH-000279,-0.169074613973
ACH-000280,-0.304634260457
ACH-000281,-0.385730237926
ACH-000288,-0.355524579917
ACH-000291,-0.239573016913
ACH-000293,-0.42392865779
ACH-000294,-0.121366893912
ACH-000295,-0.019013390602900002
ACH-000296,-0.198269942999
ACH-000302,-0.23628733755800002
ACH-000304,-0.71131490744
ACH-000307,-0.303502491472
ACH-000308,-0.36428822483499995
ACH-000310,-0.611656869907
ACH-000311,-0.402748348061
ACH-000312,-0.307978998363
ACH-000315,-0.430674754159
ACH-000316,-0.30464578083099997
ACH-000317,-0.0587400750544
ACH-000318,-0.261254201672
ACH-000319,-0.173614589699
ACH-000320,-0.440705457026
ACH-000322,-0.43015577478399997
ACH-000323,-0.35040530722900004
ACH-000324,-0.334406276575
ACH-000329,-0.302772105056
ACH-000330,-0.256398946979
ACH-000331,-0.379381760977
ACH-000332,-0.316291436332
ACH-000334,-0.297815441541
ACH-000335,-0.0213764846234
ACH-000336,-0.09999260035810001
ACH-000337,-0.308813293713
ACH-000339,-0.397912783327
ACH-000341,-0.305822569546
