,CMA1 (1215)
ACH-000004,-0.0293366638835
ACH-000007,0.069055822214
ACH-000009,-0.06438459041740001
ACH-000011,-0.0890634387427
ACH-000012,-0.0408587082125
ACH-000013,0.000735331294381
ACH-000014,-0.044112041238699995
ACH-000015,-0.0116093126979
ACH-000017,-0.200608175656
ACH-000018,0.09052501238780002
ACH-000019,-0.0199628704932
ACH-000021,-0.12118608625999998
ACH-000022,-0.0545230213121
ACH-000025,0.0402595038369
ACH-000028,-0.0585641353095
ACH-000030,-0.0821887851976
ACH-000035,-0.13241239377699998
ACH-000036,-0.043593756025
ACH-000037,0.24716054039500002
ACH-000039,-0.24322397148000002
ACH-000040,-0.0264993244125
ACH-000041,0.018583987570599998
ACH-000042,0.0054758377329799995
ACH-000045,-0.00249167595809
ACH-000047,-0.00933491433289
ACH-000052,-0.178184021972
ACH-000053,-0.13642187945999998
ACH-000054,0.000751607624962
ACH-000055,0.00504348224712
ACH-000060,-0.312913502235
ACH-000067,-0.0402358512131
ACH-000070,-0.08417473761219998
ACH-000075,-0.244448889022
ACH-000078,-0.117728969871
ACH-000082,0.019452656165
ACH-000085,0.117363881952
ACH-000086,-0.105714914206
ACH-000087,-0.167174033431
ACH-000092,-0.1885753597
ACH-000095,-0.107424120904
ACH-000097,-0.144249780473
ACH-000098,-0.0122734295513
ACH-000099,0.012959382246100002
ACH-000108,0.0616595384495
ACH-000113,-0.0124089925403
ACH-000115,0.117608386798
ACH-000116,0.023364875773
ACH-000118,-0.166723487959
ACH-000120,-0.04982168074019999
ACH-000123,-0.18952878606899998
ACH-000127,0.0442547787679
ACH-000128,-0.0371777720473
ACH-000132,0.192175843151
ACH-000133,-0.0862836797795
ACH-000137,-0.0668998436932
ACH-000138,-0.0399512024001
ACH-000142,0.0512893711764
ACH-000143,-0.00922641143383
ACH-000146,-0.0931067168843
ACH-000148,-0.0782305694837
ACH-000150,0.15125049362600002
ACH-000152,0.055638686228800006
ACH-000153,-0.224595069747
ACH-000159,-0.14004170925999998
ACH-000160,-0.484475715619
ACH-000163,-0.061913030635000005
ACH-000167,0.231697939408
ACH-000168,-0.0823735941424
ACH-000169,0.0497529792605
ACH-000178,-0.0222511560776
ACH-000182,0.11952037391899999
ACH-000183,-0.09772902990219999
ACH-000188,0.156206511377
ACH-000189,-0.240826724437
ACH-000190,0.00747554953678
ACH-000198,-0.023231311487500003
ACH-000204,-0.06690377004930001
ACH-000206,0.00791378809841
ACH-000207,-0.202992791445
ACH-000211,-0.146338937709
ACH-000215,0.00901247511738
ACH-000221,-0.299675374964
ACH-000222,-0.0416122707174
ACH-000223,0.021223767163
ACH-000226,-0.258932889537
ACH-000227,0.15683886409199999
ACH-000228,-0.157551457379
ACH-000231,-0.0239338105951
ACH-000232,0.0166636004276
ACH-000233,0.076685976019
ACH-000234,0.0864510905051
ACH-000235,-0.0830295542236
ACH-000237,0.218643682924
ACH-000238,0.00869430728754
ACH-000243,-0.203727676181
ACH-000244,0.131348969126
ACH-000246,-0.190329183943
ACH-000248,-0.148391126856
ACH-000250,0.0025089877741399998
ACH-000251,0.129165237075
ACH-000253,0.09977860930330001
ACH-000255,-0.0882508739563
ACH-000256,-0.00641472349023
ACH-000257,-0.17820815339499999
ACH-000258,0.185943853912
ACH-000259,-0.0966144828171
ACH-000260,-0.049558370701
ACH-000261,-0.10084325364600001
ACH-000262,-0.17263335572500002
ACH-000263,-0.13738522750499998
ACH-000264,-0.0270431273892
ACH-000265,-0.135235771895
ACH-000266,-0.08838527334989998
ACH-000272,-0.018694676351
ACH-000273,0.00540670124023
ACH-000274,-0.00011278917903799998
ACH-000277,-0.012284178431599999
ACH-000278,-0.234304869487
ACH-000279,-0.11064167668
ACH-000280,-0.0958791567712
ACH-000281,0.0332460430278
ACH-000288,-0.111680565689
ACH-000291,0.032070951875999995
ACH-000293,-0.10600274521700001
ACH-000294,-0.226907776429
ACH-000295,0.140231831798
ACH-000296,-0.0717267144302
ACH-000302,0.0434127607811
ACH-000304,0.124368797151
ACH-000307,-0.0719875576792
ACH-000308,-0.029598227159599998
ACH-000310,-0.275454645555
ACH-000311,-0.40745689708899996
ACH-000312,-0.07928933522960001
ACH-000315,-0.062267658008699996
ACH-000316,0.042208253176
ACH-000317,-0.18292155686500003
ACH-000318,-0.151033596808
ACH-000319,0.08155533464100001
ACH-000320,-0.282841539731
ACH-000322,-0.136487573586
ACH-000323,-0.25376407435
ACH-000324,-0.009343714017379998
ACH-000329,0.024299570330000003
ACH-000330,-0.0821689095288
ACH-000331,0.00923545633535
ACH-000332,-0.13519168386299998
ACH-000334,0.011958056780600001
ACH-000335,-0.119560589781
ACH-000336,-0.0830888556493
ACH-000337,-0.157217187413
ACH-000339,-0.049361344916000006
ACH-000341,-0.101859197185
ACH-000348,-0.0496004159855
ACH-000350,-0.104676302172
ACH-000352,-0.0328662333717
ACH-000356,-0.0482159250232
ACH-000361,-0.133892009412
ACH-000362,-0.135524919888
