,SCGB1A1 (7356)
ACH-000291,-0.0873628066903
ACH-000293,-0.188530987137
ACH-000294,-0.341918036668
ACH-000295,-0.282142097531
ACH-000296,0.106977738562
ACH-000302,-0.11751561562599999
ACH-000304,-0.135504787416
ACH-000307,-0.198436446047
ACH-000308,-0.216289736351
ACH-000310,-0.00424540495904
ACH-000311,0.00603354818942
ACH-000312,-0.0621256586528
ACH-000315,-0.212675255931
ACH-000316,-0.244647554271
ACH-000317,-0.28313570993500004
ACH-000318,-0.37839379041999993
ACH-000319,-0.261777183855
ACH-000320,-0.037691248614800006
ACH-000322,0.0982384480384
ACH-000323,-0.106697996793
ACH-000324,-0.16059770526699998
ACH-000329,0.031465419202900004
ACH-000330,-0.10256938100099999
ACH-000331,-0.10941530378799999
ACH-000332,-0.12895908093
ACH-000334,-0.266355878598
ACH-000335,-0.016194569237299998
ACH-000336,-0.144519700235
ACH-000337,-0.42603655144100006
ACH-000339,-0.11168268146600001
ACH-000341,-0.340955373739
ACH-000348,0.014656332882299998
ACH-000350,-6.48664693935e-05
ACH-000352,-0.20419150284
ACH-000356,-0.0991000680249
ACH-000361,-0.0304322134848
ACH-000362,-0.112291892325
ACH-000363,-0.140259232579
ACH-000364,-0.135503294957
ACH-000365,-0.052636225863
ACH-000366,-0.21960998164999998
ACH-000368,-0.0982772552265
ACH-000374,-0.223206330925
ACH-000375,-0.221027037592
ACH-000376,-0.0614441169169
ACH-000381,-0.246541703006
ACH-000383,-0.09214214301989998
ACH-000387,-0.058003026771
ACH-000389,-0.082574216159
ACH-000390,-0.162019715144
ACH-000393,-0.125301771136
ACH-000395,-0.283232880454
ACH-000397,-0.20710152001600002
ACH-000401,-0.143490242302
ACH-000402,-0.35158938359499997
ACH-000403,-0.143511174049
ACH-000404,-0.18336921393599998
ACH-000406,-0.0971767752837
ACH-000407,-0.0863177170342
ACH-000408,-0.13304938414999998
ACH-000410,-0.061872591440699995
ACH-000411,-0.148335336689
ACH-000414,-0.0645066180775
ACH-000415,-0.260855733614
ACH-000416,-0.101494660086
ACH-000420,-0.0408468397213
ACH-000421,-0.150338133496
ACH-000424,-0.270933912014
ACH-000425,-0.0149551115873
ACH-000426,-0.268918912525
ACH-000427,-0.396258585511
ACH-000433,-0.0962686397278
ACH-000436,-0.22707980402199998
ACH-000444,-0.0076418901547400005
ACH-000445,0.00834384015745
ACH-000448,-0.151212873452
ACH-000450,-0.06814958767469999
ACH-000452,-0.133862746256
ACH-000454,-0.193909133578
ACH-000458,-0.116619146509
ACH-000459,-0.045310539573800004
ACH-000460,-0.1711555305
ACH-000461,-0.133456414941
ACH-000463,-0.11775085252900001
ACH-000464,-0.24572002052499997
ACH-000466,-0.311462285269
ACH-000467,-0.155225479802
ACH-000468,-0.0829820845701
ACH-000469,-0.0425575903075
ACH-000470,-0.143173423401
ACH-000471,-0.0877834581663
ACH-000472,-0.0916118600582
ACH-000473,-0.051231562955599996
ACH-000475,-0.138988747436
ACH-000476,-0.0587261927543
ACH-000477,-0.254333818151
ACH-000480,-0.34620443918300003
ACH-000481,-0.113108326258
ACH-000483,-0.216713333768
ACH-000484,0.0891724347764
ACH-000485,-0.147710195389
ACH-000486,-0.07861258669269999
ACH-000487,-0.0184474869301
ACH-000488,-0.13929081077400002
ACH-000490,-0.0347304249683
ACH-000491,-0.0246054732352
ACH-000495,-0.118582953625
ACH-000496,-0.142444458671
ACH-000499,-0.215725382106
ACH-000500,0.508170005901
ACH-000502,-0.0160794982653
ACH-000503,-0.36065337900300004
ACH-000505,-0.268368617946
ACH-000507,-0.203300606659
ACH-000510,-0.11675616253599999
ACH-000511,-0.057268828153999994
ACH-000512,-0.08815915509299999
ACH-000516,-0.140735219435
ACH-000517,-0.166236753207
ACH-000518,-0.20217171019299998
ACH-000520,-0.140732678907
ACH-000521,-0.0206794916393
ACH-000522,-0.20366361151
ACH-000524,-0.24328622622200002
ACH-000527,-0.12148551150699999
ACH-000528,-0.169430611902
ACH-000537,-0.028830820945000002
ACH-000541,-0.151960658557
ACH-000542,-0.12187344913499999
ACH-000544,-0.130945955048
ACH-000545,-0.23875547305199998
ACH-000547,-0.254287798588
ACH-000548,-0.292174854759
ACH-000549,-0.169099927543
ACH-000550,-0.0526334650775
ACH-000552,-0.19858752945500002
ACH-000556,-0.104528914185
ACH-000557,-0.0684862800855
ACH-000570,-0.20775137292800003
ACH-000571,-0.131087967652
ACH-000573,-0.0865678243121
ACH-000576,-0.36444002199600006
ACH-000580,-0.0423248213461
ACH-000584,-0.20632030777
ACH-000585,-0.304057250193
ACH-000588,-0.25658978607599997
ACH-000589,-0.216153867344
ACH-000591,-0.056164890739
ACH-000593,-0.07236508374530001
ACH-000600,0.0101698564869
ACH-000601,-0.154367734796
ACH-000604,-0.509708464737
ACH-000605,-0.125033649924
ACH-000606,-0.148337283481
ACH-000608,-0.138041877474
ACH-000614,-0.275127832377
ACH-000616,-0.240481940902
ACH-000618,-0.134651102174
ACH-000619,-0.11273740023600001
ACH-000620,-0.0592196334052
ACH-000621,-0.117329354845
ACH-000622,0.0670707178243
ACH-000623,-0.123269002675
ACH-000624,-0.109258478129
ACH-000627,-0.126999927896
ACH-000630,-0.0587284018964
ACH-000632,-0.18630812432399999
ACH-000633,-0.166593353113
ACH-000637,-0.382187098154
ACH-000638,0.0145629194518
ACH-000646,-0.145060118613
ACH-000647,-0.11401622616599999
ACH-000648,-0.0622955559849
ACH-000649,-0.153552889018
ACH-000651,-0.124834671644
ACH-000652,-0.198510953433
ACH-000653,-0.126418773156
ACH-000657,-0.152431854876
ACH-000658,-0.23725678564
ACH-000661,-0.10585274967399999
ACH-000662,-0.27683845000999996
ACH-000663,-0.12122439456700002
ACH-000665,-0.285894277441
ACH-000671,-0.299970407988
ACH-000673,-0.0677498409516
ACH-000676,-0.137299554535
ACH-000677,-0.12795087689200002
ACH-000681,0.0267150781564
ACH-000682,-0.0693139509942
ACH-000683,-0.14738243752900002
ACH-000684,0.143985413004
ACH-000688,-0.0808051285958
ACH-000693,-0.13350263793
ACH-000694,-0.13798144668600001
ACH-000695,-0.25421963163899997
ACH-000696,-0.142848329368
ACH-000697,-0.121361876886
ACH-000699,-0.15124293437
ACH-000701,-0.0451007736152
ACH-000706,-0.150328474695
ACH-000711,-0.08127949712230001
ACH-000713,-0.394617607779
ACH-000714,-0.155336937699
ACH-000718,-0.0809815820276
ACH-000720,-0.0985543999956
ACH-000721,-0.104288760819
ACH-000724,-0.296632409825
ACH-000725,-0.023169316117400002
ACH-000732,-0.218262520676
ACH-000734,-0.308459403581
ACH-000735,-0.215324292557
ACH-000736,0.0618617791237
ACH-000738,-0.259527767147
ACH-000746,-0.220327908611
ACH-000747,-0.176757019234
ACH-000748,-0.333258703563
ACH-000753,-0.20706913419599998
ACH-000756,-0.20640548479600002
ACH-000757,-0.0824236286879
ACH-000758,-0.22168361427799999
ACH-000760,-0.14077525928600002
ACH-000763,-0.130347605836
ACH-000764,-0.171676622952
ACH-000765,-0.291256130044
ACH-000766,-0.0970998670116
ACH-000767,-0.218063685805
ACH-000768,-0.159304475466
ACH-000769,-0.24656556642299998
ACH-000770,-0.057094536348099995
ACH-000771,-0.14190877325999998
ACH-000773,-0.0175512297355
ACH-000776,-0.220786794062
ACH-000777,-0.0896253098076
ACH-000778,-0.217797834622
ACH-000781,-0.192385691038
ACH-000782,-0.31647155335099997
ACH-000783,-0.176796877238
ACH-000784,-0.194073487145
ACH-000785,-0.161063056536
ACH-000787,0.045260356785000004
ACH-000788,-0.07794619262689999
ACH-000791,-0.270989965836
ACH-000792,-0.0960390717353
ACH-000794,-0.169178432137
ACH-000796,-0.21325182253400002
ACH-000799,0.0480378083053
ACH-000800,-0.09942805143930002
ACH-000802,-0.243989537626
ACH-000804,-0.046081065625
ACH-000805,-0.0252482697818
ACH-000809,-0.113251366138
ACH-000810,0.169221160117
ACH-000811,-0.18450249558600001
ACH-000817,-0.427451090544
ACH-000819,-0.0086527261495
ACH-000820,0.0942724104018
ACH-000821,-0.138126643541
ACH-000822,-0.21582211152800002
ACH-000823,-0.114681149144
ACH-000824,-0.244589315326
ACH-000827,-0.052086030017599996
ACH-000829,-0.18836943208
ACH-000831,-0.0583401351117
ACH-000832,-0.34574955830399995
ACH-000833,-0.017460822052
ACH-000834,-0.015357634719
ACH-000835,-0.0665903260592
ACH-000836,-0.00229852335206
ACH-000837,-0.102736213354
ACH-000838,-0.38257935302699997
ACH-000839,-0.302170730263
ACH-000840,-0.181038244811
ACH-000841,-0.115174832164
ACH-000843,-0.403144671277
ACH-000846,-0.165717829289
ACH-000847,-0.06798482623549999
ACH-000848,-0.126654717328
ACH-000849,-0.147326558632
ACH-000851,0.0190791331165
ACH-000855,-0.33365562158900003
ACH-000856,-0.29411147553399997
ACH-000858,0.0106008703574
ACH-000859,-0.20872326915999997
ACH-000861,-0.271840589488
ACH-000862,0.0489791805851
ACH-000865,-0.331889628537
ACH-000866,-0.21228630425
ACH-000867,-0.152960659205
ACH-000869,-0.136368903618
ACH-000872,-0.248549841844
ACH-000873,-0.0134044128014
ACH-000876,-0.128430147215
ACH-000878,-0.199076813596
ACH-000880,-0.0926072665615
ACH-000881,-0.160434269584
ACH-000882,-0.0772327147597
ACH-000884,-0.09955993115509999
ACH-000885,-0.030273555293
ACH-000887,-0.16901098043200002
ACH-000888,-0.180599052539
ACH-000889,-0.0636719391601
ACH-000890,-0.259344629539
ACH-000896,-0.150805983732
ACH-000898,-0.104512970262
ACH-000900,-0.16241357056199998
ACH-000901,-0.408975205599
ACH-000905,-0.140104257149
ACH-000906,-0.145281422112
ACH-000907,0.0879081936849
ACH-000910,-0.135224194666
ACH-000911,-0.17715818034800002
ACH-000912,-0.199205877224
ACH-000913,-0.0949230434949
ACH-000915,-0.140338813408
ACH-000916,-0.458954152316
ACH-000917,-0.151810474033
ACH-000921,-0.145466060761
ACH-000924,-0.0297352649548
ACH-000926,-0.0521530112616
ACH-000928,0.0145904514049
ACH-000929,-0.03933588060419999
ACH-000932,-0.10575655063400001
ACH-000935,-0.192090990017
ACH-000936,-0.282816942265
ACH-000937,-0.06909969586339999
ACH-000938,-0.137848402683
ACH-000939,-0.210978825487
ACH-000941,-0.355446691707
ACH-000943,-0.181967189719
ACH-000946,-0.162410483744
ACH-000947,-0.12486595047599999
ACH-000948,-0.0870429991642
ACH-000950,-0.143205242946
ACH-000953,-0.11906139231799999
ACH-000957,-0.486944848408
ACH-000958,-0.240702455817
ACH-000960,0.0456108515228
ACH-000963,-0.09289370075410001
ACH-000968,-0.114826762414
ACH-000969,-0.379847021289
ACH-000973,-0.0173897488818
ACH-000974,-0.227389157404
ACH-000975,-0.0217626592144
ACH-000976,-0.014938083548700002
ACH-000978,-0.505063818297
ACH-000980,-0.10421765956800001
ACH-000984,-0.15805379031400002
ACH-000986,-0.103809389594
ACH-000988,-0.07342106365039999
ACH-000993,0.00672585017307
ACH-000994,-0.17999875136500001
ACH-000996,-0.036470432966400006
ACH-001001,-0.119203223068
ACH-001020,0.0313209059781
ACH-001028,-0.0928589961655
ACH-001031,-0.124214667021
ACH-001038,-0.0739052185505
ACH-001048,-0.0811712661316
ACH-001050,-0.153819306527
ACH-001053,-0.0664705530725
ACH-001054,-0.166816898563
ACH-001061,-0.096866723952
ACH-001067,0.0919598023854
ACH-001075,-0.0331738859817
ACH-001096,-0.261012779004
ACH-001128,0.0874240702457
ACH-001134,0.102351665498
ACH-001151,-0.08229184684600001
ACH-001163,-0.348845077161
ACH-001164,0.173449555705
ACH-001173,-0.15538758055500002
ACH-001183,-0.09113243172
ACH-001184,0.0183915890087
ACH-001190,-0.281428385467
ACH-001192,-0.09581012754149999
ACH-001193,0.053349449517
ACH-001196,-0.006671436961789999
ACH-001197,-0.0941494411781
ACH-001205,-0.0755352354054
ACH-001211,-0.268552130065
ACH-001212,0.022162348653599995
ACH-001228,0.012385788878799998
ACH-001232,-0.0433127633326
ACH-001239,-0.0231539612161
ACH-001274,-0.22205842465199999
ACH-001275,-0.177827832663
ACH-001277,-0.125480193094
ACH-001278,-0.07610620687939999
ACH-001280,0.0406244091902
ACH-001283,-0.322207732797
ACH-001289,-0.22850050138099998
ACH-001295,-0.119090912557
ACH-001300,-0.269620663777
ACH-001301,0.00304148770109
ACH-001302,-0.167383039115
ACH-001303,-0.08429387671369999
ACH-001306,-0.130914156678
ACH-001318,-0.194079284769
ACH-001322,-0.373909746857
ACH-001328,-0.273078421801
ACH-001332,-0.1104616744
ACH-001333,-0.014136644750999999
ACH-001336,-0.120818223333
ACH-001340,-0.133718870974
ACH-001346,-0.13701227492
ACH-001353,-0.11399310566500001
ACH-001354,-0.156532628607
ACH-001367,-0.051448186998300005
ACH-001368,-0.196435483646
ACH-001374,-0.21883544559700002
ACH-001375,0.030861960229000004
ACH-001377,-0.189677742265
ACH-001380,-0.14374379869
ACH-001391,-0.0273652435935
ACH-001407,-0.0525975681329
ACH-001408,-0.185151347473
ACH-001413,-0.278371132929
ACH-001430,0.14205602858400002
ACH-001431,-0.0723656506432
ACH-001450,-0.048901755358199996
ACH-001496,-0.0900651460599
ACH-001500,-0.057238391027499995
ACH-001521,-0.0659728657307
ACH-001523,-0.054609228822
ACH-001532,-0.14719619462300002
ACH-001536,-0.0836409416573
ACH-001550,-0.159405831773
ACH-001552,-0.190749479853
ACH-001554,-0.22429667737
ACH-001645,-0.0352318008284
ACH-001654,-0.142662256049
ACH-001715,-0.11660555955
ACH-001735,-0.19663627890299998
ACH-001736,-0.153851597267
ACH-001737,-0.274463851862
ACH-001740,-0.123461016183
ACH-001745,-0.13467873891100002
ACH-001750,-0.0540942436606
ACH-001765,0.0319106487147
ACH-001956,-0.11152016660399999
ACH-001957,-0.13457851820900002
