,HIST2H3D (653604)
ACH-000684,-0.912069183882
ACH-000688,-0.502290581332
ACH-000693,-0.891909061266
ACH-000694,-0.936133504802
ACH-000695,-0.788807281454
ACH-000696,-0.90456795459
ACH-000697,-0.6403465562899999
ACH-000699,-0.471997345689
ACH-000701,-1.32744587459
ACH-000706,-0.876365407578
ACH-000711,-0.878088822114
ACH-000713,-0.81311064016
ACH-000714,-0.9358100069130001
ACH-000718,-0.753174771258
ACH-000720,-0.945881240589
ACH-000721,-0.9262163718240001
ACH-000724,-1.1238108939899998
ACH-000725,-0.98099336335
ACH-000732,-0.801245043844
ACH-000734,-1.13171001746
ACH-000735,-0.961605985536
ACH-000736,-0.842936328104
ACH-000738,-0.627174473523
ACH-000746,-1.10582487532
ACH-000747,-1.01381500356
ACH-000748,-0.764446190686
ACH-000753,-0.8792202837340001
ACH-000756,-1.13409270716
ACH-000757,-0.8416695624930001
ACH-000758,-1.04076804517
ACH-000760,-0.670996824843
ACH-000763,-0.8045279657629999
ACH-000764,-1.08459701965
ACH-000765,-1.13312197034
ACH-000766,-0.8248227280570001
ACH-000767,-0.758376524407
ACH-000768,-0.7785305055439999
ACH-000769,-0.8988026919299998
ACH-000770,-0.8078773092810001
ACH-000771,-0.807018721689
ACH-000773,-0.849893067516
ACH-000776,-0.870912802217
ACH-000777,-0.888720321534
ACH-000778,-0.63420265599
ACH-000781,-0.8141478555580001
ACH-000782,-0.639091975207
ACH-000783,-0.9622201487180001
ACH-000784,-0.523887846812
ACH-000785,-1.2106918225499999
ACH-000787,-0.798806074994
ACH-000788,-0.700823336919
ACH-000791,-0.869871052911
ACH-000792,-0.781257229102
ACH-000794,-0.828851935563
ACH-000796,-0.748882923679
ACH-000799,-0.63468172464
ACH-000800,-1.5535958664200002
ACH-000802,-0.911843420556
ACH-000804,-1.42136383333
ACH-000805,-0.6875009035240001
ACH-000809,-0.7027425913040001
ACH-000810,-1.4692487113400001
ACH-000811,-0.813693419827
ACH-000817,-0.810447606798
ACH-000819,-0.751111539261
ACH-000820,-0.6393728973939999
ACH-000821,-1.1245962418100002
ACH-000822,-0.928633563045
ACH-000823,-0.875295956
ACH-000824,-0.7309643552399999
ACH-000827,-0.7898854640790001
ACH-000829,-0.9433921676710001
ACH-000831,-0.854687613259
ACH-000832,-0.855071768839
ACH-000833,-1.08626268757
ACH-000834,-0.9575600589990001
ACH-000835,-0.9270040175900001
ACH-000836,-0.92084938963
ACH-000837,-0.8023702484020001
ACH-000838,-0.8409689593970001
ACH-000839,-0.62030702027
ACH-000840,-1.15746245113
ACH-000841,-0.878778075589
ACH-000843,-0.9133879699959999
ACH-000846,-0.826720963055
ACH-000847,-0.821994472078
ACH-000848,-0.877450687046
ACH-000849,-1.03601906816
ACH-000851,-0.929917959336
ACH-000855,-0.666678141905
ACH-000856,-1.0002727769700002
ACH-000858,-0.780780071063
ACH-000859,-0.5410246381589999
ACH-000861,-1.1886180759799998
ACH-000862,-0.820001827341
ACH-000865,-0.9578466880509999
ACH-000866,-0.678858010404
ACH-000867,-0.9113263367309999
ACH-000869,-0.916074617703
ACH-000872,-0.800622729595
ACH-000873,-0.879139156588
ACH-000876,-0.8243137372759999
ACH-000878,-0.9013191034270001
ACH-000880,-1.04911530681
ACH-000881,-0.85898561689
ACH-000882,-1.08722792448
ACH-000884,-0.741805624096
ACH-000885,-0.811433387366
ACH-000887,-1.03633256961
ACH-000888,-0.9198875761480001
ACH-000889,-0.574013106398
ACH-000890,-0.926649157667
ACH-000896,-1.0390529926
ACH-000898,-1.08297252347
ACH-000900,-0.925829046524
ACH-000901,-0.750535119157
ACH-000905,-0.902806493737
ACH-000906,-0.803191761972
ACH-000907,-1.03346082451
ACH-000910,-0.5626610481600001
ACH-000911,-0.859211130532
ACH-000912,-1.0112763682700001
ACH-000913,-1.13434211154
ACH-000915,-0.996170667943
ACH-000916,-0.8672550527439999
ACH-000917,-0.634473122051
ACH-000921,-0.875475880144
ACH-000924,-0.9107171728290001
ACH-000926,-0.826410539657
ACH-000928,-0.6527140686199999
ACH-000929,-1.2797623135
ACH-000932,-0.903838912298
ACH-000935,-0.629540288646
ACH-000936,-1.19327532192
ACH-000937,-1.02505168308
ACH-000938,-0.897737682878
ACH-000939,-1.19002761222
ACH-000941,-1.29413477526
ACH-000943,-0.822438930397
ACH-000946,-0.7199876579160001
ACH-000947,-0.9566947759890001
ACH-000948,-1.0295200898
ACH-000950,-0.664173280461
ACH-000953,-1.0941845080600001
ACH-000957,-0.7620381472740001
ACH-000958,-0.710152800461
ACH-000960,-0.8144927082719999
ACH-000963,-0.9503751517929999
ACH-000968,-1.36151807897
ACH-000969,-0.936524549326
ACH-000973,-0.8106058059550001
ACH-000974,-0.7707051020219999
ACH-000975,-0.80201368612
ACH-000976,-0.8468860487109999
ACH-000978,-1.6187989797799998
ACH-000980,-1.0001909634000001
ACH-000984,-0.8974673994399999
ACH-000986,-0.6875853158830001
ACH-000988,-0.844928456697
ACH-000993,-0.781332371425
ACH-000994,-0.822753090959
ACH-000996,-0.865524016101
ACH-001001,-0.812668612126
ACH-001020,-1.00290662265
ACH-001028,-1.0430532496
ACH-001031,-0.828780480817
ACH-001038,-0.7221786726980001
ACH-001048,-0.7675091025040001
ACH-001050,-0.956653650468
ACH-001053,-1.01106961177
ACH-001054,-0.916993608945
ACH-001061,-0.7567734820919999
ACH-001067,-0.7362582259899999
ACH-001075,-0.5828134389540001
ACH-001096,-0.694327291076
ACH-001128,-1.0177178798100002
ACH-001134,-1.0511482940999999
ACH-001151,-0.9343231046189999
ACH-001163,-1.0023856768600001
ACH-001164,-0.96488348471
ACH-001173,-0.843022243294
ACH-001183,-0.635667912741
ACH-001184,-0.596870596331
ACH-001190,-0.9962551037090001
ACH-001192,-0.5812618812420001
ACH-001193,-0.570661891208
ACH-001196,-0.9908538178899999
ACH-001197,-0.654746790812
ACH-001205,-0.60571969288
ACH-001211,-0.8957819012970001
ACH-001212,-1.0194891070899998
ACH-001228,-0.891520985121
ACH-001232,-0.922883457661
ACH-001239,-1.02932002595
ACH-001274,-1.28317116816
ACH-001275,-0.6734272426260001
ACH-001277,-1.13274600131
ACH-001278,-1.04461452013
ACH-001280,-0.676484328232
ACH-001283,-0.839917300891
ACH-001289,-0.810218248682
ACH-001295,-0.925501461186
ACH-001300,-0.979978385185
ACH-001301,-0.8169145374269999
ACH-001302,-1.15040854426
ACH-001303,-0.93920323295
ACH-001306,-1.00067728399
ACH-001318,-1.19073870933
ACH-001322,-0.9062319529940001
ACH-001328,-0.880032485188
ACH-001332,-1.05831990368
ACH-001333,-0.855786616501
ACH-001336,-0.9032805033079999
ACH-001340,-0.5488985140820001
ACH-001346,-1.0299176717899998
ACH-001353,-0.8587763945290001
ACH-001354,-1.6876676533300001
ACH-001367,-0.26239003575
ACH-001368,-0.784720790279
ACH-001374,-0.739524358847
ACH-001375,-0.830019698001
ACH-001377,-0.908712502846
ACH-001380,-0.751105983749
ACH-001391,-0.89121762877
ACH-001407,-0.74684167773
ACH-001408,-0.876370240328
ACH-001413,-0.7035072855619999
ACH-001430,-1.0091327466
ACH-001431,-0.8771759656810001
ACH-001450,-0.806969727845
ACH-001496,-0.937694383138
ACH-001500,-0.873181530044
ACH-001521,-0.9722453628919999
ACH-001523,-0.912834859626
ACH-001532,-0.8371316223399999
ACH-001536,-1.1822890501799999
ACH-001550,-0.807461194904
ACH-001552,-0.8198382280230001
ACH-001554,-0.78883169221
ACH-001645,-0.951781986821
ACH-001654,-0.776648189366
ACH-001715,-0.90877528719
ACH-001735,-0.656425330916
ACH-001736,-0.9163652023700001
ACH-001737,-0.774843197465
ACH-001740,-1.01620549802
ACH-001745,-0.749684589815
ACH-001750,-0.697251592769
ACH-001765,-1.12244570123
ACH-001956,-1.19108590396
ACH-001957,-1.4615434642700003
