,MYO1G (64005)
ACH-000004,0.0189400472472
ACH-000007,0.0859585372404
ACH-000009,0.0030906773495100004
ACH-000011,0.0344239117174
ACH-000012,-0.0342061497513
ACH-000013,0.162475236834
ACH-000014,0.0802632053731
ACH-000015,0.0121985415625
ACH-000017,0.18609194725699998
ACH-000018,-0.0345791663333
ACH-000019,0.08877572773140001
ACH-000021,0.0815194866352
ACH-000022,0.049628604748300005
ACH-000025,0.0110686515589
ACH-000028,0.28065725767099997
ACH-000030,0.0627540058579
ACH-000035,-0.26068839308
ACH-000036,0.228153256138
ACH-000037,0.11321275045700001
ACH-000039,0.0720145972959
ACH-000040,0.12347725162
ACH-000041,0.0678541635292
ACH-000042,-0.105487350736
ACH-000045,0.063632036678
ACH-000047,-0.0925748765453
ACH-000052,0.04447085222080001
ACH-000053,-0.0527399592593
ACH-000054,0.09614936088649999
ACH-000055,-0.0563431997596
ACH-000060,0.0484605137725
ACH-000067,0.17531408164099999
ACH-000070,0.00154830858178
ACH-000075,-0.0224706704364
ACH-000078,0.161380470236
ACH-000082,-0.0217413633667
ACH-000085,-0.0369746607834
ACH-000086,0.260146537415
ACH-000087,-0.0875574787335
ACH-000092,0.10311520462099999
ACH-000095,0.034615482150500004
ACH-000097,0.111398392382
ACH-000098,0.13316537902699999
ACH-000099,0.078103426944
ACH-000108,0.125047832189
ACH-000113,-0.0864616818509
ACH-000115,-0.0820124136325
ACH-000116,0.0341072736079
ACH-000118,0.09381067436010002
ACH-000120,-0.0378114771801
ACH-000123,0.130056299139
ACH-000127,0.0459395866522
ACH-000128,-0.049892024761800005
ACH-000132,0.273599312129
ACH-000133,0.0430066453514
ACH-000137,0.08695428879619999
ACH-000138,0.0921387612653
ACH-000142,0.026566475254700003
ACH-000143,-0.0719915636235
ACH-000146,0.024396499994200002
ACH-000148,-0.024001543211400002
ACH-000150,-0.0112903613378
ACH-000152,0.0834800275268
ACH-000153,-0.16220450107
ACH-000159,0.0301713872669
ACH-000160,0.171355747038
ACH-000163,0.10107493554199999
ACH-000167,0.179562738541
ACH-000168,0.26778483822
ACH-000169,0.026434308623900005
ACH-000178,0.0445242739873
ACH-000182,-0.0256091235899
ACH-000183,0.08314171191769999
ACH-000188,0.044191215085699995
ACH-000189,0.137750243765
ACH-000190,0.0290661977639
ACH-000198,-0.0812307808364
ACH-000204,0.00321264306949
ACH-000206,0.16680353046
ACH-000207,0.0596722755026
ACH-000211,0.130976185778
ACH-000215,0.0516375197251
ACH-000221,-0.129393862871
ACH-000222,0.0245005446079
ACH-000223,0.0662440285813
ACH-000226,0.0854209240368
ACH-000227,-0.026563065339599998
ACH-000228,0.0041912661974699995
ACH-000231,0.021077123983800003
ACH-000232,0.06992654887010001
ACH-000233,0.0160496959175
ACH-000234,0.11785615534000002
ACH-000235,0.0542655817227
ACH-000237,0.0608884912842
ACH-000238,0.10654532257999999
ACH-000243,0.0127950327554
ACH-000244,-0.16822911664999998
ACH-000246,-0.04241523519069999
ACH-000248,0.141854201726
ACH-000250,-0.0795559608717
ACH-000251,0.334981007611
ACH-000253,0.0999163040488
ACH-000255,-0.0029522579852199996
ACH-000256,0.0223457075228
ACH-000257,0.142242784775
ACH-000258,-0.10586625595799999
ACH-000259,0.0261882204293
ACH-000260,0.105784110881
ACH-000261,-0.005777661460640001
ACH-000262,-0.052212445537599995
ACH-000263,-0.027267981556599995
ACH-000264,0.10380965622400001
ACH-000265,0.194964102323
ACH-000266,-0.00336277075359
ACH-000272,0.046617924312899996
ACH-000273,0.0800712480761
ACH-000274,0.252767874086
ACH-000277,0.148778974801
ACH-000278,-0.026125618674099998
ACH-000279,0.00862781277485
ACH-000280,0.0231142134664
ACH-000281,-0.221482770985
ACH-000288,-0.00314513897925
ACH-000291,0.0378078751874
ACH-000293,0.0619057506317
ACH-000294,-0.126685405685
ACH-000295,0.131837917036
ACH-000296,-0.12005309285
ACH-000302,0.0661690782804
ACH-000304,0.104842696927
ACH-000307,0.16471035263699998
ACH-000308,0.0096962724432
ACH-000310,0.118949593627
ACH-000311,-0.00377081957552
ACH-000312,0.13643030849999999
ACH-000315,-0.258462925608
ACH-000316,0.0515616028897
ACH-000317,0.43332991910400004
ACH-000318,0.240494391047
ACH-000319,0.225132805341
ACH-000320,0.10106778043999999
ACH-000322,0.10584089002599999
ACH-000323,0.015832036818
ACH-000324,-0.048187357385999996
ACH-000329,0.055205476374199994
ACH-000330,-0.026055605270700003
ACH-000331,0.116004999616
ACH-000332,0.0540524266092
ACH-000334,-0.175228530504
ACH-000335,0.300236161452
ACH-000336,0.690623910439
ACH-000337,0.0208473147864
ACH-000339,-0.0113350430929
ACH-000341,0.037581736380300004
ACH-000348,0.129025721771
ACH-000350,-0.0113848404361
ACH-000352,0.0647877383743
ACH-000356,-0.146669229171
ACH-000361,-0.132607169185
ACH-000362,-0.11208996145
ACH-000363,0.023704888035400003
ACH-000364,0.192661953765
ACH-000365,0.0515813175224
ACH-000366,0.124705668914
ACH-000368,0.168066163068
ACH-000374,0.00437323867226
ACH-000375,0.272466376314
ACH-000376,0.015878755419
ACH-000381,-0.0012724702221099998
ACH-000383,0.0392764040364
ACH-000387,0.0781887757899
ACH-000389,-0.0451379221954
ACH-000390,0.114583941422
ACH-000393,0.0741719800338
ACH-000395,0.00155589404065
ACH-000397,0.11951054694
ACH-000401,-0.0348339750441
ACH-000402,-0.5177222384969999
ACH-000403,0.0521616457015
ACH-000404,-0.10538044742699999
ACH-000406,-0.0350922264328
ACH-000407,-0.07953331808950001
ACH-000408,-0.220513936814
ACH-000410,0.030041008634900005
ACH-000411,-0.029616525266400004
ACH-000414,0.019767234105
ACH-000415,0.043332659539
ACH-000416,0.035434470304300004
ACH-000420,0.09324195345610001
ACH-000421,-0.00278452064383
ACH-000424,0.206505102445
ACH-000425,-0.10618429215299999
ACH-000426,0.16162972568700001
ACH-000427,0.137543126407
ACH-000433,0.116856706411
ACH-000436,0.236754874573
ACH-000444,0.0222793893829
ACH-000445,0.13486818361199998
ACH-000448,-0.0461089505142
ACH-000450,-0.298949325749
ACH-000452,-0.069288031901
ACH-000454,0.0288137598649
ACH-000458,-0.0151761105146
ACH-000459,-0.0499652293438
ACH-000460,0.029821384695099998
ACH-000461,0.0624540932577
ACH-000463,0.056967482439900005
ACH-000464,-0.017159866992200002
ACH-000466,0.201320788551
ACH-000467,0.10190524685900001
ACH-000468,0.224776487872
ACH-000469,-0.0146066083084
ACH-000470,0.062330719891300006
ACH-000471,0.049382899831499995
ACH-000472,0.0920258673928
ACH-000473,0.0577009904358
ACH-000475,0.0676409479517
ACH-000476,-0.0914365113997
ACH-000477,0.195362713867
ACH-000480,0.0439299765209
ACH-000481,0.060933381176899996
ACH-000483,0.14286106540500002
ACH-000484,0.19299186229200002
ACH-000485,0.05048438843780001
ACH-000486,0.019881197982299998
ACH-000487,0.0303582587837
ACH-000488,0.147683691359
ACH-000490,-0.07565199969229999
ACH-000491,-0.0539529557922
ACH-000495,0.110641682347
ACH-000496,0.047556613130599994
ACH-000499,-0.06338139638569999
ACH-000500,-0.406554621005
ACH-000502,0.0430555736662
ACH-000503,0.0451988931679
ACH-000505,0.040502769759
ACH-000507,0.0481980827345
ACH-000510,-0.0821190004912
ACH-000511,-0.134411262687
ACH-000512,0.0519351883521
ACH-000516,0.00417432497161
ACH-000517,0.00821252113052
ACH-000518,-0.0136890198088
ACH-000520,-0.10261735007600001
ACH-000521,0.0862043891514
ACH-000522,0.00666398141157
ACH-000524,-0.038220028981499996
ACH-000527,0.026475704427299997
ACH-000528,0.0461145197581
ACH-000537,0.109324862753
ACH-000541,-0.06311792608580001
ACH-000542,0.0755352922336
ACH-000544,0.22240487956500002
ACH-000545,0.06596614969430001
ACH-000547,0.0491251976612
ACH-000548,0.148261869333
ACH-000549,-0.038167535390699996
ACH-000550,0.0546372911322
ACH-000552,-0.09155672069160001
ACH-000556,0.157470148969
ACH-000557,0.111055082752
ACH-000570,0.12015617611099999
ACH-000571,0.0671933613208
ACH-000573,0.05601119979309999
ACH-000576,0.146714495077
ACH-000580,-0.113538841364
ACH-000584,-0.007387376223159999
ACH-000585,0.0985301987535
ACH-000588,-0.0680294192726
ACH-000589,0.0620080502661
ACH-000591,-0.21282135274500003
ACH-000593,0.060318241696300005
ACH-000600,0.193707080585
ACH-000601,0.103196719851
ACH-000604,0.00783363607052
ACH-000605,0.011088109648799999
ACH-000606,0.030048846627700004
ACH-000608,-0.029217612511900002
ACH-000614,0.022562199624799998
ACH-000616,-0.08875254328
ACH-000618,0.0022307510887800003
ACH-000619,0.143664536472
ACH-000620,0.0342955151087
ACH-000621,-0.0530240819681
ACH-000622,0.162643336776
ACH-000623,-0.08625849427400001
ACH-000624,0.071178769597
ACH-000627,-0.0485396066371
ACH-000630,0.0291119073536
ACH-000632,-0.00108407316528
ACH-000633,0.112785759737
ACH-000637,-0.0439596945853
ACH-000638,0.12266460787599999
ACH-000646,0.0453243200467
ACH-000647,0.00869180168502
ACH-000648,0.161358181774
ACH-000649,0.146902759336
ACH-000651,-0.0434091817361
ACH-000652,0.15387020599600001
ACH-000653,-0.00175417869146
ACH-000657,-0.0163564311484
ACH-000658,-0.042386123960100004
ACH-000661,-0.035442681158
ACH-000662,-0.015108201548200001
ACH-000663,-0.0200093668708
ACH-000665,0.248240303936
ACH-000671,0.0574351546409
ACH-000673,0.046362637773199995
ACH-000676,0.06994976152660001
ACH-000677,0.19321347442200001
ACH-000681,-0.0740356977853
ACH-000682,0.0409272905042
ACH-000683,-0.021061298048200002
ACH-000684,-0.118233856098
ACH-000688,-0.017817979624299998
ACH-000693,0.005108354971729999
ACH-000694,0.04969012893619999
ACH-000695,0.290019839035
ACH-000696,-0.0028067946302
ACH-000697,-0.0234670742987
ACH-000699,0.0286188986308
ACH-000701,-0.345016962047
ACH-000706,0.0663461115106
ACH-000711,0.0430296379656
ACH-000713,-0.404227781809
ACH-000714,0.042741938453800005
ACH-000718,0.34574578903399994
ACH-000720,0.0888074458607
ACH-000721,-0.0572971725023
ACH-000724,-0.0159438664825
ACH-000725,0.0137373083012
ACH-000732,0.232998563435
ACH-000734,0.057747838941199996
ACH-000735,-0.012069625115200001
ACH-000736,0.117788355592
ACH-000738,0.109586744761
ACH-000746,0.0719834348252
ACH-000747,0.174927866422
ACH-000748,-0.00675067545064
ACH-000753,-0.030749406976099996
ACH-000756,0.306207317766
ACH-000757,0.11671958585999999
ACH-000758,0.192522580027
ACH-000760,-0.09367457294539999
ACH-000763,0.0249675984008
ACH-000764,-0.051749291933699995
ACH-000765,0.051184397297
ACH-000766,-0.07479048174530001
ACH-000767,0.245358804842
ACH-000768,0.0720746176588
ACH-000769,0.18057483282200001
ACH-000770,0.117471166814
ACH-000771,0.129676504286
ACH-000773,0.057684816154899995
ACH-000776,-0.181714177551
ACH-000777,-0.004319752267979999
ACH-000778,0.046792904978
ACH-000781,-0.0395903839464
ACH-000782,0.017977460326000002
ACH-000783,0.046743189282999996
ACH-000784,0.0924570811424
ACH-000785,0.028201510388000003
ACH-000787,0.0872100374751
ACH-000788,-0.0104257718759
ACH-000791,0.12117003172700001
ACH-000792,0.0263188094987
ACH-000794,-0.0102044284715
ACH-000796,-0.0290153887916
ACH-000799,0.203350682493
ACH-000800,0.0447699603346
ACH-000802,0.103906475228
ACH-000804,0.267070115382
ACH-000805,0.037986854764300006
ACH-000809,0.0962721214047
ACH-000810,0.118041258182
ACH-000811,0.012518432747799998
ACH-000817,-0.176597873663
ACH-000819,0.177414338625
ACH-000820,0.292707212381
ACH-000821,-0.00716130272803
ACH-000822,0.00687465380153
ACH-000823,0.110754100635
ACH-000824,0.0425959017253
ACH-000827,0.07744775714169999
ACH-000829,0.141882479406
ACH-000831,-0.0313242349405
ACH-000832,0.08207546425739999
ACH-000833,-0.24878844668900002
ACH-000834,-0.0174774006443
ACH-000835,0.14702097200099998
ACH-000836,-0.0324501229778
ACH-000837,0.047800726587
ACH-000838,0.0219223902462
ACH-000839,-0.044020331961400004
ACH-000840,0.16387500614199998
ACH-000841,0.14174526139000002
ACH-000843,0.0349657688399
ACH-000846,0.17769429832699998
ACH-000847,-0.0131405956928
ACH-000848,-0.0669625264771
ACH-000849,-0.0613440862964
ACH-000851,0.174824895245
ACH-000855,0.278190637827
ACH-000856,-0.0821210988288
ACH-000858,-0.152369189781
ACH-000859,0.14101199403200002
ACH-000861,0.21071610436000002
ACH-000862,0.00161504926778
ACH-000865,0.049180576426599995
ACH-000866,0.11102930476
ACH-000867,0.06583996175630001
ACH-000869,0.094973936677
ACH-000872,-0.10042752270500001
ACH-000873,0.274518338153
ACH-000876,0.0258205190142
ACH-000878,0.07295484573210001
ACH-000880,0.223193084139
ACH-000881,-0.016887343756299997
ACH-000882,0.118761221647
ACH-000884,0.0293304630461
ACH-000885,-0.09238302132279999
ACH-000887,0.0709320021232
ACH-000888,0.09302770056610002
ACH-000889,-0.19813005138099998
ACH-000890,0.154390353705
ACH-000896,-0.159529267238
ACH-000898,0.13078438452299998
ACH-000900,-0.14091998163
ACH-000901,0.09567367534019999
ACH-000905,-0.151326125965
ACH-000906,0.011164223393899999
ACH-000907,0.132640867007
ACH-000910,0.19906052583500003
ACH-000911,-0.0923299024972
ACH-000912,0.0344403209954
ACH-000913,-0.0416052107313
ACH-000915,0.030816096674599995
ACH-000916,-0.21696006741999999
ACH-000917,-0.0341884793221
ACH-000921,0.114585341903
ACH-000924,0.022776680073799998
ACH-000926,0.0559043540199
ACH-000928,0.214699016957
ACH-000929,0.171519728195
ACH-000932,-0.0553522697845
ACH-000935,0.0363938534166
ACH-000936,-0.150613418071
ACH-000937,0.13736275314000002
ACH-000938,0.052139224685000006
ACH-000939,-0.059053935726800004
ACH-000941,0.012897585731799999
ACH-000943,-0.0778352875828
ACH-000946,0.141172309434
ACH-000947,-0.038845782084
ACH-000948,0.179442075266
ACH-000950,0.283000703425
ACH-000953,0.17531485195
ACH-000957,0.0356879372557
ACH-000958,0.0959246508349
ACH-000960,0.173798225692
ACH-000963,0.311892311656
ACH-000968,-0.034138408215099995
ACH-000969,-0.014091075972
ACH-000973,0.063089505256
ACH-000974,0.096987568263
ACH-000975,0.128753025589
ACH-000976,0.10271465502900001
ACH-000978,-0.010235756132
ACH-000980,0.0528344216619
ACH-000984,0.041829863986
ACH-000986,0.0796825790568
ACH-000988,0.0126050746307
ACH-000993,0.334927704903
ACH-000994,0.0352062067397
ACH-000996,0.160218546004
ACH-001001,0.109149064159
ACH-001020,-0.0942661273377
ACH-001028,-0.0650907977799
ACH-001031,-0.025243213943699997
ACH-001038,0.038735042587
ACH-001048,0.130723001764
ACH-001050,0.0771324906599
ACH-001053,-0.004401538456510001
ACH-001054,-0.0127367537399
ACH-001061,0.0220837835047
ACH-001067,-0.183492779649
ACH-001075,0.12779340691299998
ACH-001096,0.0905328797903
ACH-001128,0.158947561306
ACH-001134,0.131630940795
ACH-001151,0.0667821694905
ACH-001163,0.00618340841765
ACH-001164,0.113602094562
ACH-001173,0.16672689076199998
ACH-001183,-0.0193584508762
ACH-001184,-0.07274831555660001
ACH-001190,0.08703216440020001
ACH-001192,-0.116367159262
ACH-001193,-0.18562494564800003
ACH-001196,0.105089453439
ACH-001197,0.110038316372
ACH-001205,0.14938772355799998
ACH-001211,0.04249062984450001
ACH-001212,0.15516773691400002
ACH-001228,0.020138602924099996
ACH-001232,-0.0184111909896
ACH-001239,0.0428249312959
ACH-001274,-0.0343920764937
ACH-001275,-0.00654466466526
ACH-001277,-0.0730714517716
ACH-001278,0.1304447906
ACH-001280,-0.166408590918
ACH-001283,-0.022049115836900002
ACH-001289,0.0688969679408
ACH-001295,-0.012152867006700001
ACH-001300,-0.042825249181399995
ACH-001301,-0.046209160221999994
ACH-001302,0.0777849252626
ACH-001303,0.19738119340399998
ACH-001306,0.0229905955736
ACH-001318,-0.0306577636148
ACH-001322,0.118780619619
ACH-001328,0.0585552572688
ACH-001332,0.07226663872360001
ACH-001333,0.015002142042
ACH-001336,-0.081577411295
ACH-001340,-0.025277690742
ACH-001346,0.010981633538799999
ACH-001353,0.046606537453300005
ACH-001354,0.19787854122200002
ACH-001367,0.0845291402853
ACH-001368,0.0666175218888
ACH-001374,0.34589201204099995
ACH-001375,0.07425125626830001
ACH-001377,0.05756627786619999
ACH-001380,0.0339620647605
ACH-001391,0.079260688651
ACH-001407,0.10376956056600001
ACH-001408,-0.028755024377299997
ACH-001413,0.197276660536
ACH-001430,0.09281593701789999
ACH-001431,-0.053513818212400005
ACH-001450,0.117317672995
ACH-001496,0.0793478080818
ACH-001500,0.062860896646
ACH-001521,-0.0845441693492
ACH-001523,0.101395737329
ACH-001532,0.0621304382683
ACH-001536,0.0391999637031
ACH-001550,0.215866147161
ACH-001552,0.131964006961
ACH-001554,0.212557924048
ACH-001645,0.052289269478400006
ACH-001654,-0.0021928634889
ACH-001715,-0.175078122354
ACH-001735,0.11859672555800001
ACH-001736,0.101442749395
ACH-001737,-0.06981462810360001
ACH-001740,0.0082394778037
ACH-001745,0.11173147348300001
ACH-001750,-0.005560722474359999
ACH-001765,0.10866834817399999
ACH-001956,0.0069723949808299995
ACH-001957,0.030703674500099996
