,TMCC2 (9911)
ACH-000004,-0.060829484152499995
ACH-000007,-0.21057607306899997
ACH-000009,-0.0118657130365
ACH-000011,-0.0320109993532
ACH-000012,0.038256833352199995
ACH-000013,0.013984978959399999
ACH-000014,-0.105921812139
ACH-000015,-0.153666187368
ACH-000017,0.0792381549049
ACH-000018,-0.12179360430099999
ACH-000019,-0.270805561719
ACH-000021,-0.07872341927160001
ACH-000022,-0.105452026592
ACH-000025,-0.102678453311
ACH-000028,-0.133925570406
ACH-000030,-0.003946461654340001
ACH-000035,0.095489666174
ACH-000036,0.036136119271300005
ACH-000037,-0.233269244441
ACH-000039,-0.30967770052
ACH-000040,0.0494005962736
ACH-000041,-0.0878050276237
ACH-000042,-0.140325622679
ACH-000045,0.21150780379700002
ACH-000047,-0.0756831088889
ACH-000052,-0.268861452059
ACH-000053,-0.021882921524400002
ACH-000054,0.028707798366
ACH-000055,-0.323883722158
ACH-000060,-0.0579451643237
ACH-000067,0.0497431722815
ACH-000070,-0.251248773662
ACH-000075,-0.037578463252199996
ACH-000078,0.0337406213227
ACH-000082,-0.273605166104
ACH-000085,-0.236789502361
ACH-000086,-0.286781119971
ACH-000087,-0.053809032807700004
ACH-000092,-0.199181717231
ACH-000095,-0.0691229670488
ACH-000097,-0.133134909137
ACH-000098,-0.0575414841066
ACH-000099,-0.042464038974599994
ACH-000108,0.0600268534864
ACH-000113,-0.158749783703
ACH-000115,-0.1329663167
ACH-000116,-0.0337581121103
ACH-000118,0.0397907845857
ACH-000120,0.029985942971799996
ACH-000123,-0.0403684422457
ACH-000127,-0.00639073022337
ACH-000128,-0.195857297452
ACH-000132,-0.388094299582
ACH-000133,0.0236140517149
ACH-000137,-0.143056009455
ACH-000138,0.0380058087786
ACH-000142,-0.0181869557269
ACH-000143,-0.0843010320821
ACH-000146,-0.00183385113735
ACH-000148,-0.0140878664776
ACH-000150,-0.020545353820099997
ACH-000152,0.13783780750900002
ACH-000153,0.16818150139000002
ACH-000159,-0.0500018419776
ACH-000160,-0.23673174254700002
ACH-000163,0.187201031005
ACH-000167,-0.0277905850582
