,SPINT1 (6692)
ACH-000004,-0.466800576024
ACH-000007,-0.126799720405
ACH-000009,-0.14440701807700002
ACH-000011,-0.37613374055
ACH-000012,-0.499155838682
ACH-000013,-0.25121655012899996
ACH-000014,0.044480791008599994
ACH-000015,-0.13884946790799998
ACH-000017,-0.103628067096
ACH-000018,-0.16236993794399998
ACH-000019,-0.345174746839
ACH-000021,0.034254967054599995
ACH-000022,-0.188705335858
ACH-000025,-0.150098773669
ACH-000028,0.00665028810357
ACH-000030,-0.255694705792
ACH-000035,-0.5116381891089999
ACH-000036,-0.157141415954
ACH-000037,-0.301305408967
ACH-000039,-0.38191048597099997
ACH-000040,-0.197594726626
ACH-000041,-0.108149118059
ACH-000042,-0.10041161111199999
ACH-000045,-0.127584983657
ACH-000047,-0.134716152116
ACH-000052,-0.22934059739999998
ACH-000053,-0.37987250108599996
ACH-000054,-0.14745762135399998
ACH-000055,-0.07525143706069999
ACH-000060,-0.0570063181751
ACH-000067,-0.365024199381
ACH-000070,-0.192303173391
ACH-000075,-0.0500732348676
ACH-000078,-0.196964598569
ACH-000082,-0.20093713074499997
ACH-000085,-0.257733150736
ACH-000086,-0.12401038625399999
ACH-000087,-0.403534470615
ACH-000092,-0.237509897907
ACH-000095,-0.166240553924
ACH-000097,-0.0768204158953
ACH-000098,-0.0511593373991
ACH-000099,-0.251755039663
ACH-000108,-0.106439033387
ACH-000113,-0.31825108795699997
ACH-000115,-0.140914858001
ACH-000116,-0.0268587694035
ACH-000118,-0.314337729403
ACH-000120,-0.316184326102
ACH-000123,-0.125776468679
ACH-000127,-0.123180676134
ACH-000128,-0.288062462772
ACH-000132,-0.31253655548
ACH-000133,-0.107918814213
ACH-000137,-0.326934949039
ACH-000138,-0.192477032042
ACH-000142,-0.121000232687
ACH-000143,-0.581079409098
ACH-000146,-0.415085457209
ACH-000148,-0.21614731776299997
ACH-000150,-0.228164654553
ACH-000152,-0.406218079002
ACH-000153,-0.0274498952507
ACH-000159,-0.118248213694
ACH-000160,-0.463675611035
ACH-000163,-0.31193609816999995
ACH-000167,-0.7006767708249999
ACH-000168,-0.324577120405
ACH-000169,-0.09326258399589998
ACH-000178,-0.319344383795
ACH-000182,-0.163724155834
ACH-000183,-0.5406099161060001
ACH-000188,-0.186128374035
ACH-000189,-0.199497737013
ACH-000190,-0.375668743206
ACH-000198,-0.145601546247
ACH-000204,-0.180292886105
ACH-000206,-0.571206115297
ACH-000207,-0.325680606704
ACH-000211,-0.25650938776500004
ACH-000215,-0.127755711464
ACH-000221,-0.24995451826099999
ACH-000222,-0.36861545451399996
ACH-000223,-0.436258056575
ACH-000226,-0.414793079494
ACH-000227,-0.254988781529
ACH-000228,-0.17302551457600002
ACH-000231,-0.260297805783
ACH-000232,-0.268136537831
ACH-000233,-0.394883984052
ACH-000234,-0.29248518405499996
ACH-000235,-0.300053338029
ACH-000237,-0.278613650459
ACH-000238,-0.0391273219741
ACH-000243,-0.279472758078
ACH-000244,-0.22068194243500003
ACH-000246,-0.153500123326
ACH-000248,-0.334901495251
ACH-000250,-0.169688500659
ACH-000251,-0.395689564582
ACH-000253,-0.335830793084
ACH-000255,-0.256018476396
ACH-000256,-0.0780476990168
ACH-000257,-0.05292384289480001
ACH-000258,-0.164519773017
ACH-000259,-0.117402440053
ACH-000260,-0.340204410342
ACH-000261,-0.324001639799
ACH-000262,-0.377233814753
ACH-000263,-0.26480449880199997
ACH-000264,-0.417528475211
ACH-000265,-0.41328226233599996
ACH-000266,-0.364822693975
ACH-000272,-0.44100042905500003
ACH-000273,-0.0736954643426
ACH-000274,-0.361619807088
ACH-000277,-0.11216800768400001
ACH-000278,-0.330994115623
ACH-000279,-0.322424309761
ACH-000280,-0.0942598585059
ACH-000281,0.164087310844
ACH-000288,-0.118637881676
ACH-000291,-0.257977243243
ACH-000293,0.0569918210069
ACH-000294,-0.428776752245
ACH-000295,-0.11324162128200001
ACH-000296,-0.25241148091
ACH-000302,-0.384279596191
ACH-000304,-0.21751649558299999
ACH-000307,-0.383607624697
ACH-000308,-0.12800326903200002
ACH-000310,-0.22072005675
ACH-000311,-0.367101626186
ACH-000312,-0.22879646755999997
ACH-000315,-0.147788669835
ACH-000316,-0.19901128215999997
ACH-000317,-0.040866400430099994
ACH-000318,-0.275051439859
ACH-000319,-0.25888850058400004
ACH-000320,-0.293637910513
ACH-000322,-0.19321417514800002
ACH-000323,-0.177465983041
ACH-000324,-0.0552755178041
ACH-000329,-0.138230293482
ACH-000330,0.000678142037143
ACH-000331,-0.36631251007
ACH-000332,-0.376942394811
ACH-000334,-0.328328021287
ACH-000335,-0.395892997491
ACH-000336,-0.326583566529
ACH-000337,-0.319325140422
ACH-000339,-0.273619453088
ACH-000341,-0.108579252731
ACH-000348,-0.335612412505
ACH-000350,0.08722783240399999
ACH-000352,-0.312277130039
ACH-000356,-0.15274528774
ACH-000361,-0.208764758802
ACH-000362,-0.33909271799400004
ACH-000363,-0.22676210344
ACH-000364,-0.07487784754030001
ACH-000365,-0.049996096939400006
ACH-000366,-0.178458311601
ACH-000368,-0.151414883575
ACH-000374,-0.35352448978
ACH-000375,-0.130548893735
ACH-000376,-0.313270744411
ACH-000381,0.281634337658
ACH-000383,-0.387218254656
ACH-000387,-0.060602257561999995
ACH-000389,-0.25777563498000006
ACH-000390,-0.31087102156
ACH-000393,-0.15081799631599999
ACH-000395,-0.262238233675
ACH-000397,-0.598082522977
ACH-000401,-0.0746428526789
ACH-000402,-0.565089941682
ACH-000403,-0.25237487995200003
ACH-000404,-0.138595504525
ACH-000406,-0.230831726976
ACH-000407,-0.424075866165
ACH-000408,-0.099150752452
ACH-000410,-0.35845130278000004
ACH-000411,-0.14173032674799999
ACH-000414,-0.013986800207100001
ACH-000415,-0.201078696073
ACH-000416,-0.18595910544799998
ACH-000420,-0.339964692147
ACH-000421,-0.0624281676026
ACH-000424,-0.10230999085300001
ACH-000425,-0.28797106957400004
ACH-000426,-0.513364356846
ACH-000427,0.0239966162213
ACH-000433,-0.0958494178456
ACH-000436,-0.542120882983
ACH-000444,-0.283462211678
ACH-000445,-0.235021437291
ACH-000448,-0.195358654761
ACH-000450,0.012390708238899999
ACH-000452,-0.32023513145300003
ACH-000454,-0.213473582338
ACH-000458,-0.24271769876600002
ACH-000459,-0.15198571603900002
ACH-000460,-0.40939194154299996
ACH-000461,-0.22826079204500002
ACH-000463,-0.278100423151
ACH-000464,-0.287338569029
ACH-000466,-0.34458323849600003
ACH-000467,-0.0940561337389
ACH-000468,-0.41127842775300005
ACH-000469,-0.393037800492
ACH-000470,-0.675505076446
ACH-000471,-0.0616232408227
ACH-000472,-0.327684004007
ACH-000473,-0.146288781279
ACH-000475,-0.16845995085999999
ACH-000476,-0.138689719488
ACH-000477,-0.451054685383
ACH-000480,-0.136826262697
ACH-000481,-0.609143711238
ACH-000483,-0.517355763479
ACH-000484,-0.098726342623
ACH-000485,-0.607756592017
ACH-000486,-0.35874428948200004
ACH-000487,-0.127523880329
ACH-000488,-0.257832049327
ACH-000490,-0.351387408596
ACH-000491,-0.367047969529
ACH-000495,-0.377554456714
ACH-000496,-0.419395767294
ACH-000499,-0.0477232952001
ACH-000500,-0.9260538507200001
ACH-000502,-0.187124880621
ACH-000503,0.043010798772300005
ACH-000505,-0.295350970548
ACH-000507,-0.465632240746
ACH-000510,-0.362075427856
ACH-000511,-0.26025626424000003
ACH-000512,-0.656127656995
ACH-000516,-0.06520366252019999
ACH-000517,-0.337967905696
ACH-000518,-0.234789049947
ACH-000520,-0.489553256382
ACH-000521,-0.255653092075
