,RIPK2 (8767)
ACH-000004,-0.052760308221
ACH-000007,0.025484376313299997
ACH-000009,-0.0114751730216
ACH-000011,0.16201042162999998
ACH-000012,-0.164709442605
ACH-000013,-0.025600918354500003
ACH-000014,-0.09609190874399999
ACH-000015,-0.0136668748886
ACH-000017,0.0653728593435
ACH-000018,-0.0472910849429
ACH-000019,0.033290291706500004
ACH-000021,-0.09066124577260001
ACH-000022,-0.0685986648981
ACH-000025,0.0163568794139
ACH-000028,-0.08390826448560001
ACH-000030,-0.0765067983544
ACH-000035,-0.14111485130999998
ACH-000036,0.0663844250227
ACH-000037,0.0345475260024
ACH-000039,-0.057573462361699995
ACH-000040,-0.185561888533
ACH-000041,0.118976459395
ACH-000042,-0.07991426581239999
ACH-000045,0.151097277679
ACH-000047,0.0316718383849
ACH-000052,0.291746973407
ACH-000053,-0.0116536735505
ACH-000054,-0.0175769073497
ACH-000055,-0.198077503008
ACH-000060,-0.17533812723099998
ACH-000067,0.041001520652
ACH-000070,0.164651914476
ACH-000075,-0.32691653170400004
ACH-000078,0.04789740953030001
ACH-000082,0.0892319338068
ACH-000085,-0.045871815823099994
ACH-000086,0.12024319686200001
ACH-000087,-0.0835177957275
ACH-000092,-0.0478766332729
ACH-000095,0.04628104491880001
ACH-000097,0.05238596326330001
ACH-000098,-0.004773901951
ACH-000099,-0.044192856365800004
ACH-000108,-0.0704404320696
ACH-000113,0.0654335975027
ACH-000115,-0.0391357225416
ACH-000116,0.008731788494030002
ACH-000118,-0.0461857429923
ACH-000120,0.04490533812749999
ACH-000123,0.00940095323639
ACH-000127,0.011373030354799998
ACH-000128,0.149214093558
ACH-000132,0.0194997049465
ACH-000133,0.07224112004739999
ACH-000137,0.0736715640305
ACH-000138,0.0355624827976
ACH-000142,0.166196709138
ACH-000143,0.0453641617313
ACH-000146,-0.00792723949059
ACH-000148,0.00945846412601
ACH-000150,-0.049918731789
ACH-000152,-0.136695388463
ACH-000153,-0.231571914541
ACH-000159,0.0009605456491889999
ACH-000160,0.11356369942399999
ACH-000163,-0.167434506921
ACH-000167,-0.32365304890700003
ACH-000168,0.0037275228668200004
ACH-000169,-0.0074235987896
ACH-000178,-0.14060268331800002
ACH-000182,0.0167505038374
ACH-000183,0.00855169256492
ACH-000188,0.06880536899930001
ACH-000189,0.32593709716999997
ACH-000190,-0.258180801445
ACH-000198,0.0328657864208
ACH-000204,-0.024672607876
ACH-000206,-0.0861615396298
ACH-000207,-0.042814803429300004
ACH-000211,-0.114018173993
ACH-000215,-0.0616302653226
ACH-000221,0.0982511797371
ACH-000222,-0.0343603485397
ACH-000223,-0.22524372219900002
ACH-000226,-0.05960351798769999
ACH-000227,-0.0311131228047
ACH-000228,0.15107100427200001
ACH-000231,-0.0623409959468
ACH-000232,-0.0010030400864700002
ACH-000233,0.0876411600915
ACH-000234,-0.0118319320937
ACH-000235,-0.119601817478
ACH-000237,-0.014341755589299999
ACH-000238,-0.1480592101
ACH-000243,-0.149222965816
ACH-000244,-0.1092644467
ACH-000246,0.023408672036599996
ACH-000248,-0.152078427748
ACH-000250,0.00590066668282
ACH-000251,0.004604360474520001
ACH-000253,-0.008127146387220001
ACH-000255,0.214664587124
ACH-000256,-0.149753692705
ACH-000257,-0.206337864133
ACH-000258,-0.588943860493
ACH-000259,0.0157739222061
ACH-000260,0.053838703871599995
ACH-000261,-0.0394024620862
ACH-000262,-0.24120592573199998
ACH-000263,0.123191612381
ACH-000264,-0.15661721653400001
ACH-000265,-0.217822880671
ACH-000266,-0.0914303921385
ACH-000272,0.0442527630877
ACH-000273,0.10667508226
ACH-000274,-0.042970428980900005
ACH-000277,-0.7920690589980001
ACH-000278,0.0319037784208
ACH-000279,-0.0460262614829
ACH-000280,-0.020080034792400003
ACH-000281,-0.03879979977
ACH-000288,0.284104229595
ACH-000291,0.0517605935286
ACH-000293,0.162024530309
ACH-000294,-0.18556367472
ACH-000295,-0.09130304607110001
ACH-000296,-0.0881262143731
ACH-000302,-0.00939890202685
ACH-000304,0.0362918610295
ACH-000307,-0.031962115493
ACH-000308,-0.182794598849
ACH-000310,-0.32589884051199997
ACH-000311,-0.18303801056299998
ACH-000312,-0.0804562928335
ACH-000315,0.08597763057180001
ACH-000316,0.0322341749575
ACH-000317,-0.00514779461367
ACH-000318,0.15992323923
ACH-000319,-0.101944032529
ACH-000320,-0.015515808022499999
ACH-000322,0.0344568484845
ACH-000323,0.0575801532344
ACH-000324,-0.19747633686799998
ACH-000329,-0.17020719941399998
