,UPK3A (7380)
ACH-000004,-0.104037334962
ACH-000007,-0.108504702043
ACH-000009,-0.0649036234284
ACH-000011,0.06348131250469999
ACH-000012,-0.0664343902695
ACH-000013,-0.133391088834
ACH-000014,-0.153910295689
ACH-000015,-0.08334616564189999
ACH-000017,-0.0476777838722
ACH-000018,-0.276542110305
ACH-000019,0.075803744513
ACH-000021,0.103895930545
ACH-000022,-0.195893328451
ACH-000025,-0.0520180451652
ACH-000028,0.00483891925762
ACH-000030,-0.19637670377
ACH-000035,0.00337223436033
ACH-000036,-0.0936868485152
ACH-000037,-0.213797298742
ACH-000039,0.09735391781120001
ACH-000040,-0.0375561751155
ACH-000041,-0.38134008803999997
ACH-000042,0.008809515183629999
ACH-000045,0.00600573969898
ACH-000047,-0.211651486423
ACH-000052,-0.029743690187
ACH-000053,-0.0644522164415
ACH-000054,-0.00923765559097
ACH-000055,-0.240269176171
ACH-000060,-0.248747260072
ACH-000067,-0.197926862904
ACH-000070,-0.169546462654
ACH-000075,-0.141963983529
ACH-000078,-0.0454278445577
ACH-000082,0.030007954906599996
ACH-000085,-0.17488981532
ACH-000086,0.0756280145263
ACH-000087,-0.0851106688983
ACH-000092,0.068761708447
ACH-000095,-0.12373640005799999
ACH-000097,-0.11525142609000001
ACH-000098,0.013650710734000001
ACH-000099,0.048102251068099997
ACH-000108,0.115551301235
ACH-000113,0.11233416465299999
ACH-000115,-0.152679509451
ACH-000116,0.12435379475299999
ACH-000118,-0.005602185493289999
ACH-000120,0.0368716246996
ACH-000123,-0.032628270794
ACH-000127,0.0376529422131
ACH-000128,0.00153636563085
ACH-000132,-0.026679466051699997
ACH-000133,-0.00514814376495
ACH-000137,-0.15851641967900001
ACH-000138,0.247941679363
ACH-000142,0.0822467593703
ACH-000143,-0.252062633978
ACH-000146,-0.18184015107299997
ACH-000148,-0.00606712819396
ACH-000150,0.06389897471469999
ACH-000152,-0.0523787784614
ACH-000153,0.039661840954699996
ACH-000159,0.166047766155
ACH-000160,-0.265543319322
ACH-000163,-0.161438132211
ACH-000167,-0.19437715090799998
ACH-000168,-0.0221736376703
ACH-000169,-0.0637741541809
ACH-000178,-0.115408913336
ACH-000182,0.111885996136
ACH-000183,-0.059624852344500004
ACH-000188,-0.0948478591879
ACH-000189,-0.03631762501
ACH-000190,-0.129262920488
ACH-000198,-0.117902910656
ACH-000204,0.081409567495
ACH-000206,-0.321943346978
ACH-000207,-0.06708181580780001
ACH-000211,0.0694182310527
ACH-000215,0.0567385930366
ACH-000221,-0.17931939403499997
ACH-000222,-0.0714247110967
ACH-000223,0.11672216658199999
ACH-000226,-0.2061785603
ACH-000227,-0.164744331743
ACH-000228,-0.045255925152699994
ACH-000231,0.007018174790310001
ACH-000232,-0.16355830386
ACH-000233,-0.07488993064060001
ACH-000234,0.06975149345930001
ACH-000235,0.08503461762839999
ACH-000237,-0.0503764391952
ACH-000238,-0.11511642781199999
ACH-000243,0.13741368788
ACH-000244,0.195398273638
ACH-000246,0.0175328854557
ACH-000248,0.0199774320981
ACH-000250,0.019490650234099998
ACH-000251,0.266235100231
ACH-000253,-0.11088303448799999
ACH-000255,-0.114201379594
ACH-000256,-0.10787107915699999
ACH-000257,-0.09443275902319999
ACH-000258,-0.12232055407400001
ACH-000259,0.0183524566903
ACH-000260,-0.0164624927816
ACH-000261,0.0213588065741
ACH-000262,-0.203018718766
ACH-000263,0.223321521243
ACH-000264,-0.155031094535
ACH-000265,0.0572504964884
ACH-000266,0.00767305251787
ACH-000272,0.0005733007069129999
ACH-000273,0.0252011728452
ACH-000274,-0.0844031920314
ACH-000277,-0.022181709599
ACH-000278,-0.185501963215
ACH-000279,-0.040360256252900004
ACH-000280,-0.15624403876700002
ACH-000281,0.0976728400234
ACH-000288,0.019842706251
ACH-000291,-0.00568856767597
ACH-000293,-0.160769529014
ACH-000294,-0.0017618595553000002
ACH-000295,0.340691906607
ACH-000296,-0.04562625865230001
ACH-000302,-0.0631367889476
ACH-000304,-0.139504257313
ACH-000307,0.0286802169541
ACH-000308,0.0163979080397
ACH-000310,0.130831483746
ACH-000311,-0.00176919955479
ACH-000312,-0.0061968408155400004
ACH-000315,-0.385285087129
ACH-000316,-0.19079356781800003
ACH-000317,0.187823890658
ACH-000318,-0.15363163582999997
ACH-000319,-0.20168885226
ACH-000320,0.19935500625100003
ACH-000322,0.108765383541
ACH-000323,-0.0691382206876
ACH-000324,-0.0201439654577
ACH-000329,0.07816705881319999
ACH-000330,-0.0728360913437
ACH-000331,0.0116699930173
ACH-000332,0.0679121078416
ACH-000334,0.027424591505
ACH-000335,0.15069175312000002
ACH-000336,0.157461660777
ACH-000337,-0.017944307686400002
ACH-000339,0.0874426149685
ACH-000341,-0.273997410547
ACH-000348,0.051613465110099996
ACH-000350,-0.049649105132
ACH-000352,-0.0180638065952
ACH-000356,-0.083300485021
ACH-000361,-0.159355596174
ACH-000362,-0.048911060180800006
ACH-000363,-0.18332431899300003
ACH-000364,-0.110718490395
ACH-000365,-0.025925257734
ACH-000366,-0.0479064117119
ACH-000368,-0.20856972262200002
ACH-000374,0.048344995682800006
ACH-000375,-0.0877856268784
ACH-000376,-0.05056204340469999
ACH-000381,-0.0568920983136
ACH-000383,0.0299586337003
ACH-000387,0.0996963526953
ACH-000389,-0.20467158141800001
ACH-000390,-0.138870428731
ACH-000393,-0.325856828321
ACH-000395,0.0971235323799
ACH-000397,0.005304954484529999
ACH-000401,-0.078765530618
ACH-000402,-0.26927365609000004
ACH-000403,-0.0625767926018
ACH-000404,-0.140447858751
ACH-000406,-0.0034010671090200003
ACH-000407,0.0292782192716
ACH-000408,-0.242164539564
ACH-000410,-0.0941818225014
ACH-000411,-0.017708115428400003
ACH-000414,0.0778495240762
ACH-000415,-0.00956429531764
ACH-000416,-0.07269159062910001
ACH-000420,-0.0172178600402
ACH-000421,-0.0797020342265
ACH-000424,0.112720963802
ACH-000425,-0.10203904573799999
ACH-000426,-0.053385905394900006
ACH-000427,-0.199457462179
ACH-000433,0.050892878358100004
ACH-000436,0.16848064112599997
ACH-000444,0.0173823067352
ACH-000445,-0.175519768793
ACH-000448,-0.270842022689
ACH-000450,0.303685812482
ACH-000452,-0.08213785566380001
ACH-000454,-0.0145269183134
ACH-000458,-0.00635566930815
ACH-000459,-0.06496658868409999
ACH-000460,0.0709530743422
ACH-000461,-0.022234098350999997
ACH-000463,0.0444110557884
ACH-000464,-0.0735341385206
ACH-000466,0.005079287059810001
ACH-000467,-0.06282598443160001
ACH-000468,0.171808115748
ACH-000469,-0.06452548304280001
ACH-000470,-0.181426441154
ACH-000471,-0.126675084307
ACH-000472,-0.17208466665199998
ACH-000473,-0.212023162364
ACH-000475,-0.08320441911010001
ACH-000476,-0.00338088699762
ACH-000477,-0.299200132956
ACH-000480,0.191712852588
ACH-000481,-0.0814619600045
ACH-000483,0.126311499247
ACH-000484,-0.0280327181183
ACH-000485,-0.116365630968
ACH-000486,-0.106699312208
ACH-000487,0.00337104960868
ACH-000488,-0.0684052918141
ACH-000490,-0.190853428168
ACH-000491,-0.000184991182507
ACH-000495,-0.0553718302238
ACH-000496,0.10658481144300001
ACH-000499,-0.28344530804900003
ACH-000500,-0.777330624973
ACH-000502,0.158449938241
ACH-000503,0.141148735376
ACH-000505,0.0923597843929
ACH-000507,-0.0303820929896
ACH-000510,0.037456093498800004
ACH-000511,0.171968296705
ACH-000512,-0.169444588534
ACH-000516,-0.326392017399
ACH-000517,-0.0452886652065
ACH-000518,-0.0712898120381
ACH-000520,0.0273386062903
ACH-000521,0.184804393409
ACH-000522,0.14467016130899998
ACH-000524,-0.0206371532393
ACH-000527,-0.106434976008
ACH-000528,-0.025051243540500003
ACH-000537,-0.006261681767729999
ACH-000541,0.500977657672
ACH-000542,-0.00226928676551
ACH-000544,0.165650760504
ACH-000545,-0.00944952031186
ACH-000547,0.02503977139
ACH-000548,0.0726079047788
ACH-000549,0.0374337327165
ACH-000550,0.0597831967077
ACH-000552,-0.101686807073
ACH-000556,-0.19436794010000003
ACH-000557,-0.004934354397819999
ACH-000570,-0.0732365631663
ACH-000571,-0.0765442334662
ACH-000573,-0.074829613002
ACH-000576,-0.044785989382499995
ACH-000580,0.0841388387854
ACH-000584,-0.101308234996
ACH-000585,0.026951935449099997
ACH-000588,0.029508657510799997
ACH-000589,0.039239587803800005
ACH-000591,-0.168779729364
ACH-000593,-0.0380844568409
ACH-000600,0.011317814948700001
ACH-000601,-0.0549459921794
ACH-000604,-0.127318179112
ACH-000605,-0.0435791105403
ACH-000606,0.038826092548099995
ACH-000608,-0.220279734074
ACH-000614,-0.0349692846427
ACH-000616,0.188278907182
ACH-000618,-0.011736420413
ACH-000619,0.15441163459499999
ACH-000620,0.0443519553558
ACH-000621,-0.04580734699
ACH-000622,0.025933872036599998
ACH-000623,-0.21476984408100003
ACH-000624,-0.0505465842741
ACH-000627,0.0344890070158
ACH-000630,-0.014723783584200002
ACH-000632,0.0054359014088
ACH-000633,-0.0815106084788
ACH-000637,-0.145633000612
ACH-000638,0.182559421313
ACH-000646,-0.576628782566
ACH-000647,0.0592720664234
ACH-000648,0.13229151370300002
ACH-000649,-0.0632664480894
ACH-000651,0.007935171922800001
ACH-000652,-0.0696710831604
ACH-000653,-0.0244660003658
ACH-000657,-0.203623640851
ACH-000658,-0.05952126434069999
ACH-000661,0.033344744725
ACH-000662,0.0822846989365
ACH-000663,-0.10088251285199999
ACH-000665,-0.07227522917910001
ACH-000671,-0.16801470159600002
ACH-000673,-0.14647520158299998
ACH-000676,0.013345378699100002
ACH-000677,-0.0280042256175
ACH-000681,0.0154475610542
ACH-000682,-0.184082685337
ACH-000683,-0.0585027136281
ACH-000684,0.0923547396171
ACH-000688,-0.12119460314000001
ACH-000693,-0.20915245915
ACH-000694,-0.141919251217
ACH-000695,-0.111764260404
ACH-000696,0.06602136220459999
ACH-000697,-0.20485981410100002
ACH-000699,0.09159108004760001
ACH-000701,0.136482761297
ACH-000706,0.10536544392200001
ACH-000711,-0.169379988622
ACH-000713,0.056220615479899996
ACH-000714,-0.338627850193
ACH-000718,-0.0318046517282
ACH-000720,0.0883070982015
ACH-000721,-0.0291789141045
ACH-000724,0.171940817324
ACH-000725,-0.491123350342
ACH-000732,0.09332539322519999
ACH-000734,-0.11798862698200001
ACH-000735,-0.151779350003
ACH-000736,0.04247597833819999
ACH-000738,-0.111418849685
ACH-000746,0.10252977414999999
ACH-000747,-0.126594469703
ACH-000748,-0.00444040750539
ACH-000753,0.026176445551499998
ACH-000756,-0.0212191859002
ACH-000757,0.0420073258854
ACH-000758,0.0952910557354
ACH-000760,-0.08365480597010001
ACH-000763,-0.0896255878782
ACH-000764,0.158559600272
ACH-000765,0.14336263239299998
ACH-000766,0.029764691419900003
ACH-000767,-0.113094010243
ACH-000768,0.0404201215907
ACH-000769,-0.239001211426
ACH-000770,-0.0189979084902
ACH-000771,0.0688816031248
ACH-000773,0.0336749827324
ACH-000776,-0.0776443446213
ACH-000777,-0.0987326347673
ACH-000778,-0.0116268532403
ACH-000781,-0.210092537124
ACH-000782,-0.0879467763628
ACH-000783,-0.0635330152451
ACH-000784,0.0414396899481
ACH-000785,0.16644042547000001
ACH-000787,-0.155569569963
ACH-000788,-0.0678720416166
ACH-000791,-0.105088906835
ACH-000792,0.200311309669
ACH-000794,-0.0245005720617
ACH-000796,0.05738431949180001
ACH-000799,0.0283331227569
ACH-000800,-0.043240821377499995
ACH-000802,0.011700983239500001
ACH-000804,-0.0179543858013
ACH-000805,0.09988444262460001
ACH-000809,-0.12261836242
ACH-000810,-0.146129076084
ACH-000811,-0.239705911016
ACH-000817,-0.22220330562100002
ACH-000819,-0.125134770757
ACH-000820,0.22677810712
ACH-000821,-0.413030900527
ACH-000822,-0.000405771328313
ACH-000823,-0.101124985694
ACH-000824,-0.10151641125199999
ACH-000827,-0.058304765899300004
ACH-000829,0.0811234410376
ACH-000831,-0.0668835933481
ACH-000832,-0.0712844918214
ACH-000833,-0.16189545771299999
ACH-000834,0.024247866059400002
ACH-000835,-0.008755768439459998
ACH-000836,-0.0878869342044
ACH-000837,0.087308909089
ACH-000838,-0.0640567854718
ACH-000839,-0.122229114058
ACH-000840,0.350433277739
ACH-000841,0.0343188414604
ACH-000843,0.0981288326725
ACH-000846,-0.442538511857
ACH-000847,0.0362201717498
ACH-000848,-0.125619116551
ACH-000849,-0.08630970201430001
ACH-000851,0.161980205693
ACH-000855,-0.0992596643021
ACH-000856,-0.07851188739860002
ACH-000858,-0.0105375814124
ACH-000859,-0.281551678278
ACH-000861,0.0981264444495
ACH-000862,-0.0467367482156
ACH-000865,-0.00680464290894
ACH-000866,-0.141698126782
ACH-000867,-0.0382390641645
ACH-000869,-0.207785592815
ACH-000872,-0.225913510464
ACH-000873,-0.0689148061647
ACH-000876,0.039192941682099997
ACH-000878,0.333804984909
ACH-000880,0.0872437853171
ACH-000881,0.17463974333700003
ACH-000882,-0.145813262553
ACH-000884,-0.086953529944
ACH-000885,-0.09912276095210001
ACH-000887,-0.00734663201441
ACH-000888,-0.09539963140100001
ACH-000889,-0.13967032529
ACH-000890,-0.0919822169476
ACH-000896,-0.188865931951
ACH-000898,-0.17407602389600002
ACH-000900,0.0428848844668
ACH-000901,0.031487685407
ACH-000905,0.120091708527
ACH-000906,-0.0533208970362
ACH-000907,-0.271499422749
ACH-000910,-0.000977268460361
ACH-000911,-0.0933004617053
ACH-000912,-0.151508339395
ACH-000913,-0.0809082276721
ACH-000915,0.045119310916300004
ACH-000916,-0.36407342514799995
ACH-000917,0.05163507009959999
ACH-000921,-0.199995617507
ACH-000924,-0.0085110373597
ACH-000926,-0.0575777110579
ACH-000928,-0.0543492571059
ACH-000929,-0.255676737103
ACH-000932,-0.133585868181
ACH-000935,0.0929884651503
ACH-000936,-0.230906420594
ACH-000937,-0.191200521248
ACH-000938,-0.07619383504660002
ACH-000939,0.07730296002619999
ACH-000941,-0.091624869113
ACH-000943,-0.181856266889
ACH-000946,-0.132632472882
ACH-000947,-0.125693381014
ACH-000948,-0.077909847517
ACH-000950,0.132608023443
ACH-000953,-0.175352374731
ACH-000957,0.221130414987
ACH-000958,-0.328065925806
ACH-000960,-0.04307869129340001
ACH-000963,0.033756290058900004
ACH-000968,-0.0455514666736
ACH-000969,-0.326128448257
ACH-000973,0.034914335747300004
ACH-000974,-0.213815189128
ACH-000975,0.0798562884167
ACH-000976,-0.0660452735399
ACH-000978,-0.274051592026
ACH-000980,-0.213403162968
ACH-000984,0.00860853633383
ACH-000986,-0.209832533504
ACH-000988,-0.0153690945798
ACH-000993,0.060670957238800005
ACH-000994,-0.0292335616072
ACH-000996,-0.0419438953423
ACH-001001,-0.0689282945412
ACH-001020,0.093767235493
ACH-001028,-0.00318764453415
ACH-001031,0.127277126838
ACH-001038,-0.126105705779
ACH-001048,-0.361789939959
ACH-001050,-0.057690268933699995
ACH-001053,-0.18822491523600002
ACH-001054,-0.0179912112134
ACH-001061,-0.06190948524400001
ACH-001067,-0.00156039569024
ACH-001075,0.0045686172065
ACH-001096,-0.07382440823419999
ACH-001128,-0.29653237844999997
ACH-001134,-0.046597643876
ACH-001151,0.0923891682195
ACH-001163,-0.00950442146253
ACH-001164,-0.0879605270644
ACH-001173,-0.142344529221
ACH-001183,-0.051045035261900004
ACH-001184,0.120112578804
ACH-001190,-0.00667167116425
ACH-001192,-0.0337862080116
ACH-001193,-0.0430183951462
ACH-001196,0.129840452842
ACH-001197,-0.262483097907
ACH-001205,-0.00109719530911
ACH-001211,0.015567056344899998
ACH-001212,0.237557575469
ACH-001228,-0.18956042516600002
ACH-001232,0.052059799971
ACH-001239,-0.057421532088699996
ACH-001274,-0.126561888885
ACH-001275,-0.0776964635098
ACH-001277,0.0831377971449
ACH-001278,0.0386792908855
ACH-001280,0.133694700396
ACH-001283,-0.250337872029
ACH-001289,-0.16876178776700002
ACH-001295,-0.0766487333054
ACH-001300,-0.0686698358406
ACH-001301,0.210514026666
ACH-001302,-0.139616811295
ACH-001303,-0.242007308711
ACH-001306,-0.0539629961652
ACH-001318,-0.0574772855399
ACH-001322,0.046245014075800006
ACH-001328,-0.197481763962
ACH-001332,0.225991762294
ACH-001333,-0.21589487927499998
ACH-001336,-0.21461859949
ACH-001340,-0.14182878612400002
ACH-001346,-0.0614841382216
ACH-001353,-0.174301085006
ACH-001354,0.093466733509
ACH-001367,-0.28061536155699995
ACH-001368,0.0895575990948
ACH-001374,-0.420514034304
ACH-001375,-0.08210294589810001
ACH-001377,-0.0524733550844
ACH-001380,0.115557490463
ACH-001391,-0.124016876755
ACH-001407,-0.292175128575
ACH-001408,0.020736101885
ACH-001413,0.0415334828479
ACH-001430,0.062200763563099996
ACH-001431,-0.153465113996
ACH-001450,-0.20351753730799998
ACH-001496,-0.19707598873399998
ACH-001500,0.0703430680932
ACH-001521,-0.168039036453
ACH-001523,0.0022872281027600003
ACH-001532,-0.006626510568079999
ACH-001536,-0.035173301263
ACH-001550,-0.112141461201
ACH-001552,-0.165110155791
ACH-001554,-0.0732879105018
ACH-001645,0.0667076048518
ACH-001654,-0.102580765417
ACH-001715,-0.143048861296
ACH-001735,0.0106949187874
ACH-001736,0.0832966831265
ACH-001737,0.285188233575
ACH-001740,0.0613020153381
ACH-001745,0.0315188306765
ACH-001750,-0.190081006762
ACH-001765,-0.105647590113
ACH-001956,0.0749197751503
ACH-001957,-0.0955934392209
