,WWC2 (80014)
ACH-000004,-0.0327608497356
ACH-000007,0.169036976857
ACH-000009,0.125629588601
ACH-000011,0.123664480832
ACH-000012,0.0526852537105
ACH-000013,0.117671601929
ACH-000014,0.0340674244069
ACH-000015,0.103459766065
ACH-000017,0.16924027984700002
ACH-000018,0.131802319952
ACH-000019,-0.007295286489330001
ACH-000021,0.032536128048099994
ACH-000022,0.0864241525606
ACH-000025,0.275541494014
ACH-000028,0.0493747045202
ACH-000030,0.180660051587
ACH-000035,0.248224054331
ACH-000036,-0.007327950254939999
ACH-000037,0.0216751815087
ACH-000039,0.203530638277
ACH-000040,-0.0288885863374
ACH-000041,-0.0087803863678
ACH-000042,-0.0994943884588
ACH-000045,0.306396904884
ACH-000047,0.193715366069
ACH-000052,0.06331770535009999
ACH-000053,0.161877604894
ACH-000054,0.04268924741690001
ACH-000055,0.0325231280452
ACH-000060,0.17348094326299998
ACH-000067,0.281515806504
ACH-000070,-0.00105518421331
ACH-000075,-0.0351648626386
ACH-000078,0.17822104532900002
ACH-000082,0.0513922780664
ACH-000085,-0.0939055715856
ACH-000086,0.143970627047
ACH-000087,0.006613549646180001
ACH-000092,0.0038144938894600004
ACH-000095,-0.11836228787599999
ACH-000097,-0.00730054636069
ACH-000098,0.08953217487569999
ACH-000099,-0.0148135831201
ACH-000108,0.174132342028
ACH-000113,0.174856707057
ACH-000115,0.046623801435699996
ACH-000116,0.09554246210560001
ACH-000118,0.06986764547560001
ACH-000120,-0.095306770066
ACH-000123,-0.104324133655
ACH-000127,0.15837548689
ACH-000128,-0.160954352851
ACH-000132,-0.009991465437860001
ACH-000133,0.0405338121746
ACH-000137,0.18453947651
ACH-000138,0.191372947338
ACH-000142,0.07252084972
ACH-000143,-0.112664192026
ACH-000146,0.126594008302
ACH-000148,-0.0167684873903
ACH-000150,0.00572477538788
ACH-000152,0.161978287763
ACH-000153,-0.018378912394900002
ACH-000159,0.026888304436
ACH-000160,0.010809268522399999
ACH-000163,0.0510364757602
ACH-000167,0.215916347115
ACH-000168,0.13197294982000002
ACH-000169,0.148739970877
ACH-000178,0.0381397730239
ACH-000182,0.177260089606
ACH-000183,0.148714084271
ACH-000188,0.092565219
ACH-000189,0.179887824567
ACH-000190,-0.054886699462400004
ACH-000198,0.0547859896978
ACH-000204,-0.171977761851
ACH-000206,-0.0850782752802
ACH-000207,0.178941103614
ACH-000211,0.0651220896079
ACH-000215,-0.0983815041241
ACH-000221,0.144907413773
ACH-000222,-0.13765435389900002
ACH-000223,0.03745278137
ACH-000226,0.09239885716849999
ACH-000227,-0.0345033431436
ACH-000228,0.22672035596999998
ACH-000231,0.0482814504656
ACH-000232,-0.0962939419583
ACH-000233,0.0629010605228
ACH-000234,-0.08313831066960001
ACH-000235,0.0799502544028
ACH-000237,0.0135030696303
ACH-000238,-0.137408511644
ACH-000243,0.038118102997
ACH-000244,0.398257312171
ACH-000246,-0.0631353413682
ACH-000248,0.0769742200738
ACH-000250,-0.115586551548
ACH-000251,-0.271834767719
ACH-000253,0.0195369186749
ACH-000255,0.041482721781
ACH-000256,-0.142620006715
ACH-000257,0.110267097396
ACH-000258,0.038129234069
ACH-000259,-0.0199437497926
ACH-000260,0.0700390574858
ACH-000261,-0.0750592565655
ACH-000262,0.0546017073927
ACH-000263,-0.136032720533
ACH-000264,0.10818714664000001
ACH-000265,-0.061744601744599996
ACH-000266,-0.0273852857157
