,PLCD1 (5333)
ACH-000288,-0.20655628790199998
ACH-000291,-0.221354712135
ACH-000293,-0.193280459388
ACH-000294,-0.25383157174000004
ACH-000295,-0.330191044995
ACH-000296,-0.151661746717
ACH-000302,-0.121742429608
ACH-000304,-0.231574648559
ACH-000307,-0.341607128536
ACH-000308,-0.130715306633
ACH-000310,-0.13008529186599999
ACH-000311,-0.26195476662300005
ACH-000312,-0.31001577414500003
ACH-000315,-0.47800820872500005
ACH-000316,-0.10344448190500001
ACH-000317,-0.20854341221
ACH-000318,-0.120829989856
ACH-000319,0.0310011653677
ACH-000320,-0.398714835215
ACH-000322,-0.10094152533800001
ACH-000323,-0.384005283247
ACH-000324,-0.0988482078705
ACH-000329,-0.163035593031
ACH-000330,-0.247104013908
ACH-000331,-0.367551437165
ACH-000332,-0.17197421559700002
ACH-000334,-0.153267839198
ACH-000335,0.00386072988044
ACH-000336,-0.77502122566
ACH-000337,-0.20973043467
ACH-000339,-0.19769982232
ACH-000341,-0.01235230567
ACH-000348,-0.160607101832
ACH-000350,-0.224958088078
ACH-000352,-0.219991967775
ACH-000356,-0.0982715657148
ACH-000361,-0.651037417351
ACH-000362,-0.274932882565
ACH-000363,-0.22852839118299997
ACH-000364,-0.223683266888
ACH-000365,-0.265126626669
ACH-000366,-0.08500628478160001
ACH-000368,0.09882210138430002
ACH-000374,-0.0916918880582
ACH-000375,-0.387473595577
ACH-000376,-0.204652208816
ACH-000381,-0.400104403886
ACH-000383,-0.165857590004
ACH-000387,-0.431235520351
ACH-000389,-0.0877983856208
ACH-000390,-0.25381328769
ACH-000393,-0.218073010683
ACH-000395,-0.44136062342200005
ACH-000397,-0.19259526370000002
ACH-000401,-0.131948048848
ACH-000402,-0.0972931417825
ACH-000403,-0.159879124155
ACH-000404,-0.12471414434900001
ACH-000406,-0.21693778600400002
ACH-000407,-0.137618647368
ACH-000408,-0.19054652372000003
ACH-000410,-0.16382550418
ACH-000411,-0.038176560886199994
ACH-000414,-0.19698868375
ACH-000415,-0.12315625131100001
ACH-000416,-0.22806763232799998
ACH-000420,-0.29469949041
ACH-000421,-0.210310909044
ACH-000424,-0.18446072428399998
ACH-000425,-0.13001858475400002
ACH-000426,-0.025688256948599997
ACH-000427,-0.19610694776999998
ACH-000433,-0.503768797476
ACH-000436,-0.037731517843199995
ACH-000444,-0.13610512114099999
ACH-000445,-0.30919770261
ACH-000448,-0.134814650074
ACH-000450,-0.0666354690814
ACH-000452,-0.27041936180799997
ACH-000454,-0.363160909656
ACH-000458,-0.22535571168000001
ACH-000459,-0.0882437593138
ACH-000460,-0.060246877214199995
ACH-000461,-0.11533083048800001
ACH-000463,-0.126350900239
ACH-000464,-0.243318746929
ACH-000466,-0.163151766955
ACH-000467,-0.202538372108
ACH-000468,-0.330882806908
ACH-000469,-0.195032550611
ACH-000470,-0.07379801815430001
ACH-000471,-0.255217667386
ACH-000472,-0.18654347509
ACH-000473,-0.119929924385
ACH-000475,-0.137570631942
ACH-000476,0.171047994568
ACH-000477,-0.40552537523000004
ACH-000480,0.0765397339228
ACH-000481,-0.060772833637
ACH-000483,-0.266494183081
ACH-000484,-0.535646543205
ACH-000485,-0.408517412118
ACH-000486,-0.26591014545200004
ACH-000487,-0.127775342521
ACH-000488,-0.243580635226
ACH-000490,-0.15215893070800002
ACH-000491,-0.11179833220100001
ACH-000495,-0.26066714434599997
ACH-000496,-0.261658122641
ACH-000499,-0.11260293798800002
ACH-000500,-0.5537114433899999
ACH-000502,-0.280538012681
ACH-000503,-0.06247533751230001
ACH-000505,-0.046042294934800006
ACH-000507,-0.19239181617400003
ACH-000510,-0.09823711050799999
ACH-000511,-0.217375362403
ACH-000512,-0.0591515274434
ACH-000516,-0.00807376850919
ACH-000517,-0.04328039446830001
ACH-000518,-0.00483081652915
ACH-000520,-0.37056906153700003
ACH-000521,-0.165770530548
ACH-000522,-0.27191639436299997
ACH-000524,-0.11048154412000001
ACH-000527,-0.20180410725900003
ACH-000528,-0.252190661695
ACH-000537,-0.198425014485
ACH-000541,0.013736988731200002
ACH-000542,-0.0365006380436
ACH-000544,-0.39210702128200003
ACH-000545,-0.083476333436
ACH-000547,-0.19952069861900001
ACH-000548,0.035482119065
ACH-000549,-0.270783177483
ACH-000550,-0.356640259282
ACH-000552,-0.14806197476299998
ACH-000556,-0.24884654556699998
ACH-000557,-0.00692526134327
ACH-000570,-0.24537469439100001
ACH-000571,-0.07285906570589999
ACH-000573,-0.09910374500579999
ACH-000576,-0.026323219622
ACH-000580,0.130432369097
ACH-000584,-0.174621806812
ACH-000585,-0.211898064489
ACH-000588,-0.0758779231724
ACH-000589,-0.32357649983000003
ACH-000591,-0.164099309933
ACH-000593,-0.16366198275
ACH-000600,-0.309046816329
ACH-000601,-0.20128800178800002
ACH-000604,-0.0996938142168
ACH-000605,-0.270708633261
ACH-000606,-0.247923185849
ACH-000608,-0.151195247255
ACH-000614,-0.1944794915
ACH-000616,-0.11706518190099999
ACH-000618,-0.013334935246700002
ACH-000619,-0.25193000406800004
ACH-000620,-0.21610297613200002
ACH-000621,-0.12266024061799999
ACH-000622,-0.189330775127
ACH-000623,-0.113401512549
ACH-000624,-0.152998333234
ACH-000627,-0.413946859386
ACH-000630,-0.180600147628
ACH-000632,-0.0552925037819
ACH-000633,-0.38414671863899996
ACH-000637,-0.34050075565399995
ACH-000638,-0.206627680758
ACH-000646,-0.31501268729000004
ACH-000647,-0.07299520333269999
ACH-000648,0.12070460693299999
ACH-000649,-0.053410702552699994
ACH-000651,-0.323844189518
ACH-000652,-0.541735402834
ACH-000653,-0.203788234535
ACH-000657,-0.22255211276200002
ACH-000658,-0.23441389729000003
ACH-000661,-0.224121204498
ACH-000662,-0.23773782466600002
ACH-000663,-0.09162500069730001
ACH-000665,-0.17632638119000002
ACH-000671,-0.151626411593
ACH-000673,-0.22843677188099998
ACH-000676,-0.144760489785
ACH-000677,-0.34216518943999996
ACH-000681,-0.266081925212
ACH-000682,-0.383249727349
ACH-000683,-0.304244131356
ACH-000684,-0.176011683591
ACH-000688,-0.13194925558
ACH-000693,-0.347480077198
ACH-000694,-0.36576174278499995
ACH-000695,-0.2858904517
ACH-000696,-0.126229162507
ACH-000697,0.018326247976
ACH-000699,-0.106374192424
ACH-000701,-0.0737885081983
ACH-000706,-0.136173912113
ACH-000711,-0.152190704865
ACH-000713,-0.20085891706700001
ACH-000714,-0.07198011486710001
ACH-000718,-0.22029463027600002
ACH-000720,-0.028498746425000002
ACH-000721,-0.312503090644
ACH-000724,-0.17463540782499998
ACH-000725,-0.20897462245499998
ACH-000732,-0.214826653072
ACH-000734,-0.26605273199900004
ACH-000735,-0.270835000235
ACH-000736,-0.23422901272399999
ACH-000738,-0.046330579449300004
ACH-000746,-0.152791350492
ACH-000747,-0.231439471037
ACH-000748,-0.383754437583
ACH-000753,-0.14715649773199999
ACH-000756,-0.41566234440300004
ACH-000757,-0.474765109345
ACH-000758,-0.172441963505
ACH-000760,-0.12539831051
ACH-000763,-0.217905629898
ACH-000764,-0.022293833843400005
ACH-000765,-0.0982930882514
ACH-000766,-0.0671558442533
ACH-000767,-0.0507250932098
ACH-000768,-0.325574098741
ACH-000769,-0.309670391991
ACH-000770,-0.209846121735
ACH-000771,-0.238356723321
ACH-000773,-0.21201485759
ACH-000776,-0.117790038592
ACH-000777,-0.261628218694
ACH-000778,-0.291158564677
ACH-000781,-0.23961104945
ACH-000782,-0.202870982344
ACH-000783,-0.28463426080800003
ACH-000784,-0.427783691042
ACH-000785,-0.234257301213
ACH-000787,-0.09469003782369999
ACH-000788,-0.191312964389
ACH-000791,-0.167733273675
ACH-000792,-0.143260336004
ACH-000794,-0.40681667490999995
ACH-000796,-0.124047708416
ACH-000799,-0.26399066292199996
ACH-000800,-0.040056084769
ACH-000802,-0.270121186949
ACH-000804,-0.159443980013
ACH-000805,-0.24298198210900002
ACH-000809,-0.286187822308
ACH-000810,-0.111225680067
ACH-000811,-0.289131052281
ACH-000817,-0.161379588471
ACH-000819,-0.31561098342300004
ACH-000820,-0.131157413479
ACH-000821,-0.145477908494
ACH-000822,-0.129267657931
ACH-000823,-0.20383719739199999
ACH-000824,-0.24171246441599997
ACH-000827,-0.165462044796
ACH-000829,-0.201287264221
ACH-000831,-0.0964509807211
ACH-000832,-0.21534180147
ACH-000833,-0.0510537851843
ACH-000834,-0.33107920376600003
ACH-000835,-0.200308669744
ACH-000836,-0.34024354149499997
ACH-000837,-0.174687229723
ACH-000838,0.10960498551100001
ACH-000839,-0.281714212837
ACH-000840,-0.151485917218
ACH-000841,-0.36502144480800003
ACH-000843,0.0786060783451
ACH-000846,-0.156766051617
ACH-000847,-0.151262066394
ACH-000848,-0.201231211936
ACH-000849,-0.195763516966
ACH-000851,-0.20252520936500001
ACH-000855,0.0160009490577
ACH-000856,-0.21242381034699997
ACH-000858,-0.262703765833
ACH-000859,-0.149908076948
ACH-000861,-0.0552940536761
ACH-000862,-0.355373470079
ACH-000865,-0.172085934414
ACH-000866,-0.180225343426
ACH-000867,-0.183964041028
ACH-000869,-0.300938222268
ACH-000872,-0.219282485421
ACH-000873,-0.24185852005
ACH-000876,-0.149619122132
ACH-000878,0.0184384477762
ACH-000880,-0.227015336662
ACH-000881,-0.17304223475400002
ACH-000882,-0.273211558556
ACH-000884,-0.20831654223
ACH-000885,-0.049222976015599995
ACH-000887,-0.238872954597
ACH-000888,-0.0398934075902
ACH-000889,-0.0837017267205
ACH-000890,-0.461869492132
ACH-000896,-0.22725131726300002
ACH-000898,-0.26882141708900004
ACH-000900,-0.20535124554
ACH-000901,-0.221509656648
ACH-000905,-0.217258470607
ACH-000906,-0.17724758424000003
ACH-000907,-0.146078039766
ACH-000910,-0.19830706367800002
ACH-000911,-0.294418125975
ACH-000912,-0.0510074959576
ACH-000913,-0.0030841107157299997
ACH-000915,-0.182704416159
ACH-000916,-0.524634835677
ACH-000917,-0.19639084593199999
ACH-000921,-0.22505675409
ACH-000924,-0.117547461681
ACH-000926,-0.414585192554
ACH-000928,-0.422391970852
ACH-000929,-0.22592376647
ACH-000932,-0.262114509453
ACH-000935,-0.368894845659
ACH-000936,-0.35439801063299997
ACH-000937,-0.09498949927339999
ACH-000938,-0.052521194431600006
ACH-000939,-0.0446930449624
ACH-000941,-0.28152161866500003
ACH-000943,-0.14733883127800002
ACH-000946,-0.131825080213
ACH-000947,-0.20280624479000003
ACH-000948,-0.11701224909199999
ACH-000950,-0.180172308588
ACH-000953,-0.0721407922185
ACH-000957,-0.296687680967
ACH-000958,-0.247095294825
ACH-000960,-0.135462164141
ACH-000963,-0.264314279396
ACH-000968,-0.204418377087
ACH-000969,0.058020288944699995
ACH-000973,-0.158375878286
ACH-000974,-0.18283863186500002
ACH-000975,-0.229321932463
ACH-000976,-0.278982070114
ACH-000978,-0.00515879432911
ACH-000980,-0.25054480329100004
ACH-000984,-0.09516701836279999
ACH-000986,-0.176226153444
ACH-000988,-0.040199486871
ACH-000993,-0.036535315226199995
ACH-000994,-0.277568242046
ACH-000996,-0.40294987479500005
ACH-001001,-0.0808836255335
ACH-001020,-0.07270614181910001
ACH-001028,-0.128114119807
ACH-001031,-0.277772470369
ACH-001038,-0.12843410255899998
ACH-001048,-0.109146876031
ACH-001050,-0.040674984698199995
ACH-001053,-0.11138360527100001
ACH-001054,-0.191891973594
ACH-001061,-0.22891923153700003
ACH-001067,-0.50728668372
ACH-001075,-0.17870748977499998
ACH-001096,-0.184820864597
ACH-001128,-0.054752233292699994
ACH-001134,-0.13522152017300001
ACH-001151,-0.18034012778499997
ACH-001163,-0.182797482841
ACH-001164,-0.30997536088399996
ACH-001173,-0.247091236947
ACH-001183,-0.33656701227499997
ACH-001184,-0.18366598958900002
ACH-001190,-0.292609760966
ACH-001192,0.0905608892932
ACH-001193,-0.168044046659
ACH-001196,-0.17369362711199998
ACH-001197,-0.397100421524
ACH-001205,-0.17855473151999998
ACH-001211,-0.556157099936
ACH-001212,0.11655280006799999
ACH-001228,-0.201744174866
ACH-001232,-0.20876549670699998
ACH-001239,-0.14143194626299999
ACH-001274,-0.0295682356352
ACH-001275,-0.283362102865
ACH-001277,-0.0221256693144
ACH-001278,-0.273989663067
ACH-001280,-0.195009438799
ACH-001283,-0.21798409172400002
ACH-001289,-0.272573076499
ACH-001295,-0.149074570001
ACH-001300,-0.165966356341
ACH-001301,-0.0038923455622
ACH-001302,-0.07125361392089999
ACH-001303,-0.23876986676399997
ACH-001306,-0.0236496271539
ACH-001318,-0.222148911468
ACH-001322,0.040466142556
ACH-001328,-0.153331769895
ACH-001332,-0.34901581641699997
ACH-001333,-0.018924773789400003
ACH-001336,-0.10418996013699999
ACH-001340,-0.146631635574
ACH-001346,-0.346613746385
ACH-001353,-0.123190414124
ACH-001354,0.288335895455
ACH-001367,-0.41714909362400004
ACH-001368,-0.215986759947
ACH-001374,-0.23866582484700002
ACH-001375,-0.209998494699
ACH-001377,-0.212354728494
ACH-001380,-0.33827515202799996
ACH-001391,0.030592732238
ACH-001407,-0.22573947168900002
ACH-001408,-0.23891243740600002
ACH-001413,-0.283310670951
ACH-001430,-0.21557277539099998
ACH-001431,-0.161407096892
ACH-001450,-0.08568884657539999
ACH-001496,-0.243176833773
ACH-001500,-0.34122483615099997
ACH-001521,-0.32758214824299997
ACH-001523,-0.120328653146
ACH-001532,-0.189669427515
ACH-001536,-0.249086622207
ACH-001550,-0.287625249328
ACH-001552,-0.100182479498
ACH-001554,-0.16343454111199998
ACH-001645,-0.104179327403
ACH-001654,-0.18116064608
ACH-001715,0.0989011653971
ACH-001735,-0.10829056455999998
ACH-001736,-0.187429446186
ACH-001737,-0.147114733414
ACH-001740,-0.149533554993
ACH-001745,-0.38869407787
ACH-001750,-0.20251136700999997
ACH-001765,-0.15979097754899999
ACH-001956,-0.19541377926
ACH-001957,-0.0994357588645
