,ELOF1 (84337)
ACH-000496,-0.223972779337
ACH-000499,-0.608079727579
ACH-000500,0.404485645243
ACH-000502,-0.30116393918699996
ACH-000503,-0.312779295412
ACH-000505,-0.534926227205
ACH-000507,-0.531368153917
ACH-000510,-0.421719315714
ACH-000511,-0.644369335026
ACH-000512,-0.740690308717
ACH-000516,-0.668896628223
ACH-000517,-0.267663510209
ACH-000518,-0.428330101583
ACH-000520,-0.464323791682
ACH-000521,-0.33737393590899994
ACH-000522,-0.375340915101
ACH-000524,-0.701307173633
ACH-000527,-0.669739632859
ACH-000528,-0.817948434666
ACH-000537,-0.579357655921
ACH-000541,-0.253822837258
ACH-000542,-0.549705825095
ACH-000544,-0.457985927048
ACH-000545,-0.58710724744
ACH-000547,-0.637054945185
ACH-000548,-0.38002518659900003
ACH-000549,-0.391588397469
ACH-000550,-0.429681853976
ACH-000552,-0.769657303019
ACH-000556,-0.437392135461
ACH-000557,-0.491352180712
ACH-000570,-0.16858183196899998
ACH-000571,-0.704588198206
ACH-000573,-0.502864155643
ACH-000576,-0.616020171391
ACH-000580,-0.668613742963
ACH-000584,-0.762434898373
ACH-000585,-0.327932816707
ACH-000588,-0.47407967761299996
ACH-000589,-0.204011120225
ACH-000591,-0.40638795708400005
ACH-000593,-0.360643410548
ACH-000600,-0.561121626777
ACH-000601,-0.618519756713
ACH-000604,-0.247804756247
ACH-000605,-0.408220349176
ACH-000606,-0.456421150599
ACH-000608,-0.5445721838800001
ACH-000614,-0.15964653670999998
ACH-000616,-0.409385220577
ACH-000618,-0.6447783772169999
ACH-000619,-0.495253244251
ACH-000620,-0.5797783802090001
ACH-000621,-0.543983292343
ACH-000622,-0.607098442832
ACH-000623,-0.315642534604
ACH-000624,-0.6793923102699999
ACH-000627,-0.685638749719
ACH-000630,-0.7209261886399999
ACH-000632,-0.46238011978
ACH-000633,-0.593345503855
ACH-000637,-0.369777690743
ACH-000638,-0.557738908092
ACH-000646,-0.650697540171
ACH-000647,-0.25837678180199997
ACH-000648,-0.329746277282
ACH-000649,-0.37978214221100004
ACH-000651,-0.235491638756
ACH-000652,-0.420630991978
ACH-000653,-0.83404094606
ACH-000657,-0.220127895731
ACH-000658,-0.583657603264
ACH-000661,-0.42090533150700005
ACH-000662,-0.014390363752999999
ACH-000663,-0.53034286522
ACH-000665,-0.5837522395279999
ACH-000671,-0.775703641648
ACH-000673,-0.462494344645
ACH-000676,-0.2927155366
ACH-000677,-0.480320087645
ACH-000681,0.526129601616
ACH-000682,-0.49692791587800006
ACH-000683,-0.572403576105
ACH-000684,-0.62134492873
ACH-000688,-0.39894895628
ACH-000693,-0.554250361237
ACH-000694,-0.537662509854
ACH-000695,-0.142145437926
ACH-000696,-0.692517936094
ACH-000697,-0.647450185179
ACH-000699,-0.704177576336
ACH-000701,-0.254866304856
ACH-000706,-0.265844078946
ACH-000711,-0.7110422550290001
ACH-000713,-0.379294985546
ACH-000714,-0.617130405533
ACH-000718,-0.41831245709700005
ACH-000720,-0.751435338
ACH-000721,-0.40670240835999993
ACH-000724,-0.624545331655
ACH-000725,-0.18928479853900002
ACH-000732,-0.371906531286
ACH-000734,-0.23264141648800002
ACH-000735,-0.46226557471600005
ACH-000736,-0.255674102135
ACH-000738,-0.523045537496
ACH-000746,-0.269620121793
ACH-000747,-0.508705292329
ACH-000748,0.18581429574299999
ACH-000753,-0.48852056288199996
ACH-000756,-0.790288902898
ACH-000757,-0.0625985982457
ACH-000758,-0.497060999678
ACH-000760,-0.32073392815900004
ACH-000763,-0.409944451837
ACH-000764,-0.672628685701
ACH-000765,-0.347240245414
ACH-000766,0.0256596978711
ACH-000767,-0.633814978824
ACH-000768,-0.74172601577
ACH-000769,-0.352665985974
ACH-000770,-0.530871858368
ACH-000771,-0.6366157456270001
ACH-000773,-0.470359861896
ACH-000776,-0.67331099944
ACH-000777,-0.233871716969
ACH-000778,-0.672921947472
ACH-000781,0.13961523858799998
ACH-000782,-0.38342688154
ACH-000783,-0.322350135935
ACH-000784,-0.41094490517899995
ACH-000785,-0.0267614085238
ACH-000787,-0.530865283349
ACH-000788,-0.842315538413
ACH-000791,-0.154353529816
ACH-000792,-0.445736801099
ACH-000794,-0.713691140441
ACH-000796,-0.06655116334080001
ACH-000799,-0.579442415504
ACH-000800,-0.6083089876910001
ACH-000802,-0.35031622513099997
ACH-000804,-0.43228743528700003
ACH-000805,-0.568441518104
ACH-000809,-0.35244448241
ACH-000810,-0.590341832556
ACH-000811,-0.381302501927
ACH-000817,-0.597776043377
ACH-000819,-0.525227148515
ACH-000820,-0.5117820379860001
ACH-000821,-0.43708119572899995
ACH-000822,-0.532645693098
ACH-000823,-0.29089153866399997
ACH-000824,-0.27741928760699996
ACH-000827,-0.5714691720589999
ACH-000829,-0.6249307087389999
ACH-000831,-0.433164379595
ACH-000832,-0.6964110819470001
ACH-000833,-0.256767172284
ACH-000834,-0.36659581861100005
ACH-000835,-0.40046039305
ACH-000836,-0.607828808191
ACH-000837,-0.249038702256
ACH-000838,-0.720241628298
ACH-000839,-0.501272474749
ACH-000840,-0.189948062863
ACH-000841,-0.49946403508599996
ACH-000843,-0.265978534138
ACH-000846,-0.357044420311
ACH-000847,-0.411583511308
ACH-000848,-0.4409707910399999
ACH-000849,-0.577495923984
ACH-000851,-0.679027442834
ACH-000855,-0.06934827221480001
ACH-000856,-0.34665659009000005
ACH-000858,-0.340361343273
ACH-000859,-0.6951151822399999
ACH-000861,-0.443830220995
ACH-000862,-0.39407192012599995
ACH-000865,-0.381056995163
ACH-000866,-0.47292681375699996
ACH-000867,-0.401852128681
ACH-000869,-0.789771040563
ACH-000872,-0.55890497705
ACH-000873,-0.300050337297
ACH-000876,-0.022934970781
ACH-000878,0.017471771733299998
ACH-000880,-0.311575860168
ACH-000881,-0.26126844252500003
ACH-000882,-0.551392201331
ACH-000884,-0.19272373788400002
ACH-000885,-0.41926712692400003
ACH-000887,-0.5254728658110001
ACH-000888,0.0377120546758
ACH-000889,-0.526337808732
ACH-000890,-0.671114874272
ACH-000896,-0.37215290805
ACH-000898,-0.282470411008
ACH-000900,-0.627220831251
ACH-000901,-0.353814240792
ACH-000905,-0.223184349289
ACH-000906,-0.452431679588
ACH-000907,-0.247707712084
ACH-000910,-0.350692735135
ACH-000911,-0.385038881216
ACH-000912,-0.619122760975
ACH-000913,-0.335328266069
ACH-000915,-0.08260063017330001
ACH-000916,-0.415128660148
ACH-000917,-0.387689330713
ACH-000921,-0.566862682067
ACH-000924,-0.35567669246100003
ACH-000926,0.10098539298900001
ACH-000928,-0.690424959024
ACH-000929,0.146362809302
ACH-000932,-0.220396364198
ACH-000935,-0.33786493586099997
ACH-000936,-0.497636980056
ACH-000937,-0.358158598405
ACH-000938,-0.585441831191
ACH-000939,-0.8538536427619999
ACH-000941,-0.392560604697
ACH-000943,-0.37328476308799996
ACH-000946,-0.6303805971750001
ACH-000947,-0.17802798650499999
ACH-000948,-0.534951566969
ACH-000950,-0.375819739391
ACH-000953,-0.828155485311
ACH-000957,-0.695594007145
ACH-000958,-0.460308432133
ACH-000960,-0.7250018421340001
ACH-000963,-0.476626924066
ACH-000968,-0.6664133688480001
ACH-000969,-0.380033662249
ACH-000973,-0.19351536482599999
ACH-000974,-0.356857700673
ACH-000975,-0.582672121747
ACH-000976,-0.46573699379199995
ACH-000978,-0.459782768969
ACH-000980,-0.36423766165
ACH-000984,-0.483947306085
ACH-000986,-0.603189900077
ACH-000988,-0.276056237876
ACH-000993,-0.307888700524
ACH-000994,-0.35334681663
ACH-000996,-0.40210497746
ACH-001001,-0.282681892813
ACH-001020,-0.646181752626
ACH-001028,-0.0917713920352
ACH-001031,-0.0524003094037
ACH-001038,-0.351142780375
ACH-001048,-0.419132745902
ACH-001050,-0.385031087373
ACH-001053,-0.497777764957
ACH-001054,-0.404292608421
ACH-001061,-0.587028666007
ACH-001067,-0.480746125894
ACH-001075,-0.431415001277
ACH-001096,-0.435684026663
ACH-001128,-0.7926963443899999
ACH-001134,-0.630748637545
ACH-001151,-0.41668509031400003
ACH-001163,-0.163826226048
ACH-001164,-0.549046745891
ACH-001173,-0.546928643046
ACH-001183,-0.364605843879
ACH-001184,-0.438935587829
ACH-001190,-0.8013566807610001
ACH-001192,-0.371987978031
ACH-001193,-0.6815539709110001
ACH-001196,-0.29201485056800003
ACH-001197,-0.33651747449
ACH-001205,-0.557502453142
ACH-001211,-0.605408646532
ACH-001212,-0.16982438675099998
ACH-001228,-0.614441093198
ACH-001232,-0.471802717566
ACH-001239,-0.299879363668
ACH-001274,-0.159022726459
ACH-001275,-0.396721322187
ACH-001277,-0.419613132682
ACH-001278,-0.673857782026
ACH-001280,-0.516597007446
ACH-001283,-0.529555203385
ACH-001289,-0.5743401870279999
ACH-001295,-0.261974522477
ACH-001300,-0.24276419122499998
ACH-001301,-0.0645213209442
ACH-001302,-0.408594165253
ACH-001303,-0.305221474824
ACH-001306,-0.761536150143
ACH-001318,-0.261646042407
ACH-001322,-0.474878629075
ACH-001328,-0.567095339169
ACH-001332,-0.586202488139
ACH-001333,-0.451525289077
ACH-001336,-0.480225785175
ACH-001340,-0.659854426724
ACH-001346,-0.563508907465
ACH-001353,-0.34551571603799996
ACH-001354,-0.46822660544100003
ACH-001367,-0.704049566946
ACH-001368,-0.23541994903799998
ACH-001374,-0.418406706583
ACH-001375,-0.0735880243732
ACH-001377,-0.159344914267
ACH-001380,-0.931063704551
ACH-001391,-0.646933240912
ACH-001407,-0.643180276199
ACH-001408,-0.508346380455
ACH-001413,-0.7770748226790001
ACH-001430,-0.42509640627899997
ACH-001431,-0.426073268068
ACH-001450,-0.466743770674
ACH-001496,-0.775291825389
ACH-001500,-0.403750824482
ACH-001521,-0.662399091603
ACH-001523,-0.6950002808429999
ACH-001532,-0.410874453572
ACH-001536,-0.16776121503900002
ACH-001550,-0.38957447365099995
ACH-001552,-0.443046815039
ACH-001554,-0.42956354173100003
ACH-001645,-0.6658134868710001
ACH-001654,-0.445463615816
ACH-001715,-0.522094604046
ACH-001735,-0.750399690826
ACH-001736,-0.7280710970090001
ACH-001737,-0.623394863383
ACH-001740,-0.47619829757700005
ACH-001745,-0.813822064032
ACH-001750,-0.827398414015
ACH-001765,-0.47884612136999993
ACH-001956,-0.6683290914159999
ACH-001957,-0.307698828389
