,PNP (4860)
ACH-000004,0.06827182866140001
ACH-000007,0.104419347131
ACH-000009,0.06997097175860001
ACH-000011,0.354904583298
ACH-000012,0.18322950689800002
ACH-000013,0.214920005947
ACH-000014,0.0130939676063
ACH-000015,0.220092839028
ACH-000017,0.272531007886
ACH-000018,0.226308723765
ACH-000019,0.243690412938
ACH-000021,0.299265267312
ACH-000022,0.202434183854
ACH-000025,0.10609953061
ACH-000028,0.377731758606
ACH-000030,0.123414685749
ACH-000035,0.0563178455886
ACH-000036,0.266913875836
ACH-000037,0.29841772084
ACH-000039,0.14307547738600002
ACH-000040,0.126331994009
ACH-000041,-0.0120111258381
ACH-000042,0.21668046310400002
ACH-000045,0.16967881176
ACH-000047,0.013652892396
ACH-000052,-0.23304536270399998
ACH-000053,0.162819690104
ACH-000054,-0.0273990691995
ACH-000055,0.171129104665
ACH-000060,0.17772082596900002
ACH-000067,0.265548176644
ACH-000070,0.012172883895700001
ACH-000075,0.3688016225
ACH-000078,0.272641184449
ACH-000082,0.10978258036800001
ACH-000085,0.273680594489
ACH-000086,0.2193066462
ACH-000087,-0.282549043462
ACH-000092,0.128918279331
ACH-000095,0.188605643562
ACH-000097,0.17602691134100001
ACH-000098,0.0209731377663
ACH-000099,0.259589211704
ACH-000108,0.339991980422
ACH-000113,-0.0104376663319
ACH-000115,0.11062143270500001
ACH-000116,0.290361346347
ACH-000118,0.371720367199
ACH-000120,0.281626941762
ACH-000123,0.108658292069
ACH-000127,0.07469756640599999
ACH-000128,0.279157342032
ACH-000132,0.246868665775
ACH-000133,0.25188823816100003
ACH-000137,0.13823225533199998
ACH-000138,0.253535273874
ACH-000142,0.19962408104200002
ACH-000143,0.0282034921837
ACH-000146,0.08682438634199999
ACH-000148,0.164257320274
ACH-000150,0.37117812666999994
ACH-000152,0.242777545148
ACH-000153,0.2161484944
ACH-000159,0.165295231439
ACH-000160,0.000532702347756
ACH-000163,0.118107486784
ACH-000167,0.264417074335
ACH-000168,0.23782002313700001
ACH-000169,0.128744190879
ACH-000178,0.362903858499
ACH-000182,0.22007796550900002
ACH-000183,0.122133936952
ACH-000188,0.274503899539
ACH-000189,0.027152154203900002
ACH-000190,0.253875324437
ACH-000198,0.0828071431585
ACH-000204,-0.0810660938929
ACH-000206,0.30807661609299997
ACH-000207,0.09641958666810001
ACH-000211,0.162075081941
ACH-000215,0.148049429993
ACH-000221,0.132856847023
ACH-000222,0.498568750444
ACH-000223,0.372376078173
ACH-000226,0.136924494274
ACH-000227,0.343996015014
ACH-000228,0.043884251579
ACH-000231,0.125236761998
ACH-000232,0.163633062749
ACH-000233,0.22620293957899998
ACH-000234,0.203625255919
ACH-000235,0.128057397118
ACH-000237,0.321336385943
ACH-000238,0.106675825689
ACH-000243,0.211682446619
ACH-000244,0.256497877376
ACH-000246,0.22045239845800002
ACH-000248,0.272988473293
ACH-000250,0.156535115457
ACH-000251,0.54854670102
ACH-000253,0.122879113224
ACH-000255,0.299566866079
ACH-000256,0.331156500882
ACH-000257,-0.0574810909284
ACH-000258,0.357898750604
ACH-000259,0.22347298270799998
ACH-000260,0.11573597548499999
ACH-000261,0.09734085046360001
ACH-000262,0.270764450825
ACH-000263,-0.0340218526102
ACH-000264,0.0653364947948
ACH-000265,0.131461687487
ACH-000266,0.24259980791299998
ACH-000272,0.107019057943
ACH-000273,0.238490068507
ACH-000274,0.244425485561
ACH-000277,0.148032184504
ACH-000278,0.173829502984
ACH-000279,0.00531340493501
ACH-000280,0.241279121159
ACH-000281,0.440524981178
ACH-000288,0.0788073457332
ACH-000291,0.18618082633299998
ACH-000293,0.231896328972
ACH-000294,0.22794469276299997
ACH-000295,0.30048167553800004
ACH-000296,0.0998700510007
ACH-000302,0.23626676660100002
ACH-000304,0.0660088798539
ACH-000307,0.0334407269362
ACH-000308,0.241339301688
ACH-000310,0.344726713792
ACH-000311,0.273539013956
ACH-000312,0.42461477651999996
ACH-000315,0.11881098435999998
ACH-000316,0.22324671739799998
ACH-000317,-0.055725123454800005
ACH-000318,0.03849678654890001
ACH-000319,0.357053512448
ACH-000320,0.353994127868
ACH-000322,0.19436913811999998
ACH-000323,0.07732141216189999
ACH-000324,0.22655429173
ACH-000329,0.2182022043
ACH-000330,0.15766751608
