,NMS (129521)
ACH-000004,-0.382003129973
ACH-000007,-0.0953049405632
ACH-000009,-0.0287805205957
ACH-000011,-0.144356638089
ACH-000012,0.160860546887
ACH-000013,-0.0316725190715
ACH-000014,-0.08960476458560002
ACH-000015,0.028052073070799998
ACH-000017,-0.166225748699
ACH-000018,-0.13179956193
ACH-000019,-0.10705207203299999
ACH-000021,0.218149088699
ACH-000022,-0.056312033424000006
ACH-000025,0.18511769241999998
ACH-000028,-0.053701448397199994
ACH-000030,-0.0268129329337
ACH-000035,-0.136358792852
ACH-000036,-0.0403737682524
ACH-000037,-0.27459464717300003
ACH-000039,0.101549557253
ACH-000040,0.07888090318560001
ACH-000041,0.00434109741087
ACH-000042,0.126327328167
ACH-000045,0.0653041345679
ACH-000047,0.061151575856099996
ACH-000052,-0.46018130581999994
ACH-000053,0.034859715687000005
ACH-000054,0.027999313925400005
ACH-000055,0.06945833316910001
ACH-000060,-0.174800974662
ACH-000067,0.0180957646058
ACH-000070,-0.0543714669542
ACH-000075,-0.10947101086
ACH-000078,-0.150994274069
ACH-000082,-0.009349230672770001
ACH-000085,-0.143634188181
ACH-000086,0.08704582838130001
ACH-000087,0.16719545907
ACH-000092,-0.263226619893
ACH-000095,-0.0455354055619
ACH-000097,-0.09632626068639999
ACH-000098,-0.027239568201
ACH-000099,0.0825720728757
ACH-000108,0.231826064727
ACH-000113,-0.132698906811
ACH-000115,0.061730977577900005
ACH-000116,-0.14208441959100002
ACH-000118,-0.0762808415185
ACH-000120,0.0222476057663
ACH-000123,-0.015378796601200001
ACH-000127,-0.0879290844768
ACH-000128,0.056440450921199994
ACH-000132,0.234491264567
ACH-000133,-0.111261559923
ACH-000137,-0.10808903044000001
ACH-000138,0.0681475059948
ACH-000142,0.0175020792123
ACH-000143,-0.0160460371958
ACH-000146,0.139848388621
ACH-000148,0.0325257319202
ACH-000150,0.21992513466999997
ACH-000152,0.060467055146
ACH-000153,-0.440754551915
ACH-000159,-0.0798177960184
ACH-000160,0.00932813723823
ACH-000163,-0.103521120476
ACH-000167,-0.266032064278
ACH-000168,0.0191758791778
ACH-000169,0.070173692093
ACH-000178,-0.04987343723590001
ACH-000182,-0.121354002101
ACH-000183,-0.0550900750845
ACH-000188,0.033685311775400004
ACH-000189,-0.31212359999899997
ACH-000190,-0.110877919674
ACH-000198,-0.010198362563200001
ACH-000204,-0.019351221306099998
ACH-000206,-0.030727699752599997
ACH-000207,-0.21227882654599997
ACH-000211,-0.08142603247430001
ACH-000215,-0.08836607016480001
ACH-000221,-0.0053531535020699995
ACH-000222,-0.183744551226
ACH-000223,-0.275265699317
ACH-000226,-0.088452453128
ACH-000227,-0.153825959889
