,RXRA (6256)
ACH-000223,-0.377040786831
ACH-000226,-0.24483371080299998
ACH-000227,-0.111723893533
ACH-000228,-0.241374573092
ACH-000231,-0.38192905355499995
ACH-000232,-0.251789318962
ACH-000233,-0.305883504357
ACH-000234,-0.447879901336
ACH-000235,-0.0378995047403
ACH-000237,-0.37663862620099997
ACH-000238,-0.45590005578299997
ACH-000243,-0.33167598622600003
ACH-000244,-0.05232369520880001
ACH-000246,-0.325172159764
ACH-000248,-0.42960850938999995
ACH-000250,-0.243242278299
ACH-000251,-0.274708890563
ACH-000253,-0.272460964597
ACH-000255,-0.303792864282
ACH-000256,-0.205338322902
ACH-000257,-0.138569873805
ACH-000258,-0.277919346302
ACH-000259,-0.180016697713
ACH-000260,-0.153086234179
ACH-000261,-0.117326361919
ACH-000262,-0.6609670416610001
ACH-000263,-0.322450873673
ACH-000264,-0.61429571662
ACH-000265,-0.181754775431
ACH-000266,-0.0816162183439
ACH-000272,-0.269689042216
ACH-000273,-0.34159193981700003
ACH-000274,-0.1510277668
ACH-000277,-0.244374077872
ACH-000278,-0.19599709165399998
ACH-000279,-0.151241653821
ACH-000280,-0.6862984343359999
ACH-000281,-0.670328795818
ACH-000288,-0.150417986848
ACH-000291,-0.23397184493599998
ACH-000293,-0.159889673356
ACH-000294,-0.797659927178
ACH-000295,-0.0131478268414
ACH-000296,0.054823566304599995
ACH-000302,-0.10443609890799999
ACH-000304,0.0751304805024
ACH-000307,-0.255722561727
ACH-000308,-0.18357630414599999
ACH-000310,-0.0407339962728
ACH-000311,-0.549213326003
ACH-000312,-0.15314822175599999
ACH-000315,-0.313526048623
ACH-000316,-0.338559230893
ACH-000317,-0.073157372389
ACH-000318,-0.301061215994
ACH-000319,-0.0243179615502
ACH-000320,-0.587924744089
ACH-000322,-0.219345621495
ACH-000323,-0.32712650084600003
ACH-000324,-0.315049576455
ACH-000329,-0.159096376245
ACH-000330,-0.22813912333900002
ACH-000331,-0.26719839644
ACH-000332,-0.7178812261040001
ACH-000334,0.00659108169017
ACH-000335,-0.38965409406400003
ACH-000336,-0.188383915634
ACH-000337,-0.28344648479699996
ACH-000339,-0.178847021204
ACH-000341,-0.151790976642
ACH-000348,-0.163650330377
ACH-000350,-0.687274789997
ACH-000352,-0.48210749915600004
ACH-000356,-0.151296877417
ACH-000361,-0.320136382663
ACH-000362,-0.143713772011
ACH-000363,-0.23403293532699998
ACH-000364,-0.041800205992
ACH-000365,-0.24791699594799999
ACH-000366,-0.262447523842
ACH-000368,0.164158696983
ACH-000374,-0.158492770011
ACH-000375,-0.28198913362100003
ACH-000376,-0.36262754896300003
ACH-000381,-0.40812698749399995
ACH-000383,-0.322529558318
ACH-000387,-0.0921001627643
ACH-000389,-0.389012487515
ACH-000390,-0.469527839741
ACH-000393,-0.177137051857
ACH-000395,-1.01420392957
ACH-000397,-0.365078502655
ACH-000401,0.153320975447
ACH-000402,-0.16070361168199998
ACH-000403,-0.099241375276
ACH-000404,-0.062473692065199996
ACH-000406,-0.245924468577
ACH-000407,-0.329399186768
ACH-000408,-0.354042652789
ACH-000410,-0.299115903603
ACH-000411,-0.370349597809
ACH-000414,-0.8562395976100001
ACH-000415,-0.26888078699900003
ACH-000416,-0.231830014663
ACH-000420,-0.398174947311
ACH-000421,-0.323381998985
ACH-000424,-0.188200730253
ACH-000425,-0.0755304658943
ACH-000426,-0.280036031814
ACH-000427,-0.23169400398899997
ACH-000433,-0.0449708872298
ACH-000436,-0.0834515335335
ACH-000444,-0.285406414054
ACH-000445,-0.303956199665
ACH-000448,-0.324639076779
ACH-000450,0.005076496236020001
ACH-000452,-0.556629453345
ACH-000454,-0.463720323686
ACH-000458,-0.37956608120499996
ACH-000459,-0.10054987116800002
ACH-000460,0.02613496923
ACH-000461,-0.26752036397
ACH-000463,-0.175182835038
ACH-000464,-0.101812044296
ACH-000466,0.0288122408925
ACH-000467,-0.257076524663
ACH-000468,-0.245613686059
ACH-000469,-0.301021227139
ACH-000470,-0.308371860806
ACH-000471,-0.543463894368
ACH-000472,-0.15712567698
ACH-000473,-0.683997984816
ACH-000475,-0.314459638744
ACH-000476,-0.279105619384
ACH-000477,-0.0559874329275
ACH-000480,-0.322419164646
ACH-000481,-0.31899100587400003
ACH-000483,-0.21118508214099999
ACH-000484,-0.370727956772
ACH-000485,-0.372474338223
ACH-000486,-0.6986299656399999
ACH-000487,-0.173643047254
ACH-000488,-0.853166112937
ACH-000490,-0.442190722236
ACH-000491,-0.0318982475696
ACH-000495,-0.565553605848
ACH-000496,-0.541869638183
ACH-000499,-0.459733989144
ACH-000500,-1.80642323628
ACH-000502,-0.0202920587635
ACH-000503,-0.38512722035499997
ACH-000505,-0.255739098351
ACH-000507,-0.5281756026100001
ACH-000510,-0.134634710936
ACH-000511,-0.181059509501
ACH-000512,-0.315596089444
ACH-000516,-0.21495041981999996
ACH-000517,-0.247954337923
ACH-000518,-0.0780680917583
ACH-000520,-0.27380254975900004
ACH-000521,-0.250167244658
ACH-000522,-0.307870404231
ACH-000524,-0.135001907676
ACH-000527,-0.176576471281
ACH-000528,-0.173718150377
ACH-000537,-0.171830572405
ACH-000541,-0.330887532266
ACH-000542,-0.270494439191
ACH-000544,-0.235896944193
ACH-000545,-0.28105584076699996
ACH-000547,-0.705929120737
ACH-000548,-0.10561957553
ACH-000549,-0.284915261646
ACH-000550,-0.17895358080600002
ACH-000552,-0.886172246384
ACH-000556,-0.334746453758
ACH-000557,-0.249788385548
ACH-000570,-0.303029557436
ACH-000571,-0.305269023012
ACH-000573,-0.20536128938200002
ACH-000576,-0.257422320533
ACH-000580,-0.106852951053
ACH-000584,-0.32234448970699997
ACH-000585,-0.241060205139
ACH-000588,-0.24244622246800002
ACH-000589,-0.383106425846
ACH-000591,-0.231593539143
ACH-000593,-0.167583136213
ACH-000600,-0.481974553403
ACH-000601,-0.16756076629
ACH-000604,-0.29353295128400003
ACH-000605,-0.34021236096699997
ACH-000606,0.12331575790799999
ACH-000608,-0.169394367254
ACH-000614,0.0785181546084
ACH-000616,-0.0730217155893
ACH-000618,-0.241823064519
ACH-000619,-0.745929060778
ACH-000620,-0.17435848442000002
ACH-000621,-0.158389913691
ACH-000622,-0.264616018179
ACH-000623,-0.04791750645219999
ACH-000624,-0.20543446784299998
ACH-000627,-0.379709498089
ACH-000630,-0.334699082701
ACH-000632,-0.0276869001858
ACH-000633,-0.24687598511199998
ACH-000637,-0.260014575817
ACH-000638,-0.143137993325
ACH-000646,-0.065913094732
ACH-000647,-0.41702717005999995
ACH-000648,-0.597388956463
ACH-000649,-0.423062587329
ACH-000651,-0.310272271703
ACH-000652,-0.670972723456
ACH-000653,-0.183360940755
ACH-000657,-0.313120008134
ACH-000658,-0.356049785464
ACH-000661,-0.420072968016
ACH-000662,-0.3139726323
ACH-000663,-0.614663505597
ACH-000665,-0.13690177763
ACH-000671,-0.172565167385
ACH-000673,-0.185354330327
ACH-000676,-0.134093207661
ACH-000677,-0.280870459952
ACH-000681,-0.229563261613
ACH-000682,-0.47137562151
ACH-000683,-0.41114008329999996
ACH-000684,-0.151051387477
ACH-000688,-0.11895043021099999
ACH-000693,-0.221299845951
ACH-000694,-0.6398549129600001
ACH-000695,-0.40968959559600004
ACH-000696,-0.18022825217099997
ACH-000697,0.0309097761352
ACH-000699,-0.0659964514234
ACH-000701,-0.607442577343
ACH-000706,-0.273851848946
ACH-000711,-0.214851438728
ACH-000713,-0.365583148385
ACH-000714,0.0943081297209
ACH-000718,-0.322547955137
ACH-000720,-0.120096487926
ACH-000721,-0.277903058206
ACH-000724,-0.58664715403
ACH-000725,-0.0360914927273
ACH-000732,-0.414786499295
ACH-000734,-0.293509903372
ACH-000735,-0.34373460645900006
ACH-000736,-0.368393072438
ACH-000738,-0.218749933091
ACH-000746,-0.220765363402
ACH-000747,-0.0705321021723
ACH-000748,-0.25081692281999995
ACH-000753,-0.214917132447
ACH-000756,-0.206469609256
ACH-000757,-0.1081247486
ACH-000758,-0.195778292597
ACH-000760,-0.251369091253
ACH-000763,0.08803547904549999
ACH-000764,-0.426131219407
ACH-000765,-0.227244913952
ACH-000766,0.16238884565
ACH-000767,-0.43151549334399997
ACH-000768,-0.228234292106
ACH-000769,0.0423849583901
ACH-000770,-0.280701486753
ACH-000771,-0.496787464113
ACH-000773,-0.277109405884
ACH-000776,-0.305774854165
ACH-000777,-0.133226212259
ACH-000778,0.154508520372
ACH-000781,-0.26242648663199997
ACH-000782,-0.208129964329
ACH-000783,-0.389709106782
ACH-000784,-0.110008647208
ACH-000785,-0.46554561112
ACH-000787,-0.22258735855700001
ACH-000788,-0.198010389202
ACH-000791,-0.44320975162799997
ACH-000792,-0.143550623728
ACH-000794,0.112244337795
ACH-000796,-0.161140945846
ACH-000799,-0.034128962148
ACH-000800,-0.0402293996261
ACH-000802,-0.582997035001
ACH-000804,0.0249603201271
ACH-000805,-0.185934932231
ACH-000809,-0.9613516393350001
ACH-000810,0.40650713078699996
ACH-000811,-0.234955588642
ACH-000817,0.0162113157967
ACH-000819,-0.20977845249699997
ACH-000820,-0.308312025922
ACH-000821,-0.1126678734
ACH-000822,-0.364158413067
ACH-000823,-0.22753465452100002
ACH-000824,-0.575120961876
ACH-000827,-0.18158620953200003
ACH-000829,-0.34226792999600003
ACH-000831,-0.252341894095
ACH-000832,-0.42646236551100003
ACH-000833,-0.18595406382500002
ACH-000834,-0.39058829880999996
ACH-000835,-0.299132731997
ACH-000836,-0.336333450896
ACH-000837,-0.319384477352
ACH-000838,0.07438057569760001
ACH-000839,-0.10388847342700001
ACH-000840,0.00697070306458
ACH-000841,-0.17432267837999998
ACH-000843,-0.102492860375
ACH-000846,-0.32342424643199996
ACH-000847,-0.29368093257399996
ACH-000848,-0.28765581620999997
ACH-000849,-0.125235638612
ACH-000851,-0.267301481371
ACH-000855,-0.33558393583400004
ACH-000856,-0.15199183781
ACH-000858,-0.347953766918
ACH-000859,-0.22839519881499998
ACH-000861,-0.19503865355500002
ACH-000862,-0.8794476423659999
ACH-000865,-0.29811894876899997
ACH-000866,-0.11385322310999998
ACH-000867,-0.165866520617
ACH-000869,-0.16471379304
ACH-000872,-0.267492827387
ACH-000873,-0.197103668966
ACH-000876,-0.349727581408
ACH-000878,-0.28596646580699997
ACH-000880,-0.292602546016
ACH-000881,-0.35275869784999997
ACH-000882,-0.12224604367999999
ACH-000884,-0.258860260853
ACH-000885,-0.0342194262941
ACH-000887,-0.120770757131
ACH-000888,-0.500715249074
ACH-000889,-0.35804290985299997
ACH-000890,-0.142433631142
ACH-000896,-0.101742696567
ACH-000898,-0.07802014751280001
ACH-000900,-0.186858361592
ACH-000901,-0.150447900222
ACH-000905,-0.425592708472
ACH-000906,-0.24282670925900002
ACH-000907,-0.150264766969
ACH-000910,-0.241084611719
ACH-000911,-0.305021691248
ACH-000912,-0.32584536369399997
ACH-000913,-0.32481520605700004
ACH-000915,-0.156831327062
ACH-000916,-0.115839260458
ACH-000917,-0.22073451383099998
ACH-000921,-0.217768834609
ACH-000924,-0.29884992827
ACH-000926,-0.7192511747679999
ACH-000928,-0.152910959355
ACH-000929,-0.0910138203772
ACH-000932,-0.22720070752399998
ACH-000935,-0.290565753204
ACH-000936,-0.416718130717
ACH-000937,-0.23702746917599998
ACH-000938,-0.30807871077300003
ACH-000939,-0.22159817
ACH-000941,-0.16779929541400002
ACH-000943,-0.223346972971
ACH-000946,-0.240392705009
ACH-000947,-0.26988176187
ACH-000948,-0.2281499363
ACH-000950,-0.263304908046
ACH-000953,-0.364821885475
ACH-000957,-0.142357846583
ACH-000958,-0.460788243815
ACH-000960,-0.205689111123
ACH-000963,-0.3199100066
ACH-000968,-0.216438376024
ACH-000969,-0.431395728895
ACH-000973,-0.281321411851
ACH-000974,-0.242640389742
ACH-000975,-0.140791445695
ACH-000976,-0.346161776444
ACH-000978,-0.24948279501600001
ACH-000980,-0.139265400422
ACH-000984,-0.21435697056400002
ACH-000986,-0.462830769102
ACH-000988,-0.283102825473
ACH-000993,-0.201376879712
ACH-000994,-0.462887308232
ACH-000996,-0.34192209693899994
ACH-001001,-0.321917715705
ACH-001020,-0.39451474974399997
ACH-001028,-0.270823742106
ACH-001031,-0.363380940399
ACH-001038,-0.264244574123
ACH-001048,-0.384865142988
ACH-001050,-0.008650492046389999
ACH-001053,-0.18297954996100002
ACH-001054,-0.158381304124
ACH-001061,-0.208437352377
ACH-001067,-0.260106460066
ACH-001075,-0.410123022602
ACH-001096,-0.103074081177
ACH-001128,-0.103737618501
ACH-001134,-0.219012528954
ACH-001151,-1.0251190522
ACH-001163,-0.135526239795
ACH-001164,-0.20393241634300002
ACH-001173,-0.23304976425
ACH-001183,-0.550002991826
ACH-001184,-0.173678160559
ACH-001190,-0.164430459944
ACH-001192,-0.367729805269
ACH-001193,-0.387768881725
ACH-001196,0.0405955263707
ACH-001197,-0.0705391492219
ACH-001205,-0.23339819413899998
ACH-001211,-0.112227365535
ACH-001212,0.0878098806141
ACH-001228,-0.208554267467
ACH-001232,-0.246319219713
ACH-001239,-0.314495835506
ACH-001274,-0.320420829289
ACH-001275,-0.18158261570099998
ACH-001277,-0.117327499672
ACH-001278,-0.132823308481
ACH-001280,-0.18908556043400002
ACH-001283,-0.00315367834113
ACH-001289,-0.25881280736400003
ACH-001295,-0.20246596256299998
ACH-001300,-0.228450683566
ACH-001301,0.0015909163101400002
ACH-001302,-0.42614722832400004
ACH-001303,-0.09633569779519999
ACH-001306,0.106468402162
ACH-001318,0.044405879367399995
ACH-001322,-0.298855009643
ACH-001328,0.311125347565
ACH-001332,-0.486428038833
ACH-001333,-0.074383875844
ACH-001336,-0.12855848836
ACH-001340,-0.17869843630600002
ACH-001346,-0.239376456723
ACH-001353,-0.305486936566
ACH-001354,0.08747648229879999
ACH-001367,-0.277532622085
ACH-001368,-0.38002529762299997
ACH-001374,-0.276785829653
ACH-001375,-0.7147207973280001
ACH-001377,-0.505291877902
ACH-001380,-0.122589821875
ACH-001391,-0.411555962768
ACH-001407,-0.6634072765619999
ACH-001408,-0.6602021923129999
ACH-001413,-0.300194108843
ACH-001430,-0.186029578954
ACH-001431,-0.32003659829799996
ACH-001450,-0.40751219746100004
ACH-001496,-0.315158639906
ACH-001500,-0.44053738105400003
ACH-001521,-0.167242886021
ACH-001523,-0.33859470049999996
ACH-001532,-0.0910135104783
ACH-001536,-0.536986883737
ACH-001550,-0.6283458990990001
ACH-001552,-0.13974388962200002
ACH-001554,-0.0343086876618
ACH-001645,-0.274462141489
ACH-001654,-0.612470877428
ACH-001715,-0.182905571101
ACH-001735,-0.14361167017100002
ACH-001736,-0.39339723796
ACH-001737,-0.671597471964
ACH-001740,-0.061553617108399995
ACH-001745,-0.100054326609
ACH-001750,-0.276737266114
ACH-001765,-0.35308814531599997
ACH-001956,-0.105996308675
ACH-001957,-0.174756266702
