,CPN1 (1369)
ACH-000004,0.0778747043083
ACH-000007,0.165271567816
ACH-000009,0.0523684705057
ACH-000011,-0.065059392817
ACH-000012,0.0321496893419
ACH-000013,-0.111769945005
ACH-000014,-0.132097713777
ACH-000015,0.0449432741947
ACH-000017,0.0317454415193
ACH-000018,0.0172797357555
ACH-000019,0.117297056195
ACH-000021,0.117482933817
ACH-000022,-0.135695562865
ACH-000025,-0.117241414039
ACH-000028,0.00856857191889
ACH-000030,0.0285634954646
ACH-000035,-0.0409414821964
ACH-000036,0.0644616835356
ACH-000037,-0.0561828158537
ACH-000039,0.001164540971
ACH-000040,-0.12426724812
ACH-000041,-0.13043654923
ACH-000042,0.0277968916766
ACH-000045,-0.160296654964
ACH-000047,-0.0451771403336
ACH-000052,0.36128252919500004
ACH-000053,0.053126257012599994
ACH-000054,-0.00867559402051
ACH-000055,-0.0478139271395
ACH-000060,-0.097430090215
ACH-000067,-0.18409402837400002
ACH-000070,-0.281974405854
ACH-000075,0.0682402777733
ACH-000078,0.135200981662
ACH-000082,0.007440544808560001
ACH-000085,-0.16150214760700002
ACH-000086,-0.118139237612
ACH-000087,0.201523299148
ACH-000092,-0.0303064092666
ACH-000095,-0.133516013228
ACH-000097,0.0111959260855
ACH-000098,-0.0640829985081
ACH-000099,0.0785908107502
ACH-000108,0.0760770032159
ACH-000113,-0.0107805361834
ACH-000115,-0.06577373855690001
ACH-000116,-0.0567975397497
ACH-000118,0.043896106005600004
ACH-000120,0.121693349558
ACH-000123,0.011802382644100001
ACH-000127,-0.010962033371299999
ACH-000128,0.161120808509
ACH-000132,-0.066645926897
ACH-000133,-0.096779885692
ACH-000137,0.216875833453
ACH-000138,0.09387961955119999
ACH-000142,-0.0878256596255
ACH-000143,0.0199888324541
ACH-000146,-0.083099728203
ACH-000148,-0.09316191929789999
ACH-000150,0.047462851672400004
ACH-000152,-0.0628324472108
ACH-000153,0.19658629059500002
ACH-000159,-0.09345361682299999
ACH-000160,-0.0313766547234
ACH-000163,-0.0773927248309
ACH-000167,-0.29074063565
ACH-000168,-0.0444585170228
ACH-000169,-0.0334458322297
ACH-000178,-0.148798557011
ACH-000182,-0.11975711811100001
ACH-000183,-0.116271626922
ACH-000188,-0.022748941162400005
ACH-000189,0.242231805471
ACH-000190,-0.125073939844
ACH-000198,-0.10477191534600001
ACH-000204,0.09810131110880001
ACH-000206,-0.19936062664299997
ACH-000207,0.060155508830199995
ACH-000211,-0.110459275212
ACH-000215,-0.0562586226059
ACH-000221,0.0649405824551
ACH-000222,0.0316519996401
ACH-000223,0.026181843815200005
ACH-000226,-0.11974882173800001
ACH-000227,0.12805810505100002
ACH-000228,-0.102632306007
ACH-000231,-0.0367233222301
ACH-000232,-0.0606599531394
ACH-000233,0.00725957486685
ACH-000234,-0.11919182913899999
ACH-000235,-0.031726102321
ACH-000237,0.0490576034315
ACH-000238,-0.183635750809
ACH-000243,-0.0331715632119
ACH-000244,0.09561924276360001
ACH-000246,0.032061273435900005
ACH-000248,0.0774858373045
ACH-000250,-0.10472172373500001
ACH-000251,-0.313663191154
ACH-000253,-0.0629528815719
ACH-000255,-0.0414302583219
ACH-000256,-0.0132367098239
ACH-000257,-0.0255850277999
ACH-000258,0.034557196435699995
ACH-000259,0.021678751530499998
ACH-000260,-0.024360728540599997
ACH-000261,0.08123510348960002
ACH-000262,-0.163921772075
ACH-000263,-0.127456248211
ACH-000264,-0.0573712413094
ACH-000265,-0.0378519769515
ACH-000266,0.07580853477310001
ACH-000272,0.00771477733257
ACH-000273,0.00894371667185
ACH-000274,-0.142237941846
ACH-000277,0.031141025672800002
ACH-000278,-0.016761938501
ACH-000279,-0.06120195506569999
