,UBR3 (130507)
ACH-000004,-0.316461618738
ACH-000007,-0.17457536455400002
ACH-000009,-0.32563983650600004
ACH-000011,0.05413712257730001
ACH-000012,-0.129443199243
ACH-000013,-0.179814409464
ACH-000014,-0.298608753719
ACH-000015,-0.0993929956391
ACH-000017,-0.155673884475
ACH-000018,-0.122295237428
ACH-000019,-0.139149218641
ACH-000021,-0.015401049851200001
ACH-000022,-0.0294846881157
ACH-000025,-0.256030969528
ACH-000028,-0.0835667052335
ACH-000030,-0.0877007515142
ACH-000035,-0.16382981954700002
ACH-000036,-0.411519765941
ACH-000037,-0.43745297966700003
ACH-000039,-0.288933398917
ACH-000040,-0.34152934043300004
ACH-000041,-0.40440869454000006
ACH-000042,-0.171939775391
ACH-000045,-0.143812630435
ACH-000047,-0.217659011866
ACH-000052,-0.335053353117
ACH-000053,-0.12907125716600001
ACH-000054,-0.125134506573
ACH-000055,0.21229099477000002
ACH-000060,-0.253031931095
ACH-000067,-0.328963284229
ACH-000070,-0.372071437557
ACH-000075,0.009873464579629999
ACH-000078,-0.315211537069
ACH-000082,-0.09673566167369999
ACH-000085,-0.379814825293
ACH-000086,-0.389184711401
ACH-000087,-0.1076870085
ACH-000092,-0.235437285241
ACH-000095,-0.345057245442
ACH-000097,-0.00109217707812
ACH-000098,-0.284746405594
ACH-000099,-0.0650043709628
ACH-000108,-0.0589491477786
ACH-000113,-0.21234254093899999
ACH-000115,-0.48838994958000004
ACH-000116,-0.0789843172035
ACH-000118,-0.20220146149999998
ACH-000120,-0.121806316485
ACH-000123,-0.135370264621
ACH-000127,-0.212126961079
ACH-000128,-0.07319503374
ACH-000132,-0.412160103314
ACH-000133,-0.380855188608
ACH-000137,-0.187705486193
ACH-000138,-0.0393567108946
ACH-000142,-0.25744309844200003
ACH-000143,-0.149526018531
ACH-000146,-0.281848768825
ACH-000148,0.14329429381699998
ACH-000150,-0.257224645824
ACH-000152,-0.0668886529694
ACH-000153,-0.141174279258
ACH-000159,-0.285688069113
ACH-000160,-0.174507545522
ACH-000163,-0.09427533413389999
ACH-000167,-0.40489392853600004
ACH-000168,-0.0956080788408
ACH-000169,-0.300013644972
ACH-000178,-0.191996600908
ACH-000182,-0.19851256090100003
ACH-000183,-0.129014556276
ACH-000188,0.11924257243200001
ACH-000189,-0.116694046463
ACH-000190,-0.222175210689
ACH-000198,-0.10560082975
ACH-000204,-0.10876342160800001
ACH-000206,-0.328989532272
ACH-000207,-0.31443939170699997
ACH-000211,-0.09412488140080001
ACH-000215,-0.234334560865
ACH-000221,-0.19162900118700002
ACH-000222,0.06880817399160001
ACH-000223,-0.303795157258
ACH-000226,-0.27306856800900003
ACH-000227,-0.10599043676000001
ACH-000228,-0.23607209603
ACH-000231,-0.223465562754
ACH-000232,-0.211680826991
ACH-000233,0.0942591121683
ACH-000234,-0.22159747702500002
ACH-000235,-0.18495587859
ACH-000237,-0.17492149145999997
ACH-000238,-0.160094413686
ACH-000243,-0.252056445502
ACH-000244,-0.016405466562999998
ACH-000246,0.0267914051524
ACH-000248,-0.313063053724
ACH-000250,-0.268134768131
ACH-000251,-0.0887737769625
ACH-000253,0.031612751877700004
ACH-000255,-0.10509463661599999
ACH-000256,-0.242969671118
ACH-000257,0.244480341257
ACH-000258,-0.279280183053
ACH-000259,-0.263169707251
ACH-000260,-0.185111075198
ACH-000261,-0.114728858886
ACH-000262,-0.20078086105999998
ACH-000263,-0.096035675189
ACH-000264,-0.27276096426999996
ACH-000265,-0.0397068346131
ACH-000266,-0.165607394795
ACH-000272,-0.0760668387003
ACH-000273,-0.31415785260400003
ACH-000274,-0.504894519048
ACH-000277,-0.1761880971
ACH-000278,-0.310334602703
ACH-000279,-0.23747735512499998
ACH-000280,-0.19670712899999998
ACH-000281,0.155293882657
ACH-000288,-0.009483486429059999
ACH-000291,0.0210049733231
ACH-000293,-0.0629659074542
ACH-000294,-0.208160563778
ACH-000295,-0.164353474245
ACH-000296,-0.139510160874
ACH-000302,-0.11571623147500001
ACH-000304,-0.0996743500688
ACH-000307,-0.182625466653
ACH-000308,-0.24973719678599998
ACH-000310,-0.365743674661
ACH-000311,0.0993131153172
ACH-000312,-0.17849724531599998
ACH-000315,-0.0532494584743
ACH-000316,-0.0170654071555
ACH-000317,-0.10773747988299999
ACH-000318,-0.154353422609
ACH-000319,0.11814863936100001
ACH-000320,-0.246635504022
ACH-000322,-0.110882641989
ACH-000323,-0.0691364705757
ACH-000324,-0.24836372277600002
ACH-000329,-0.180711857716
ACH-000330,-0.166044655176
ACH-000331,-0.0216501253078
ACH-000332,-0.10809268315300001
ACH-000334,-0.21250760353599998
ACH-000335,-0.270276096733
ACH-000336,-0.0963047001463
ACH-000337,-0.339404678623
ACH-000339,-0.18663980956
ACH-000341,-0.506524715436
ACH-000348,-0.15056401999500002
ACH-000350,-0.0362041406695
ACH-000352,-0.19778381241
ACH-000356,0.290324671005
ACH-000361,0.0339352986458
ACH-000362,-0.169847054353
ACH-000363,-0.242822468956
ACH-000364,-0.182727683886
ACH-000365,-0.210405057853
ACH-000366,-0.10021443018500001
ACH-000368,-0.106337586456
ACH-000374,-0.588566364124
ACH-000375,-0.35327721394
ACH-000376,0.10833568613700001
ACH-000381,-0.09493864770739999
ACH-000383,-0.11592008307
ACH-000387,-0.157564855621
ACH-000389,-0.149197056424
ACH-000390,-0.07116367772769999
ACH-000393,-0.337299038638
ACH-000395,-0.08854995367869999
ACH-000397,-0.44627302345799996
ACH-000401,0.0447450565508
ACH-000402,-0.105059469127
ACH-000403,-0.21916222872299998
ACH-000404,0.319250536184
ACH-000406,-0.257430826729
ACH-000407,-0.16113122739900002
ACH-000408,-0.060082692993599994
