,EID1 (23741)
ACH-000004,-0.302940936413
ACH-000007,0.125438111534
ACH-000009,0.0781379950101
ACH-000011,0.0921531763113
ACH-000012,0.139214053767
ACH-000013,-0.00563527099513
ACH-000014,0.20245369778499997
ACH-000015,0.214924477848
ACH-000017,0.00560115814516
ACH-000018,-0.0211356566621
ACH-000019,0.209499035005
ACH-000021,0.22953704064599997
ACH-000022,-0.07569204025500001
ACH-000025,0.111769504921
ACH-000028,0.21408691407299998
ACH-000030,0.09601685853669999
ACH-000035,0.0734344005975
ACH-000036,0.0885453148387
ACH-000037,0.126510747508
ACH-000039,0.224785802876
ACH-000040,0.26316436266
ACH-000041,0.0855660865305
ACH-000042,0.21272991286899998
ACH-000045,0.020281010486700002
ACH-000047,0.0291026533861
ACH-000052,0.310444314569
ACH-000053,0.19850363208299998
ACH-000054,0.0635561964566
ACH-000055,0.0684849333028
ACH-000060,0.16991334215700002
ACH-000067,0.072390564849
ACH-000070,-0.025831323028700004
ACH-000075,-0.044035222109
ACH-000078,-0.0959771691746
ACH-000082,0.0272498961792
ACH-000085,0.248604998583
ACH-000086,0.057712393438400005
ACH-000087,-0.0830239748838
ACH-000092,0.05858572715419999
ACH-000095,0.27776177509100003
ACH-000097,-0.014241046507000001
ACH-000098,0.0391345512825
ACH-000099,0.0318402602067
ACH-000108,0.0852924043837
ACH-000113,0.09446269298010002
ACH-000115,-0.040707108417300006
ACH-000116,0.0170948189324
ACH-000118,0.10863257013000001
ACH-000120,0.0564983669967
ACH-000123,0.179691077502
ACH-000127,0.135203762778
ACH-000128,0.12063032314000001
ACH-000132,-0.0417105723299
ACH-000133,0.160340853908
ACH-000137,-0.14592662228
ACH-000138,0.205139806067
ACH-000142,0.336461628384
ACH-000143,0.12117827544500001
ACH-000146,0.115718151528
ACH-000148,-0.0108459360301
ACH-000150,0.14220158980699998
ACH-000152,0.10753333157400001
ACH-000153,0.0281342331188
ACH-000159,0.0499967934128
ACH-000160,0.230307348237
ACH-000163,0.113902818612
ACH-000167,0.370802269541
ACH-000168,-0.10133029043899999
ACH-000169,0.115519255162
ACH-000178,0.08742741293589999
ACH-000182,-0.00207060784012
ACH-000183,0.0192885497698
ACH-000188,-0.0181626104623
ACH-000189,0.31950907488
ACH-000190,0.127476727092
ACH-000198,-0.017423298692999998
ACH-000204,0.133743888265
ACH-000206,-0.10934476725600001
ACH-000207,0.0741011826501
ACH-000211,0.07562563229330001
ACH-000215,0.189493018226
ACH-000221,-0.0126513069674
ACH-000222,0.22283869576200002
ACH-000223,-0.0972285927094
ACH-000226,0.166352372457
ACH-000227,0.146236631315
ACH-000228,0.25251615590300003
ACH-000231,0.0632833340095
ACH-000232,0.063884041251
ACH-000233,0.0468257309996
