,LRTOMT (220074)
ACH-000004,0.125991977892
ACH-000007,0.051282332733300004
ACH-000009,0.0483117919288
ACH-000011,-0.00158961185067
ACH-000012,0.107737803422
ACH-000013,0.155887264297
ACH-000014,0.308881838341
ACH-000015,0.152255351264
ACH-000017,0.0496675094451
ACH-000018,0.23616830771699998
ACH-000019,-0.100413779424
ACH-000021,0.048485332225599996
ACH-000022,0.16006094670600002
ACH-000025,0.17656437737300001
ACH-000028,0.0450203258262
ACH-000030,0.09457407419510001
ACH-000035,0.266357910815
ACH-000036,0.190997823546
ACH-000037,-0.18327364096
ACH-000039,-0.0835708895565
ACH-000040,0.22602038053800003
ACH-000041,0.151041962867
ACH-000042,-0.060352276851
ACH-000045,-0.021445287884599998
ACH-000047,-0.000295614770792
ACH-000052,-0.011578491673399999
ACH-000053,0.0753379127865
ACH-000054,0.179132972193
ACH-000055,-0.048629710113800004
ACH-000060,0.0870718186007
ACH-000067,0.357841081997
ACH-000070,0.272519931503
ACH-000075,0.11742620268500001
ACH-000078,0.0772689892237
ACH-000082,0.04248998153419999
ACH-000085,0.109816225547
ACH-000086,0.030971970844400003
ACH-000087,0.101840064737
ACH-000092,0.206082555311
ACH-000095,0.0895144202888
ACH-000097,0.07448412217269999
ACH-000098,0.161091015914
ACH-000099,0.12597610823
ACH-000108,0.030707442774099997
ACH-000113,0.0998565171046
ACH-000115,0.00982591623583
ACH-000116,-0.054930695427
ACH-000118,-0.116543980558
ACH-000120,0.03144818412290001
ACH-000123,0.0813190639648
ACH-000127,0.21854349178500002
ACH-000128,-0.009969641843370002
ACH-000132,0.08415947273350001
ACH-000133,0.028933429381
ACH-000137,0.041418649044099996
ACH-000138,-0.013357145615299998
ACH-000142,-0.024469894811599998
ACH-000143,0.133977532662
ACH-000146,0.038831980990300004
ACH-000148,0.19273374100000001
ACH-000150,0.17671870891199998
ACH-000152,0.09844233073480001
ACH-000153,-0.08154779507839999
ACH-000159,0.126968449077
ACH-000160,0.024954245789900003
ACH-000163,0.13696179939
ACH-000167,0.0859938811525
ACH-000168,0.08714546523660001
ACH-000169,0.0380477747577
ACH-000178,0.188035981545
ACH-000182,0.156778978707
ACH-000183,0.216313024597
ACH-000188,-0.0990852441437
ACH-000189,0.11390799148
ACH-000190,-0.156563598464
ACH-000198,0.105765787082
ACH-000204,0.036914083579300004
ACH-000206,0.10325482967
ACH-000207,-0.0752130457993
ACH-000211,0.196549104906
ACH-000215,0.138964638739
ACH-000221,0.07332968026480001
ACH-000222,0.130227438841
ACH-000223,0.123133352603
ACH-000226,-0.024556569128900002
ACH-000227,0.296263345824
ACH-000228,-0.011539748668200001
ACH-000231,0.04311112967209999
ACH-000232,0.220401604714
ACH-000233,0.107922359421
ACH-000234,0.0178849339533
ACH-000235,0.10367919872600001
ACH-000237,0.19871651233399998
ACH-000238,0.129234273088
ACH-000243,0.06275491140980001
ACH-000244,0.024643076008200003
ACH-000246,0.05184676088430001
ACH-000248,0.253459621664
ACH-000250,0.08478596006160001
ACH-000251,0.214745706879
ACH-000253,0.154517429251
ACH-000255,0.063801245038
ACH-000256,-0.106782117424
ACH-000257,0.015528999852
ACH-000258,0.260634033382
ACH-000259,0.0129723616534
ACH-000260,0.0630140057491
ACH-000261,0.035121576780599996
ACH-000262,0.11688329332599999
ACH-000263,0.266596375615
ACH-000264,0.024547148972
ACH-000265,0.0984989132962
ACH-000266,0.00446357366178
ACH-000272,0.142524675141
ACH-000273,0.19429687904800003
ACH-000274,0.239894060782
ACH-000277,-0.124035753614
ACH-000278,0.0749021092203
ACH-000279,0.12848177202
ACH-000280,0.121509854879
ACH-000281,0.126356245392
ACH-000288,0.0365468265504
ACH-000291,0.304589720986
ACH-000293,0.007357046089090001
ACH-000294,-0.028931467087500003
ACH-000295,0.000595659805013
ACH-000296,0.274273638938
ACH-000302,0.130415731494
ACH-000304,0.0823954983957
ACH-000307,0.154370098426
ACH-000308,-0.038073116053999996
ACH-000310,0.137028976452
ACH-000311,-0.028445214758099996
ACH-000312,-0.094026226453
ACH-000315,0.0452621293236
ACH-000316,0.148899816424
ACH-000317,0.149871993761
ACH-000318,0.129718421078
ACH-000319,0.191430192034
ACH-000320,-0.108233280921
ACH-000322,-0.0437440930128
ACH-000323,0.0845848887238
ACH-000324,0.07456541727260001
ACH-000329,0.17179183858600003
ACH-000330,0.129408088506
ACH-000331,0.263522413867
ACH-000332,-0.0283140817825
ACH-000334,0.280591882309
ACH-000335,-0.0892840248158
ACH-000336,0.250225428756
ACH-000337,0.173723130926
ACH-000339,0.0986716028978
ACH-000341,0.040764881951000004
ACH-000348,0.0483541638136
ACH-000350,-0.106896570779
ACH-000352,0.198803533057
ACH-000356,0.0134422536668
ACH-000361,0.22558654882100002
ACH-000362,0.0156774988341
ACH-000363,0.18046190673700002
ACH-000364,0.07064748545130001
ACH-000365,0.0653500328304
ACH-000366,-0.15282185059599998
ACH-000368,0.145863707876
ACH-000374,-0.0669969941491
ACH-000375,-0.10533624813999999
ACH-000376,0.0607465643303
ACH-000381,-0.01192537298
ACH-000383,0.0654714911591
ACH-000387,0.0785937676423
ACH-000389,0.277694274587
ACH-000390,0.144031940242
ACH-000393,0.112347116177
ACH-000395,0.14120393997400002
ACH-000397,-0.10543951104
ACH-000401,0.18881656841699998
ACH-000402,-0.009322746517120001
ACH-000403,0.0463923134411
ACH-000404,-0.191197324038
ACH-000406,0.136944408872
ACH-000407,-0.0310431130712
ACH-000408,-0.00219750227763
ACH-000410,0.088489540264
ACH-000411,0.20363794073
ACH-000414,0.0742928529813
ACH-000415,-0.0502183616011
ACH-000416,0.20080802227699998
ACH-000420,-0.0768135398281
ACH-000421,0.17230616016199998
ACH-000424,0.388846475728
ACH-000425,0.188225492544
ACH-000426,0.0218163348857
ACH-000427,0.08429158730249998
ACH-000433,-0.0422179224462
ACH-000436,0.19041983909000001
ACH-000444,0.154813408554
ACH-000445,0.0636904123795
ACH-000448,0.017288484704599996
ACH-000450,0.169535116964
ACH-000452,0.121700387631
ACH-000454,0.0338829305537
ACH-000458,0.07052086798330001
ACH-000459,0.28934456105
ACH-000460,0.06925914814410002
ACH-000461,-0.0803437413703
ACH-000463,0.124147845629
ACH-000464,-0.0912201136382
ACH-000466,0.226552400141
ACH-000467,0.169256226839
ACH-000468,0.123981156089
ACH-000469,0.0794675456525
ACH-000470,0.0494600230306
ACH-000471,-0.04701480176
ACH-000472,0.07744764921689999
ACH-000473,-0.00930310006273
ACH-000475,0.14999153424
ACH-000476,0.079504147288
ACH-000477,-0.152248407486
ACH-000480,-0.0670650598485
ACH-000481,0.0636305742454
ACH-000483,0.00341024550281
ACH-000484,-0.0975916481887
ACH-000485,0.0870976975543
ACH-000486,0.0603525180504
ACH-000487,0.128471638478
ACH-000488,0.144985741678
ACH-000490,0.10596408943
ACH-000491,0.022000958143799997
ACH-000495,0.146413411282
ACH-000496,0.151727893265
ACH-000499,0.153999580214
ACH-000500,0.19252223173500002
ACH-000502,0.0904013778473
ACH-000503,0.037940538525800004
ACH-000505,-0.0046277881567700005
ACH-000507,0.074397918431
ACH-000510,0.155644965446
ACH-000511,0.22850733785
ACH-000512,0.198055514592
ACH-000516,0.17953962107000002
ACH-000517,0.0723795072843
ACH-000518,0.038466369380900006
ACH-000520,0.10369763102099999
ACH-000521,0.0973740236377
ACH-000522,0.157063846836
ACH-000524,0.05830406760700001
ACH-000527,-0.030350981396300002
ACH-000528,0.230600989134
ACH-000537,0.059251703423499995
