,IP6K3 (117283)
ACH-000661,-0.324650981873
ACH-000662,-0.51002226048
ACH-000663,-0.197580052153
ACH-000665,-0.20718949192699998
ACH-000671,0.0606236241639
ACH-000673,-0.09602114809250001
ACH-000676,-0.0909885503191
ACH-000677,-0.11413326386
ACH-000681,-0.09494547392519999
ACH-000682,-0.292135855715
ACH-000683,-0.276898429604
ACH-000684,0.21058876636399998
ACH-000688,0.0172044493297
ACH-000693,-0.0674461865406
ACH-000694,-0.106399988773
ACH-000695,-0.106121689538
ACH-000696,-0.101521305124
ACH-000697,-0.195475456631
ACH-000699,-0.152914614514
ACH-000701,0.0318093674146
ACH-000706,-0.156737661927
ACH-000711,-0.17087075236299998
ACH-000713,-0.257098840247
ACH-000714,-0.24569412565200002
ACH-000718,-0.0822588262257
ACH-000720,-0.36411590853799997
ACH-000721,-0.110410857725
ACH-000724,-0.019375003366200003
ACH-000725,-0.259325555749
ACH-000732,0.0046287588528
ACH-000734,-0.0705342787594
ACH-000735,-0.144274342807
ACH-000736,-0.081780163185
ACH-000738,-0.157962929357
ACH-000746,-0.101354172904
ACH-000747,-0.15697981770199998
ACH-000748,0.040749300650699996
ACH-000753,-0.177772173374
ACH-000756,-0.156614524325
ACH-000757,-0.0541149073252
ACH-000758,-0.24394457558200003
ACH-000760,-0.17342697873100002
ACH-000763,-0.17172529719000001
ACH-000764,-0.538928041534
ACH-000765,-0.0464546952534
ACH-000766,-0.0768511039733
ACH-000767,-0.34677392779
ACH-000768,-0.228479098212
ACH-000769,0.12439476696599999
ACH-000770,-0.123589378729
ACH-000771,-0.15090355912999998
ACH-000773,-0.229337988415
ACH-000776,-0.0794084130104
ACH-000777,-0.33342842751699997
ACH-000778,-0.110500294862
ACH-000781,-0.13794632342399998
ACH-000782,0.137215508161
ACH-000783,-0.317432262148
ACH-000784,-0.153716186718
ACH-000785,-0.0785872642323
ACH-000787,-0.149115325874
ACH-000788,-0.118404187454
ACH-000791,-0.220072284471
ACH-000792,-0.191732132738
ACH-000794,-0.0563230324795
ACH-000796,-0.00464384286745
ACH-000799,-0.141034334083
ACH-000800,-0.0957408986369
ACH-000802,-0.121812223246
ACH-000804,-0.155240866199
ACH-000805,-0.261786403204
ACH-000809,-0.0743854785393
ACH-000810,-0.139509077491
ACH-000811,-0.0649399793848
ACH-000817,-0.0121466662528
ACH-000819,-0.152580052281
ACH-000820,0.0323708160096
ACH-000821,-0.0130399839016
ACH-000822,-0.0593475679299
ACH-000823,-0.192307466349
ACH-000824,-0.032458858656000004
ACH-000827,-0.24366625459000002
ACH-000829,0.0254077533495
ACH-000831,-0.09025105878879999
ACH-000832,0.0125179383477
ACH-000833,-0.653362460546
ACH-000834,-0.195217062878
ACH-000835,-0.07067254897860001
ACH-000836,-0.06726271080730001
ACH-000837,-0.06917520343639999
ACH-000838,-0.6068215249669999
ACH-000839,-0.274724378796
ACH-000840,-0.318447535964
ACH-000841,-0.0870126676927
ACH-000843,0.0452560108633
ACH-000846,-0.30575598094
ACH-000847,0.015434786716799999
ACH-000848,-0.268257943895
ACH-000849,-0.173552167826
ACH-000851,-0.10167352295
ACH-000855,-0.121230933638
ACH-000856,-0.09590284830610002
ACH-000858,-0.101742863568
ACH-000859,-0.268572472992
ACH-000861,-0.160056776142
ACH-000862,-0.0793737331908
ACH-000865,-0.20453546904300002
ACH-000866,-0.07177502861519999
ACH-000867,-0.105345476029
ACH-000869,-0.0110973957085
ACH-000872,0.08195252778039999
ACH-000873,-0.44602654501
ACH-000876,-0.291301941502
ACH-000878,-0.374418521567
ACH-000880,-0.226239581578
ACH-000881,-0.14580683295299998
ACH-000882,-0.161384526001
ACH-000884,-0.0683076109898
ACH-000885,-0.123207318285
ACH-000887,-0.075800048491
ACH-000888,-0.20797288494399999
ACH-000889,-0.2538700352
ACH-000890,-0.211316434346
ACH-000896,0.0101631827344
ACH-000898,-0.137652307241
ACH-000900,-0.0027752893239799997
ACH-000901,-0.0401166248985
ACH-000905,-0.0163481425781
ACH-000906,-0.0239513926614
ACH-000907,-0.0776686739815
ACH-000910,-0.0473739086969
ACH-000911,-0.226140065652
ACH-000912,-0.0411805829578
ACH-000913,-0.139200330198
ACH-000915,-0.351324194623
ACH-000916,0.235515852773
ACH-000917,-0.21589101958700002
ACH-000921,-0.180734565845
ACH-000924,-0.0453938582335
ACH-000926,0.0167130652393
ACH-000928,-0.0022780826701399998
ACH-000929,-0.261282043283
ACH-000932,-0.273002597547
ACH-000935,-0.013337543668299999
ACH-000936,-0.223606270923
ACH-000937,-0.299606666821
ACH-000938,-0.214767124555
ACH-000939,-0.153586474163
ACH-000941,-0.32171924204
ACH-000943,-0.09954440896950001
ACH-000946,-0.04934718548880001
ACH-000947,-0.103610738748
ACH-000948,-0.198308492463
ACH-000950,0.129542501566
ACH-000953,-0.0802196277611
ACH-000957,-0.18275900653299998
ACH-000958,-0.259180729353
ACH-000960,-0.150500408639
ACH-000963,-0.52383118865
ACH-000968,-0.00961914506716
ACH-000969,0.1602644999
ACH-000973,-0.18219287837
ACH-000974,-0.166988934565
ACH-000975,-0.370990030592
ACH-000976,-0.023070978472
ACH-000978,-0.143847521589
ACH-000980,-0.045585097753699996
ACH-000984,-0.18832436581700002
ACH-000986,-0.23235673033100002
ACH-000988,-0.150152294785
ACH-000993,-0.09247593453019999
ACH-000994,-0.263595244663
ACH-000996,-0.301671827624
ACH-001001,-0.23122011418000002
ACH-001020,-0.148476415611
ACH-001028,-0.115248023539
ACH-001031,-0.0789729807653
ACH-001038,-0.147072889714
ACH-001048,-0.179086746283
ACH-001050,-0.173794854597
ACH-001053,-0.265734118342
ACH-001054,-0.175073626765
ACH-001061,-0.166917757804
ACH-001067,-0.207747011779
ACH-001075,-0.005197787673430001
ACH-001096,-0.0850564946532
ACH-001128,-0.101458922207
ACH-001134,-0.034869238910599995
ACH-001151,-0.0534011779172
ACH-001163,-0.16351135127
ACH-001164,-0.366828448665
ACH-001173,-0.163717562836
ACH-001183,0.0785092404786
ACH-001184,-0.152797792633
ACH-001190,-0.247677958052
ACH-001192,-0.225737944733
ACH-001193,-0.18931444591200003
ACH-001196,-0.0655760309866
ACH-001197,0.043878269918800006
ACH-001205,0.0167608811246
ACH-001211,-0.442201247972
ACH-001212,0.128908876432
ACH-001228,-0.122094590835
ACH-001232,-0.233490819785
ACH-001239,-0.220485946921
ACH-001274,-0.014736089406999999
ACH-001275,-0.224496086891
ACH-001277,0.039736885839
ACH-001278,-0.0377171620048
ACH-001280,-0.117848998281
ACH-001283,-0.0808397483152
ACH-001289,-0.320136172565
ACH-001295,-0.171647576665
ACH-001300,-0.314670403779
ACH-001301,-0.35133847594000006
ACH-001302,0.122013257455
ACH-001303,0.11868264575200001
ACH-001306,-0.327916319696
ACH-001318,0.09226065536910001
ACH-001322,0.0287473471185
ACH-001328,-0.120714212848
ACH-001332,0.0474532008424
ACH-001333,-0.30416459352499997
ACH-001336,-0.22541321833
ACH-001340,-0.196134965211
ACH-001346,-0.0667281996605
ACH-001353,-0.167302432954
ACH-001354,-0.173806291886
ACH-001367,0.10094928400599999
ACH-001368,-0.204623130316
ACH-001374,-0.0504079412812
ACH-001375,-0.22911934469300002
ACH-001377,-0.21166756567899997
ACH-001380,-0.156461115115
ACH-001391,-0.126766131471
ACH-001407,-0.11215585554400001
ACH-001408,0.019435134473
ACH-001413,-0.153829706757
ACH-001430,-0.169446478924
ACH-001431,-0.040042406617300005
ACH-001450,-0.33859104011999996
ACH-001496,-0.169760511395
ACH-001500,0.046798981498499995
ACH-001521,-0.135185189096
ACH-001523,-0.0916089957329
ACH-001532,0.017675069710299997
ACH-001536,0.123116260537
ACH-001550,-0.0587617869137
ACH-001552,-0.341456869961
ACH-001554,-0.182525455297
ACH-001645,-0.321944604307
ACH-001654,-0.22776510925500001
ACH-001715,-0.281487855244
ACH-001735,-0.009030088414110002
ACH-001736,-0.280134295597
ACH-001737,-0.7418240308490001
ACH-001740,0.0205551738507
ACH-001745,-0.10865570908700001
ACH-001750,-0.310287814407
ACH-001765,-0.418544799129
ACH-001956,-0.110915647491
ACH-001957,-0.10463337216
