,RHBDL3 (162494)
ACH-000004,-0.005530128492619999
ACH-000007,0.0140841632657
ACH-000009,-0.206919357987
ACH-000011,-0.159383710896
ACH-000012,-0.144176607152
ACH-000013,-0.26694301285
ACH-000014,-0.132239467796
ACH-000015,-0.12761685630300001
ACH-000017,0.0716666362483
ACH-000018,0.105789511197
ACH-000019,-0.205366469775
ACH-000021,-0.17373582464499998
ACH-000022,-0.153165978189
ACH-000025,0.0286569173294
ACH-000028,-0.23254203728300002
ACH-000030,-0.23815529828200002
ACH-000035,-0.353244927967
ACH-000036,-0.18732351540800002
ACH-000037,-0.345418201369
ACH-000039,-0.109974230572
ACH-000040,-0.142370890507
ACH-000041,-0.219911382447
ACH-000042,-0.09841283755110002
ACH-000045,-0.0627768937924
ACH-000047,-0.157987960126
ACH-000052,-0.184252873557
ACH-000053,-0.117054811825
ACH-000054,-0.06929799027860001
ACH-000055,-0.15556702177600001
ACH-000060,-0.456099797628
ACH-000067,-0.205839017463
ACH-000070,-0.142100154202
ACH-000075,0.0266591856233
ACH-000078,-0.0837923333369
ACH-000082,-0.0628129757465
ACH-000085,-0.035796484024699995
ACH-000086,-0.141964547938
ACH-000087,-0.340058060877
ACH-000092,-0.219334764159
ACH-000095,-0.09462185061629999
ACH-000097,-0.046707232311000005
ACH-000098,-0.12406584989700001
ACH-000099,0.00383711411169
ACH-000108,-0.189088900951
ACH-000113,0.00253186256452
ACH-000115,-0.401363567512
ACH-000116,-0.24136905848200002
ACH-000118,-0.165403955489
ACH-000120,-0.08586042221739999
ACH-000123,-0.138997559515
ACH-000127,-0.135798839165
ACH-000128,-0.253981684122
ACH-000132,-0.043146594585199996
ACH-000133,0.0616634390917
ACH-000137,-0.35677474566699996
ACH-000138,-0.13373029304
ACH-000142,-0.352711215876
ACH-000143,-0.21528369903099998
ACH-000146,-0.152878935153
ACH-000148,-0.140362465247
ACH-000150,-0.09580564695760001
ACH-000152,-0.161361617978
ACH-000153,0.084538121992
ACH-000159,-0.037373140279300006
ACH-000160,-0.26723524905499996
ACH-000163,-0.029288074141199997
ACH-000167,0.18882391674899998
ACH-000168,-0.264719578953
ACH-000169,-0.0250169169374
ACH-000178,-0.165761814099
ACH-000182,-0.08787343366460001
ACH-000183,-0.305758737
ACH-000188,-0.23001668448600002
ACH-000189,-0.17925593088599998
ACH-000190,-0.0186485238861
ACH-000198,-0.174544124943
ACH-000204,-0.265342794065
ACH-000206,-0.300154942064
ACH-000207,-0.205781956112
ACH-000211,-0.25927380555
ACH-000215,-0.138407506367
ACH-000221,-0.121531339356
ACH-000222,-0.310875980732
ACH-000223,-0.03596849282780001
ACH-000226,-0.23465723248000003
ACH-000227,-0.0912054546792
ACH-000228,-0.167886348623
ACH-000231,-0.270665059115
ACH-000232,-0.0846924824723
ACH-000233,-0.0730154679372
ACH-000234,0.026088380361000002
ACH-000235,-0.259604569394
ACH-000237,-0.155690761564
ACH-000238,-0.146942116309
ACH-000243,-0.21832149323000002
ACH-000244,-0.275335907306
ACH-000246,-0.16684604153899998
ACH-000248,-0.34809051224
ACH-000250,-0.143798543305
ACH-000251,-0.00578339633821
ACH-000253,0.00792608753262
ACH-000255,-0.253516901232
ACH-000256,-0.34486810120300004
ACH-000257,-0.117628463696
ACH-000258,0.143054941933
ACH-000259,-0.218529776633
ACH-000260,-0.161971708691
ACH-000261,-0.161691837689
ACH-000262,-0.0313906222585
ACH-000263,-0.229857487978
ACH-000264,-0.193880820188
ACH-000265,-0.275944950506
ACH-000266,-0.0967241758053
ACH-000272,-0.18921969742800002
ACH-000273,-0.21375677024
ACH-000274,-0.37441135346199994
ACH-000277,-0.0168922610217
ACH-000278,-0.151136345375
ACH-000279,-0.248583180888
ACH-000280,-0.291205523526
ACH-000281,-0.124122046782
ACH-000288,-0.22729647544700002
ACH-000291,-0.052393725961
ACH-000293,-0.13294391965299998
ACH-000294,-0.185592984802
ACH-000295,-0.17387876811900002
ACH-000296,0.16339164355900002
ACH-000302,-0.07011308477889999
ACH-000304,0.19285037492499998
ACH-000307,-0.24569712240299998
ACH-000308,-0.048172978485199996
ACH-000310,-0.0779944282576
ACH-000311,-0.147815936409
ACH-000312,-0.145859143815
ACH-000315,-0.252016197652
ACH-000316,-0.44145711153000006
ACH-000317,-0.205719349073
ACH-000318,-0.170997752223
ACH-000319,-0.18611510040100002
ACH-000320,-0.431094924096
ACH-000322,-0.0951555271343
ACH-000323,-0.165481216214
ACH-000324,-0.102537763219
ACH-000329,-0.18293368398499998
ACH-000330,-0.20028077819899998
ACH-000331,-0.26390409432100004
ACH-000332,-0.101141356333
ACH-000334,0.041003433901900005
ACH-000335,-0.184900207727
ACH-000336,-0.125561610491
ACH-000337,-0.303659509608
ACH-000339,-0.215241299732
ACH-000341,0.0776769757005
ACH-000348,-0.151370851166
ACH-000350,-0.26014564497299997
ACH-000352,-0.12391207262000001
ACH-000356,-0.29176690234200003
ACH-000361,-0.12419452669299999
ACH-000362,0.0383216689051
ACH-000363,-0.26149740601300003
ACH-000364,-0.307013605108
ACH-000365,-0.0173448424201
ACH-000366,-0.10493436273399999
ACH-000368,-0.06931098795410001
ACH-000374,-0.136692960533
ACH-000375,-0.158198653868
ACH-000376,-0.06923249043589999
ACH-000381,-0.166185966612
ACH-000383,-0.246663940053
ACH-000387,-0.055416072675999996
ACH-000389,-0.17645421850600002
ACH-000390,-0.173860742512
ACH-000393,-0.058203587732300006
ACH-000395,-0.0298921224153
ACH-000397,-0.183998311586
ACH-000401,-0.236187232024
ACH-000402,-0.316154560895
ACH-000403,-0.23260883217300002
ACH-000404,-0.33741880938100005
ACH-000406,-0.142107975593
ACH-000407,-0.176516603945
ACH-000408,0.005607324490479999
ACH-000410,-0.152104516381
ACH-000411,-0.072769413691
ACH-000414,-0.15772701175
ACH-000415,-0.46852800404399997
ACH-000416,-0.09317916536189999
ACH-000420,-0.21690254329300002
ACH-000421,-0.24125540515399999
ACH-000424,-0.259210734366
ACH-000425,-0.017991391992299998
ACH-000426,-0.34565008812
ACH-000427,-0.09546409515589999
ACH-000433,-0.245243596214
ACH-000436,-0.047707675540199994
ACH-000444,-0.141594275093
ACH-000445,-0.18000863889899998
ACH-000448,-0.207980316846
ACH-000450,-0.137722296414
ACH-000452,-0.262322960119
ACH-000454,-0.19025013430999999
ACH-000458,-0.145728144753
ACH-000459,0.0414116590113
ACH-000460,-0.16227215736300002
ACH-000461,-0.40493148380099997
ACH-000463,-0.160968603428
ACH-000464,0.0165900075078
ACH-000466,-0.446012316444
ACH-000467,-0.275018357917
ACH-000468,-0.284124954304
ACH-000469,-0.101124527852
ACH-000470,-0.0777335957032
ACH-000471,-0.20119965789
ACH-000472,-0.0919577339083
ACH-000473,-0.17960543191199999
ACH-000475,-0.13971302786599998
ACH-000476,-0.21510157706500002
ACH-000477,-0.255999432278
ACH-000480,-0.323343149447
ACH-000481,-0.234503666288
ACH-000483,-0.06686933032169999
ACH-000484,0.11128047946399999
ACH-000485,-0.208011904312
ACH-000486,-0.156591253768
ACH-000487,-0.128014273026
ACH-000488,-0.21470360847199998
ACH-000490,-0.304377659977
ACH-000491,-0.0777280808881
ACH-000495,-0.07884675543660001
ACH-000496,-0.181846685801
ACH-000499,-0.0663438005247
ACH-000500,-0.37284182589599996
ACH-000502,-0.0373146771144
ACH-000503,-0.157154807567
ACH-000505,-0.035346048014300004
ACH-000507,-0.0632722868201
ACH-000510,-0.108101622976
ACH-000511,-0.12370971076199999
ACH-000512,0.05241220247140001
ACH-000516,-0.210209069356
ACH-000517,-0.128538379079
ACH-000518,0.000818430752365
ACH-000520,-0.121436532365
ACH-000521,-0.344161187352
ACH-000522,-0.18691649969000002
ACH-000524,-0.18318183103
ACH-000527,-0.126772885743
ACH-000528,-0.107986289847
ACH-000537,-0.109374392763
ACH-000541,-0.204097730314
ACH-000542,-0.0946923289893
ACH-000544,-0.319064228059
ACH-000545,-0.19596885102699999
ACH-000547,-0.21440571523899998
ACH-000548,-0.0260925692894
ACH-000549,-0.137836484933
ACH-000550,-0.17229293884100003
ACH-000552,-0.0649689407175
ACH-000556,-0.36950155925899997
ACH-000557,-0.09707882238
ACH-000570,-0.308462722495
ACH-000571,-0.0974328273424
ACH-000573,-0.14882015332100001
ACH-000576,-0.17692200482599998
ACH-000580,-0.228041979749
ACH-000584,-0.193828952775
ACH-000585,-0.142401239534
ACH-000588,-0.198843839478
ACH-000589,-0.0807525071224
ACH-000591,-0.399223951609
ACH-000593,-0.16688765164
ACH-000600,-0.215714662912
ACH-000601,-0.16419836653699998
ACH-000604,-0.38758854899000006
ACH-000605,-0.246395075823
ACH-000606,-0.247526876564
ACH-000608,-0.054188749233300006
ACH-000614,-0.26518546829399997
ACH-000616,-0.160591885189
ACH-000618,-0.260007634449
ACH-000619,-0.121539249998
ACH-000620,-0.07162052778469999
ACH-000621,-0.225167820198
ACH-000622,-0.0909404769324
ACH-000623,-0.10621879035599999
ACH-000624,-0.191821531972
ACH-000627,-0.173914205324
ACH-000630,-0.113337124999
ACH-000632,-0.299025572749
ACH-000633,-0.255292732413
ACH-000637,0.00722235561956
ACH-000638,-0.283318359041
ACH-000646,-0.496039319017
ACH-000647,-0.193379248838
ACH-000648,-0.240171297317
ACH-000649,-0.12333263717399999
ACH-000651,-0.256679473963
ACH-000652,-0.06757227283839999
ACH-000653,-0.369299829666
ACH-000657,-0.0563105913304
ACH-000658,-0.119580298507
ACH-000661,-0.19140133328899997
ACH-000662,-0.820913079705
ACH-000663,-0.0148135819549
ACH-000665,-0.15128185303
ACH-000671,-0.035937087939
ACH-000673,-0.113387595353
ACH-000676,-0.303719727498
ACH-000677,-0.206405268677
ACH-000681,-0.205933586869
ACH-000682,-0.136693548277
ACH-000683,-0.0158767449597
ACH-000684,-0.13453583831
ACH-000688,-0.147575556932
ACH-000693,-0.16874453556699998
ACH-000694,-0.149791636933
ACH-000695,-0.400981628943
ACH-000696,-0.177713612811
ACH-000697,-0.0797486379338
ACH-000699,-0.10218913302799999
ACH-000701,0.108552371207
ACH-000706,-0.1051497034
ACH-000711,-0.180688930072
ACH-000713,-0.283914825112
ACH-000714,-0.19459075031800002
ACH-000718,-0.110661330951
ACH-000720,-0.154546309288
ACH-000721,-0.219027322378
ACH-000724,-0.268547256874
ACH-000725,-0.10055279064400001
ACH-000732,-0.011179141647099999
ACH-000734,0.0124013270046
ACH-000735,-0.29658187793699997
ACH-000736,-0.15793476871
ACH-000738,-0.23350625267900002
ACH-000746,-0.2859964296
ACH-000747,-0.13393993359099998
ACH-000748,-0.110108844505
ACH-000753,-0.0717129699748
ACH-000756,-0.34802530430699996
ACH-000757,-0.12416523025000001
ACH-000758,-0.15266878244999998
ACH-000760,0.0150865462887
ACH-000763,-0.222391564866
ACH-000764,-0.48775867291999997
ACH-000765,-0.138327778143
ACH-000766,-0.048972119864800004
ACH-000767,-0.09092619682299999
ACH-000768,-0.16585455109799999
ACH-000769,-0.23704327437
ACH-000770,-0.128729484915
ACH-000771,-0.07542634208660001
ACH-000773,-0.214888223444
ACH-000776,-0.158251499928
ACH-000777,-0.22317371166299999
ACH-000778,-0.312235166114
ACH-000781,-0.16170586747500001
ACH-000782,0.0278491688952
ACH-000783,-0.04595702942430001
ACH-000784,-0.29543278565299996
ACH-000785,-0.11836584418
ACH-000787,0.00840335371571
ACH-000788,-0.12326611000700001
ACH-000791,-0.36048920511
ACH-000792,-0.13849127788899998
ACH-000794,-0.322433809677
ACH-000796,-0.048168336141999994
ACH-000799,-0.050604560314699995
ACH-000800,-0.152579776753
ACH-000802,-0.16951491042599998
ACH-000804,0.118257320765
ACH-000805,-0.106921363909
ACH-000809,-0.26650817597
ACH-000810,-0.295188355906
ACH-000811,-0.180764920158
ACH-000817,-0.352291079737
ACH-000819,-0.108084528234
ACH-000820,-0.25584443209
ACH-000821,-0.21169707478
ACH-000822,-0.20805828290800002
ACH-000823,-0.135609946261
ACH-000824,-0.319683597051
ACH-000827,-0.185993355074
ACH-000829,0.043237739863900004
ACH-000831,-0.14505623535
ACH-000832,-0.206231117457
ACH-000833,0.00226165471178
ACH-000834,-0.13594055400399999
ACH-000835,-0.035871746418699994
ACH-000836,-0.0574797667347
ACH-000837,-0.17272388854899998
ACH-000838,-0.219501074584
ACH-000839,-0.309353964752
ACH-000840,-0.252781980625
ACH-000841,-0.42608084598000007
ACH-000843,-0.06563096899569999
ACH-000846,-0.367465779142
ACH-000847,-0.0753410274957
ACH-000848,-0.205795778785
ACH-000849,-0.136315057102
ACH-000851,-0.0718597640608
ACH-000855,-0.230903103207
ACH-000856,-0.136289219141
ACH-000858,-0.14878842316
ACH-000859,-0.14993357923
ACH-000861,-0.0507679192789
ACH-000862,-0.161053712883
ACH-000865,-0.166830301789
ACH-000866,-0.159571624342
ACH-000867,-0.191902775918
ACH-000869,-0.227166534824
ACH-000872,-0.158543106217
ACH-000873,-0.33577985490900003
ACH-000876,-0.28697784377700003
ACH-000878,-0.347034833042
ACH-000880,-0.154184631751
ACH-000881,-0.0505152630086
ACH-000882,-0.181551849103
ACH-000884,-0.061952571922500005
ACH-000885,-0.174145364197
ACH-000887,-0.193417369923
ACH-000888,-0.0901909632869
ACH-000889,-0.0193599246286
ACH-000890,-0.255054626361
ACH-000896,-0.155601232491
ACH-000898,-0.158255133621
ACH-000900,-0.35889162186499995
ACH-000901,-0.155648234195
ACH-000905,-0.0639874000902
ACH-000906,-0.228332776883
ACH-000907,-0.239019445713
ACH-000910,-0.11179457769500001
ACH-000911,-0.36909753456600003
ACH-000912,-0.34876827411300004
ACH-000913,-0.343127842448
ACH-000915,-0.0472682280442
ACH-000916,0.039783440349499995
ACH-000917,-0.188373356585
ACH-000921,-0.271930460759
ACH-000924,-0.24604260865400002
ACH-000926,-0.106988401087
ACH-000928,-0.00698001414158
ACH-000929,-0.30080869624699996
ACH-000932,-0.11414010606200001
ACH-000935,-0.114490312678
ACH-000936,-0.0274179061937
ACH-000937,-0.22481556138599998
ACH-000938,-0.219856535843
ACH-000939,-0.18448522619600002
ACH-000941,-0.261311225031
ACH-000943,-0.126696817412
ACH-000946,-0.053887122119699996
ACH-000947,-0.17125083067400002
ACH-000948,-0.338938159515
ACH-000950,-0.171045931876
ACH-000953,-0.22300296783100002
ACH-000957,-0.11402579176899999
ACH-000958,-0.0398149000358
ACH-000960,-0.160771298168
ACH-000963,-0.38349498468000004
ACH-000968,-0.307521417641
ACH-000969,-0.13231411501499998
ACH-000973,-0.216102122806
ACH-000974,-0.11635135281999999
ACH-000975,-0.196522958391
ACH-000976,-0.13642283353700002
ACH-000978,-0.481416781572
ACH-000980,-0.13938601306
ACH-000984,-0.0378782753235
ACH-000986,-0.224642004459
ACH-000988,-0.040771225847
ACH-000993,-0.154630949609
ACH-000994,-0.24012821748399998
ACH-000996,-0.286569780653
ACH-001001,-0.30177740632800004
ACH-001020,-0.6133366031849999
ACH-001028,-0.17398498429
ACH-001031,-0.156173291434
ACH-001038,-0.10941550277999999
ACH-001048,-0.103648800217
ACH-001050,-0.0596486561103
ACH-001053,-0.17422974733899999
ACH-001054,-0.263960243088
ACH-001061,-0.0579236393099
ACH-001067,-0.0148743246923
ACH-001075,-0.0973351440507
ACH-001096,-0.09166403913910001
ACH-001128,-0.120070175337
ACH-001134,-0.22882851860999998
ACH-001151,-0.18500550478100003
ACH-001163,-0.209479289038
ACH-001164,-0.154249980413
ACH-001173,-0.126828974573
ACH-001183,-0.10729798698899999
ACH-001184,-0.220662126819
ACH-001190,0.093783535306
ACH-001192,-0.0911106903133
ACH-001193,-0.18401551982099998
ACH-001196,-0.30153550910599997
ACH-001197,-0.236765607903
ACH-001205,-0.11648292934900001
ACH-001211,-0.0754931616932
ACH-001212,-0.123207178864
ACH-001228,-0.20310817192299999
ACH-001232,-0.17199358545899998
ACH-001239,-0.164279682634
ACH-001274,0.0009142543384380002
ACH-001275,-0.137233145723
ACH-001277,-0.20423798568799997
ACH-001278,-0.100161569171
ACH-001280,0.133825945314
ACH-001283,-0.137047307118
ACH-001289,-0.331371587705
