,PTGES (9536)
ACH-000265,-0.049662848462399996
ACH-000266,-0.14644114100400002
ACH-000272,-0.0597067590253
ACH-000273,-0.17159788105300003
ACH-000274,-0.11421263727700001
ACH-000277,-0.29998032870200003
ACH-000278,0.04592579576309999
ACH-000279,-0.0652587717259
ACH-000280,-0.133226898654
ACH-000281,0.0132289355405
ACH-000288,0.0684033279687
ACH-000291,-0.0613183183461
ACH-000293,0.088327101381
ACH-000294,-0.159973745473
ACH-000295,0.331338723874
ACH-000296,0.024169453641900002
ACH-000302,0.0530531030734
ACH-000304,0.0624782846361
ACH-000307,-0.0986601053395
ACH-000308,-0.165306711571
ACH-000310,-0.20249114695300002
ACH-000311,-0.320500983704
ACH-000312,-0.302547448241
ACH-000315,0.167093791671
ACH-000316,-0.0455768019401
ACH-000317,-0.09666444468110001
ACH-000318,-0.145273232144
ACH-000319,-0.00380481140567
ACH-000320,-0.511156873742
ACH-000322,-0.030742877478400002
ACH-000323,-0.0273980421127
ACH-000324,-0.060131508098099994
ACH-000329,-0.045315710362
ACH-000330,-0.0027649344640100003
ACH-000331,0.0513353572157
ACH-000332,-0.147799532455
ACH-000334,-0.37618243576
ACH-000335,-0.148290689894
ACH-000336,0.13850639477399998
ACH-000337,-0.00703679827822
ACH-000339,-0.105222885373
ACH-000341,-0.263289378122
ACH-000348,-0.11798662331399999
ACH-000350,-0.0101065168691
ACH-000352,-0.162515553418
ACH-000356,0.128006648107
ACH-000361,-0.026711929796
ACH-000362,-0.216319309643
ACH-000363,-0.0233919053944
ACH-000364,0.00876498747464
ACH-000365,-0.0701761050992
ACH-000366,-0.139830648862
ACH-000368,-0.108891876207
ACH-000374,-0.0455871183266
ACH-000375,0.07991184317639999
ACH-000376,-0.0709779181406
ACH-000381,-0.273495913583
ACH-000383,0.0238783249367
ACH-000387,-0.250298552049
ACH-000389,-0.058356048523000005
ACH-000390,-0.130374055087
ACH-000393,-0.101704540406
ACH-000395,-0.311257092335
ACH-000397,-0.11313224945599999
ACH-000401,0.08495736072239998
ACH-000402,-0.21978926954599998
ACH-000403,0.0377312424855
ACH-000404,-0.06377438389290001
ACH-000406,-0.135902621335
ACH-000407,0.051052566624600004
ACH-000408,0.0598855563943
ACH-000410,-0.04486765981909999
ACH-000411,-0.155731928743
ACH-000414,-0.179781069198
ACH-000415,-0.00840555869434
ACH-000416,-0.0548903539859
ACH-000420,0.0459900079672
ACH-000421,-0.11519046451199999
ACH-000424,-0.0179307305002
ACH-000425,-0.0112772899675
ACH-000426,-0.17194865922000002
ACH-000427,0.060058562889
ACH-000433,-0.060315763649300004
ACH-000436,-0.15733634224999998
ACH-000444,-0.00311276173703
ACH-000445,0.0554329854574
ACH-000448,-0.00158963804929
ACH-000450,-0.327157591707
ACH-000452,-0.147369659535
ACH-000454,0.025647029622499998
ACH-000458,-0.00717060027257
ACH-000459,0.116160383981
ACH-000460,-0.150683967526
ACH-000461,-0.09129396434
ACH-000463,-0.0799794245297
ACH-000464,-0.0650869427658
ACH-000466,0.0722051282467
ACH-000467,-0.00262358756922
ACH-000468,-0.133761149514
ACH-000469,-0.037712049182599995
ACH-000470,-0.20694055585700002
ACH-000471,-0.171904977328
ACH-000472,-0.0809911484686
ACH-000473,-0.0692715742686
ACH-000475,-0.127880765431
ACH-000476,-0.235284923251
ACH-000477,-0.253496172199
ACH-000480,0.0564067394106
ACH-000481,-0.20943484912500002
ACH-000483,-0.123829144213
ACH-000484,-0.140625569107
ACH-000485,-0.164193437859
ACH-000486,-0.016801875308299997
ACH-000487,-0.188858749357
ACH-000488,-0.0537500344788
ACH-000490,-0.160113763961
ACH-000491,-0.20270198
ACH-000495,-0.166427999012
ACH-000496,-0.151783624188
ACH-000499,-0.22289091025
ACH-000500,0.41085344225000003
ACH-000502,0.01866719236
ACH-000503,0.05893564613130001
ACH-000505,-0.0749101393185
ACH-000507,0.0883612061018
ACH-000510,0.006461742008249999
ACH-000511,-0.181779124453
ACH-000512,-0.35043988646799995
ACH-000516,0.0393941201398
ACH-000517,-0.18936631866999998
ACH-000518,-0.208240062324
ACH-000520,-0.209248859078
ACH-000521,-0.162264756593
ACH-000522,0.0179240196706
ACH-000524,-0.194559101217
ACH-000527,0.0186904505822
ACH-000528,-0.0762185502736
ACH-000537,-0.09534873239389999
ACH-000541,-0.262553948189
ACH-000542,0.007536138151630001
ACH-000544,-0.00859419899206
ACH-000545,0.000146823035289
ACH-000547,-0.190759499414
ACH-000548,-0.0331374876598
ACH-000549,-0.0366396381439
ACH-000550,-0.285551450423
ACH-000552,-0.106388031752
ACH-000556,-0.208328266278
ACH-000557,-0.0510083234358
ACH-000570,-0.25735734882399997
ACH-000571,-0.141987999132
ACH-000573,-0.15656087578400002
ACH-000576,-0.021478793166900004
ACH-000580,-0.212142936887
ACH-000584,-0.22843860944299998
ACH-000585,0.00077806374311
ACH-000588,0.0997897091258
ACH-000589,-0.125868997266
ACH-000591,-0.024819510685
ACH-000593,-0.243829240927
ACH-000600,-0.0043988489968500005
ACH-000601,-0.152126678805
ACH-000604,0.0160543379751
ACH-000605,0.013433034704
ACH-000606,-0.014784465767700001
ACH-000608,-0.193581963741
ACH-000614,-0.0230989972853
ACH-000616,0.165988817028
ACH-000618,-0.119085873475
ACH-000619,-0.113810576434
ACH-000620,0.00401400659187
ACH-000621,-0.131858968033
ACH-000622,-0.20566847744600003
ACH-000623,-0.06466279865180001
ACH-000624,-0.010522094119200001
ACH-000627,-0.0660278788806
ACH-000630,-0.09982217086660002
ACH-000632,-0.027838196935700003
ACH-000633,-0.135712035119
ACH-000637,-0.321792348681
ACH-000638,-0.20369708655699997
ACH-000646,-0.225087871484
ACH-000647,-0.0397795938259
ACH-000648,-0.186710931886
ACH-000649,-0.13222119636
ACH-000651,-0.211827639899
ACH-000652,-0.174809312504
ACH-000653,0.12417885756699999
ACH-000657,-0.09390184408220001
ACH-000658,-0.164187036895
ACH-000661,0.0240187035861
ACH-000662,-0.238665161561
ACH-000663,-0.154841450899
ACH-000665,0.0542431095619
ACH-000671,-0.242180944401
ACH-000673,-0.0487861511258
ACH-000676,-0.125868159532
ACH-000677,-0.173774995026
ACH-000681,-0.159951368924
ACH-000682,-0.108573201162
ACH-000683,-0.121917457092
ACH-000684,-0.15612493089
ACH-000688,-0.281892400504
ACH-000693,-0.044193625369999996
ACH-000694,0.0264743856138
ACH-000695,0.025773372981500002
ACH-000696,-0.0944504726584
ACH-000697,-0.309481342526
ACH-000699,-0.200738260541
ACH-000701,-0.0824617711011
ACH-000706,-0.266602009603
ACH-000711,-0.0911604817708
ACH-000713,-0.12004524582000001
ACH-000714,0.0863474256181
ACH-000718,-0.26138088569699996
ACH-000720,0.056074304315
ACH-000721,-0.23074966051999998
ACH-000724,-0.0888734176677
ACH-000725,0.118851022008
ACH-000732,0.0618067559879
ACH-000734,0.0715885676585
ACH-000735,-0.15030042242
ACH-000736,-0.141415573872
ACH-000738,-0.138886974253
ACH-000746,-0.043124379504899994
ACH-000747,-0.0505253436722
ACH-000748,-0.079422621263
ACH-000753,-0.0538816089269
ACH-000756,-0.178536743207
ACH-000757,-0.376003009168
ACH-000758,-0.036415214567
ACH-000760,-0.0708524858995
ACH-000763,-0.139161261217
ACH-000764,-0.0292123469446
ACH-000765,-0.24116531854000003
ACH-000766,-0.12754663985300002
ACH-000767,-0.0065994005681800005
ACH-000768,-0.0589981347188
ACH-000769,-0.060995797104699996
ACH-000770,-0.06565414570669999
ACH-000771,-0.153313169346
ACH-000773,0.0331311443734
ACH-000776,-0.194076033403
ACH-000777,-0.06500056448080001
ACH-000778,-0.0497545047125
ACH-000781,-0.19858286014600002
ACH-000782,-0.0860411965035
ACH-000783,-0.205935331682
ACH-000784,-0.241831693504
ACH-000785,-0.247482596274
ACH-000787,-0.12338021944000001
ACH-000788,-0.09993740332730001
ACH-000791,-0.36410461531800004
ACH-000792,-0.0198298280569
ACH-000794,-0.0659869864507
ACH-000796,-0.0960872516828
ACH-000799,0.0483124989669
ACH-000800,-0.140193169397
ACH-000802,0.198820176824
ACH-000804,-0.15246001204
ACH-000805,0.180401839097
ACH-000809,-0.041976791106099996
ACH-000810,-0.0228200833077
ACH-000811,-0.174377158354
ACH-000817,-0.0733997037866
ACH-000819,-0.0875499144538
ACH-000820,0.07009585866880001
ACH-000821,0.414248787615
ACH-000822,-0.103094808639
ACH-000823,-0.0885746946729
ACH-000824,-0.145741916283
ACH-000827,-0.050318612840400005
ACH-000829,-0.122243484956
ACH-000831,-0.0487842669994
ACH-000832,0.0502068995885
ACH-000833,-0.153411193647
ACH-000834,0.107211691578
ACH-000835,-0.11548344862
ACH-000836,-0.06737684589069999
ACH-000837,-0.252864379218
ACH-000838,-0.40087350522799997
ACH-000839,-0.0689260047885
ACH-000840,-0.014652286801200001
ACH-000841,-0.09072723917310001
ACH-000843,0.147611576368
ACH-000846,0.07023480397489999
ACH-000847,-0.18197882002500002
ACH-000848,0.0212745615118
ACH-000849,0.0147812749184
ACH-000851,-0.225127813514
ACH-000855,-0.174781479721
ACH-000856,-0.194167194823
ACH-000858,0.07937961753989999
ACH-000859,-0.366274906019
ACH-000861,-0.101840905391
ACH-000862,0.0331986818931
ACH-000865,-0.124953236885
ACH-000866,-0.11846036935000001
ACH-000867,-0.011201167549000001
ACH-000869,-0.00201125156638
ACH-000872,-0.0181128486889
ACH-000873,0.033965446667299996
ACH-000876,-0.0644606381458
ACH-000878,-0.23052898679699999
ACH-000880,0.053508998852699996
ACH-000881,-0.144769109842
ACH-000882,0.0775556380288
ACH-000884,-0.08758841513110001
ACH-000885,-0.0822398068846
ACH-000887,-0.126308810858
ACH-000888,-0.08867539743899999
ACH-000889,-0.08594621846830001
ACH-000890,-0.195839092749
ACH-000896,-0.0255678962245
ACH-000898,0.10149815016699999
ACH-000900,-0.230435853065
ACH-000901,-0.0448588673434
ACH-000905,-0.0766398396525
ACH-000906,-0.15447399539999998
ACH-000907,-0.122588855926
ACH-000910,-0.161071577277
ACH-000911,-0.17256462974800002
ACH-000912,0.04886262641440001
ACH-000913,-0.052240692916900006
ACH-000915,-0.00377386036156
ACH-000916,-0.748906929337
ACH-000917,-0.0226557165479
ACH-000921,-0.051339310581599996
ACH-000924,-0.14293041882000002
ACH-000926,-0.359055126014
ACH-000928,-0.21342426235800002
ACH-000929,-0.03924836727119999
ACH-000932,-0.122073705517
ACH-000935,-0.09102599519780001
ACH-000936,0.0300130412848
ACH-000937,-0.0966183368592
ACH-000938,-0.09565995599030001
ACH-000939,-0.029591514827
ACH-000941,-0.0483771091483
ACH-000943,-0.0872528163982
ACH-000946,-0.11067684672700001
ACH-000947,0.074969510319
ACH-000948,-0.0644262464421
ACH-000950,-0.0414847379035
ACH-000953,-0.0683566710233
ACH-000957,0.086231763698
ACH-000958,-0.132558987382
ACH-000960,-0.0983579869431
ACH-000963,0.41635600256099997
ACH-000968,-0.203957641761
ACH-000969,-0.161519508628
ACH-000973,-0.043873672553500005
ACH-000974,-0.0831899904648
ACH-000975,0.00119389525931
ACH-000976,0.0466362057895
ACH-000978,0.357216839991
ACH-000980,-0.09352930817260001
ACH-000984,-0.11367411420700001
ACH-000986,-0.0791661657647
ACH-000988,-0.095105152015
ACH-000993,0.0236256651156
ACH-000994,-0.14716542704500002
ACH-000996,0.035836735988599995
ACH-001001,-0.144568538188
ACH-001020,0.0274207224866
ACH-001028,-0.210233446837
ACH-001031,0.0463052394817
ACH-001038,-0.0703025257807
ACH-001048,-0.022362424704900002
ACH-001050,-0.140593143769
ACH-001053,-0.0728282440054
ACH-001054,-0.0952870353008
ACH-001061,-0.0696459065915
ACH-001067,-0.145958809588
ACH-001075,-0.00810268565467
ACH-001096,-0.182652094333
ACH-001128,0.5149973695319999
ACH-001134,-0.21339959513
ACH-001151,-0.19075289201200002
ACH-001163,-0.04704997900190001
ACH-001164,-0.28329042120299996
ACH-001173,-0.0536058472296
ACH-001183,-0.11339594476199999
ACH-001184,0.147591880367
ACH-001190,-0.166707689045
ACH-001192,0.000641006007495
ACH-001193,-0.31798761380699997
ACH-001196,0.058297702935300004
ACH-001197,-0.290320454339
ACH-001205,-0.0344856591378
ACH-001211,0.07973428668980001
ACH-001212,0.015611201414399999
ACH-001228,0.0183394665887
ACH-001232,-0.208381916682
ACH-001239,-0.0918472165804
ACH-001274,-0.298097855546
ACH-001275,-0.00867432576825
ACH-001277,-0.422906307037
ACH-001278,-0.09061277600739999
ACH-001280,-0.0674778146584
ACH-001283,-0.185280456659
ACH-001289,-0.206911167447
ACH-001295,0.024906583378300002
ACH-001300,-0.331425660251
ACH-001301,-0.176637668884
ACH-001302,-0.295557087516
ACH-001303,-0.14840386757000001
ACH-001306,-0.0931027997934
ACH-001318,-0.1551501798
ACH-001322,-0.260372844931
ACH-001328,-0.036716648531400005
ACH-001332,-0.135122163942
ACH-001333,-0.285991629337
ACH-001336,-0.321315860561
ACH-001340,-0.0949538793131
ACH-001346,-0.0834704070073
ACH-001353,0.0190705581792
ACH-001354,-0.166158884285
ACH-001367,0.043663921082800004
ACH-001368,-0.16910277894
ACH-001374,0.0640152213231
ACH-001375,-0.179002902015
ACH-001377,-0.00685057341611
ACH-001380,-0.0143228414675
ACH-001391,-0.23741771385699997
ACH-001407,-0.06377968888669999
ACH-001408,-0.147575638146
ACH-001413,-0.0655991848298
ACH-001430,-0.490364235107
ACH-001431,-0.227400135572
ACH-001450,-0.0179665287702
ACH-001496,-0.157641879125
ACH-001500,-0.294270071959
ACH-001521,-0.08734650394189998
ACH-001523,-0.03872488693619999
ACH-001532,-0.149529429549
ACH-001536,-0.13695575152699999
ACH-001550,-0.0567085622406
ACH-001552,-0.0387637666639
ACH-001554,-0.139167290069
ACH-001645,0.103165725849
ACH-001654,-0.158994948278
ACH-001715,0.40483156711400003
ACH-001735,-0.0359582276907
ACH-001736,-0.09287715829230002
ACH-001737,-0.263198677287
ACH-001740,-0.10089783918800001
ACH-001745,-0.13503328729800002
ACH-001750,-0.0555457102326
ACH-001765,-0.0998110682088
ACH-001956,-0.105204953127
ACH-001957,-0.172638087064
