,ATXN2 (6311)
ACH-000004,0.027073038569900003
ACH-000007,-0.0168128016742
ACH-000009,-0.22103567138900002
ACH-000011,-0.0197763164336
ACH-000012,-0.0291832353175
ACH-000013,-0.066952123201
ACH-000014,-0.331457737754
ACH-000015,-0.0304207126465
ACH-000017,-0.0788782581739
ACH-000018,-0.404635704935
ACH-000019,0.0723635859
ACH-000021,-0.15937370047399999
ACH-000022,-0.0731741377152
ACH-000025,-0.0034166129932
ACH-000028,0.0688189160625
ACH-000030,0.21785675373799998
ACH-000035,0.101358409709
ACH-000036,-0.183272782253
ACH-000037,0.0962150647504
ACH-000039,0.10970221819499999
ACH-000040,-0.11532888533199999
ACH-000041,-0.0149974811439
ACH-000042,-0.268413975715
ACH-000045,-0.151965329739
ACH-000047,-0.00430147756485
ACH-000052,0.154197533421
ACH-000053,-0.163941618411
ACH-000054,-0.0239330648943
ACH-000055,-0.183477299635
ACH-000060,-0.261014139781
ACH-000067,-0.10279108686699999
ACH-000070,-0.253853184737
ACH-000075,-0.21116517301399998
ACH-000078,-0.143019075583
ACH-000082,-0.267671301496
ACH-000085,-0.00156920866006
ACH-000086,-0.0490010829105
ACH-000087,-0.42418745916999995
ACH-000092,-0.164260107809
ACH-000095,-0.224637560209
ACH-000097,0.0590733153731
ACH-000098,-0.101367637402
ACH-000099,-0.22950900256499998
ACH-000108,-0.0284313452262
ACH-000113,-0.0437823249818
ACH-000115,-0.6313283887910001
ACH-000116,0.007550438536340001
ACH-000118,-0.0683147995266
ACH-000120,-0.333639029268
ACH-000123,-0.24096625211199998
ACH-000127,0.047447949329599996
ACH-000128,-0.0532601257057
ACH-000132,-0.00185743857707
ACH-000133,-0.0258730788462
ACH-000137,-0.153534135865
ACH-000138,-0.08599826653489999
ACH-000142,-0.157893347161
ACH-000143,-0.172110615361
ACH-000146,-0.046997532000900004
ACH-000148,-0.07779099789539999
ACH-000150,-0.120310524847
ACH-000152,-0.049979643052699994
ACH-000153,-0.341511303525
ACH-000159,0.037728158806300004
ACH-000160,-0.137441158832
ACH-000163,-0.264886562513
ACH-000167,-0.08157113212469999
ACH-000168,-0.102131827323
ACH-000169,-0.169219779245
ACH-000178,-0.099681016306
ACH-000182,-0.11464623547399999
ACH-000183,-0.111252418606
ACH-000188,-0.203913361807
ACH-000189,-0.022433626227
ACH-000190,-0.178575008079
ACH-000198,-0.175475682971
ACH-000204,0.19300094469
ACH-000206,-0.0551949472434
ACH-000207,0.116526156041
ACH-000211,-0.19237328212299998
ACH-000215,-0.177452385581
ACH-000221,-0.190665483822
ACH-000222,-0.16421202543500002
ACH-000223,-0.17631323179400002
ACH-000226,-0.161417059474
ACH-000227,-0.275390852704
ACH-000228,-0.0675944989686
ACH-000231,-0.125736846043
ACH-000232,-0.0547444817041
ACH-000233,-0.0327180688087
ACH-000234,-0.011072880357
ACH-000235,-0.054734223467
ACH-000237,-0.11493381383199999
ACH-000238,0.111723780152
ACH-000243,0.134890222979
ACH-000244,-0.45843375160899996
ACH-000246,-0.111557389653
ACH-000248,-0.12803551535
ACH-000250,0.0094540362943
ACH-000251,-0.0759698577514
ACH-000253,-0.208715655876
ACH-000255,0.0840436244183
ACH-000256,0.017173975619399998
ACH-000257,0.162790325116
ACH-000258,-0.121050594377
ACH-000259,-0.100221379364
ACH-000260,0.09041944752969999
ACH-000261,0.0516658540003
ACH-000262,0.0339088860849
ACH-000263,-0.218062103761
ACH-000264,-0.0551688671376
ACH-000265,-0.017626735091400003
ACH-000266,-0.29983198752900003
ACH-000272,0.00262020846173
ACH-000273,-0.17836953370499997
ACH-000274,-0.250498061785
ACH-000277,-0.115814887314
ACH-000278,-0.197956478813
ACH-000279,0.0637383910197
ACH-000280,-0.0233255229188
ACH-000281,-0.23787795936500003
ACH-000288,0.0844720323914
ACH-000291,-0.08869374275860001
ACH-000293,-0.0883579273305
ACH-000294,0.0852110988828
ACH-000295,-0.150757275428
ACH-000296,-0.165559052436
ACH-000302,-0.059553541637399995
ACH-000304,-0.005685091003060001
ACH-000307,-0.19288426539200001
