,RERGL (79785)
ACH-000004,-0.039293245435
ACH-000007,0.288050620017
ACH-000009,0.104873283669
ACH-000011,0.00673928338388
ACH-000012,0.123783285627
ACH-000013,0.0824744945093
ACH-000014,0.175275389674
ACH-000015,0.253876809218
ACH-000017,0.19863011193500002
ACH-000018,0.0323425000903
ACH-000019,0.527834905652
ACH-000021,0.20014399812300002
ACH-000022,0.24062855741500003
ACH-000025,-0.011933271917700002
ACH-000028,0.252976451769
ACH-000030,0.118076787192
ACH-000035,0.317044371625
ACH-000036,0.395565772037
ACH-000037,0.240921021614
ACH-000039,0.257109384091
ACH-000040,0.267260854384
ACH-000041,0.0901545212692
ACH-000042,0.157382154452
ACH-000045,0.09303780648460001
ACH-000047,0.15413145117799998
ACH-000052,0.236188162951
ACH-000053,0.125348646918
ACH-000054,0.113090484669
ACH-000055,0.152347675845
ACH-000060,0.201718289676
ACH-000067,0.147005654342
ACH-000070,0.32078824875100004
ACH-000075,0.137094758911
ACH-000078,0.377373223354
ACH-000082,0.0454258027833
ACH-000085,-0.198297894441
ACH-000086,0.106159794595
ACH-000087,-0.0789487422427
ACH-000092,0.26110958178000004
ACH-000095,0.0909055421263
ACH-000097,0.20547200778299998
ACH-000098,0.259838615499
ACH-000099,0.17976763092599998
ACH-000108,0.28747350766999996
ACH-000113,0.140266350665
ACH-000115,0.0991849579137
ACH-000116,0.195261291126
ACH-000118,0.264383042306
ACH-000120,0.20672326244000003
ACH-000123,0.0463414033698
ACH-000127,0.115769688183
ACH-000128,0.132270600705
ACH-000132,0.17009853539900002
ACH-000133,0.169994848444
ACH-000137,0.221974917152
ACH-000138,0.282321942999
ACH-000142,0.250988766227
ACH-000143,0.225777947448
ACH-000146,0.277860522281
ACH-000148,0.253631299928
ACH-000150,0.182723379093
ACH-000152,0.192029289498
ACH-000153,0.26217648285399997
ACH-000159,0.18462060029599997
ACH-000160,0.017909616182799997
ACH-000163,0.09649879336179999
ACH-000167,0.19775067692899997
ACH-000168,0.18016876538899998
ACH-000169,0.163907569558
ACH-000178,0.10801419740999998
ACH-000182,0.12178639162999999
ACH-000183,0.26630345397
ACH-000188,0.11972367683499999
ACH-000189,0.061047958901500006
ACH-000190,0.402636702307
ACH-000198,0.0392805208556
ACH-000204,0.295339011772
ACH-000206,0.29315501852
ACH-000207,0.22371874070999997
ACH-000211,0.07935583398780001
ACH-000215,0.18075287336399998
ACH-000221,0.0368406845389
ACH-000222,0.428034781669
ACH-000223,0.0826995528355
ACH-000226,0.11860791271400001
ACH-000227,0.255604876402
ACH-000228,0.12134677957699999
ACH-000231,0.165920519815
ACH-000232,0.197519709704
ACH-000233,0.10723095506000001
ACH-000234,0.049619007742300006
ACH-000235,0.16051973691
ACH-000237,0.314619750941
ACH-000238,0.158439953754
ACH-000243,0.265023277674
ACH-000244,0.551622673246
ACH-000246,0.132434974531
ACH-000248,0.167089024991
ACH-000250,0.142127214626
ACH-000251,-0.0641671929837
ACH-000253,0.221187026409
ACH-000255,0.0418620278442
ACH-000256,0.11988251576600001
ACH-000257,0.300336587903
ACH-000258,0.12612912820699998
ACH-000259,0.216942302622
ACH-000260,0.234220166131
ACH-000261,0.0736483425779
ACH-000262,0.0704185477834
ACH-000263,0.149794582531
ACH-000264,-0.0197464309983
ACH-000265,0.267248128504
ACH-000266,0.157556119002
ACH-000272,0.153939542914
ACH-000273,0.10151781625499999
ACH-000274,0.08565512963130001
ACH-000277,0.0783591803554
ACH-000278,0.271688429199
ACH-000279,0.10237930735300001
ACH-000280,0.0965041432862
ACH-000281,0.105287608234
ACH-000288,0.144334014869
ACH-000291,0.11242521804099999
ACH-000293,0.313533004697
ACH-000294,-0.0328854665233
ACH-000295,0.06472709140119999
ACH-000296,-0.046964262319800006
ACH-000302,0.178024269066
ACH-000304,0.125530159507
ACH-000307,0.024626656831900004
ACH-000308,0.216893273559
ACH-000310,0.16677179520500002
ACH-000311,0.390825940674
ACH-000312,0.361002313717
ACH-000315,-0.0673504469277
ACH-000316,0.330089162747
ACH-000317,0.26975458967099997
ACH-000318,0.43921060577200005
ACH-000319,0.256861379549
ACH-000320,0.371248712147
ACH-000322,0.344407549295
ACH-000323,0.242310113476
ACH-000324,0.16476253365399998
ACH-000329,0.222486234723
ACH-000330,0.39493567869
ACH-000331,0.31124052049400003
ACH-000332,0.174411583785
ACH-000334,-0.0144881194305
ACH-000335,-0.0878710793994
ACH-000336,-0.08075005952150001
ACH-000337,0.285842026566
ACH-000339,0.13235903279
ACH-000341,0.357780471888
ACH-000348,0.22204791966999995
ACH-000350,0.25553512591899996
ACH-000352,0.254913558314
ACH-000356,0.19155117556499998
ACH-000361,-0.240156131701
ACH-000362,0.12069233381
ACH-000363,0.336553751013
ACH-000364,0.130934308504
ACH-000365,0.146223818127
ACH-000366,0.217263647921
ACH-000368,0.373291521169
ACH-000374,0.132698767486
ACH-000375,0.226946780945
ACH-000376,0.176003956186
ACH-000381,0.22634579811500002
ACH-000383,0.0633446643625
ACH-000387,0.129057365432
ACH-000389,0.347243374005
ACH-000390,0.0174139694321
ACH-000393,0.25451171171500003
ACH-000395,0.322063875497
ACH-000397,0.186186051546
ACH-000401,0.213971316308
ACH-000402,-0.0125538357238
ACH-000403,0.12251678566400001
ACH-000404,0.342795737485
ACH-000406,0.165928233478
ACH-000407,0.0871194153444
ACH-000408,0.36013589970700005
ACH-000410,0.0555445728587
ACH-000411,0.032804204109400006
ACH-000414,0.232791890323
ACH-000415,0.227362532042
ACH-000416,0.138280827666
ACH-000420,-0.11332253079500001
ACH-000421,0.105464373283
ACH-000424,0.194154265441
ACH-000425,0.273467010031
ACH-000426,0.041191398848300004
ACH-000427,-0.10331246482300001
ACH-000433,0.055992661014199994
ACH-000436,0.475439108221
ACH-000444,0.314184462344
ACH-000445,0.144225996651
ACH-000448,0.158613091669
ACH-000450,0.20174227632599998
ACH-000452,0.166633927819
ACH-000454,0.35260081656400005
ACH-000458,0.144435914837
ACH-000459,0.11728235266899999
ACH-000460,0.17647734938700002
ACH-000461,0.134872952527
ACH-000463,0.0498888959775
ACH-000464,0.00331556244901
ACH-000466,0.190239098312
ACH-000467,0.269518404847
ACH-000468,0.114143392565
ACH-000469,0.121325639067
ACH-000470,-0.0970532350028
ACH-000471,0.210143504599
ACH-000472,0.177356945709
ACH-000473,0.295587711583
ACH-000475,0.20788804389499999
ACH-000476,0.224340757013
ACH-000477,0.28576241831599997
ACH-000480,0.0620747288466
ACH-000481,0.11738742979599999
ACH-000483,0.274751448651
ACH-000484,0.14440154385099999
ACH-000485,0.14072294596100002
ACH-000486,0.126920757882
ACH-000487,0.141885842203
ACH-000488,0.14636835629
ACH-000490,0.18931895309500002
ACH-000491,0.021027278917200003
ACH-000495,0.203996281234
ACH-000496,0.23057478027399997
ACH-000499,-0.33315747362500003
ACH-000500,-0.00171958121701
ACH-000502,0.215804660387
ACH-000503,0.165654586932
ACH-000505,0.0708977164141
ACH-000507,0.20994451366
ACH-000510,0.25461113046399997
ACH-000511,0.08393184516280001
ACH-000512,0.387844941314
ACH-000516,0.177164370898
ACH-000517,0.157178833446
ACH-000518,0.290196016534
ACH-000520,0.07983523276039999
ACH-000521,0.37982239634900006
ACH-000522,0.19488827235999998
ACH-000524,0.0861863973963
ACH-000527,0.18878171262200003
ACH-000528,0.190897407665
ACH-000537,0.340414574603
ACH-000541,0.162313212987
ACH-000542,0.184951802161
ACH-000544,0.240929707963
ACH-000545,0.15454369923699998
ACH-000547,0.234127867257
ACH-000548,0.08472257940739998
ACH-000549,0.161657928223
ACH-000550,0.16431444081399998
ACH-000552,0.353667348846
ACH-000556,0.0503799244119
ACH-000557,0.16087632322
ACH-000570,0.0479860548207
ACH-000571,0.0145030350359
ACH-000573,0.150275756739
ACH-000576,0.267235048308
ACH-000580,0.0859669253655
ACH-000584,0.141289482923
ACH-000585,0.192083778477
ACH-000588,0.310728189415
ACH-000589,0.23933570491300002
ACH-000591,0.112991847577
ACH-000593,0.116638449434
ACH-000600,0.351737133155
ACH-000601,0.193029421408
ACH-000604,0.24989538728799998
ACH-000605,0.21752257866500002
ACH-000606,0.0829859259668
ACH-000608,0.16849402871199998
ACH-000614,0.318087550905
ACH-000616,0.191600837833
ACH-000618,0.17578956468499998
ACH-000619,0.106444446249
ACH-000620,0.161416065319
ACH-000621,0.12366952247000002
ACH-000622,0.282821380219
ACH-000623,0.141411355102
ACH-000624,0.0415899702416
ACH-000627,0.105810719099
ACH-000630,0.119103943893
ACH-000632,0.0917876944314
ACH-000633,-0.0762905114256
ACH-000637,0.167252896645
ACH-000638,0.288723450552
ACH-000646,0.138839575256
ACH-000647,-0.015809032860999998
ACH-000648,0.054216027928599995
ACH-000649,0.20367460389699998
ACH-000651,0.237507700823
ACH-000652,0.101041914472
ACH-000653,0.286427223799
ACH-000657,0.17135382720400003
ACH-000658,0.24362906841200002
ACH-000661,0.32369833220600003
ACH-000662,0.47930639829099997
ACH-000663,0.29083053415300003
ACH-000665,0.024518464851599996
ACH-000671,0.08552951797319999
ACH-000673,0.09382888671360001
ACH-000676,0.19585266938499998
ACH-000677,0.350770234362
ACH-000681,0.217161853295
ACH-000682,0.0824570056676
ACH-000683,0.189608672832
ACH-000684,0.153476301695
ACH-000688,-0.0743294440183
ACH-000693,0.130104164567
ACH-000694,0.13666712524
ACH-000695,-0.20513056765299997
ACH-000696,0.17132763072
ACH-000697,0.38041651246299996
ACH-000699,0.129464557311
ACH-000701,0.15353054793600002
ACH-000706,0.233929616449
ACH-000711,0.150491931792
ACH-000713,0.33801635486599996
ACH-000714,0.304663052293
ACH-000718,0.39350447868
ACH-000720,0.122503934742
ACH-000721,0.081000579751
ACH-000724,-0.0588584030761
ACH-000725,0.201222491606
ACH-000732,0.238098682152
ACH-000734,0.102105672754
ACH-000735,0.0143781435711
ACH-000736,0.159200869501
ACH-000738,0.23309231228900001
ACH-000746,0.207228385201
ACH-000747,0.12355497656600001
ACH-000748,0.230072399194
ACH-000753,0.159945294774
ACH-000756,0.29701133205200003
ACH-000757,0.272288283148
ACH-000758,0.212392790318
ACH-000760,0.145732184007
ACH-000763,0.08152790690280001
ACH-000764,0.031141635269299996
ACH-000765,0.0488320426327
ACH-000766,0.185602397282
ACH-000767,0.384717699356
ACH-000768,0.16013230134
ACH-000769,0.0860910619768
ACH-000770,0.14801219761099998
ACH-000771,0.227512886182
ACH-000773,0.06963470931099999
ACH-000776,0.111431900768
ACH-000777,0.23814493809700002
ACH-000778,0.0942877513352
ACH-000781,0.271541246369
ACH-000782,0.40756834340099996
ACH-000783,0.143578412701
ACH-000784,0.25147297839899996
ACH-000785,0.302570067941
ACH-000787,0.257927339425
ACH-000788,0.10246243136399999
ACH-000791,0.11514385023700001
ACH-000792,0.23927487589699997
ACH-000794,0.18906791557500002
ACH-000796,0.06352592825730001
ACH-000799,0.27156303967900003
ACH-000800,0.29037551193000005
ACH-000802,0.246958051186
ACH-000804,0.18275504943100002
ACH-000805,-0.00906998492308
ACH-000809,0.248148588084
ACH-000810,0.321703672667
ACH-000811,0.16835493800999998
ACH-000817,0.073425035571
ACH-000819,0.237098894258
ACH-000820,0.11727495044099999
ACH-000821,0.49571577229900005
ACH-000822,0.0618667557092
ACH-000823,0.07111832639349999
ACH-000824,0.317956202049
ACH-000827,0.211281520634
ACH-000829,0.0955802668869
ACH-000831,0.11321104718599999
ACH-000832,-0.07305326123980001
ACH-000833,0.290657205997
ACH-000834,0.17614072864100003
ACH-000835,0.09055574141650001
ACH-000836,0.0811041107036
ACH-000837,0.162104162187
ACH-000838,-0.04374098929769999
ACH-000839,0.209599348713
ACH-000840,0.0904326450797
ACH-000841,0.151787212428
ACH-000843,0.15341227586
ACH-000846,0.0962804973722
ACH-000847,0.141564690815
ACH-000848,0.11545268119799999
ACH-000849,0.291476950349
ACH-000851,0.178471806217
ACH-000855,0.305503260007
ACH-000856,0.133753319967
ACH-000858,0.11197978168400001
ACH-000859,0.265014568967
ACH-000861,0.0913744546528
ACH-000862,0.13121328814799998
ACH-000865,0.11848579774599999
ACH-000866,0.114680882467
ACH-000867,0.166249961547
ACH-000869,0.226802604677
ACH-000872,0.32388907808
ACH-000873,0.39464286328000003
ACH-000876,0.0263730736093
ACH-000878,0.08955936962889999
ACH-000880,0.257041415778
ACH-000881,0.263263635304
ACH-000882,0.160164698926
ACH-000884,0.140086885384
ACH-000885,0.0905269168327
ACH-000887,0.15598153175
ACH-000888,0.08369347816639999
ACH-000889,0.148794497741
ACH-000890,0.286102448688
ACH-000896,0.15776050195900002
ACH-000898,0.347129460991
ACH-000900,0.29110448681
ACH-000901,0.0219758105046
ACH-000905,0.09923598694180001
ACH-000906,0.21051568100600002
ACH-000907,0.265040009358
ACH-000910,0.110602385831
ACH-000911,0.101023829619
ACH-000912,0.15434835849
ACH-000913,0.160706004518
ACH-000915,0.175748133833
ACH-000916,0.343543917311
ACH-000917,0.274413583835
ACH-000921,0.146760424186
ACH-000924,0.0647938570792
ACH-000926,0.242289315649
ACH-000928,0.211067734606
ACH-000929,0.267810440409
ACH-000932,0.0728382824768
ACH-000935,0.27839520940900003
ACH-000936,0.336167274319
ACH-000937,0.257309967484
ACH-000938,0.120469313038
ACH-000939,0.34029905391500004
ACH-000941,0.275301718588
ACH-000943,0.230656275625
ACH-000946,0.208952892844
ACH-000947,0.15119722649
ACH-000948,0.13107038970899998
ACH-000950,-0.017492323643
ACH-000953,0.157634296203
ACH-000957,0.141801074162
ACH-000958,-0.10028426843900001
ACH-000960,0.07180674022530001
ACH-000963,-0.04328356556480001
ACH-000968,0.141844360711
ACH-000969,0.10660079356
ACH-000973,0.17724475248399998
ACH-000974,0.165069266668
ACH-000975,-0.147174004758
ACH-000976,0.223192901825
ACH-000978,-0.0320013461161
ACH-000980,0.231598757034
ACH-000984,0.223106844062
ACH-000986,0.22856853618700002
ACH-000988,0.300329963068
ACH-000993,0.156507406618
ACH-000994,0.103006552241
ACH-000996,0.276207197217
ACH-001001,0.277749720697
ACH-001020,0.49642006466899996
ACH-001028,0.116614933205
ACH-001031,-0.033021024584400004
ACH-001038,0.22092630310400002
ACH-001048,0.188701595135
ACH-001050,0.07226363133880001
ACH-001053,0.171146219267
ACH-001054,0.129591410228
ACH-001061,0.107839281519
ACH-001067,0.0862684607395
ACH-001075,0.164072747675
ACH-001096,0.22856115702
ACH-001128,-0.239830658404
ACH-001134,0.130367239519
ACH-001151,0.09452484471000001
ACH-001163,0.069639481529
ACH-001164,0.210162231292
ACH-001173,0.07243359142969999
ACH-001183,-0.00867185534001
ACH-001184,0.19634719897300001
ACH-001190,0.305139837168
ACH-001192,0.0465353213374
ACH-001193,0.167632165105
ACH-001196,-0.136365591448
ACH-001197,0.130260393884
ACH-001205,0.22796747174899998
ACH-001211,0.277636985635
ACH-001212,0.254916523814
ACH-001228,0.28704710943000006
ACH-001232,0.0903101051104
ACH-001239,0.12104170888
ACH-001274,0.130486738339
ACH-001275,0.30465526872
ACH-001277,0.317359652496
ACH-001278,0.09252307857010002
ACH-001280,0.149890300865
ACH-001283,0.345468407895
ACH-001289,0.14422304435699998
ACH-001295,0.113768179494
ACH-001300,0.021201381601499997
ACH-001301,0.0345243638048
ACH-001302,0.39678949790299994
ACH-001303,-0.00892209656117
ACH-001306,0.27661088964
ACH-001318,0.207119999368
ACH-001322,0.08777631780379999
ACH-001328,0.024587637042099996
ACH-001332,0.23542255399700002
ACH-001333,0.005136913640779999
ACH-001336,0.161560604666
ACH-001340,0.246077177456
ACH-001346,0.10653207305
ACH-001353,0.172222714948
ACH-001354,0.473477093441
ACH-001367,-0.046219894550700004
ACH-001368,0.103893072142
ACH-001374,0.0101967755847
ACH-001375,0.137443961789
ACH-001377,0.0477337202675
ACH-001380,0.170396581903
ACH-001391,0.522182251179
ACH-001407,0.250357444088
ACH-001408,0.133445074369
ACH-001413,0.166560386437
ACH-001430,0.09674911628319999
ACH-001431,0.21049239301699998
ACH-001450,0.24655996748000003
ACH-001496,0.155777339138
ACH-001500,-0.0369186230943
ACH-001521,0.033004680521900004
ACH-001523,0.046639181710400004
ACH-001532,0.109271312796
ACH-001536,0.15794711852600002
ACH-001550,0.0794169442727
ACH-001552,0.275208153611
ACH-001554,0.140852148499
ACH-001645,0.196287523754
ACH-001654,0.127598455536
ACH-001715,0.238371781401
ACH-001735,0.172928978019
ACH-001736,0.17757811607
ACH-001737,0.386628464828
ACH-001740,0.238404180788
ACH-001745,0.11375881046599999
ACH-001750,0.311880947759
ACH-001765,0.200609823367
ACH-001956,0.12578279839099998
ACH-001957,0.0673207353976
