,SCP2 (6342)
ACH-000004,-0.0466863776533
ACH-000007,0.138452104068
ACH-000009,-0.16866974383799999
ACH-000011,0.300121274476
ACH-000012,-0.117257389299
ACH-000013,0.0290830972229
ACH-000014,-0.06155092331780001
ACH-000015,-0.020180901218
ACH-000017,0.124761183268
ACH-000018,0.0259407287554
ACH-000019,0.11411216859000001
ACH-000021,-0.156511653819
ACH-000022,0.160781109057
ACH-000025,0.143544235924
ACH-000028,0.179611633305
ACH-000030,-0.0750722062843
ACH-000035,-0.0108906495918
ACH-000036,0.12371058722799999
ACH-000037,-0.0849400009704
ACH-000039,0.160778377043
ACH-000040,0.0145246531097
ACH-000041,0.0749478948862
ACH-000042,0.157962872551
ACH-000045,0.37093446959
ACH-000047,0.063631219654
ACH-000052,0.266378004442
ACH-000053,0.108605779672
ACH-000054,0.13777831967700002
ACH-000055,0.228008233192
ACH-000060,0.06767070935359999
ACH-000067,0.10367792329500002
ACH-000070,0.214104437793
ACH-000075,0.411406686298
ACH-000078,0.18949481755199998
ACH-000082,0.150666095389
ACH-000085,0.09704769613150001
ACH-000086,0.0845839215398
ACH-000087,-0.031001772842799997
ACH-000092,-0.0117875030039
ACH-000095,0.19773770021899997
ACH-000097,0.0976838039947
ACH-000098,0.15173075020500001
ACH-000099,0.0969873858747
ACH-000108,0.0334782201309
ACH-000113,0.181210806609
ACH-000115,0.151939060617
ACH-000116,0.12622574212999998
ACH-000118,-0.107054479695
ACH-000120,0.173168423228
ACH-000123,0.19346675377
ACH-000127,-0.142519157684
ACH-000128,0.09843044635189999
ACH-000132,0.167279687588
ACH-000133,0.10022774762
ACH-000137,0.142523122342
ACH-000138,-0.0753962642016
ACH-000142,0.134689525656
ACH-000143,-0.158930709357
ACH-000146,0.111537244089
ACH-000148,0.27558354665
ACH-000150,-0.007918363256569999
ACH-000152,0.119342463134
ACH-000153,0.0789651419234
ACH-000159,-0.14736813161100001
ACH-000160,0.16796041353500002
ACH-000163,0.228990932089
ACH-000167,0.0989091395912
ACH-000168,0.0221199040423
ACH-000169,0.181227892335
ACH-000178,0.16767764618
ACH-000182,-0.0461085127025
ACH-000183,0.143013047197
ACH-000188,0.160963379967
ACH-000189,0.14732283852199998
ACH-000190,0.03491184850469999
ACH-000198,0.0843424531713
ACH-000204,0.114284032123
ACH-000206,0.18337961448399998
ACH-000207,0.201030346483
ACH-000211,0.259073421011
ACH-000215,0.057224356689800006
ACH-000221,0.0933420437152
ACH-000222,0.124654752949
ACH-000223,0.061331937491100004
ACH-000226,0.213928249671
ACH-000227,0.129910847814
ACH-000228,0.21266009402
ACH-000231,0.08489980549519999
ACH-000232,0.147210719156
ACH-000233,0.148141594629
ACH-000234,-0.0499866017084
ACH-000235,-0.00954204985757
ACH-000237,0.17824337627700002
ACH-000238,0.0282552851911
ACH-000243,0.09002901754119999
ACH-000244,0.0628804331984
ACH-000246,0.061836447318799996
ACH-000248,0.13964945937
ACH-000250,-0.468891690114
ACH-000251,-0.024044215879199998
ACH-000253,0.118544555145
ACH-000255,0.154947763579
ACH-000256,0.1643576688
ACH-000257,0.054075929726400004
ACH-000258,0.31235369570300003
ACH-000259,0.161603639336
ACH-000260,0.10849685722
ACH-000261,0.150956227129
ACH-000262,0.0281449961022
ACH-000263,-0.162161872471
ACH-000264,0.0129381435473
ACH-000265,0.10116831491
ACH-000266,0.13632962496200002
ACH-000272,-0.021831979995900003
ACH-000273,0.12561023362600002
ACH-000274,0.139996810745
ACH-000277,0.24292614061
ACH-000278,0.149071635189
ACH-000279,-0.0330847531548
ACH-000280,0.0743654652575
ACH-000281,0.392360707032
ACH-000288,0.229091875382
ACH-000291,0.203257196644
ACH-000293,0.00318290978824
ACH-000294,-0.011658267987299999
ACH-000295,0.20149360025600002
ACH-000296,0.06525854196980001
ACH-000302,0.044048356307800005
ACH-000304,0.273893203456
ACH-000307,-0.0745270169155
ACH-000308,0.214605586179
ACH-000310,0.147491398994
ACH-000311,0.211663648805
ACH-000312,0.10684348400499999
ACH-000315,0.27731493100000004
ACH-000316,0.045195598957000004
ACH-000317,-0.11510779125
ACH-000318,-0.032419237604400006
ACH-000319,0.0225438167067
ACH-000320,0.163855779366
ACH-000322,0.07489816977199999
ACH-000323,0.309018722915
ACH-000324,-0.27015974834
ACH-000329,0.17945858853
ACH-000330,0.08741152857730002
ACH-000331,0.10608264632600001
ACH-000332,0.08403442869830001
ACH-000334,0.00182472039827
ACH-000335,-0.07930267740710001
ACH-000336,0.0278831866075
ACH-000337,0.0901355876356
ACH-000339,0.174095111174
ACH-000341,0.317903646925
ACH-000348,0.161555400909
ACH-000350,0.259737185119
ACH-000352,0.161951379959
ACH-000356,0.045339312735400004
ACH-000361,0.153199185841
ACH-000362,0.107802696973
ACH-000363,0.15062341997099998
ACH-000364,-0.11501375064300001
ACH-000365,0.19047356090599998
ACH-000366,0.0896161321858
ACH-000368,0.43402500092600005
ACH-000374,0.0516945001992
ACH-000375,0.070095506835
ACH-000376,0.10534303649700001
ACH-000381,0.186928979403
ACH-000383,0.014742493271600002
ACH-000387,-0.0723117973105
ACH-000389,0.046080018029
ACH-000390,0.11979948756799999
ACH-000393,0.09202324347799999
ACH-000395,-0.037903226546
ACH-000397,0.0838359826623
ACH-000401,0.116971407925
ACH-000402,-0.10802854191500001
ACH-000403,0.16903293256700003
ACH-000404,0.178665622797
ACH-000406,0.136257269091
ACH-000407,0.10975081486199999
ACH-000408,0.193816416829
ACH-000410,0.0367706625731
ACH-000411,0.016634382299799997
ACH-000414,0.150532486025
ACH-000415,0.0879156126544
ACH-000416,0.0969202070923
ACH-000420,-0.021373376803599995
ACH-000421,0.186418123874
ACH-000424,-0.0277197096814
ACH-000425,0.0878130017885
ACH-000426,-0.0962292185503
ACH-000427,-0.0335492558189
ACH-000433,0.0856979603878
ACH-000436,0.126366790676
ACH-000444,0.136005862999
ACH-000445,-0.0230225083594
ACH-000448,0.10623599072699999
ACH-000450,0.237619679646
ACH-000452,0.216869224474
ACH-000454,-0.000525528425125
ACH-000458,-0.0225509583645
ACH-000459,0.0518885441301
ACH-000460,0.185856376573
ACH-000461,0.131840664438
ACH-000463,0.206922629338
ACH-000464,0.241291516234
ACH-000466,0.154263470142
ACH-000467,0.10293770054300001
ACH-000468,0.252327082368
ACH-000469,0.18516204500999997
ACH-000470,0.16675763485300002
ACH-000471,0.204189510328
ACH-000472,0.0282132538869
ACH-000473,0.0951889306226
ACH-000475,0.0902044529631
ACH-000476,0.21252109825399998
ACH-000477,0.207480424561
ACH-000480,-0.00645791484176
ACH-000481,0.038930098095
ACH-000483,0.166320687992
ACH-000484,0.195940582599
ACH-000485,0.09564928674529999
ACH-000486,0.122967192433
ACH-000487,0.12580590822
ACH-000488,0.0468449627008
ACH-000490,0.17033398217700002
ACH-000491,0.0389316771669
ACH-000495,0.08298297743
ACH-000496,-0.0252964791731
ACH-000499,0.128816606143
ACH-000500,0.00153690962773
ACH-000502,0.16375407802
ACH-000503,0.15447426076999998
ACH-000505,0.10591763581800001
ACH-000507,0.0702255043239
ACH-000510,0.034747267768199995
ACH-000511,0.0368429418833
ACH-000512,-0.211539500268
ACH-000516,0.323532883915
ACH-000517,0.18595699923200001
ACH-000518,0.0926584239432
ACH-000520,0.19595748429600002
ACH-000521,0.240780488158
ACH-000522,-0.08266782266560001
ACH-000524,0.16034085258199998
ACH-000527,-0.06660071683999999
ACH-000528,0.151733846359
ACH-000537,0.0653158569711
ACH-000541,-0.0669308510171
ACH-000542,0.0326352513969
ACH-000544,0.23765327684
ACH-000545,0.0218412452734
ACH-000547,-0.14241095881100002
ACH-000548,0.146342300812
ACH-000549,0.146557495157
ACH-000550,0.037422952834900006
ACH-000552,0.09179865181579999
ACH-000556,0.0489582143807
ACH-000557,0.159437075447
ACH-000570,0.0842806516498
ACH-000571,-0.0295832915327
ACH-000573,0.07919214079239999
ACH-000576,0.144702570964
ACH-000580,0.40795576709799997
ACH-000584,0.213834666846
ACH-000585,0.0889442560616
ACH-000588,0.247916060954
ACH-000589,0.0665777726254
ACH-000591,-0.06930860440230001
