,FUT4 (2526)
ACH-000004,-0.184849668664
ACH-000007,-0.219576089278
ACH-000009,0.00840030893817
ACH-000011,-0.170003278807
ACH-000012,0.0372431003533
ACH-000013,-0.18377093980300002
ACH-000014,-0.0891517820112
ACH-000015,-0.00014194397467299998
ACH-000017,-0.08524128542639998
ACH-000018,-0.127300911153
ACH-000019,0.13295695592
ACH-000021,-0.020760595047099997
ACH-000022,-0.056771114472099996
ACH-000025,-0.0590306385926
ACH-000028,-0.200233125673
ACH-000030,0.0364708824199
ACH-000035,-0.0918256303147
ACH-000036,-0.254008714898
ACH-000037,0.00135277733297
ACH-000039,0.0265432939977
ACH-000040,0.031793304317900006
ACH-000041,-0.0885303787996
ACH-000042,0.05844509887180001
ACH-000045,0.0233120002856
ACH-000047,0.053864169081199995
ACH-000052,-0.186003238486
ACH-000053,0.011836177055600002
ACH-000054,-0.152796341981
ACH-000055,-0.117744287589
ACH-000060,-0.06501516768269999
ACH-000067,0.0250750223865
ACH-000070,-0.269275292835
ACH-000075,-0.37427963442400003
ACH-000078,-0.108270766755
ACH-000082,-0.350440491915
ACH-000085,-0.09314044078910001
ACH-000086,-0.126858770285
ACH-000087,-0.16541739787
ACH-000092,-0.147684654523
ACH-000095,-0.319066520247
ACH-000097,-0.17321060548300002
ACH-000098,0.10458824919700001
ACH-000099,-0.0724505329335
ACH-000108,0.157380672483
ACH-000113,-0.0923014094259
ACH-000115,-0.10318073523499999
ACH-000116,-0.41099119334600004
ACH-000118,-0.0296427467477
ACH-000120,-0.08084215653739998
ACH-000123,0.11335951793
ACH-000127,-0.15052139225199998
ACH-000128,-0.085551634089
ACH-000132,-0.295364015745
ACH-000133,-0.20969689736699998
ACH-000137,0.07777715805430001
ACH-000138,-0.133169236188
ACH-000142,-0.29614684149
ACH-000143,-0.0085889782583
ACH-000146,0.0668852666693
ACH-000148,-0.0531587743315
ACH-000150,-0.187882978482
ACH-000152,0.006717520100999999
ACH-000153,-0.05637544524
ACH-000159,-0.101102026865
ACH-000160,-0.038526765121699995
ACH-000163,0.011093108392700002
ACH-000167,-0.326609160969
ACH-000168,0.103997488492
ACH-000169,-0.121548484872
ACH-000178,-0.112948174389
ACH-000182,-0.144488916665
ACH-000183,-0.0780149656073
ACH-000188,-0.172452952896
ACH-000189,-0.36987694094499995
ACH-000190,-0.17351153263
ACH-000198,-0.0796385095214
ACH-000204,-0.302109318989
ACH-000206,-0.17425426142099998
ACH-000207,-0.669857787756
ACH-000211,-0.20802600834399998
ACH-000215,-0.217198199257
ACH-000221,-0.0179004886789
ACH-000222,-0.006787283986609999
ACH-000223,-0.0716235897391
ACH-000226,-0.23447535206999998
ACH-000227,0.22216386303599997
ACH-000228,-0.300936493038
ACH-000231,-0.100380899355
ACH-000232,-0.0727156913576
ACH-000233,0.0614382161224
ACH-000234,-0.234615928376
ACH-000235,0.06820445739059999
ACH-000237,-0.27517527154300003
ACH-000238,-0.117538517869
ACH-000243,0.0411444268805
ACH-000244,-0.09048411708580001
ACH-000246,-0.23975225618299997
ACH-000248,0.05622152916209999
ACH-000250,-0.188953680526
ACH-000251,-0.174286171335
ACH-000253,-0.0476075185332
ACH-000255,-0.194026710453
ACH-000256,-0.24918483678800002
ACH-000257,0.0101565910978
ACH-000258,-0.0981215642828
ACH-000259,-0.028190482741299996
ACH-000260,-0.00578635947688
ACH-000261,-0.08582994395099999
ACH-000262,0.09139856369260001
ACH-000263,-0.07704311957
ACH-000264,-0.107292125113
ACH-000265,-0.138618443975
ACH-000266,-0.09029714338539999
ACH-000272,-0.152535753571
ACH-000273,-0.0785502558572
ACH-000274,-0.28288318543499996
ACH-000277,-0.0363140893724
ACH-000278,-0.434574291951
ACH-000279,-0.05081949627019999
ACH-000280,-0.00380057432608
ACH-000281,0.09342080652519999
ACH-000288,-0.11172451682800001
ACH-000291,-0.117856417395
ACH-000293,-0.260121807684
ACH-000294,-0.178721290717
ACH-000295,-0.0951285745383
ACH-000296,0.056682482874199996
ACH-000302,-0.177283015021
ACH-000304,-0.24139860441799998
ACH-000307,-0.169695309051
ACH-000308,-0.137672295583
ACH-000310,-0.059929391687400003
