,ACBD7 (414149)
ACH-000004,-0.0965876609832
ACH-000007,-0.09034896269260001
ACH-000009,0.12629355171700002
ACH-000011,0.12593490432600002
ACH-000012,0.290087187782
ACH-000013,0.129256108904
ACH-000014,0.072949839954
ACH-000015,0.173038220823
ACH-000017,0.209657137362
ACH-000018,0.131371838257
ACH-000019,0.141718210062
ACH-000021,-0.013654086171799999
ACH-000022,0.159846274221
ACH-000025,0.11623443505799999
ACH-000028,0.250172365763
ACH-000030,0.10007012216
ACH-000035,0.249857096695
ACH-000036,0.0301906116221
ACH-000037,-0.237719400617
ACH-000039,0.29229099920400003
ACH-000040,0.174731299202
ACH-000041,0.202220813948
ACH-000042,0.0848043802651
ACH-000045,0.09129326928480001
ACH-000047,0.106042615156
ACH-000052,0.163110601592
ACH-000053,0.154287085024
ACH-000054,0.0162707638498
ACH-000055,-0.0884947036049
ACH-000060,0.203515932771
ACH-000067,-0.0076454790050500005
ACH-000070,-0.06930426320949999
ACH-000075,0.320099984534
ACH-000078,0.22015623299000003
ACH-000082,0.189289939871
ACH-000085,0.11189279115999999
ACH-000086,0.027083801926700003
ACH-000087,0.16286563273600002
ACH-000092,0.185281197489
ACH-000095,0.165508534644
ACH-000097,0.109596477727
ACH-000098,0.0091385747841
ACH-000099,0.153019804157
ACH-000108,0.22658937395300002
ACH-000113,0.10643251072000001
ACH-000115,0.15098171146199998
ACH-000116,0.0831878367904
ACH-000118,0.0632585500312
ACH-000120,0.08822454385960002
ACH-000123,0.22721516381999998
ACH-000127,0.0324509448922
ACH-000128,0.375707338397
ACH-000132,-0.0190402642163
ACH-000133,0.05535625374869999
ACH-000137,0.00817150459996
ACH-000138,0.09421332172189999
ACH-000142,0.239968263539
ACH-000143,0.0308798322161
ACH-000146,0.058597144929400005
ACH-000148,0.0476987584846
ACH-000150,0.19124324600900003
ACH-000152,0.21810663110800002
ACH-000153,0.56892146254
ACH-000159,0.257317754543
ACH-000160,0.279753141026
ACH-000163,-0.0298562906823
ACH-000167,0.390859367796
ACH-000168,0.054341497399199995
ACH-000169,0.154978226283
