,AUTS2 (26053)
ACH-000330,0.106232711312
ACH-000331,-0.29548394408100004
ACH-000332,-0.17954478600200002
ACH-000334,-0.10620370039100001
ACH-000335,-0.0083254763284
ACH-000336,-0.492453267088
ACH-000337,-0.19197594857099998
ACH-000339,-0.238375564113
ACH-000341,-0.480448361901
ACH-000348,-0.15636752058599998
ACH-000350,-0.171186324766
ACH-000352,-0.026295729359900002
ACH-000356,-0.34616969202200004
ACH-000361,0.12005647868899999
ACH-000362,-0.08658672651110001
ACH-000363,0.038366691769999996
ACH-000364,-0.050618676700200003
ACH-000365,-0.24560629952100002
ACH-000366,-0.21102783907699998
ACH-000368,-0.28206596839299997
ACH-000374,-0.299011795161
ACH-000375,-0.21225126741500003
ACH-000376,-0.280645152324
ACH-000381,-0.191381104491
ACH-000383,-0.267022259168
ACH-000387,-0.15441515570699998
ACH-000389,-0.303795493323
ACH-000390,-0.0894672290645
ACH-000393,-0.253841237352
ACH-000395,-0.283226350086
ACH-000397,-0.17210623037999997
ACH-000401,-0.11630758444
ACH-000402,-0.39436762130900005
ACH-000403,-0.215265804692
ACH-000404,-0.105091051188
ACH-000406,0.00935744555949
ACH-000407,-0.334016452451
ACH-000408,-0.20530946301800002
ACH-000410,-0.0791006139014
ACH-000411,-0.050205394722300005
ACH-000414,-0.0439876856717
ACH-000415,-0.262803513408
ACH-000416,-0.18118407115899998
ACH-000420,-0.22139878613699998
ACH-000421,-0.08236452997289999
ACH-000424,-0.20616203522
ACH-000425,-0.162554572849
ACH-000426,0.0145523118361
ACH-000427,-0.321495984263
ACH-000433,0.252045107414
ACH-000436,-0.052654689415999996
ACH-000444,-0.160295312258
ACH-000445,0.0302422271239
ACH-000448,-0.116982484727
ACH-000450,-0.297990421106
ACH-000452,-0.188349572942
ACH-000454,0.0964137106387
ACH-000458,-0.159332859001
ACH-000459,0.126511059831
ACH-000460,-0.0102981263982
ACH-000461,-0.00347294810234
ACH-000463,-0.189149815687
ACH-000464,-0.444593824524
ACH-000466,-0.317710468887
ACH-000467,-0.27504114930999995
ACH-000468,-0.0006972680372779999
ACH-000469,-0.164782138397
ACH-000470,-0.13255437865
ACH-000471,-0.10592323071399999
ACH-000472,-0.261405721583
ACH-000473,-0.19270583367400002
ACH-000475,-0.11884279302999999
ACH-000476,-0.09907411229139998
ACH-000477,-0.329577366098
ACH-000480,-0.179825791366
ACH-000481,-0.043635249766800006
ACH-000483,0.075999618216
ACH-000484,-0.133049344726
ACH-000485,-0.0589987663729
ACH-000486,-0.148920008268
ACH-000487,-0.11006174919600001
ACH-000488,-0.177973404025
ACH-000490,-0.30086030372
ACH-000491,-0.07415872088310001
ACH-000495,-0.143382851979
ACH-000496,-0.134201858002
ACH-000499,-0.0478359671749
ACH-000500,-0.42523822028999997
ACH-000502,-0.124923561107
ACH-000503,0.395613627051
ACH-000505,-0.19399607515700001
ACH-000507,-0.23810594695999998
ACH-000510,-0.194356842106
ACH-000511,-0.140370466011
ACH-000512,0.04814267890769999
ACH-000516,-0.23092862625
ACH-000517,-0.155123034904
ACH-000518,-0.117494453789
ACH-000520,-0.270042504673
ACH-000521,-0.14070292497700002
ACH-000522,-0.252953716675
ACH-000524,0.08438558590600001
ACH-000527,-0.078944870848
ACH-000528,-0.0922846236511
ACH-000537,-0.21017584745999998
ACH-000541,0.0330974914653
ACH-000542,-0.364453559064
ACH-000544,-0.241755460656
ACH-000545,-0.238124415749
ACH-000547,-0.080272007791
ACH-000548,-0.0461996111982
ACH-000549,-0.236840743343
ACH-000550,-0.32977129635499997
ACH-000552,0.0557422345854
ACH-000556,-0.14423145584799998
ACH-000557,-0.05791493808119999
ACH-000570,-0.12456155798900001
ACH-000571,-0.07641009005800001
ACH-000573,-0.0343454546755
ACH-000576,0.0334845729747
ACH-000580,-0.09211412054069999
ACH-000584,0.0425043422929
ACH-000585,-0.125374315666
ACH-000588,-0.138955697366
ACH-000589,-0.07591616057850001
ACH-000591,0.116576340409
ACH-000593,-0.17920166985599997
ACH-000600,-0.0768431497744
ACH-000601,-0.211776440136
ACH-000604,0.158415107891
ACH-000605,-0.240075141281
ACH-000606,-0.12354055805500001
ACH-000608,-0.25734130663000004
ACH-000614,-0.19362632268599997
ACH-000616,-0.320024932194
ACH-000618,-0.124421936187
ACH-000619,-0.13421813084
ACH-000620,-0.207682581161
ACH-000621,-0.114565045993
ACH-000622,-0.525784900918
ACH-000623,-0.0624022201236
ACH-000624,-0.14050229798699998
ACH-000627,-0.08742634571930001
ACH-000630,-0.08121596238800001
ACH-000632,-0.09438005840250001
ACH-000633,0.039913029375400005
ACH-000637,-0.120465128763
ACH-000638,0.0602113848259
ACH-000646,0.00379011424883
ACH-000647,-0.0839568174983
ACH-000648,-0.17676014535700002
ACH-000649,-0.0256739439011
ACH-000651,-0.237214372153
ACH-000652,-0.323907473258
ACH-000653,-0.103202304663
ACH-000657,-0.10553107476500001
ACH-000658,-0.0554935315505
ACH-000661,-0.037718425406400004
ACH-000662,-0.41153541925
ACH-000663,-0.142067722829
ACH-000665,-0.12399424822699999
ACH-000671,-0.07020279798880001
ACH-000673,-0.048212805597599995
ACH-000676,-0.356560566945
ACH-000677,-0.27739977871800003
ACH-000681,-0.25234566313
ACH-000682,-0.273267766946
ACH-000683,-0.17435059958000002
ACH-000684,-0.0203561198585
ACH-000688,-0.182470507659
ACH-000693,-0.23104612198000002
ACH-000694,-0.15086439262700002
ACH-000695,-0.524772900823
ACH-000696,-0.053463991588699994
ACH-000697,-0.263220618169
ACH-000699,-0.13168534309399998
ACH-000701,-0.12256765435
ACH-000706,-0.138583125804
ACH-000711,-0.264760812673
ACH-000713,-0.198032677417
ACH-000714,0.0363605569753
ACH-000718,-0.021602582872599998
ACH-000720,-0.139969342833
ACH-000721,-0.101313466078
ACH-000724,-0.137136726547
ACH-000725,0.00225165245506
ACH-000732,-0.18979285018199998
ACH-000734,-0.0740460319629
ACH-000735,-0.10682941177500001
ACH-000736,-0.253967761739
ACH-000738,-0.12238295520300001
ACH-000746,-0.11939341136399999
ACH-000747,-0.17261238204100002
ACH-000748,-0.1281784307
ACH-000753,-0.110424111275
ACH-000756,-0.184025954146
ACH-000757,-0.300290604357
ACH-000758,-0.00209048584265
ACH-000760,-0.0716752135967
ACH-000763,-0.129015205952
ACH-000764,-0.070543294433
ACH-000765,-0.19681080817899999
ACH-000766,-0.0762906700899
ACH-000767,-0.0886991916981
ACH-000768,-0.174886164446
ACH-000769,-0.283127931634
ACH-000770,-0.252628130242
ACH-000771,-0.00222080604235
ACH-000773,-0.318257080669
ACH-000776,-0.0335284429341
ACH-000777,0.0310841383806
ACH-000778,-0.0700084585848
ACH-000781,-0.104155020259
ACH-000782,-0.10617366581599999
ACH-000783,-0.08069359190639999
ACH-000784,-0.207334569256
ACH-000785,-0.0262741228659
ACH-000787,-0.0810759605872
ACH-000788,-0.18246776071100002
ACH-000791,-0.230954969115
ACH-000792,-0.155084704587
ACH-000794,-0.0768324209872
ACH-000796,-0.162812165339
ACH-000799,-0.23321667821199998
ACH-000800,-0.046545884571699996
ACH-000802,-0.0012214289586199999
ACH-000804,-0.057397476292900006
ACH-000805,0.0732641402646
ACH-000809,-0.121812120732
ACH-000810,-0.362945651338
ACH-000811,-0.14818580793199998
ACH-000817,-0.122368615215
ACH-000819,-0.241838169992
ACH-000820,0.320777253193
ACH-000821,0.10260788257799999
ACH-000822,-0.21058621110999998
ACH-000823,-0.206588501047
ACH-000824,-0.20319161832600002
ACH-000827,-0.31017024198300003
ACH-000829,-0.0949272143847
ACH-000831,-0.30089436207
ACH-000832,-0.28425816042700003
ACH-000833,0.0402099152922
ACH-000834,-0.00407720801984
ACH-000835,-0.255485185415
ACH-000836,-0.08087487345410001
ACH-000837,-0.121911240715
ACH-000838,0.158172701582
ACH-000839,0.0676331954536
ACH-000840,-0.09831564899810001
ACH-000841,0.059193969968
ACH-000843,-0.0166486475127
ACH-000846,-0.367982990985
ACH-000847,-0.365383362394
ACH-000848,-0.1042380327
ACH-000849,-0.41912639581600003
ACH-000851,-0.09377442810890001
ACH-000855,-0.60381870248
ACH-000856,-0.08417750164619998
ACH-000858,-0.0200593975062
ACH-000859,-0.195719452782
ACH-000861,0.0497469875918
ACH-000862,-0.152927478813
ACH-000865,-0.119944195295
ACH-000866,-0.12259500293400001
ACH-000867,-0.156025630816
ACH-000869,-0.00835456798253
ACH-000872,-0.107971028745
ACH-000873,-0.231954978621
ACH-000876,-0.104547694599
ACH-000878,0.089052594455
ACH-000880,-0.0523486509662
ACH-000881,0.036684128101199996
ACH-000882,-0.11789405599099999
ACH-000884,-0.260280590286
ACH-000885,-0.168189189986
ACH-000887,-0.21546804642200001
ACH-000888,-0.157427902577
ACH-000889,-0.212504032209
ACH-000890,-0.306345154514
ACH-000896,-0.005211937971
ACH-000898,-0.18438444821699998
ACH-000900,0.0501447501406
ACH-000901,-0.0335523041606
ACH-000905,-0.119824823423
ACH-000906,-0.129037233966
ACH-000907,-0.115629454903
ACH-000910,-0.130637793886
ACH-000911,-0.09953027030610001
ACH-000912,-0.19588794345199997
ACH-000913,-0.10050992728199999
ACH-000915,-0.0189120868576
ACH-000916,0.5058583340680001
ACH-000917,-0.14917760557
ACH-000921,-0.0631120475908
ACH-000924,-0.106229960056
ACH-000926,0.055807716423199996
ACH-000928,-0.35843996144900003
ACH-000929,-0.0901080798937
ACH-000932,-0.17935338801399997
ACH-000935,-0.1254242876
ACH-000936,-0.168436551477
ACH-000937,-0.238407061122
ACH-000938,-0.015615865266
ACH-000939,-0.048632121147999995
ACH-000941,-0.13527359931500002
ACH-000943,-0.108413085373
ACH-000946,-0.422893768037
ACH-000947,-0.156132172014
ACH-000948,-0.115209674254
ACH-000950,-0.24755185757800002
ACH-000953,-0.04478152757
ACH-000957,-0.320638880501
ACH-000958,-0.0589700460799
ACH-000960,-0.36079133554
ACH-000963,-0.06975762803439998
ACH-000968,-0.109482403301
ACH-000969,-0.0959208233454
ACH-000973,-0.10976971337500001
ACH-000974,-0.142262858133
ACH-000975,-0.138388409099
ACH-000976,-0.358480326683
ACH-000978,0.119496736514
ACH-000980,-0.168172277755
ACH-000984,-0.298971633493
ACH-000986,-0.0155143668436
ACH-000988,-0.256657175416
ACH-000993,0.081391076617
ACH-000994,-0.0769519025453
ACH-000996,-0.156027661925
ACH-001001,-0.183084300903
ACH-001020,-0.018275940972200002
ACH-001028,-0.0671091493012
ACH-001031,-0.0783430637731
ACH-001038,-0.187116912342
ACH-001048,-0.298548163215
ACH-001050,-0.45892658014399995
ACH-001053,-0.0649802199076
ACH-001054,-0.15247486705399999
ACH-001061,-0.076922175836
ACH-001067,-0.168214690227
ACH-001075,0.021822651856499998
ACH-001096,-0.151161921798
ACH-001128,-0.099974260673
ACH-001134,-0.268403422798
ACH-001151,-0.176091781453
ACH-001163,-0.228344464419
ACH-001164,-0.232873718952
ACH-001173,-0.203450051514
ACH-001183,-0.29234674030900004
ACH-001184,-0.09441949615710002
ACH-001190,-0.22424720127599998
ACH-001192,-0.160535283927
ACH-001193,0.0813451846295
ACH-001196,-0.07124951556480001
ACH-001197,-0.276418949341
ACH-001205,-0.0569597384244
ACH-001211,-0.07806892581899999
ACH-001212,0.004812759442359999
ACH-001228,-0.11076391728599999
ACH-001232,-0.226800512885
ACH-001239,-0.266038158292
ACH-001274,-0.276498204696
ACH-001275,-0.380024978284
ACH-001277,-0.33218459566999997
ACH-001278,0.08211342869800001
ACH-001280,0.0385446754726
ACH-001283,-0.049135201525800004
ACH-001289,-0.549819600737
ACH-001295,-0.338438610854
ACH-001300,-0.384603127097
ACH-001301,-0.056728501305800004
ACH-001302,0.4942943525
ACH-001303,-0.193006807121
ACH-001306,-0.37762175479599996
ACH-001318,-0.0683053047952
ACH-001322,-0.0329355606904
ACH-001328,-0.204452824409
ACH-001332,-0.203604063581
ACH-001333,-0.0657116163023
ACH-001336,-0.210876917947
ACH-001340,-0.22149078480300002
ACH-001346,-0.0990861628484
ACH-001353,-0.13673614004
ACH-001354,-0.331425889408
ACH-001367,-0.132598842962
ACH-001368,-0.10810772876800001
ACH-001374,-0.801015363319
ACH-001375,-0.325049555096
ACH-001377,-0.23130755326699998
ACH-001380,-0.221611921112
ACH-001391,-0.32572806155
ACH-001407,-0.305778232045
ACH-001408,-0.200653076342
ACH-001413,-0.0316703756735
ACH-001430,-0.120112193396
ACH-001431,-0.32993083880699997
ACH-001450,-0.183042507918
ACH-001496,-0.00397079521375
ACH-001500,-0.0587655551289
ACH-001521,-0.230125878438
ACH-001523,-0.151081475045
ACH-001532,-0.27756423753000004
ACH-001536,0.125891100463
ACH-001550,-0.10626656111600001
ACH-001552,-0.329101408724
ACH-001554,-0.345105565269
ACH-001645,-0.148215019692
ACH-001654,-0.07076168537939999
ACH-001715,0.0314693053258
ACH-001735,-0.17944060344700002
ACH-001736,-0.12480026039799999
ACH-001737,-0.232721444104
ACH-001740,0.00116790241701
ACH-001745,0.00499597944851
ACH-001750,-0.223758067468
ACH-001765,-0.306493169432
ACH-001956,-0.160810426244
ACH-001957,-0.22598340452799998
