,FKRP (79147)
ACH-000004,-0.18373337675
ACH-000007,-0.34003836806599996
ACH-000009,-0.27448753550099997
ACH-000011,-0.029553787206200003
ACH-000012,-0.0337045850619
ACH-000013,-0.349581288692
ACH-000014,-0.0159751884458
ACH-000015,-0.00785131487772
ACH-000017,-0.08627731393919999
ACH-000018,0.021543371285
ACH-000019,0.35972439603699996
ACH-000021,0.008121798550550001
ACH-000022,-0.048430690681600004
ACH-000025,0.0964160888835
ACH-000028,0.0387679898659
ACH-000030,-0.25877181277100003
ACH-000035,-0.266161118431
ACH-000036,-0.136379995274
ACH-000037,-0.10091577968599999
ACH-000039,0.0005475473631109999
ACH-000040,-0.014560196629
ACH-000041,-0.24332557226799997
ACH-000042,-0.029991189246700002
ACH-000045,-0.0794548096121
ACH-000047,-0.237232703682
ACH-000052,-0.0248104805711
ACH-000053,-0.39898180100599995
ACH-000054,0.143802528111
ACH-000055,-0.16481735792899999
ACH-000060,-0.161821021146
ACH-000067,-0.16301645496099998
ACH-000070,-0.21974456767499997
ACH-000075,-0.248936345568
ACH-000078,0.126940745742
ACH-000082,-0.08565018368519998
ACH-000085,-0.417290115793
ACH-000086,-0.162658591162
ACH-000087,-0.06953174073710001
ACH-000092,-0.0955869675608
ACH-000095,-0.0326960906903
ACH-000097,-0.20892891199900002
ACH-000098,-0.0411619374543
ACH-000099,-0.164331254702
ACH-000108,-0.21348682181499998
ACH-000113,0.00188544818847
ACH-000115,-0.0785314315982
ACH-000116,-0.11684140300899999
ACH-000118,-0.05875158533480001
ACH-000120,-0.013063118246500001
ACH-000123,0.124351601616
ACH-000127,-0.141062195248
ACH-000128,0.15547383337200002
ACH-000132,0.00783392912546
ACH-000133,0.0103433667906
ACH-000137,-0.31674360416499997
ACH-000138,-0.128508836304
ACH-000142,-0.313496309483
ACH-000143,-0.0229953908264
ACH-000146,-0.034464695526999996
ACH-000148,-0.05146160363530001
ACH-000150,0.028325648684099997
ACH-000152,-0.153396096594
ACH-000153,-0.558949568708
ACH-000159,-0.058965949821899996
ACH-000160,0.03584358664330001
ACH-000163,-0.014331609962299999
ACH-000167,0.438202612344
ACH-000168,-0.18169280870299997
ACH-000169,-0.0796930323081
ACH-000178,-0.239413362896
ACH-000182,-0.06385523821320001
ACH-000183,0.0485231894441
ACH-000188,0.0727098372811
ACH-000189,-0.0165637463845
ACH-000190,-0.16435639509400002
ACH-000198,-0.160158461119
ACH-000204,0.23782716437100002
ACH-000206,-0.0203966154672
ACH-000207,0.297949700951
ACH-000211,-0.149394665837
ACH-000215,0.0009325839792669999
ACH-000221,-0.418079404431
ACH-000222,0.047905319853800005
ACH-000223,-0.119049497232
ACH-000226,-0.347185435545
ACH-000227,0.0232412390239
ACH-000228,0.00489566703902
ACH-000231,-0.0275383590238
ACH-000232,-0.0155449683525
ACH-000233,-0.247308918924
ACH-000234,0.042122197056999995
ACH-000235,-0.08014748899839999
ACH-000237,-0.14173885611300002
ACH-000238,-0.12042328336899999
ACH-000243,-0.012514915607399998
ACH-000244,-0.422373299405
ACH-000246,-0.14426594269200002
ACH-000248,-0.09217018870999999
ACH-000250,-0.0385213550799
ACH-000251,0.0469149450149
ACH-000253,-0.20144059452399998
ACH-000255,-0.154941802768
ACH-000256,-0.0677606124265
ACH-000257,-0.0243279507295
ACH-000258,-0.101837871205
ACH-000259,-0.038191456752
ACH-000260,-0.19145364150199998
ACH-000261,-0.0139526875211
ACH-000262,-0.488189603961
ACH-000263,0.244019300539
ACH-000264,-0.0406706607367
ACH-000265,-0.07867058222510001
ACH-000266,-0.200647701871
ACH-000272,0.074323076041
ACH-000273,-0.20515944953600002
ACH-000274,0.0427271502015
ACH-000277,-0.0196875128736
ACH-000278,-0.21532678718000003
ACH-000279,0.0683888637924
ACH-000280,-0.22581932751400002
ACH-000281,0.167013061768
ACH-000288,0.019239590090299998
ACH-000291,-0.19258471625100002
ACH-000293,-0.343706456211
ACH-000294,-0.620424155841
ACH-000295,0.397880241526
ACH-000296,-0.155571183856
ACH-000302,-0.307326312898
ACH-000304,0.420944900753
ACH-000307,0.10263160347400001
ACH-000308,-0.23077881836300002
ACH-000310,-0.115084888047
ACH-000311,-0.17322943760499998
ACH-000312,-0.0753499903063
ACH-000315,-0.104727196183
ACH-000316,0.282514188319
ACH-000317,0.220608940115
ACH-000318,-0.13281693748600001
ACH-000319,-0.268761728295
ACH-000320,0.188300668052
ACH-000322,-0.38035139990199995
ACH-000323,-0.299895919206
ACH-000324,-0.0267839474447
ACH-000329,-0.139205717087
ACH-000330,-0.147189521121
ACH-000331,0.08933863275960001
ACH-000332,-0.0321462035626
ACH-000334,-0.147202229988
ACH-000335,-0.370958581473
ACH-000336,-0.162109039611
ACH-000337,-0.0966830078218
ACH-000339,-0.241781758796
ACH-000341,-0.47642209515199996
ACH-000348,0.0424672151009
ACH-000350,-0.0849993506288
ACH-000352,-0.12156655062300001
ACH-000356,-0.055286133657400004
ACH-000361,-0.143721041337
ACH-000362,-0.0699470436629
ACH-000363,-0.0476934546412
ACH-000364,-0.0460771500724
ACH-000365,-0.12529563349
ACH-000366,-0.158819311402
ACH-000368,-0.00834153700738
ACH-000374,0.107665016894
ACH-000375,-0.32046795243500004
ACH-000376,-0.12084273954399999
ACH-000381,-0.047509385372
ACH-000383,-0.21217903112199998
ACH-000387,-0.139645321953
ACH-000389,-0.0636617411619
ACH-000390,0.012129302637799998
ACH-000393,-0.0529414925256
ACH-000395,-0.369383541858
ACH-000397,-0.09904694562319999
ACH-000401,-0.0607332604849
ACH-000402,0.030806380484099997
ACH-000403,0.00735803508573
ACH-000404,0.145911286156
ACH-000406,-0.0800255524273
ACH-000407,-0.107300413146
ACH-000408,-0.176216977832
