,WDR5 (11091)
ACH-000004,-1.22611214167
ACH-000007,-1.06680821518
ACH-000009,-1.46083878615
ACH-000011,-1.0912109902399998
ACH-000012,-1.1063789185100001
ACH-000013,-1.5110301322100002
ACH-000014,-1.55610763512
ACH-000015,-1.4556843708000002
ACH-000017,-1.1360664280600001
ACH-000018,-1.15344832203
ACH-000019,-1.25536603611
ACH-000021,-1.16876138176
ACH-000022,-1.34409724266
ACH-000025,-1.13240550375
ACH-000028,-1.1831974777
ACH-000030,-1.3354040008299999
ACH-000035,-1.14614873781
ACH-000036,-1.3566180263
ACH-000037,-0.965217638833
ACH-000039,-1.27918546349
ACH-000040,-1.4429694213799997
ACH-000041,-1.63869289148
ACH-000042,-1.22954848254
ACH-000045,-1.26580465947
ACH-000047,-1.2010873443899999
ACH-000052,-1.21658624146
ACH-000053,-1.02209996567
ACH-000054,-1.3586737614200002
ACH-000055,-1.4369525892200001
ACH-000060,-1.34796103826
ACH-000067,-1.25575900323
ACH-000070,-1.5245858747499998
ACH-000075,-1.15034367928
ACH-000078,-1.38040524687
ACH-000082,-1.239569578
ACH-000085,-1.3357811714499999
ACH-000086,-1.23106972076
ACH-000087,-1.49999494857
ACH-000092,-1.32628723513
ACH-000095,-1.33818018743
ACH-000097,-1.00127563706
ACH-000098,-1.4789375213999998
ACH-000099,-1.2523960225
ACH-000108,-1.2066663845399999
ACH-000113,-1.2066453181899999
ACH-000115,-2.00349296597
ACH-000116,-1.2653695031999999
ACH-000118,-0.927940222007
ACH-000120,-1.16702089948
ACH-000123,-1.1866998814299998
ACH-000127,-1.2302232481
ACH-000128,-1.3793470247
ACH-000132,-1.2042881619299999
ACH-000133,-1.21183073504
ACH-000137,-1.33192561928
ACH-000138,-1.30192085967
ACH-000142,-1.42298844056
ACH-000143,-1.2614895324200002
ACH-000146,-1.06284053646
ACH-000148,-1.4292860083
ACH-000150,-1.3287950154500001
ACH-000152,-1.23240564567
ACH-000153,-1.13054798708
ACH-000159,-1.33498772324
ACH-000160,-0.772488368093
