,PRPS1L1 (221823)
ACH-000004,-0.057201133657200004
ACH-000007,-0.0185749407232
ACH-000009,0.12308456500600001
ACH-000011,-0.383881468595
ACH-000012,-0.05861580409
ACH-000013,-0.108332117411
ACH-000014,-0.14166528567
ACH-000015,0.033147752993799996
ACH-000017,-0.138683374778
ACH-000018,-0.175778280561
ACH-000019,0.159503636078
ACH-000021,0.14570329524700001
ACH-000022,-0.0984706983882
ACH-000025,-0.018268965538400003
ACH-000028,-0.0308116644957
ACH-000030,-0.0383432953628
ACH-000035,-0.0821279539223
ACH-000036,-0.211235799284
ACH-000037,0.00207827055419
ACH-000039,0.192176525646
ACH-000040,-0.09240455408420001
ACH-000041,-0.11451858269099999
ACH-000042,-0.0751705742605
ACH-000045,0.0873687066141
ACH-000047,-0.08167747908049999
ACH-000052,0.335444171465
ACH-000053,0.00873775745919
ACH-000054,0.0666015352273
ACH-000055,-0.117182881702
ACH-000060,-0.0608393809124
ACH-000067,-0.12897307339199998
ACH-000070,0.10662900872400001
ACH-000075,0.052061534350500004
ACH-000078,0.00150284165996
ACH-000082,-0.270815832032
ACH-000085,-0.163554624914
ACH-000086,0.0343495426293
ACH-000087,-0.188260352617
ACH-000092,-0.00294006420216
ACH-000095,-0.046681600215300004
ACH-000097,0.09592020533460001
ACH-000098,-0.122055809263
ACH-000099,-0.08141343831430001
ACH-000108,0.20303580022999998
ACH-000113,-0.252993055188
ACH-000115,0.102518281414
ACH-000116,-0.0687549769995
ACH-000118,0.0567798512084
ACH-000120,0.179621331402
ACH-000123,-0.08107094101439999
ACH-000127,-0.181196405195
ACH-000128,0.021255664975099998
ACH-000132,0.11238137774
ACH-000133,-0.197018159125
ACH-000137,-0.193012072798
ACH-000138,-0.026617482580499997
ACH-000142,-0.0601980316661
ACH-000143,-0.194913096666
ACH-000146,-0.0736045420152
ACH-000148,-0.0526128868431
ACH-000150,-0.17838406022999997
ACH-000152,-0.020375799520900004
ACH-000153,0.15014295234000002
ACH-000159,-0.18352098103300002
ACH-000160,-0.21106553996599997
ACH-000163,-0.0842859986352
ACH-000167,0.0416138685049
ACH-000168,-0.07594117292119999
ACH-000169,-0.15598542315199998
ACH-000178,0.0128481871193
ACH-000182,-0.0413581231359
ACH-000183,0.135926238021
ACH-000188,-0.09735803606799999
ACH-000189,-0.244138259762
ACH-000190,0.293555379743
ACH-000198,0.0066971134349
ACH-000204,0.224241301362
ACH-000206,0.13964071574
ACH-000207,-0.032890806053
ACH-000211,-0.0722333131487
ACH-000215,-0.19881876009399999
ACH-000221,0.053201334566800006
ACH-000222,0.127182402832
ACH-000223,-0.105865616622
ACH-000226,-0.0872497231423
ACH-000227,-0.45870290126900004
ACH-000228,0.0197778760483
ACH-000231,-0.153858757996
ACH-000232,-0.141142826647
ACH-000233,-0.0734417906488
ACH-000234,0.0325964336826
ACH-000235,-0.12655042486600002
ACH-000237,-0.09640264401529999
ACH-000238,0.0528815806975
ACH-000243,0.0399501979251
ACH-000244,-0.58132406381
ACH-000246,-0.108830218205
ACH-000248,-0.277459850557
ACH-000250,-0.16531930231
ACH-000251,0.227565771603
ACH-000253,-0.192961322062
ACH-000255,-0.0752668956631
ACH-000256,-0.17763834215399998
ACH-000257,0.303865697468
ACH-000258,0.160525292682
ACH-000259,-0.209441368857
ACH-000260,0.031438705729799996
ACH-000261,0.0412010733876
ACH-000262,-0.22984474087499998
ACH-000263,-0.328660945368
ACH-000264,-0.157534904247
ACH-000265,0.048939677381999995
ACH-000266,-0.143303776739
ACH-000272,-0.219723316787
ACH-000273,-0.128844569071
ACH-000274,-0.0804613908468
ACH-000277,0.12700146894099998
ACH-000278,-0.145100744747
ACH-000279,-0.129462520677
ACH-000280,-0.036483126003300004
ACH-000281,-0.0146828014688
ACH-000288,-0.020031089966400004
ACH-000291,-0.04967463643759999
ACH-000293,-0.0880784445032
ACH-000294,0.036432961356699996
ACH-000295,-0.263154679168
ACH-000296,0.221120710246
ACH-000302,-0.07562343523369999
ACH-000304,-0.276865690765
ACH-000307,-0.18830868880399998
ACH-000308,-0.079731400218
ACH-000310,-0.0225433553243
ACH-000311,-0.06360556982990001
ACH-000312,-0.0260585181891
ACH-000315,0.225983339003
ACH-000316,0.1158846909
ACH-000317,0.0097010140279
ACH-000318,-0.116642437765
ACH-000319,-0.00579663811583
ACH-000320,0.0844084311352
ACH-000322,-0.0690969153192
ACH-000323,-0.0196245172745
ACH-000324,-0.11626558279100001
ACH-000329,-0.10496662277899999
ACH-000330,-0.023222529658400003
ACH-000331,0.060002404224199994
ACH-000332,-0.0322201664616
ACH-000334,-0.0529520046741
ACH-000335,0.102009444484
ACH-000336,-0.0834468300263
ACH-000337,-0.16176651155400001
ACH-000339,-0.0835351808098
ACH-000341,-0.378406682703
ACH-000348,-0.214175460257
ACH-000350,-0.18438988062
ACH-000352,0.0618751282537
ACH-000356,0.019357206393500002
ACH-000361,0.0516445854103
ACH-000362,-0.07979641384319999
ACH-000363,-0.161394829888
ACH-000364,-0.014613228990799998
ACH-000365,-0.0669323307487
ACH-000366,-0.08777178358830001
ACH-000368,-0.18600692954
ACH-000374,-0.23186545740400002
ACH-000375,-0.0586903167655
ACH-000376,0.00694380913421
ACH-000381,-0.156720642519
ACH-000383,0.042293417207699996
ACH-000387,0.011130857863900001
ACH-000389,-0.284937322527
ACH-000390,-0.0747511866141
ACH-000393,-0.126939918817
ACH-000395,-0.218009497485
ACH-000397,0.0697562583172
ACH-000401,-0.0656811712904
ACH-000402,-0.29662704391100003
ACH-000403,0.013619788251499999
ACH-000404,-0.294595704932
ACH-000406,-0.103074239783
ACH-000407,-0.123866310092
ACH-000408,0.04065250140769999
ACH-000410,-0.11600188534499999
ACH-000411,-0.16973444766100002
ACH-000414,-0.229078739111
ACH-000415,-0.0854288884395
ACH-000416,-0.192751391288
ACH-000420,-0.115162345608
ACH-000421,-0.0171069819867
ACH-000424,-0.34845062025
ACH-000425,-0.0253638711166
ACH-000426,-0.159705806977
ACH-000427,0.0706821417567
ACH-000433,-0.107794484783
ACH-000436,0.012370638537000002
ACH-000444,0.056951336388
ACH-000445,-0.0164335303217
ACH-000448,-0.0853051507849
ACH-000450,-0.139906735785
ACH-000452,-0.057149165866599995
ACH-000454,-0.0962302824105
ACH-000458,-0.168332252722
