,HTT (3064)
ACH-000004,0.18517182388
ACH-000007,-0.0867435734896
ACH-000009,-0.132064842676
ACH-000011,-0.24342816387400001
ACH-000012,-0.0427603276264
ACH-000013,-0.457381038711
ACH-000014,0.00998286740753
ACH-000015,-0.286974767224
ACH-000017,-0.998275425913
ACH-000018,0.0289881691622
ACH-000019,-0.0463290871655
ACH-000021,-0.0617906878035
ACH-000022,0.025359567987799998
ACH-000025,-0.137211920863
ACH-000028,0.138679449423
ACH-000030,0.056880118065099995
ACH-000035,-0.0598347388258
ACH-000036,-0.15287590962300002
ACH-000037,-0.0735387708302
ACH-000039,0.0236812814152
ACH-000040,-0.03772788701330001
ACH-000041,-0.17449693768599997
ACH-000042,-0.13553959957
ACH-000045,-0.22025866543699998
ACH-000047,-0.119650576524
ACH-000052,-0.335275222558
ACH-000053,-0.126385482357
ACH-000054,0.232116996838
ACH-000055,0.168361380189
ACH-000060,0.029749709507400003
ACH-000067,0.434070629758
ACH-000070,-0.350596448389
ACH-000075,0.054692624183099996
ACH-000078,-0.11156782035999999
ACH-000082,0.0308134803923
ACH-000085,-0.209661285508
ACH-000086,-0.08844662053369999
ACH-000087,-0.20695109684500002
ACH-000092,0.0872467561913
ACH-000095,-0.192642810811
ACH-000097,0.224070755178
ACH-000098,0.14350222859300002
ACH-000099,-0.198079992376
ACH-000108,-0.195286887958
ACH-000113,-0.00304026346773
ACH-000115,-0.0212819292225
ACH-000116,-0.12617502797900002
ACH-000118,-0.153005992846
ACH-000120,-0.0804549005594
ACH-000123,-0.137772129409
ACH-000127,-0.10524140625499999
ACH-000128,-0.025895322746599996
ACH-000132,-0.125077271253
ACH-000133,-0.159923835339
ACH-000137,0.0143503655027
ACH-000138,-0.083880462928
ACH-000142,-0.348745072724
ACH-000143,-0.12307997266899999
ACH-000146,-0.169647059769
ACH-000148,-0.229701361721
ACH-000150,-0.31259813265299996
ACH-000152,-0.156117960598
ACH-000153,-0.106685427518
ACH-000159,-0.09376539065960002
ACH-000160,-0.0131392261024
ACH-000163,-0.07070857889889999
ACH-000167,0.0408803599588
ACH-000168,-0.09353758136160001
ACH-000169,-0.34331713391900004
ACH-000178,-0.0751094857435
ACH-000182,-0.0039323679929
ACH-000183,-0.372393597195
ACH-000188,-0.43067679635300005
ACH-000189,-0.149718779212
ACH-000190,-0.054810748271699995
ACH-000198,-0.151385230122
ACH-000204,-0.20009149013799998
ACH-000206,0.040280045166
ACH-000207,-0.15260448460999998
ACH-000211,0.055644556502300005
ACH-000215,-0.11270200236099999
ACH-000221,-0.0403526421
ACH-000222,-0.538809656953
ACH-000223,0.0552923940097
ACH-000226,-0.505631299563
ACH-000227,-0.20912609175799998
ACH-000228,0.0290676689598
ACH-000231,0.0020271705550099998
ACH-000232,0.11383359316
ACH-000233,-0.225022774166
ACH-000234,-0.279167695885
ACH-000235,-0.37965789148199997
ACH-000237,-0.175965934566
ACH-000238,-0.347839224739
ACH-000243,-0.381530099073
ACH-000244,0.11855399896400001
ACH-000246,-0.420530678754
ACH-000248,-0.257102258398
ACH-000250,-0.13111206157
ACH-000251,-0.17456053517499998
ACH-000253,-0.029731332678400002
ACH-000255,0.0721115901187
ACH-000256,-0.6117152811500001
ACH-000257,0.00212788123479
ACH-000258,0.108102696547
ACH-000259,-0.39747851379199994
ACH-000260,-0.295126304358
ACH-000261,-0.144059594682
ACH-000262,-0.060162377629300004
ACH-000263,-0.230935338593
ACH-000264,-0.106523914166
ACH-000265,0.04807578604880001
ACH-000266,-0.43271415254100004
ACH-000272,-0.424077718548
ACH-000273,-0.0753223522392
ACH-000274,-0.22351468988200002
ACH-000277,-0.323872605892
ACH-000278,-0.28397269414500004
ACH-000279,-0.173507688917
ACH-000280,-0.170926963631
ACH-000281,-0.278361057029
ACH-000288,-0.0241750044827
ACH-000291,0.163792138709
ACH-000293,-0.26743960188099997
ACH-000294,-0.165897874753
ACH-000295,-0.714576564016
ACH-000296,-0.460344847906
ACH-000302,-0.51082374664
ACH-000304,-0.05174228915080001
ACH-000307,-0.431288794534
ACH-000308,-0.17562785799199998
ACH-000310,-0.132194406092
ACH-000311,-0.22399571026299997
ACH-000312,-0.288854038114
ACH-000315,-0.19469023658799997
ACH-000316,0.06312495228659999
ACH-000317,-0.453300174488
ACH-000318,-0.12624867615
ACH-000319,-0.00206384137626
ACH-000320,-0.089449867963
ACH-000322,-0.337181456303
ACH-000323,-0.07883434544430001
ACH-000324,-0.362731287334
ACH-000329,0.10063544438899999
ACH-000330,-0.254674493838
ACH-000331,0.253162928679
ACH-000332,0.145714741319
ACH-000334,0.159523394975
ACH-000335,0.18530577661800002
ACH-000336,-0.141928716836
ACH-000337,-0.38302806689
ACH-000339,-0.0144010750263
ACH-000341,0.009100299381059999
ACH-000348,-0.045198874728300004
ACH-000350,-0.293311183047
ACH-000352,0.0201717880254
ACH-000356,-0.431290782874
ACH-000361,-0.134913725356
ACH-000362,-0.201298732264
ACH-000363,0.040067128881300006
ACH-000364,0.0997538420871
ACH-000365,-0.24261273254500001
ACH-000366,-0.387711246686
ACH-000368,-0.0602755431504
ACH-000374,-0.7104956206640001
ACH-000375,-0.240479238824
ACH-000376,-0.0723715887779
ACH-000381,-0.25837813144
ACH-000383,-0.426352199404
ACH-000387,-0.141471411745
ACH-000389,-0.0091336809101
ACH-000390,-0.271894670111
ACH-000393,-0.11290211771299999
ACH-000395,-0.178876616676
ACH-000397,-0.485172839944
ACH-000401,-0.160791913016
ACH-000402,-0.04778727671540001
ACH-000403,-0.708700131603
ACH-000404,-0.612213515812
ACH-000406,0.0623557892851
ACH-000407,-0.04895894269119999
ACH-000408,-0.200092869507
ACH-000410,-0.049098474975300004
ACH-000411,-0.412346293446
ACH-000414,-0.0950036645077
ACH-000415,-0.689977229312
ACH-000416,0.10702625887
ACH-000420,-0.34867095622
ACH-000421,-0.522810883877
ACH-000424,0.0916178706387
ACH-000425,-0.0645292900623
ACH-000426,0.0099984012341
ACH-000427,-0.24740947090100002
ACH-000433,-0.126600893684
ACH-000436,0.127708582081
ACH-000444,-0.520749203425
ACH-000445,0.0708487364557
ACH-000448,-0.284502377752
ACH-000450,-0.053829659966599996
ACH-000452,-0.20921475065200001
ACH-000454,0.168419868255
ACH-000458,-0.143642436826
ACH-000459,-0.279689777619
ACH-000460,-0.558341570968
ACH-000461,-0.197141581327
ACH-000463,-0.256199923215
ACH-000464,-0.19597757210099997
ACH-000466,-0.60539357192
ACH-000467,0.153328682985
ACH-000468,-0.301862629102
ACH-000469,-0.0122162816105
ACH-000470,-0.46118368286300004
ACH-000471,0.07740394474380001
ACH-000472,-0.188570006228
ACH-000473,-0.415639989614
ACH-000475,-0.156283042084
ACH-000476,-0.28290639830200004
ACH-000477,0.0357125595859
ACH-000480,0.0953447518443
ACH-000481,-0.103130907871
ACH-000483,-0.0514099563481
ACH-000484,0.172410277243
ACH-000485,-0.331776387962
ACH-000486,-0.053025818247600005
ACH-000487,-0.040191806184800005
ACH-000488,0.0047864123758199996
ACH-000490,-0.0808806153928
ACH-000491,-0.23707127658000005
ACH-000495,-0.269171956719
ACH-000496,-0.301233374554
ACH-000499,0.0525049501971
ACH-000500,-0.282440535741
ACH-000502,-0.414549266408
ACH-000503,0.0948368341588
ACH-000505,-0.409706637486
ACH-000507,-0.262242167947
ACH-000510,-0.0479754539765
ACH-000511,-0.122808084365
ACH-000512,-0.0609425530465
ACH-000516,-0.0158010751179
ACH-000517,-0.246702392636
ACH-000518,-0.241576554698
ACH-000520,0.0765275661889
ACH-000521,-0.100005235145
ACH-000522,0.0288234137482
ACH-000524,-0.111851952831
ACH-000527,-0.597173184603
ACH-000528,-0.315807613887
ACH-000537,-0.525126473139
ACH-000541,-0.125528500095
ACH-000542,0.0831768004722
ACH-000544,-0.216881635652
ACH-000545,-0.17273729149599998
ACH-000547,0.17037906102400002
ACH-000548,-0.389431137458
ACH-000549,-0.278925440459
ACH-000550,0.09138861114499999
ACH-000552,-0.33368933994399996
ACH-000556,0.0187268684875
ACH-000557,-0.70661210874
ACH-000570,0.0935660888277
ACH-000571,0.153815020988
ACH-000573,-0.295658486384
ACH-000576,-0.09422813249579999
ACH-000580,-0.227556339758
ACH-000584,-0.283249851036
ACH-000585,-0.575712474028
ACH-000588,-0.157255727119
ACH-000589,-0.0350307696716
ACH-000591,0.118141160505
ACH-000593,-0.15515901979399999
ACH-000600,-0.0404445672143
ACH-000601,-0.159260572237
ACH-000604,-0.148107347714
ACH-000605,-0.0255117536315
ACH-000606,-0.237162562208
ACH-000608,-0.0710618875902
ACH-000614,-0.36266636771300004
ACH-000616,-0.0382248715688
ACH-000618,-0.0668193567064
ACH-000619,-0.630628609293
ACH-000620,-0.476288008882
ACH-000621,-0.16117937079199998
ACH-000622,-0.052722868222199994
ACH-000623,0.0537857848201
ACH-000624,0.12673236212300001
ACH-000627,-0.204830828956
ACH-000630,-0.6539983903459999
ACH-000632,0.0659460689994
ACH-000633,-0.0900813882815
ACH-000637,-0.223966769031
ACH-000638,-0.0245877069373
ACH-000646,-0.7937726784450001
ACH-000647,-0.17381527066799998
ACH-000648,-0.43825910196199996
ACH-000649,-0.198839737128
ACH-000651,-0.176721110703
ACH-000652,0.049832943535299996
ACH-000653,0.14530617382400002
ACH-000657,-0.23218500032900002
ACH-000658,-0.323114346661
ACH-000661,-0.274504360068
ACH-000662,0.0275407835757
ACH-000663,0.119136207738
ACH-000665,-0.0278483734694
ACH-000671,-0.324443132431
ACH-000673,-0.04969852934190001
ACH-000676,-0.0813737323013
ACH-000677,0.17107207944800001
ACH-000681,-0.14222642205299998
ACH-000682,-0.230761325993
ACH-000683,-0.389014043671
ACH-000684,-0.286615675192
ACH-000688,0.178853026424
ACH-000693,-0.0724731137041
ACH-000694,-0.139143626834
ACH-000695,0.151613447535
ACH-000696,-0.222472158241
ACH-000697,-0.346610164673
ACH-000699,-0.16870165406800003
ACH-000701,0.188405998884
ACH-000706,-0.167548206626
ACH-000711,0.0663643350388
ACH-000713,-0.09513002693289999
ACH-000714,-0.159467921601
ACH-000718,-0.148530814913
ACH-000720,-0.126873177448
ACH-000721,-0.101891499872
ACH-000724,-0.20585207037
ACH-000725,0.0220094923363
ACH-000732,-0.230075204954
ACH-000734,-0.106962725481
ACH-000735,-0.021015905644
ACH-000736,0.134127373108
ACH-000738,0.0737381596302
ACH-000746,0.058092499632299996
ACH-000747,-0.311532951618
ACH-000748,-0.09164438108470001
ACH-000753,-0.502842462323
ACH-000756,0.0838518364618
ACH-000757,-0.183454632383
ACH-000758,0.08991961755899999
ACH-000760,0.0567499654402
ACH-000763,0.0010666723364600001
ACH-000764,-0.11533787555299999
ACH-000765,-0.201566232281
ACH-000766,-0.35514647566
ACH-000767,-0.138995347105
ACH-000768,-0.458878901682
ACH-000769,-0.276022680734
ACH-000770,-0.0175990317082
ACH-000771,-0.290512176231
ACH-000773,-0.101023650962
ACH-000776,-0.0328693523237
ACH-000777,-0.466347310871
ACH-000778,-0.07882044689210001
ACH-000781,-0.0530743325241
ACH-000782,-0.46946722281400005
ACH-000783,-0.15101329463500002
ACH-000784,-0.51153991787
ACH-000785,-0.293851360194
ACH-000787,-0.24784627421900002
ACH-000788,-0.125939096509
ACH-000791,-0.12185774719100001
ACH-000792,-0.19626621031
ACH-000794,-0.568471302413
ACH-000796,-0.7462291578679999
ACH-000799,0.0423061726179
ACH-000800,0.00687356580251
ACH-000802,-0.115735707915
ACH-000804,-0.07704730179370001
ACH-000805,-0.43773309032200003
ACH-000809,-0.201519763705
ACH-000810,0.0337243355834
ACH-000811,-0.14201255302899998
ACH-000817,-0.220759783487
ACH-000819,0.191818802586
ACH-000820,-0.43435129882299994
ACH-000821,-0.194765233804
ACH-000822,-0.0508325819152
ACH-000823,-0.568974046366
ACH-000824,-0.254704881468
ACH-000827,-0.0739253419663
ACH-000829,-0.546087039458
ACH-000831,-0.037514333040499996
ACH-000832,-0.184145435231
ACH-000833,-0.0242782470152
ACH-000834,-0.22271921552299997
ACH-000835,0.0212656808594
ACH-000836,-0.37192952881700003
ACH-000837,-0.138702715932
ACH-000838,0.100041498871
ACH-000839,-0.457073665133
ACH-000840,0.11231742107
ACH-000841,-0.67096348307
ACH-000843,0.0226932852886
ACH-000846,0.0587046826361
ACH-000847,-0.158540796001
ACH-000848,0.062170984916199996
ACH-000849,-0.152580614332
ACH-000851,0.23000552224800003
ACH-000855,0.0237615899241
ACH-000856,-0.530635174313
ACH-000858,-0.474634223864
ACH-000859,0.20538919222600002
ACH-000861,0.08283870099639999
ACH-000862,-0.15718934437100002
ACH-000865,-0.0645273457691
ACH-000866,0.058264362317399995
ACH-000867,-0.07010312423989999
ACH-000869,-0.29637094387699997
ACH-000872,0.206866221294
ACH-000873,-0.42197068664000004
ACH-000876,0.00571926982996
ACH-000878,0.154428517548
ACH-000880,-0.175096138706
ACH-000881,-0.151134399521
ACH-000882,-0.0481159226947
ACH-000884,0.273241989546
ACH-000885,-0.319131355981
ACH-000887,-0.412351450446
ACH-000888,0.07001210640569999
ACH-000889,0.0744215474413
ACH-000890,-0.0383513122046
ACH-000896,-0.41415220254699997
ACH-000898,-0.0979462100899
ACH-000900,0.009962964777129999
ACH-000901,0.00828903619249
ACH-000905,-0.0346499983287
ACH-000906,-0.255733469913
ACH-000907,-0.148147083598
ACH-000910,-0.0840830358526
ACH-000911,-0.293573040485
ACH-000912,0.07678548012839999
ACH-000913,0.0634913709996
ACH-000915,-0.029587071927099997
ACH-000916,3.95921983483e-05
ACH-000917,-0.605433710596
ACH-000921,0.0148389643373
ACH-000924,-0.0647447618061
ACH-000926,-0.346474363174
ACH-000928,-0.244269491301
ACH-000929,-0.252802481037
ACH-000932,-0.0798401082288
ACH-000935,-0.07584747867910001
ACH-000936,-0.317352141483
ACH-000937,-0.0588678791648
ACH-000938,-0.0076853636601999994
ACH-000939,-0.036131144411300005
ACH-000941,-0.0938790490483
ACH-000943,-0.38154680018799997
ACH-000946,0.028765606631900004
ACH-000947,-0.566221577906
ACH-000948,0.04825788393540001
ACH-000950,-0.295577022526
ACH-000953,0.030047339909099996
ACH-000957,0.0687852281408
ACH-000958,-0.244732801568
ACH-000960,0.00588071858808
ACH-000963,0.0690554125279
ACH-000968,-0.38669982062200003
ACH-000969,0.10158045331700001
ACH-000973,0.0420417668219
ACH-000974,0.014384482514
ACH-000975,-0.053764624254
ACH-000976,-0.610738757825
ACH-000978,-0.185763946419
ACH-000980,0.129289306258
ACH-000984,-0.27603276411999994
ACH-000986,-0.236524970337
ACH-000988,-0.05192695775830001
ACH-000993,-0.23848286539000002
ACH-000994,-0.18009570254299997
ACH-000996,-0.462380006527
ACH-001001,-0.028393678432299996
ACH-001020,-0.11374497423699999
ACH-001028,-0.0250789874449
ACH-001031,-0.23652536115699999
ACH-001038,0.162059298496
ACH-001048,0.0754864418569
ACH-001050,-0.35875313910800005
ACH-001053,-0.43579837902699997
ACH-001054,-0.21220998892499998
ACH-001061,0.0558899191122
ACH-001067,-0.17428469552
ACH-001075,-0.383678371664
ACH-001096,-0.19490334875
ACH-001128,-0.25251539039
ACH-001134,0.164119154016
ACH-001151,-0.198681444278
ACH-001163,-0.15521601622700001
ACH-001164,-0.020879727751
ACH-001173,0.0273011347211
ACH-001183,-0.21271377304400002
ACH-001184,-0.7852560873350001
ACH-001190,-0.47954247151999996
ACH-001192,-0.12430701055400001
ACH-001193,0.0794518131498
ACH-001196,-0.34883106412
ACH-001197,-0.192492525856
ACH-001205,0.15802313492999998
ACH-001211,-0.045125933983699996
ACH-001212,-0.17294013542199999
ACH-001228,0.153960958375
ACH-001232,0.129519852617
ACH-001239,-0.0784267272971
ACH-001274,0.141948349952
ACH-001275,-0.09323817190570001
ACH-001277,-0.150642968189
ACH-001278,-0.0978406767134
ACH-001280,-0.234685494125
ACH-001283,0.0272506316823
ACH-001289,-0.0166158290878
ACH-001295,0.149503361918
