,RBCK1 (10616)
ACH-000004,-0.0039855196489499995
ACH-000007,-0.14294885199000001
ACH-000009,0.131065970784
ACH-000011,0.295552508423
ACH-000012,0.061681996118700004
ACH-000013,0.023063776803099997
ACH-000014,-0.023263045333799998
ACH-000015,0.11479365275999999
ACH-000017,-0.015922985752299997
ACH-000018,-0.09405120717849999
ACH-000019,0.180306107303
ACH-000021,0.249643593551
ACH-000022,0.197632045598
ACH-000025,0.0143731122129
ACH-000028,0.019600680741
ACH-000030,0.0443553128482
ACH-000035,0.0927547686373
ACH-000036,0.311746854257
ACH-000037,0.245678641047
ACH-000039,0.279532388677
ACH-000040,0.146142456999
ACH-000041,0.0891349244772
ACH-000042,-0.0556818566954
ACH-000045,0.186207232861
ACH-000047,0.149656488037
ACH-000052,-0.0467576506434
ACH-000053,-0.0505135910206
ACH-000054,-0.0459521134176
ACH-000055,0.0346968911878
ACH-000060,-0.19509191841499998
ACH-000067,0.11450246693499999
ACH-000070,0.142225822268
ACH-000075,0.189008638594
ACH-000078,0.143188456432
ACH-000082,0.014847061829299998
ACH-000085,0.123019069424
ACH-000086,0.181272586585
ACH-000087,0.068371329231
ACH-000092,0.174283175746
ACH-000095,0.0998085891714
ACH-000097,0.172118649516
ACH-000098,0.191692038876
ACH-000099,0.08692457360269999
ACH-000108,-0.00508775055459
ACH-000113,0.05196463727680001
ACH-000115,0.34372687430200005
ACH-000116,0.0455678333154
ACH-000118,0.071071804097
ACH-000120,-0.117951031954
ACH-000123,-0.056122019568300006
ACH-000127,0.133286365544
ACH-000128,-0.125570130792
ACH-000132,0.28826481401299997
ACH-000133,0.184120961721
ACH-000137,0.0645270254115
ACH-000138,0.155989463194
ACH-000142,0.126370938208
ACH-000143,0.127632294849
ACH-000146,-0.116423951767
ACH-000148,0.058848681375900005
ACH-000150,0.178785386144
ACH-000152,0.172615057634
ACH-000153,0.018881226526799997
ACH-000159,0.154902975689
ACH-000160,0.308151809157
ACH-000163,-0.132402796501
ACH-000167,0.0502303234338
ACH-000168,-0.200812704234
ACH-000169,-0.08045815537119999
ACH-000178,0.162278550143
ACH-000182,0.151034911358
ACH-000183,-0.0445226826814
ACH-000188,0.222349986379
ACH-000189,0.356983938536
ACH-000190,0.0934657212135
ACH-000198,0.11566556091399999
ACH-000204,0.24196969744000002
ACH-000206,0.117378373281
ACH-000207,0.0769310830972
ACH-000211,-0.139145850286
ACH-000215,0.06455460300969999
ACH-000221,0.125004671579
ACH-000222,0.19826585684700002
ACH-000223,0.168075622588
ACH-000226,0.23928541254799998
ACH-000227,-0.152694573421
ACH-000228,0.260622204582
ACH-000231,0.0091924535849
ACH-000232,0.125729462828
ACH-000233,0.164064183784
ACH-000234,0.12822802658399998
ACH-000235,0.129998256436
ACH-000237,0.038995569083599996
ACH-000238,-0.245168287543
ACH-000243,0.0629116426112
ACH-000244,0.20929966976599998
ACH-000246,0.0802764450723
ACH-000248,0.27238310256
ACH-000250,0.0453809175557
ACH-000251,0.196696685364
ACH-000253,-0.05221459469650001
ACH-000255,0.284100712775
ACH-000256,-0.173012494538
ACH-000257,0.10503009169500001
ACH-000258,-0.0352786944314
ACH-000259,0.0665897991978
ACH-000260,0.08702847674650001
ACH-000261,0.0655034156786
ACH-000262,-0.0434729858909
ACH-000263,0.111997976442
ACH-000264,-0.14974387235300002
ACH-000265,0.186940985262
ACH-000266,-0.00132744040301
ACH-000272,0.0654679334629
ACH-000273,0.0861869830665
ACH-000274,0.169000645495
ACH-000277,0.0801669532652
ACH-000278,-0.115649181789
ACH-000279,0.10439893799000001
ACH-000280,0.170502136521
ACH-000281,-0.126549259825
ACH-000288,0.144437226934
ACH-000291,0.0651569590221
ACH-000293,0.24492384384100002
ACH-000294,0.0302369272842
ACH-000295,-0.09181622107989998
ACH-000296,0.191308875456
ACH-000302,-0.0037799594283200004
ACH-000304,0.0416182402684
ACH-000307,0.12141993221899999
ACH-000308,-0.38899322441399997
ACH-000310,0.12921551489299998
ACH-000311,0.0468821569115
ACH-000312,0.203762962604
ACH-000315,0.181102795931
ACH-000316,0.360955228158
ACH-000317,0.107374940166
ACH-000318,0.114346058111
ACH-000319,0.258152544182
ACH-000320,0.20429237163199998
ACH-000322,0.10562130227199999
ACH-000323,0.12482228170999998
ACH-000324,0.09532800182050001
ACH-000329,0.012728744452
ACH-000330,0.140023843289
ACH-000331,0.155871966203
ACH-000332,-0.049544021564
ACH-000334,-0.079668734705
ACH-000335,0.234358785861
ACH-000336,-0.38622731633900004
ACH-000337,0.180784949876
ACH-000339,0.08531832803369999
ACH-000341,-0.0051108215920299994
ACH-000348,0.0769772619558
ACH-000350,0.105079817459
ACH-000352,-0.136327659179
ACH-000356,0.193678112709
ACH-000361,0.409344346387
ACH-000362,0.123874674551
ACH-000363,0.16834887063099999
ACH-000364,0.271251789195
ACH-000365,-0.116959317875
ACH-000366,0.137003787141
ACH-000368,0.150531683147
ACH-000374,0.153983488092
ACH-000375,-0.021542379918400002
ACH-000376,0.10661227679199999
ACH-000381,0.0197401606906
ACH-000383,0.0933045801571
ACH-000387,0.0543351596521
ACH-000389,-0.015116238072799998
ACH-000390,0.129756017865
ACH-000393,-0.0337140654201
ACH-000395,0.20455152189599998
ACH-000397,-0.06975614851169999
ACH-000401,-0.12123288652799999
ACH-000402,-0.11418909952299999
ACH-000403,0.0517240294249
ACH-000404,0.108207330928
ACH-000406,0.168078640218
ACH-000407,0.110015990295
ACH-000408,0.149696362877
ACH-000410,0.0016251447455799999
ACH-000411,0.10335905747199998
ACH-000414,0.0763715748768
ACH-000415,0.06924382041629999
ACH-000416,0.100022089901
ACH-000420,-0.209035719123
ACH-000421,0.0117819354775
ACH-000424,-0.00740815522092
ACH-000425,0.22102269826200002
ACH-000426,0.23452786470800002
ACH-000427,0.167961219992
ACH-000433,0.167681334124
ACH-000436,-0.0366131219141
ACH-000444,0.10064739863500001
ACH-000445,0.115916134575
ACH-000448,0.0890447430282
ACH-000450,-0.322513701343
ACH-000452,-0.010640065080500001
ACH-000454,-0.02375439276
ACH-000458,-0.013787736013
ACH-000459,-0.09958399508719999
ACH-000460,-0.0192718461698
ACH-000461,0.184345168134
ACH-000463,-0.104875602016
ACH-000464,0.34483554890900003
ACH-000466,0.011757750842500001
ACH-000467,0.168905050815
ACH-000468,0.0402352343062
ACH-000469,-0.0560691142199
ACH-000470,-0.00042609260479900004
ACH-000471,0.0708292438458
ACH-000472,2.33546000288e-05
ACH-000473,-0.17366470353
ACH-000475,0.0689835191362
ACH-000476,-0.277738203616
ACH-000477,-0.21001604352400002
ACH-000480,0.163061067847
ACH-000481,-0.0749296536443
ACH-000483,-0.0747426518292
ACH-000484,-0.316273422821
ACH-000485,0.017211662409900002
ACH-000486,-0.062021482650899996
ACH-000487,0.0802071878152
ACH-000488,-0.008171191427979998
ACH-000490,0.167774130992
ACH-000491,-0.0530005476203
ACH-000495,0.0391852268847
ACH-000496,0.0877804038617
ACH-000499,-0.21942765041499998
ACH-000500,-0.291798787397
ACH-000502,0.232046860022
ACH-000503,0.0085690716072
ACH-000505,-0.149447201362
ACH-000507,-0.0997692773953
ACH-000510,0.21243655064199998
ACH-000511,0.0651943629699
ACH-000512,-0.13824599185
ACH-000516,-0.0048327696978199995
ACH-000517,0.000626565964749
ACH-000518,-0.052261125377
ACH-000520,-0.0173910323941
ACH-000521,-0.0531600706817
ACH-000522,0.16228257330499998
ACH-000524,0.054606225380600004
ACH-000527,0.028370069975999997
ACH-000528,0.07648319574189999
ACH-000537,0.241829657773
ACH-000541,0.22932773030900003
ACH-000542,0.0734743216139
ACH-000544,-0.0263723758581
ACH-000545,0.014793299721299998
ACH-000547,0.0257191664541
ACH-000548,0.190243007331
ACH-000549,0.151760973281
ACH-000550,-0.0302396622271
ACH-000552,0.219854583079
ACH-000556,0.0371957872588
ACH-000557,-0.308092413607
ACH-000570,-0.138475056614
ACH-000571,-0.049900092522800005
ACH-000573,0.0400090399392
ACH-000576,0.0396585194333
ACH-000580,-0.262446027642
ACH-000584,-0.118599145458
ACH-000585,0.157166293619
ACH-000588,0.33842392807099997
ACH-000589,0.0594272085512
ACH-000591,-0.204209323822
ACH-000593,0.16232842652
ACH-000600,0.0925988872915
ACH-000601,0.061279238160499995
ACH-000604,0.119238486576
ACH-000605,-0.00876394816925
ACH-000606,0.022166769122
ACH-000608,0.22428286850499998
ACH-000614,-0.09492421147569999
ACH-000616,0.041745908439300004
