,CCAR2 (57805)
ACH-000004,-0.161075088457
ACH-000007,-0.10013239730699999
ACH-000009,-0.0616399078716
ACH-000011,0.161136542272
ACH-000012,-0.20898824320599999
ACH-000013,0.023908736697400002
ACH-000014,0.0404533362954
ACH-000015,-0.06841061627690001
ACH-000017,0.0329790658522
ACH-000018,0.10333544608100001
ACH-000019,0.09953489271230001
ACH-000021,-0.160006875631
ACH-000022,0.0112415193402
ACH-000025,0.109961605935
ACH-000028,0.00131910355033
ACH-000030,0.0829420904323
ACH-000035,-0.164527811937
ACH-000036,-0.108132751221
ACH-000037,0.120165471115
ACH-000039,-0.225918629663
ACH-000040,0.020027846319799997
ACH-000041,-0.152687777991
ACH-000042,-0.20597041457600002
ACH-000045,0.159352383158
ACH-000047,-0.147174767012
ACH-000052,-0.15954100464600002
ACH-000053,-0.0020569370083399997
ACH-000054,0.015716560026499998
ACH-000055,-0.28905743372
ACH-000060,0.0620422904402
ACH-000067,0.20370015597899999
ACH-000070,-0.195887886526
ACH-000075,-0.0705129528734
ACH-000078,-0.192643303231
ACH-000082,-0.0222463862657
ACH-000085,0.255784425854
ACH-000086,0.0826815500266
ACH-000087,-0.102245458391
ACH-000092,-0.162859327041
ACH-000095,-0.051740906178800006
ACH-000097,-0.170501319457
ACH-000098,0.015260817223100001
ACH-000099,-0.338102348245
ACH-000108,-0.0357518036853
ACH-000113,-0.135538013374
ACH-000115,0.121787022325
ACH-000116,-0.0518583849323
ACH-000118,-0.164326136708
ACH-000120,-0.292928567496
ACH-000123,0.010288306859200002
ACH-000127,-0.0332358886022
ACH-000128,-0.34209240315300005
ACH-000132,-0.165166651065
ACH-000133,-0.20122546949700001
ACH-000137,-0.0245315536133
ACH-000138,-0.021059316007
ACH-000142,-0.0539371058598
ACH-000143,-0.100363405522
ACH-000146,-0.048408577044400006
ACH-000148,0.0506843508692
ACH-000150,-0.291831278112
ACH-000152,-0.0830606289513
ACH-000153,-0.0884741305064
ACH-000159,0.048628969188099995
ACH-000160,0.560506980002
ACH-000163,-0.060019254751000006
ACH-000167,0.713986328028
ACH-000168,-0.249001050216
ACH-000169,-0.0120801262263
ACH-000178,-0.160617788765
ACH-000182,-0.14853027812
ACH-000183,-0.253030882553
