,SCD (6319)
ACH-000244,-0.483581058584
ACH-000246,-0.241711392864
ACH-000248,-0.8122197947859999
ACH-000250,-1.21730121498
ACH-000251,-0.7944353016150001
ACH-000253,-1.0873098590799999
ACH-000255,-0.547727760325
ACH-000256,-0.360948866437
ACH-000257,-0.637366198544
ACH-000258,-1.51621371005
ACH-000259,-0.07377181230089999
ACH-000260,-0.199511656327
ACH-000261,-0.268443843636
ACH-000262,-1.50668966215
ACH-000263,-0.7170200306260001
ACH-000264,-0.233660812148
ACH-000265,-1.0
ACH-000266,-0.703723007596
ACH-000272,-0.9181720391150001
ACH-000273,-0.8176078380769999
ACH-000274,-0.383261844215
ACH-000277,-0.693555249032
ACH-000278,-0.35526486641500005
ACH-000279,-0.33601994840000005
ACH-000280,-0.40697296532
ACH-000281,-0.6686843269789999
ACH-000288,-0.5315910305529999
ACH-000291,-0.40444622266400004
ACH-000293,-0.0421322749211
ACH-000294,-1.9599587311700002
ACH-000295,-1.03042528169
ACH-000296,-0.44363704790299996
ACH-000302,-0.240042581027
ACH-000304,-0.582123699079
ACH-000307,-1.02866290324
ACH-000308,-0.24092804672200002
ACH-000310,-0.559962207302
ACH-000311,-0.83014151249
ACH-000312,-0.23506797578400002
ACH-000315,-0.856824960574
ACH-000316,-0.657055551568
ACH-000317,-0.5138145951290001
ACH-000318,-1.2391512338600001
ACH-000319,-0.392933526571
ACH-000320,-0.849545223014
ACH-000322,-0.82743946353
ACH-000323,-0.584398393849
ACH-000324,-1.41230273308
ACH-000329,-0.37749171406099996
ACH-000330,-0.293204440784
ACH-000331,-0.7259880580410001
ACH-000332,-0.982692700911
ACH-000334,-0.749507677545
ACH-000335,-1.26019026501
ACH-000336,0.06416721330149999
ACH-000337,-1.01585851799
ACH-000339,-0.576905873365
ACH-000341,-0.501040980199
ACH-000348,-0.5035164983739999
ACH-000350,-0.42511355072400003
ACH-000352,-0.9237325290970001
ACH-000356,-0.656650233356
ACH-000361,-1.30630147376
ACH-000362,-0.9869633714239999
ACH-000363,-0.18039332611499997
ACH-000364,-0.25003925495900003
ACH-000365,-0.294202600986
ACH-000366,-0.35168596567599997
ACH-000368,-0.396519574029
ACH-000374,-0.384909855991
ACH-000375,-0.627626190045
ACH-000376,-0.9332438291959999
ACH-000381,-0.841002442027
ACH-000383,-0.858655825106
ACH-000387,-1.15766899329
ACH-000389,-0.611446545219
ACH-000390,-1.2423200732700002
ACH-000393,-0.37732596626500003
ACH-000395,-0.998695938841
ACH-000397,-0.319033731079
ACH-000401,-0.303658882957
ACH-000402,-1.295891862
ACH-000403,-1.38950276428
ACH-000404,-1.25087630787
ACH-000406,-0.344837852593
ACH-000407,-0.7349695768860001
ACH-000408,-1.08986361425
ACH-000410,-0.206010244704
ACH-000411,-1.03748018355
ACH-000414,-0.7694649056470001
ACH-000415,-1.11903231622
ACH-000416,-0.5050382442119999
ACH-000420,-0.389415884136
ACH-000421,-0.431466640558
ACH-000424,-0.637433886739
ACH-000425,-1.0675161779200002
ACH-000426,-0.33916012339400003
ACH-000427,-0.831489811627
ACH-000433,-0.678613063892
ACH-000436,-0.38530489197800005
ACH-000444,-0.521429949359
ACH-000445,-0.7303991639380001
ACH-000448,-0.383952733553
ACH-000450,-0.851569364742
ACH-000452,-0.36101377359
ACH-000454,-1.04445748564
ACH-000458,-0.23981773498700001
ACH-000459,-0.651126767553
ACH-000460,-0.822494891065
ACH-000461,-0.800923257647
ACH-000463,-0.974386791471
ACH-000464,-0.518948474719
ACH-000466,-0.7287625518719999
ACH-000467,-1.17482464043
ACH-000468,-0.624699720174
ACH-000469,-0.334006443569
ACH-000470,-0.455917246474
ACH-000471,-1.0307488070200002
ACH-000472,-0.7681249923450001
ACH-000473,-1.0202047572
ACH-000475,-0.529210353325
ACH-000476,-0.167194470367
ACH-000477,-0.259573941263
ACH-000480,-0.608470421155
ACH-000481,-1.18630561102
ACH-000483,-0.214004449525
ACH-000484,-0.255465601106
ACH-000485,-0.233736492848
ACH-000486,-0.742200595729
ACH-000487,-0.18386517675099998
ACH-000488,-1.1016733762200002
ACH-000490,-0.461503017855
ACH-000491,-1.00362939387
ACH-000495,-0.400936725017
ACH-000496,-0.830627266003
ACH-000499,-0.553527512235
ACH-000500,-1.1344487158299998
ACH-000502,-0.592489076616
ACH-000503,-0.393724452211
ACH-000505,-0.39418803400799995
ACH-000507,-0.989418941681
ACH-000510,-1.39698288987
ACH-000511,-0.5151934833089999
ACH-000512,-0.962914936723
ACH-000516,-0.295703368888
ACH-000517,-0.253724602724
ACH-000518,-0.884037235296
ACH-000520,-0.607336544775
ACH-000521,-0.12550070518
ACH-000522,-0.988145426957
ACH-000524,-0.299376488597
ACH-000527,-0.8075512263179999
ACH-000528,-0.6169181227480001
ACH-000537,-0.327362093041
ACH-000541,-0.879561922761
ACH-000542,-1.4153876892100001
ACH-000544,-0.8448934970379999
ACH-000545,-1.36199375549
ACH-000547,-0.625882497223
ACH-000548,-0.949705639949
ACH-000549,-1.03423233276
ACH-000550,-0.606512582588
ACH-000552,-1.2142703175
ACH-000556,-0.205216210348
ACH-000557,-0.55845330172
ACH-000570,-0.975260125675
ACH-000571,-0.324737527608
ACH-000573,-0.5048583053469999
ACH-000576,-0.11569873904000001
ACH-000580,-0.643792090874
ACH-000584,-0.243685411063
ACH-000585,-0.434826182345
ACH-000588,-0.811061066403
ACH-000589,-1.10978343723
ACH-000591,-0.291131957228
ACH-000593,-0.8227747444069999
ACH-000600,-0.266287106535
ACH-000601,-1.1057246292799998
ACH-000604,-0.9010151266240001
ACH-000605,-0.641305191125
ACH-000606,-1.0192201108499999
ACH-000608,-0.44119064547
ACH-000614,-1.09093995997
ACH-000616,-0.9552172397609999
ACH-000618,-0.761898918915
ACH-000619,-0.838607367829
ACH-000620,-0.9848495151629999
ACH-000621,-0.43134317073999995
ACH-000622,-0.22717828017799999
ACH-000623,-0.467467668133
ACH-000624,-0.868134983012
ACH-000627,-1.3122403547100001
ACH-000630,-0.606400987104
ACH-000632,-0.570590224846
ACH-000633,-0.126333269215
ACH-000637,-0.947903970381
ACH-000638,-0.8307117595479999
ACH-000646,-0.5362149150419999
ACH-000647,-1.20879203286
ACH-000648,-0.584878899672
ACH-000649,-0.789178173426
ACH-000651,-0.9817978674619999
ACH-000652,-0.794464823928
ACH-000653,-0.242596128554
ACH-000657,-0.4427784239
ACH-000658,-0.717653314696
ACH-000661,-0.8495472897830001
ACH-000662,-0.536817157952
ACH-000663,-0.376754229688
ACH-000665,-0.38750411748999997
ACH-000671,-0.8093127918
ACH-000673,-0.68547099069
ACH-000676,-0.897284907405
ACH-000677,-0.25481816094799997
ACH-000681,-0.782492572415
ACH-000682,-0.735416106272
ACH-000683,-0.441545569975
ACH-000684,-1.13784352715
ACH-000688,-0.700794417155
ACH-000693,-0.7064182692120001
ACH-000694,-0.62222084395
ACH-000695,-0.400058866399
ACH-000696,-0.33381923431
ACH-000697,-0.7265341560780001
ACH-000699,-0.49841753151900003
ACH-000701,-0.45477769851800004
ACH-000706,-1.27306705487
ACH-000711,-1.18178680541
ACH-000713,-0.152508657397
ACH-000714,-0.19819811637499998
ACH-000718,-0.39763303502400005
ACH-000720,-0.269686875476
ACH-000721,-0.7335088230050001
ACH-000724,-0.40119284928599996
ACH-000725,-0.691197651936
ACH-000732,-1.40580437512
ACH-000734,-0.295425799113
ACH-000735,-1.2553968722
ACH-000736,-0.458211114915
ACH-000738,-0.30172798742199997
ACH-000746,-0.30637972292800003
ACH-000747,-0.0307726996222
ACH-000748,-0.15239301107699998
ACH-000753,-0.410258811575
ACH-000756,-1.00256971139
ACH-000757,-0.332651065116
ACH-000758,-0.422677706148
ACH-000760,-0.411594158502
ACH-000763,-0.37249534487400005
ACH-000764,-0.8578716863770001
ACH-000765,-1.06859494985
ACH-000766,-0.377291193562
ACH-000767,-0.492485408147
ACH-000768,-0.716020274329
ACH-000769,-1.14024315038
ACH-000770,-0.263174956704
ACH-000771,-0.636924310127
ACH-000773,-0.9837291756209999
ACH-000776,-0.72369904104
ACH-000777,-0.9338569842159999
ACH-000778,-1.0634533155500001
ACH-000781,-1.14431740503
ACH-000782,-0.736221452031
ACH-000783,-0.44056969061800005
ACH-000784,-0.942255463134
ACH-000785,-1.32292492848
ACH-000787,-0.326834532828
ACH-000788,-0.932805820476
ACH-000791,-0.392215210981
ACH-000792,-0.780651841371
ACH-000794,-0.995768765006
ACH-000796,-1.13504887892
ACH-000799,-0.157899578247
ACH-000800,-0.110477792228
ACH-000802,-0.9712918265539999
ACH-000804,-0.260776708176
ACH-000805,-0.54243244265
ACH-000809,-1.17541842029
ACH-000810,-0.9802433800489999
ACH-000811,-0.38840470588799997
ACH-000817,-0.805818892805
ACH-000819,-0.9867647708949999
ACH-000820,-0.763327111971
ACH-000821,-0.5229454226169999
ACH-000822,-0.509766997649
ACH-000823,-0.8331193549729999
ACH-000824,-1.21563174904
ACH-000827,-0.875707743741
ACH-000829,-0.665673948788
ACH-000831,-0.894343969638
ACH-000832,-0.9844712196100001
ACH-000833,-0.945327988385
ACH-000834,-0.628817955253
ACH-000835,-0.534424711665
ACH-000836,-0.430984374231
ACH-000837,-0.523920418751
ACH-000838,-1.34101129405
ACH-000839,-1.06015057214
ACH-000840,-0.17391758602600002
ACH-000841,-0.9338138581569999
ACH-000843,-0.484505794023
ACH-000846,-0.661128305487
ACH-000847,-0.868065781183
ACH-000848,-0.39036094262500004
ACH-000849,-0.807170136479
ACH-000851,-0.8286621355930001
ACH-000855,-1.4281296896200002
ACH-000856,-0.171357403424
ACH-000858,-1.0050493622499999
ACH-000859,-1.10080725544
ACH-000861,-0.9693765390189999
ACH-000862,-0.30412633258
ACH-000865,-0.9882113172920001
ACH-000866,-0.37504919643299994
ACH-000867,-0.647230757672
ACH-000869,-0.44798476528000003
ACH-000872,-0.37931853064300003
ACH-000873,-0.7498278387489999
ACH-000876,-0.511184906049
ACH-000878,-1.04295322312
ACH-000880,-0.339533977803
ACH-000881,-1.1135157620899998
ACH-000882,-1.19877392307
ACH-000884,-1.1264147245899998
ACH-000885,-0.181795455517
ACH-000887,-0.896129982336
ACH-000888,-1.12507703043
ACH-000889,-0.588097393473
ACH-000890,-0.663734697502
ACH-000896,-0.90689662275
ACH-000898,-0.603879557972
ACH-000900,-0.597608248323
ACH-000901,-0.552116367004
ACH-000905,-0.6572538604379999
ACH-000906,-0.9985946972220001
ACH-000907,-0.306298495026
ACH-000910,-1.1304531229399999
ACH-000911,-0.8800136722740001
ACH-000912,-0.31388190960900003
ACH-000913,-0.443709155582
ACH-000915,-1.35335473505
ACH-000916,-0.570561267698
ACH-000917,-0.865356846125
ACH-000921,-0.218828672574
ACH-000924,0.0447107563251
ACH-000926,-1.21968235751
ACH-000928,-0.166915103674
ACH-000929,-0.472419687147
ACH-000932,-0.20357551659200002
ACH-000935,-1.13014047734
ACH-000936,-0.176077353781
ACH-000937,-0.130229995266
ACH-000938,-0.152189418326
ACH-000939,-0.5893534455080001
ACH-000941,-0.524688723635
ACH-000943,-0.9754537747409999
ACH-000946,-0.374790529948
ACH-000947,-0.240547303494
ACH-000948,-0.7307248959129999
ACH-000950,-0.684555017228
ACH-000953,-0.31178047383900004
ACH-000957,-0.45970103579099997
ACH-000958,-0.6989028697499999
ACH-000960,-0.042873662146500006
ACH-000963,-0.6720985545579999
ACH-000968,-0.912727425899
ACH-000969,-1.31501681075
ACH-000973,-1.10319391972
ACH-000974,-0.21076419026700002
ACH-000975,-0.506068017257
ACH-000976,-1.1733507006100001
ACH-000978,-0.305083896473
ACH-000980,-1.1133784606200001
ACH-000984,-0.427118757676
ACH-000986,-1.10917955235
ACH-000988,-0.731191518446
ACH-000993,-0.15347241512499998
ACH-000994,-0.852107848178
ACH-000996,-0.21587793920499998
ACH-001001,-0.416032532361
ACH-001020,-0.8751173817290001
ACH-001028,-0.792654431378
ACH-001031,-0.393694930186
ACH-001038,-0.471507523107
ACH-001048,-0.213028611527
ACH-001050,-0.992919587674
ACH-001053,-0.47538332072800005
ACH-001054,-0.298696708854
ACH-001061,-1.05424621771
ACH-001067,-0.435038464686
ACH-001075,-0.5832980170709999
ACH-001096,-0.13094256641
ACH-001128,-0.994942240847
ACH-001134,-0.09606364290950001
ACH-001151,-1.12356873862
ACH-001163,-0.765028739743
ACH-001164,-0.460095214441
ACH-001173,-0.6321381707779999
ACH-001183,-0.572492515216
ACH-001184,-0.758924792896
ACH-001190,-0.344920877364
ACH-001192,-0.39253659811499997
ACH-001193,-0.736692906322
ACH-001196,-0.921514998644
ACH-001197,-0.646082227401
ACH-001205,-0.46175718465599996
ACH-001211,-0.5274383114060001
ACH-001212,-0.366885017301
ACH-001228,-0.424027757629
ACH-001232,-0.349250874441
ACH-001239,-0.8629530893680001
ACH-001274,-0.48971370909199996
ACH-001275,-0.6995439136220001
ACH-001277,-0.494963743679
ACH-001278,-0.237415361518
ACH-001280,-0.288516629317
ACH-001283,-0.32727865950199997
ACH-001289,-0.45863000171499996
ACH-001295,-0.17085300805700002
ACH-001300,-0.306188090463
ACH-001301,-0.28308451352200004
ACH-001302,-0.327367652873
ACH-001303,-0.301393802653
ACH-001306,-0.2312183243
ACH-001318,-0.549085255531
ACH-001322,-0.809029485114
ACH-001328,-0.367682949414
ACH-001332,-0.5740089431059999
ACH-001333,-0.20349073597
ACH-001336,-1.10520089671
ACH-001340,-0.112338941291
ACH-001346,-0.614611540634
ACH-001353,-1.35604180773
ACH-001354,-0.22000352560199998
ACH-001367,-0.7030360146960001
ACH-001368,-0.037293898519300005
ACH-001374,-0.76773773
ACH-001375,-0.355703139705
ACH-001377,-0.44372377016099995
ACH-001380,-0.22129426159600002
ACH-001391,-0.470792163318
ACH-001407,-0.8282513243809999
ACH-001408,-0.8205175156319999
ACH-001413,-0.301711360822
ACH-001430,-0.8136763868260001
ACH-001431,-0.38307825559500003
ACH-001450,-0.235858841798
ACH-001496,-0.9097875782960001
ACH-001500,-0.488263986549
ACH-001521,-0.44934864226300003
ACH-001523,-0.413087906689
ACH-001532,-0.380266047241
ACH-001536,-0.8172732227989999
ACH-001550,-0.622422138135
ACH-001552,-0.317891218295
ACH-001554,-0.619923468611
ACH-001645,-0.37984920837499997
ACH-001654,-0.23867255629700002
ACH-001715,-1.0833741871
ACH-001735,-0.812904505882
ACH-001736,-0.21310269053199998
ACH-001737,-0.678146315467
ACH-001740,-0.874337375252
ACH-001745,-0.6879843155500001
ACH-001750,-0.141974696004
ACH-001765,-0.802251762131
ACH-001956,-0.27902919918
ACH-001957,-0.216542732223
