,BIRC5 (332)
ACH-000004,-1.59215156484
ACH-000007,-1.33710173963
ACH-000009,-1.58197479589
ACH-000011,-1.48500809436
ACH-000012,-1.5122580883399999
ACH-000013,-1.28237535801
ACH-000014,-1.59749052215
ACH-000015,-1.30074998267
ACH-000017,-1.5646317866600001
ACH-000018,-1.47763363187
ACH-000019,-1.3855215278200002
ACH-000021,-1.4345248028
ACH-000022,-1.66727655998
ACH-000025,-1.55717971959
ACH-000028,-1.54575370657
ACH-000030,-1.53439380795
ACH-000035,-1.45103088454
ACH-000036,-1.4100349543700001
ACH-000037,-1.7432458304900003
ACH-000039,-1.5299975865399997
ACH-000040,-1.53258523836
ACH-000041,-1.69436441724
ACH-000042,-1.39715248416
ACH-000045,-1.65609287773
ACH-000047,-1.3540944228
ACH-000052,-1.4888051821700001
ACH-000053,-1.53917445083
ACH-000054,-1.6435197004299997
ACH-000055,-1.34638756167
ACH-000060,-1.56114270308
ACH-000067,-1.63198899176
ACH-000070,-1.6046358845700002
ACH-000075,-1.28077789089
ACH-000078,-1.61255126364
ACH-000082,-1.4523369548700003
ACH-000085,-1.7476262339
ACH-000086,-1.4586343152
ACH-000087,-1.2247310351
ACH-000092,-1.86533525115
ACH-000095,-1.56253680588
ACH-000097,-1.4088350398299998
ACH-000098,-1.53834194316
ACH-000099,-1.55878500551
ACH-000108,-1.56324043262
ACH-000113,-1.59456297206
ACH-000115,-1.5697625961000001
ACH-000116,-1.4246614561500002
ACH-000118,-1.34928876222
ACH-000120,-1.19063159417
ACH-000123,-1.56371869748
ACH-000127,-1.68309432641
ACH-000128,-1.41178677428
ACH-000132,-1.4442803094999999
ACH-000133,-1.47435221214
ACH-000137,-1.75133954088
ACH-000138,-1.6369788629299997
ACH-000142,-1.6955508879799999
ACH-000143,-1.45190974368
ACH-000146,-1.8106092169599999
ACH-000148,-1.7255115529
ACH-000150,-1.58227894258
ACH-000152,-1.62522733199
ACH-000153,-1.4617901156600002
ACH-000159,-1.4477737344600001
ACH-000160,-1.7100310784200001
ACH-000163,-1.7981119501099998
ACH-000167,-1.8402797603799999
ACH-000168,-1.4392850481400001
ACH-000169,-1.5206442157
ACH-000178,-1.4605121711700002
ACH-000182,-1.56222715835
ACH-000183,-1.52450850835
ACH-000188,-1.4691516140399998
ACH-000189,-1.7686216671200001
ACH-000190,-1.5745762716799998
ACH-000198,-1.50623158627
ACH-000204,-1.3726363527
ACH-000206,-1.14160474545
ACH-000207,-1.44432572199
ACH-000211,-1.7008140954
ACH-000215,-1.57783604986
ACH-000221,-1.41088909156
ACH-000222,-1.4233849480399998
ACH-000223,-1.4236176175600002
ACH-000226,-1.3651006323500001
ACH-000227,-2.39616350216
ACH-000228,-1.74164551676
ACH-000231,-1.6035329253900001
ACH-000232,-1.4777625786200002
ACH-000233,-1.6598574977899998
ACH-000234,-1.48833527206
ACH-000235,-1.43077488788
ACH-000237,-1.42703426694
ACH-000238,-1.65346110868
ACH-000243,-1.4848396328600002
ACH-000244,-1.12057295115
ACH-000246,-1.4911608248700001
ACH-000248,-1.5504219517
ACH-000250,-1.53132631697
ACH-000251,-1.405484731
ACH-000253,-1.37134997491
ACH-000255,-1.3750111918399999
ACH-000256,-1.7863238256799998
ACH-000257,-1.7013633592200001
ACH-000258,-1.3553896518000002
ACH-000259,-1.5869865087900001
ACH-000260,-1.52172163918
ACH-000261,-1.4904172557700002
ACH-000262,-1.5567807544299999
ACH-000263,-1.2604319074600001
ACH-000264,-1.6802023582899999
ACH-000265,-1.3720150378600002
ACH-000266,-1.5172611131
ACH-000272,-1.33235577121
ACH-000273,-1.6934064245700002
ACH-000274,-1.9402721817900002
ACH-000277,-1.57499184051
ACH-000278,-1.49823897583
ACH-000279,-1.4089627484399998
ACH-000280,-1.36682605692
ACH-000281,-1.4468918564700002
ACH-000288,-1.5257196673700002
ACH-000291,-1.5789025536
ACH-000293,-1.9293664083200002
ACH-000294,-1.65800146215
ACH-000295,-1.5926498107299998
ACH-000296,-1.72293700403
ACH-000302,-1.59800270869
ACH-000304,-1.6631239304700003
ACH-000307,-1.66029678637
ACH-000308,-1.4587895306799998
ACH-000310,-1.57704708135
ACH-000311,-1.5570055547
ACH-000312,-1.55170364628
ACH-000315,-1.5261508873700003
ACH-000316,-1.57431894319
ACH-000317,-1.54655839609
ACH-000318,-1.30082949046
ACH-000319,-1.3700412257799999
ACH-000320,-1.52293350963
ACH-000322,-1.44306877346
ACH-000323,-1.44991416458
ACH-000324,-1.5144075234399998
ACH-000329,-1.8163136650099998
ACH-000330,-1.28755149323
ACH-000331,-1.46466391316
ACH-000332,-1.5481524035699998
ACH-000334,-1.26107786299
ACH-000335,-1.3813314604
ACH-000336,-1.85577637896
ACH-000337,-1.5014482051
ACH-000339,-1.44715907254
ACH-000341,-2.44963089531
ACH-000348,-1.3423466345299997
ACH-000350,-1.50408193791
ACH-000352,-1.27410087589
ACH-000356,-1.2881760845999999
ACH-000361,-1.7181171601700003
ACH-000362,-1.52647006072
ACH-000363,-1.18760166349
ACH-000364,-1.40333552715
ACH-000365,-1.4629957503400002
ACH-000366,-1.8366183890999999
ACH-000368,-1.8378475867500002
ACH-000374,-1.40529370083
ACH-000375,-1.21940456673
ACH-000376,-1.4162782810799999
ACH-000381,-1.4548494167100001
ACH-000383,-1.91486777522
ACH-000387,-1.54108893794
ACH-000389,-1.28008561249
ACH-000390,-1.68786054152
ACH-000393,-1.30340894491
ACH-000395,-1.4829406904700002
ACH-000397,-1.33618450802
ACH-000401,-1.24528805714
ACH-000402,-1.9068735405900001
ACH-000403,-1.7075129070800001
ACH-000404,-1.46841154218
ACH-000406,-1.6348641149599998
ACH-000407,-1.5224438019
ACH-000408,-1.40621732613
ACH-000410,-1.07798329793
ACH-000411,-1.31665242276
ACH-000414,-1.31374874859
ACH-000415,-1.4510757825299998
ACH-000416,-1.4784549053799998
ACH-000420,-1.48492646382
ACH-000421,-1.32620817348
ACH-000424,-1.42063039026
ACH-000425,-1.14655460392
ACH-000426,-2.05268369538
ACH-000427,-1.3857675634200002
ACH-000433,-1.22825939985
ACH-000436,-1.88722713325
ACH-000444,-1.48400067072
ACH-000445,-1.55013930353
ACH-000448,-1.19617738074
ACH-000450,-1.92683309551
ACH-000452,-1.7184709406599998
