,BHMT2 (23743)
ACH-000237,-0.19689134483100001
ACH-000238,-0.244833449159
ACH-000243,-0.227219249115
ACH-000244,-0.083467320428
ACH-000246,-0.0481458415575
ACH-000248,-0.00016505715719100002
ACH-000250,-0.126188345871
ACH-000251,-0.00010119559193100002
ACH-000253,-0.0309287110563
ACH-000255,-0.340319973566
ACH-000256,-0.00963015922061
ACH-000257,-0.230210031041
ACH-000258,-0.543709788522
ACH-000259,-0.255849037798
ACH-000260,-0.23832259128199998
ACH-000261,-0.269501523009
ACH-000262,-0.032533109886099996
ACH-000263,-0.292977080818
ACH-000264,-0.0799786946795
ACH-000265,-0.351929121236
ACH-000266,-0.339125085148
ACH-000272,-0.141581655159
ACH-000273,0.0689917238038
ACH-000274,-0.27062644577
ACH-000277,-0.204438026715
ACH-000278,-0.307280959618
ACH-000279,-0.250863065957
ACH-000280,-0.364612256144
ACH-000281,-0.225071732039
ACH-000288,-0.0906878093749
ACH-000291,-0.16696834028
ACH-000293,-0.09524033030510001
ACH-000294,-0.283469815099
ACH-000295,-0.504924227197
ACH-000296,-0.244704712991
ACH-000302,-0.152723905458
ACH-000304,-0.0705163244889
ACH-000307,-0.327407478265
ACH-000308,-0.102284892809
ACH-000310,-0.424994443605
ACH-000311,-0.108592988437
ACH-000312,-0.377088273728
ACH-000315,-0.167375465536
ACH-000316,-0.285962733026
ACH-000317,-0.24856471161
ACH-000318,0.035224089754
ACH-000319,-0.08178859739330001
ACH-000320,-0.481824981444
ACH-000322,0.143931992491
ACH-000323,-0.329771636693
ACH-000324,-0.19811333814399998
ACH-000329,-0.125423727774
ACH-000330,0.0900227633688
ACH-000331,-0.256187893108
ACH-000332,-0.16385876156999998
ACH-000334,-0.19300952493
ACH-000335,-0.20342761988699998
ACH-000336,0.161550964849
ACH-000337,0.0615355374655
ACH-000339,-0.232649690037
ACH-000341,-0.341930077711
ACH-000348,-0.162859433602
ACH-000350,-0.536111830034
ACH-000352,-0.140315433824
ACH-000356,-0.409286537682
ACH-000361,-0.28137843594399997
ACH-000362,-0.191440989277
ACH-000363,-0.168427284226
ACH-000364,-0.192710771338
ACH-000365,-0.21479164213399998
ACH-000366,-0.241567220427
ACH-000368,-0.138676365933
ACH-000374,-0.127959720466
ACH-000375,-0.271200170107
ACH-000376,0.008427706764670001
ACH-000381,-0.518270352756
ACH-000383,-0.15379620335000002
ACH-000387,-0.215190558986
ACH-000389,-0.276967118934
ACH-000390,-0.049171178527100005
ACH-000393,-0.312764145464
ACH-000395,-0.123123706165
ACH-000397,-0.20108224407699998
ACH-000401,0.0597990396435
ACH-000402,-0.35338351166799997
ACH-000403,-0.10753082797800001
ACH-000404,-0.437963738969
ACH-000406,-0.26691813848
ACH-000407,-0.44375390699100004
ACH-000408,-0.07719648868239999
ACH-000410,-0.20951811107700002
ACH-000411,-0.0022273028066700003
ACH-000414,-0.38810515071999996
ACH-000415,-0.187695379254
ACH-000416,-0.190486544338
ACH-000420,-0.42877626854900003
ACH-000421,-0.20411948135400002
ACH-000424,-0.117201819342
ACH-000425,-0.18138032191700001
ACH-000426,-0.128459391048
ACH-000427,-0.0693138515101
ACH-000433,-0.10386174934299999
ACH-000436,-0.17930786704999999
ACH-000444,-0.165459054681
ACH-000445,-0.079055703223
ACH-000448,-0.07560181921589999
ACH-000450,-0.130322190365
ACH-000452,-0.0842771905114
ACH-000454,-0.10855716743899999
ACH-000458,-0.021460024516599997
ACH-000459,-0.0230941388143
ACH-000460,-0.245375745224
ACH-000461,-0.27697178984299997
ACH-000463,-0.196398439127
ACH-000464,0.025102314640099998
ACH-000466,-0.143219406544
ACH-000467,-0.053408966500500005
ACH-000468,-0.56285354257
ACH-000469,-0.112375736007
ACH-000470,-0.0716440576652
ACH-000471,-0.15968058690300002
ACH-000472,-0.197035885829
ACH-000473,-0.264841348981
ACH-000475,-0.07729317300760001
ACH-000476,-0.315308689136
ACH-000477,-0.288836145946
ACH-000480,-0.053830991507699995
ACH-000481,-0.271215981612
ACH-000483,-0.189066963768
ACH-000484,-0.398313510848
ACH-000485,-0.0117356734277
ACH-000486,-0.13506673754100001
ACH-000487,-0.21033463318300002
ACH-000488,-0.27600316120900004
ACH-000490,-0.20988875815699998
ACH-000491,-0.339956619793
ACH-000495,-0.0020914287420999997
ACH-000496,-0.357720125019
ACH-000499,-0.34497946259
ACH-000500,0.09276694152510001
ACH-000502,-0.088651121406
ACH-000503,-0.193715939928
ACH-000505,-0.251290812452
ACH-000507,-0.148065830332
ACH-000510,-0.23095923730700002
ACH-000511,-0.281252227166
ACH-000512,-0.31613632726199997
ACH-000516,-0.197418666752
ACH-000517,-0.14588018838199998
ACH-000518,-0.134371078003
ACH-000520,-0.26258844501899997
ACH-000521,-0.388824534151
ACH-000522,-0.192452899364
ACH-000524,-0.206915862238
ACH-000527,-0.0927310165017
ACH-000528,-0.276293854908
ACH-000537,-0.151842598296
ACH-000541,-0.102153897885
ACH-000542,-0.211592708361
ACH-000544,-0.118620276575
ACH-000545,-0.38432506688699997
ACH-000547,-0.256242989633
ACH-000548,-0.036169303989499996
ACH-000549,-0.136419593377
ACH-000550,-0.21027900355300003
ACH-000552,-0.19388283549000002
ACH-000556,-0.181745781597
ACH-000557,-0.11149841155099999
ACH-000570,-0.017233621743400002
ACH-000571,-0.0246327901682
ACH-000573,-0.197497291021
ACH-000576,0.0210830890834
ACH-000580,-0.152247650091
ACH-000584,-0.0665663751987
ACH-000585,-0.185539622604
ACH-000588,-0.102650662502
ACH-000589,-0.163748474697
ACH-000591,-0.0523123983525
ACH-000593,-0.224993474582
ACH-000600,-0.11639251556399999
ACH-000601,-0.265510310844
ACH-000604,-0.21673979015099998
ACH-000605,-0.185999956362
ACH-000606,-0.291528789064
ACH-000608,-0.160175730727
ACH-000614,-0.154575116246
ACH-000616,-0.07456821359389999
ACH-000618,-0.0998004250352
ACH-000619,-0.06405215686599999
ACH-000620,-0.0737733984864
ACH-000621,-0.12296397965900001
ACH-000622,-0.14678240336200002
ACH-000623,-0.25817036972699997
ACH-000624,-0.161864944143
ACH-000627,-0.268589434068
ACH-000630,-0.211909209935
ACH-000632,-0.151135689307
ACH-000633,-0.00659754001279
ACH-000637,-0.0871948252647
ACH-000638,-0.31457964787799997
ACH-000646,-0.415785593797
ACH-000647,-0.00847401318955
ACH-000648,-0.06124354256
ACH-000649,-0.154863218144
ACH-000651,-0.139019369318
ACH-000652,-0.293822446011
ACH-000653,-0.17679786168499997
ACH-000657,-0.19494482921599998
ACH-000658,-0.17768807846700002
ACH-000661,-0.111194458269
ACH-000662,-0.171163498968
ACH-000663,-0.10719847910599999
ACH-000665,-0.11706061870100001
ACH-000671,-0.15063272059399999
ACH-000673,-0.147000190876
ACH-000676,-0.0819478622079
ACH-000677,0.09216138929539999
ACH-000681,-0.268894856456
ACH-000682,-0.17724467671
ACH-000683,-0.021010184608100002
ACH-000684,0.131572633371
ACH-000688,-0.125720997531
ACH-000693,-0.136380848673
ACH-000694,-0.0938890182648
ACH-000695,-0.25127694873900003
ACH-000696,-0.0357363929455
ACH-000697,-0.194433948184
ACH-000699,-0.17742030760699998
ACH-000701,-0.1926695564
ACH-000706,-0.216035725444
ACH-000711,-0.142216521293
ACH-000713,-0.0404785381634
ACH-000714,-0.08369488618389999
ACH-000718,-0.233680497944
ACH-000720,-0.0810010307854
ACH-000721,-0.271535545907
ACH-000724,-0.0192033238263
ACH-000725,-0.0577530959571
ACH-000732,-0.141298227339
ACH-000734,-0.0753037133497
ACH-000735,-0.117132394693
ACH-000736,-0.149741036819
ACH-000738,-0.0516616114062
ACH-000746,-0.13724081662999998
ACH-000747,-0.317614592389
ACH-000748,-0.12366154032400001
ACH-000753,-0.182932998499
ACH-000756,-0.109226636413
ACH-000757,-0.36702537192400003
ACH-000758,-0.054072326948999994
ACH-000760,-0.105903258063
ACH-000763,-0.4061219533
ACH-000764,-0.09312423544849999
ACH-000765,-0.0143741044811
ACH-000766,-0.0809327310685
ACH-000767,-0.050822178855599996
ACH-000768,-0.167615765799
ACH-000769,-0.28368696686
ACH-000770,-0.17347085091699999
ACH-000771,-0.20520960552
ACH-000773,-0.302640877408
ACH-000776,-0.16007469420700002
ACH-000777,-0.126823640265
ACH-000778,-0.131558617092
ACH-000781,-0.326627273275
ACH-000782,0.00760999090384
ACH-000783,0.0375681190538
ACH-000784,-0.07187726687269999
ACH-000785,-0.144073310764
ACH-000787,-0.385832434579
ACH-000788,-0.176429216916
ACH-000791,-0.349834991963
ACH-000792,-0.0244219955795
ACH-000794,-0.05487952453369999
ACH-000796,-0.29646025847699997
ACH-000799,-0.313176955362
ACH-000800,-0.314963446618
ACH-000802,-0.256333030468
ACH-000804,-0.220031701387
ACH-000805,0.08673446128699999
ACH-000809,-0.0035050149614499998
ACH-000810,0.0824342979606
ACH-000811,-0.11723391647
ACH-000817,-0.124708407489
ACH-000819,-0.12906796208
ACH-000820,-0.465566014275
ACH-000821,-0.0303288029973
ACH-000822,-0.211199872098
ACH-000823,-0.193989496264
ACH-000824,-0.08431982959139998
ACH-000827,-0.105937198472
ACH-000829,-0.25884861673500004
ACH-000831,-0.00415226687928
ACH-000832,-0.06960939242650001
ACH-000833,-0.028523499356400004
ACH-000834,-0.137510209088
ACH-000835,-0.05715208903030001
ACH-000836,-0.059264974179
ACH-000837,-0.26055254443500003
ACH-000838,-0.33188429129700003
ACH-000839,-0.18372332089200002
ACH-000840,-0.117542438693
ACH-000841,-0.290348586518
ACH-000843,-0.04210430962949999
ACH-000846,-0.230534819925
ACH-000847,-0.151136002716
ACH-000848,-0.274179030497
ACH-000849,-0.019991941973500002
ACH-000851,-0.39878090690300005
ACH-000855,-0.170188382622
ACH-000856,-0.219089269952
ACH-000858,-0.269572166874
ACH-000859,-0.497652071122
ACH-000861,-0.340714566082
ACH-000862,-0.22782102971999998
ACH-000865,-0.09212658567780001
ACH-000866,-0.108076522179
ACH-000867,-0.14331751624199998
ACH-000869,-0.0395209969318
ACH-000872,-0.213234419489
ACH-000873,0.23297106669
ACH-000876,-0.22851217175500002
ACH-000878,-0.15264989507
ACH-000880,-0.176488125143
ACH-000881,-0.158095685575
ACH-000882,-0.0288330941335
ACH-000884,0.059878917845400004
ACH-000885,-0.311250645614
ACH-000887,-0.189424418426
ACH-000888,-0.10087592084699999
ACH-000889,-0.0551288559814
ACH-000890,-0.56645585792
ACH-000896,-0.240225715962
ACH-000898,-0.0422693910095
ACH-000900,-0.280485980487
ACH-000901,-0.098451976531
ACH-000905,-0.22489492528299998
ACH-000906,-0.305361430656
ACH-000907,-0.215365847764
ACH-000910,-0.10487084035199999
ACH-000911,-0.158586644012
ACH-000912,-0.202228808415
ACH-000913,-0.422627023987
ACH-000915,-0.17956288619600003
ACH-000916,-0.023970103003
ACH-000917,-0.194145033885
ACH-000921,-0.20444276360999997
ACH-000924,-0.102721539891
ACH-000926,-0.162472539426
ACH-000928,-0.09551938642249999
ACH-000929,-0.296248519309
ACH-000932,-0.268019512486
ACH-000935,-0.280051821936
ACH-000936,-0.0373060253051
ACH-000937,-0.155552906637
ACH-000938,-0.143953245236
ACH-000939,-0.21559207789
ACH-000941,-0.307819700964
ACH-000943,-0.20772436327500002
ACH-000946,-0.14280449281500002
ACH-000947,-0.22074412864
ACH-000948,-0.155958759501
ACH-000950,0.0200433602631
ACH-000953,-0.0828844874226
ACH-000957,-0.256941263602
ACH-000958,-0.315372116119
ACH-000960,-0.0533713174856
ACH-000963,-0.697906345043
ACH-000968,-0.251334196153
ACH-000969,-0.280517998696
ACH-000973,-0.142225874925
ACH-000974,-0.336322609137
ACH-000975,-0.200143775062
ACH-000976,-0.30975032536999997
ACH-000978,1.56834997282
ACH-000980,-0.176541392326
ACH-000984,-0.48446222993
ACH-000986,-0.375021891986
ACH-000988,-0.09523428149910002
ACH-000993,-0.25317671256900004
ACH-000994,-0.13180276383099998
ACH-000996,-0.06932185639380001
ACH-001001,-0.388161739823
ACH-001020,-0.35851660690399995
ACH-001028,-0.21269326063400001
ACH-001031,-0.307189038859
ACH-001038,-0.117296770711
ACH-001048,-0.17014358210299999
ACH-001050,-0.150411156331
ACH-001053,-0.217338023253
ACH-001054,-0.22480910739799997
ACH-001061,-0.110496719832
ACH-001067,-0.228245682348
ACH-001075,-0.447594567316
ACH-001096,-0.343103139231
ACH-001128,-0.112872507681
ACH-001134,-0.203927382736
ACH-001151,-0.0768073163987
ACH-001163,-0.127762932753
ACH-001164,0.0904888402292
ACH-001173,-0.141302540702
ACH-001183,-0.113992242487
ACH-001184,-0.303799808203
ACH-001190,-0.201329801197
ACH-001192,-0.07069639343919999
ACH-001193,-0.0652921590675
ACH-001196,-0.6913002688490001
ACH-001197,-0.0518740677166
ACH-001205,-0.228740607073
ACH-001211,0.16015728411900002
ACH-001212,-0.247560302942
ACH-001228,-0.0996716423387
ACH-001232,-0.0686429755935
ACH-001239,-0.291912551221
ACH-001274,-0.306474005849
ACH-001275,-0.133648220268
ACH-001277,-0.020949268923500002
ACH-001278,-0.006774294978029999
ACH-001280,-0.227494865044
ACH-001283,-0.31461085581
ACH-001289,-0.00917424464515
ACH-001295,-0.0386526619353
ACH-001300,-0.07520409055260001
ACH-001301,-0.10819519932600001
ACH-001302,-0.297837325926
ACH-001303,-0.149665265391
ACH-001306,-0.214050030039
ACH-001318,-0.0836162030795
ACH-001322,-0.0207563211804
ACH-001328,-0.271699496668
ACH-001332,-0.25264146376200003
ACH-001333,0.0973765105653
ACH-001336,-0.0393797349893
ACH-001340,-0.218072419671
ACH-001346,-0.16709137358599999
ACH-001353,-0.324768938007
ACH-001354,-0.0722131717526
ACH-001367,-0.022828077253900004
ACH-001368,-0.12581797464199998
ACH-001374,-0.374348123287
ACH-001375,-0.390397803491
ACH-001377,-0.108997479543
ACH-001380,-0.271029947073
ACH-001391,-0.307055246728
ACH-001407,-0.395752764741
ACH-001408,-0.030988702118599998
ACH-001413,-0.18116471986699997
ACH-001430,-0.0759235707146
ACH-001431,-0.16142636134000002
ACH-001450,-0.30450286023699996
ACH-001496,-0.182376973088
ACH-001500,-0.357655933222
ACH-001521,0.09947123637210001
ACH-001523,-0.023646290289099998
ACH-001532,-0.15470296013
ACH-001536,-0.07109596140300001
ACH-001550,-0.123725336922
ACH-001552,-0.24374531376400002
ACH-001554,-0.188955570432
ACH-001645,-0.118811989969
ACH-001654,-0.08618818585969999
ACH-001715,-0.19065137530600001
ACH-001735,-0.04303944098069999
ACH-001736,-0.06631881199569999
ACH-001737,-0.391285927526
ACH-001740,-0.312443015556
ACH-001745,-0.271853027488
ACH-001750,-0.350842986364
ACH-001765,-0.08379751275280001
ACH-001956,-0.166112942718
ACH-001957,-0.182477885997
