,PCDHGC4 (56098)
ACH-000004,0.231142362668
ACH-000007,-0.214511158132
ACH-000009,-0.00616572565216
ACH-000011,0.022571413503099998
ACH-000012,-0.144444309884
ACH-000013,-0.039221027648699995
ACH-000014,-0.0416773205052
ACH-000015,-0.233452594203
ACH-000017,-0.03307217524390001
ACH-000018,-0.0391841599736
ACH-000019,0.186475776442
ACH-000021,-0.07586382747239999
ACH-000022,-0.0657942018322
ACH-000025,0.07651104222630001
ACH-000028,-0.00486319342267
ACH-000030,-0.0226832652349
ACH-000035,-0.10529915828
ACH-000036,0.102959400699
ACH-000037,0.09477955052670001
ACH-000039,-0.142466920158
ACH-000040,-0.14781950316099998
ACH-000041,0.123610361315
ACH-000042,-0.17160950509599998
ACH-000045,-0.161355778947
ACH-000047,0.0840015047203
ACH-000052,0.007656122776779999
ACH-000053,0.0111531868447
ACH-000054,0.0507895068726
ACH-000055,0.0410537878707
ACH-000060,0.0573166974046
ACH-000067,0.0615889294739
ACH-000070,0.305848681911
ACH-000075,0.18057475572599999
ACH-000078,0.148249577938
ACH-000082,0.0362830760448
ACH-000085,0.0578941585584
ACH-000086,0.0823794620113
ACH-000087,0.08813950999369999
ACH-000092,0.141023643255
ACH-000095,-0.00929472439641
ACH-000097,-0.0107974429695
ACH-000098,0.006307854786520001
ACH-000099,-0.062247060095300004
ACH-000108,-0.0279182641419
ACH-000113,-0.209068719381
ACH-000115,0.09123458761939998
ACH-000116,0.0402241402231
ACH-000118,-0.06645433564059999
ACH-000120,0.016732692551500002
ACH-000123,-0.00399552680544
ACH-000127,-0.0957876985528
ACH-000128,-0.0342739719836
ACH-000132,0.115223025369
ACH-000133,-0.184217179996
ACH-000137,-0.232892108444
ACH-000138,-0.18966453044300002
ACH-000142,-0.043060513405499996
ACH-000143,0.00222805336125
ACH-000146,-0.06024497889140001
ACH-000148,-0.027944288377299998
ACH-000150,-0.0332504434591
ACH-000152,-0.151305269589
ACH-000153,0.14494823773499999
ACH-000159,-0.07051794332389999
ACH-000160,0.0074693494126800005
ACH-000163,0.0754722056812
ACH-000167,-0.053468421912400005
ACH-000168,-0.00810538016579
ACH-000169,0.0012101152348499998
ACH-000178,0.05859630773019999
ACH-000182,-0.128050105531
ACH-000183,-0.0437647218784
ACH-000188,-0.0960936103501
ACH-000189,0.0007291868671319999
ACH-000190,0.20726973452599998
ACH-000198,-0.0697755063512
ACH-000204,-0.431405731404
ACH-000206,-0.050767326788
ACH-000207,0.0486236479684
ACH-000211,0.0173821385845
ACH-000215,-0.16559245598
ACH-000221,-0.0903477666143
ACH-000222,-0.0898641499068
ACH-000223,-0.024209787908099998
ACH-000226,-0.131207600315
ACH-000227,0.182430167307
ACH-000228,-0.184175382401
ACH-000231,0.048139702145499993
ACH-000232,0.07686260351219999
ACH-000233,-0.0316385751205
ACH-000234,-0.022754042625000002
ACH-000235,-0.0859280398453
ACH-000237,0.038447823762599996
ACH-000238,-0.0955814541931
ACH-000243,-0.115831368099
ACH-000244,0.203166986487
ACH-000246,-0.026877772966200003
ACH-000248,0.060107695590900005
ACH-000250,0.0178656441893
ACH-000251,0.129287024186
ACH-000253,-0.0780341922247
ACH-000255,0.008171090526640001
ACH-000256,0.0764017863437
ACH-000257,-0.09747768566039999
ACH-000258,0.146836098736
ACH-000259,-0.0896729090155
ACH-000260,0.09193423855709999
ACH-000261,0.017995298250500003
ACH-000262,-0.48496937384800004
ACH-000263,0.08748706527989998
ACH-000264,0.07583011756699999
ACH-000265,-0.00828778630292
ACH-000266,-0.0527735971676
ACH-000272,-0.028624997280799997
ACH-000273,0.168766856431
ACH-000274,-0.004409645841290001
ACH-000277,0.000672013033609
ACH-000278,0.10225862500499999
ACH-000279,-0.048849036716
ACH-000280,-0.21235649809700002
ACH-000281,-0.10726240404300001
ACH-000288,0.06293560149170001
ACH-000291,-0.0585068291146
ACH-000293,0.013136637898500001
ACH-000294,-0.047959586830400004
ACH-000295,-0.17315572855500003
ACH-000296,0.0984455267575
ACH-000302,-0.125357736085
ACH-000304,-0.09935002876280001
ACH-000307,0.137893187666
ACH-000308,0.022916494108700003
ACH-000310,0.057537253583899994
ACH-000311,-0.10818445411599999
ACH-000312,0.0855711228835
ACH-000315,0.036702741713
ACH-000316,-0.0519174781449
ACH-000317,0.10539140326999999
ACH-000318,0.125129622948
ACH-000319,0.0868130264575
ACH-000320,-0.244435724876
ACH-000322,-0.010383872874200001
ACH-000323,0.0122942055143
ACH-000324,-0.0195355215983
ACH-000329,-0.107009684792
ACH-000330,-0.106187470385
ACH-000331,0.0166183742983
ACH-000332,-0.107617284199
ACH-000334,0.506156616029
ACH-000335,-0.138970405076
ACH-000336,0.0896712801086
ACH-000337,-0.24288789150100001
ACH-000339,-0.0528284517789
ACH-000341,-0.303541785429
ACH-000348,-0.0876303523095
ACH-000350,-0.353658899751
ACH-000352,0.039052969777699995
ACH-000356,0.0687412295689
ACH-000361,0.0673496103489
ACH-000362,-0.0750172835735
ACH-000363,-0.055006761110500006
ACH-000364,0.266165027821
ACH-000365,0.0137604044201
ACH-000366,0.0236516977107
ACH-000368,-0.07854122921739999
ACH-000374,-0.17760005952799998
ACH-000375,0.21977386164299997
ACH-000376,0.020109711328900003
ACH-000381,-0.20652435072
ACH-000383,-0.122708027797
ACH-000387,0.193339537982
ACH-000389,0.291486305714
ACH-000390,-0.12846422430600002
ACH-000393,-0.05078683283319999
ACH-000395,0.057295800575
ACH-000397,-0.09751546566960001
ACH-000401,0.23976214308000002
ACH-000402,0.0580707667462
ACH-000403,0.0016913739403699999
ACH-000404,-0.144042669285
ACH-000406,-0.0264060010704
ACH-000407,-0.05164635864080001
ACH-000408,-0.0315683634172
ACH-000410,0.0925982792193
ACH-000411,0.134590333451
ACH-000414,-0.0694571073835
ACH-000415,0.11506938779999999
ACH-000416,-0.0248637607673
ACH-000420,-0.0893256722807
ACH-000421,-0.0366544268082
ACH-000424,-0.0888301794946
ACH-000425,0.08979349460439999
ACH-000426,0.10139146361700001
ACH-000427,0.0233135405743
ACH-000433,-0.10223023034
ACH-000436,0.0999967674807
ACH-000444,-0.026832437670299997
ACH-000445,-0.026475511678
ACH-000448,-0.29814846243099996
ACH-000450,-0.164439200422
ACH-000452,0.026351543525099996
ACH-000454,-0.00533794203307
ACH-000458,-0.15875363174499998
ACH-000459,0.45366233241400006
ACH-000460,0.042121262166099994
ACH-000461,-0.222743552694
ACH-000463,0.049973025520099995
ACH-000464,0.190274687174
ACH-000466,-0.48301326817
ACH-000467,0.029727770029599997
ACH-000468,-0.121731941248
ACH-000469,0.151082559678
ACH-000470,0.09000243151789998
ACH-000471,0.0151831807078
ACH-000472,-0.0764260699278
ACH-000473,-0.11339033377
ACH-000475,0.05406780693390001
ACH-000476,0.24831536905699997
ACH-000477,0.137133815435
ACH-000480,0.0976980543248
ACH-000481,-0.165888645524
ACH-000483,0.108656235403
ACH-000484,0.0638914708085
ACH-000485,0.015292703590400001
ACH-000486,0.104143957873
ACH-000487,-0.0276721206624
ACH-000488,0.0334984730223
ACH-000490,-0.12490183191299999
ACH-000491,-0.162504769242
ACH-000495,0.013216961876199999
ACH-000496,0.0895085961348
ACH-000499,0.256578448805
ACH-000500,-1.08842886375
ACH-000502,0.0890372113855
ACH-000503,-0.32299066102699997
