,ERBB3 (2065)
ACH-000004,0.0325763239849
ACH-000007,-0.010079347026200001
ACH-000009,-0.056368632056800004
ACH-000011,-0.228056966399
ACH-000012,0.0489650881856
ACH-000013,-0.145210158186
ACH-000014,-0.07557686715680001
ACH-000015,-0.150761149526
ACH-000017,-1.2318921309
ACH-000018,-0.176341439892
ACH-000019,-0.0392618272427
ACH-000021,-0.10615525775000001
ACH-000022,-0.09066560037360001
ACH-000025,0.0858078249802
ACH-000028,-0.140645836812
ACH-000030,-0.263588061032
ACH-000035,-0.0823006497334
ACH-000036,-0.0517651277245
ACH-000037,-0.36138751982100004
ACH-000039,-0.209155309826
ACH-000040,-0.0852397894902
ACH-000041,-0.314021935859
ACH-000042,-0.0247506322296
ACH-000045,-0.0574488372872
ACH-000047,-0.130754465316
ACH-000052,-0.232801463475
ACH-000053,-0.0705104430931
ACH-000054,-0.0305297515447
ACH-000055,0.0166373866192
ACH-000060,-0.0613149829597
ACH-000067,-0.146156902673
ACH-000070,-0.176460194034
ACH-000075,-0.386461049569
ACH-000078,-0.185448686707
ACH-000082,-0.12259635213199999
ACH-000085,-0.506693873579
ACH-000086,-0.148238290396
ACH-000087,-0.218779917231
ACH-000092,-0.09033164303039999
ACH-000095,-0.004231562144
ACH-000097,-0.262680202172
ACH-000098,0.0534643224663
ACH-000099,0.014475146137399999
ACH-000108,-0.116836828266
ACH-000113,-0.0959808571995
ACH-000115,-0.296849396834
ACH-000116,-0.1940232247
ACH-000118,-0.125638883546
ACH-000120,-0.0025485595717399997
ACH-000123,-0.184643476726
ACH-000127,-0.0349013618832
ACH-000128,-0.751830879037
ACH-000132,-0.113497890195
ACH-000133,-0.134879289491
ACH-000137,-0.18347620116799998
ACH-000138,-0.48553819486
ACH-000142,-0.5935669073300001
ACH-000143,-0.0904736281309
ACH-000146,-0.0274394653435
ACH-000148,-0.141412534035
ACH-000150,-0.160954981939
ACH-000152,-0.19412407076299998
ACH-000153,-0.309932757202
ACH-000159,-0.0456305751531
ACH-000160,-0.372486320648
ACH-000163,-0.11466988600400001
ACH-000167,-0.283373517128
ACH-000168,-0.202062183033
ACH-000169,-0.0831709526602
ACH-000178,-0.0375351518634
ACH-000182,-0.0042566746393
ACH-000183,-0.13923611531
ACH-000188,-0.325678508439
ACH-000189,0.142142197403
ACH-000190,0.05993065797069999
ACH-000198,-0.213418982707
ACH-000204,-0.0825745166919
ACH-000206,-0.0841938160376
ACH-000207,-0.459179878662
ACH-000211,-0.09886077308769999
ACH-000215,-0.20213833742400003
