,CMSS1 (84319)
ACH-000004,0.23339620375599998
ACH-000007,0.358052790262
ACH-000009,0.184300214374
ACH-000011,0.131880621622
ACH-000012,0.330839619057
ACH-000013,0.29479137789099996
ACH-000014,0.149297615194
ACH-000015,0.284398605744
ACH-000017,0.126405724882
ACH-000018,0.19616886559500002
ACH-000019,0.041843689564199996
ACH-000021,0.182633575635
ACH-000022,0.294886576527
ACH-000025,0.31610045851199997
ACH-000028,0.134143576083
ACH-000030,0.21603664678000004
ACH-000035,0.0736316828126
ACH-000036,-0.126877082656
ACH-000037,0.318549022029
ACH-000039,0.0766812604263
ACH-000040,0.10645240302000002
ACH-000041,0.347334204608
ACH-000042,0.190437523786
ACH-000045,0.363281533232
ACH-000047,0.0214176810816
ACH-000052,0.141506905697
ACH-000053,0.229863635423
ACH-000054,0.30410387402399996
ACH-000055,0.274960386845
ACH-000060,0.15676163638499999
ACH-000067,0.191811117497
ACH-000070,0.392069522883
ACH-000075,0.435217619493
ACH-000078,0.10815748673699999
ACH-000082,0.279478724749
ACH-000085,0.0595221949986
ACH-000086,0.18670559835
ACH-000087,0.0032143572270100004
ACH-000092,0.156670362126
ACH-000095,0.186269988977
ACH-000097,0.24380424215500002
ACH-000098,0.190627102209
ACH-000099,0.228898175592
ACH-000108,0.344646681414
ACH-000113,0.134930734355
ACH-000115,0.253945045628
ACH-000116,0.326003510554
ACH-000118,0.27263323255399996
ACH-000120,0.315513807698
ACH-000123,0.0639848629455
ACH-000127,0.07685429463889999
ACH-000128,0.0878351190598
ACH-000132,0.205797935519
ACH-000133,0.12223543121899999
ACH-000137,0.375348943706
ACH-000138,0.20137151997299998
ACH-000142,0.138109667776
ACH-000143,0.125067672557
ACH-000146,0.139740626742
ACH-000148,0.321613781041
ACH-000150,0.246326070251
ACH-000152,0.131993808432
ACH-000153,0.194966448813
ACH-000159,0.265779549593
ACH-000160,0.25039355159000004
ACH-000163,0.0698027267182
ACH-000167,0.619545354481
ACH-000168,0.307249236666
ACH-000169,0.217337060752
ACH-000178,0.164578997102
ACH-000182,0.12760292585000002
ACH-000183,0.043057349383199994
ACH-000188,0.141510704432
ACH-000189,0.214193524144
ACH-000190,0.04580117817919999
ACH-000198,0.249036519436
ACH-000204,0.38179778855200003
ACH-000206,0.417932489808
ACH-000207,0.08936861657770001
ACH-000211,0.174205184534
ACH-000215,0.0991387652644
ACH-000221,-0.0397870646635
ACH-000222,0.259535105482
ACH-000223,0.28866917727200003
ACH-000226,-0.016779688602899998
ACH-000227,-0.0382685010582
ACH-000228,0.014821422086499999
ACH-000231,0.150427323693
ACH-000232,0.286480192917
ACH-000233,0.145827073625
ACH-000234,0.31433156476
ACH-000235,0.231448772864
ACH-000237,0.290646461554
ACH-000238,0.531042012371
ACH-000243,0.25988330046700003
ACH-000244,0.283778747247
ACH-000246,0.196046364642
ACH-000248,0.22873700321499998
ACH-000250,0.236376652474
ACH-000251,0.0315902709485
ACH-000253,0.20067489554
ACH-000255,0.221778996639
ACH-000256,0.157412622012
ACH-000257,0.08197084309330001
ACH-000258,0.265647215438
ACH-000259,0.364982030043
ACH-000260,-0.016739858845
ACH-000261,0.23276491793600002
ACH-000262,0.412169757857
ACH-000263,0.68427647112
ACH-000264,0.177208803768
ACH-000265,0.215324375537
ACH-000266,0.310422165666
ACH-000272,0.094389290618
ACH-000273,0.399486573953
ACH-000274,0.108947630354
ACH-000277,0.48100896286300004
ACH-000278,0.191552917907
ACH-000279,0.144792259185
ACH-000280,0.0323474151823
ACH-000281,0.353746884257
ACH-000288,0.128027912842
ACH-000291,0.194081337756
ACH-000293,0.181637806381
ACH-000294,0.012944297403
ACH-000295,0.264237749612
ACH-000296,0.101700643933
ACH-000302,0.102915618556
ACH-000304,-0.136106622885
ACH-000307,0.277393518346
ACH-000308,0.22176961903099998
ACH-000310,0.160650781929
ACH-000311,0.31068196214099997
ACH-000312,0.40991922123499996
ACH-000315,0.028471165288
ACH-000316,0.09123844715469999
ACH-000317,0.159151145205
ACH-000318,0.191440462801
ACH-000319,0.247485663548
ACH-000320,0.390944694719
ACH-000322,0.318877275641
ACH-000323,0.06148562211209999
ACH-000324,0.20270995471900002
ACH-000329,0.09571607867380001
ACH-000330,0.190252060414
ACH-000331,0.119843088277
ACH-000332,0.24218422098200001
ACH-000334,0.0065933491607399995
ACH-000335,-0.0297084925899
ACH-000336,0.611793964076
ACH-000337,0.248172831752
ACH-000339,0.010971862995799999
ACH-000341,0.15192143822
ACH-000348,0.29393903128800003
ACH-000350,0.19422115290199998
ACH-000352,0.164916305041
ACH-000356,0.266902469342
ACH-000361,0.0908480722404
ACH-000362,0.208521028043
ACH-000363,0.149766756434
ACH-000364,0.152634296524
ACH-000365,0.141541276051
ACH-000366,0.281411381085
ACH-000368,0.0856693976945
ACH-000374,0.300951208613
ACH-000375,0.351346446553
ACH-000376,0.144499062507
ACH-000381,0.07262211864939999
ACH-000383,0.20807308303199998
ACH-000387,0.124487036108
ACH-000389,0.0948221086599
ACH-000390,0.275576610874
ACH-000393,0.185478362064
ACH-000395,-0.0123855532023
ACH-000397,0.260033376892
ACH-000401,0.310044468867
ACH-000402,-0.0380353858857
ACH-000403,0.345730406562
ACH-000404,0.12330216601800001
ACH-000406,0.17588665361699998
ACH-000407,0.114474667556
ACH-000408,0.320496711517
ACH-000410,0.23470901808800002
ACH-000411,0.143467560282
ACH-000414,0.316508000577
ACH-000415,0.269444254033
ACH-000416,0.162351353317
ACH-000420,0.279993106469
ACH-000421,0.16775963674799999
ACH-000424,0.200999922426
ACH-000425,0.155434519676
ACH-000426,0.241300742934
ACH-000427,0.28008218391999995
ACH-000433,-0.14389069360099999
ACH-000436,0.194575102371
ACH-000444,0.142453964454
ACH-000445,0.056485815596500004
ACH-000448,0.0826200775787
ACH-000450,0.21540445252300003
ACH-000452,0.12347036053200001
ACH-000454,0.193182256686
ACH-000458,-0.038890141091
ACH-000459,0.09460830074519999
ACH-000460,0.22481336316300002
ACH-000461,0.417591255541
ACH-000463,0.159105742823
ACH-000464,0.101982562513
ACH-000466,0.248952234219
ACH-000467,0.0851059786833
ACH-000468,0.257382670818
ACH-000469,0.217742277216
ACH-000470,0.20855956171700002
ACH-000471,0.13182952526900002
ACH-000472,0.199255888266
ACH-000473,0.41890748588200005
ACH-000475,0.24347017786400002
ACH-000476,0.10803844689000001
ACH-000477,0.14889473974099998
ACH-000480,0.13360543818600001
ACH-000481,0.19699003723
ACH-000483,0.294286294973
ACH-000484,0.240785735167
ACH-000485,0.31359499423099996
ACH-000486,0.19928704575999998
ACH-000487,0.273825179455
ACH-000488,0.091181681911
ACH-000490,0.0563476361016
ACH-000491,0.22362523550000002
ACH-000495,0.159959930714
ACH-000496,0.362118424696
ACH-000499,0.38207043954899994
ACH-000500,0.0886290277766
ACH-000502,0.298511588933
ACH-000503,0.176047298732
ACH-000505,0.18204702647
ACH-000507,0.256832890106
ACH-000510,0.23811310156800003
ACH-000511,0.17066295265999998
ACH-000512,0.00483848655751
ACH-000516,0.09775764459280001
ACH-000517,0.186516560409
ACH-000518,0.09273174331939998
ACH-000520,0.17570358301300001
ACH-000521,0.45115371284100003
ACH-000522,0.0976781533202
ACH-000524,0.17312088603300002
ACH-000527,0.160502568469
ACH-000528,0.20779521677499999
ACH-000537,0.335349388708
ACH-000541,0.0655910257227
ACH-000542,0.0984818219809
ACH-000544,0.234622298768
ACH-000545,0.18635559089200002
ACH-000547,-0.0202744291333
ACH-000548,0.275971144335
ACH-000549,-0.037375674128099994
ACH-000550,0.26893901762
ACH-000552,0.217159671535
ACH-000556,0.07263914722670001
ACH-000557,0.24266825874
ACH-000570,0.21214996714
ACH-000571,0.22476899664099997
ACH-000573,0.18926833784699998
ACH-000576,0.17468208700500001
ACH-000580,0.203295272141
ACH-000584,0.08000557977560001
ACH-000585,0.262683775392
ACH-000588,0.28850044391199997
ACH-000589,0.370426622205
ACH-000591,0.286141957566
ACH-000593,0.0672505476746
ACH-000600,0.161761415225
ACH-000601,0.320342429877
ACH-000604,0.242503254902
ACH-000605,0.0243723458132
ACH-000606,0.273737029683
ACH-000608,0.26974300786999994
ACH-000614,0.277335211512
ACH-000616,0.2136619055
ACH-000618,0.398073846758
ACH-000619,0.136675436261
ACH-000620,0.06821145078719999
ACH-000621,0.213018699767
ACH-000622,0.153972662543
ACH-000623,0.210205322051
ACH-000624,0.114561249529
ACH-000627,0.24650728350200002
ACH-000630,0.13691169142
ACH-000632,0.0511126174663
ACH-000633,0.197088960169
ACH-000637,0.317035968926
ACH-000638,0.222814513741
ACH-000646,0.304806155306
ACH-000647,0.21344190878400002
ACH-000648,0.263025044905
ACH-000649,0.28727929251699996
ACH-000651,0.141203544101
ACH-000652,0.291917082588
ACH-000653,0.0657020003303
ACH-000657,0.15990422062100001
ACH-000658,0.22654819944600002
ACH-000661,0.500654805649
ACH-000662,0.289080944191
ACH-000663,0.471380536282
ACH-000665,0.308569088736
ACH-000671,0.266419251032
ACH-000673,0.240840352471
ACH-000676,0.0146620659134
ACH-000677,0.19701857704700002
ACH-000681,0.310557652618
ACH-000682,0.21754108558000002
ACH-000683,0.248316704645
ACH-000684,0.123645090513
ACH-000688,0.0628153842356
ACH-000693,0.22923802038000002
ACH-000694,0.185530557225
ACH-000695,0.440753204482
ACH-000696,0.108313482301
ACH-000697,0.137329990481
ACH-000699,0.142614501109
ACH-000701,0.0711756719581
ACH-000706,0.147958135062
ACH-000711,0.18722411444200002
ACH-000713,0.17269698166900002
ACH-000714,0.239881804505
ACH-000718,0.486554559504
ACH-000720,0.14679195667199998
ACH-000721,0.18572769667
ACH-000724,-0.054617573919900006
ACH-000725,0.4495006871600001
ACH-000732,-0.124105094025
ACH-000734,0.129744452728
ACH-000735,0.0451900310815
ACH-000736,0.247217955893
ACH-000738,0.131979103804
ACH-000746,0.0006961860946739999
ACH-000747,0.22667661021899999
ACH-000748,0.23684094003000003
ACH-000753,0.236457918888
ACH-000756,-0.0176321025744
ACH-000757,0.130844727168
ACH-000758,0.0346545836386
ACH-000760,0.203009742104
ACH-000763,0.0898218972442
ACH-000764,0.0853137680958
ACH-000765,0.21224132249299998
ACH-000766,0.038825912557699994
ACH-000767,0.405398582615
ACH-000768,0.0658226695868
ACH-000769,0.0068844929874799995
ACH-000770,0.18670910192899998
ACH-000771,0.0113982087054
ACH-000773,0.231024817414
ACH-000776,0.285101811025
ACH-000777,0.16427651816400002
ACH-000778,0.267972353193
ACH-000781,0.303810948904
ACH-000782,-0.050888244303699995
ACH-000783,0.17642993618900002
ACH-000784,0.284224092872
ACH-000785,0.283556159047
ACH-000787,0.0801910234906
ACH-000788,0.131492668095
ACH-000791,0.37670686880099996
ACH-000792,0.357788890261
ACH-000794,0.29170998453
ACH-000796,0.179189481669
ACH-000799,0.31513661106400004
ACH-000800,0.27590272927
ACH-000802,0.0660927908365
ACH-000804,0.00254967041534
ACH-000805,0.268054415753
ACH-000809,0.0656315363583
ACH-000810,0.341820727765
ACH-000811,0.0361478911174
ACH-000817,0.245352397439
ACH-000819,0.276861543474
ACH-000820,0.490420410311
ACH-000821,0.149271325408
ACH-000822,0.255994491841
ACH-000823,0.22612619717399998
ACH-000824,0.217204271297
ACH-000827,0.0687468902081
ACH-000829,0.0702262080663
ACH-000831,0.0678568358105
ACH-000832,0.023764370290900002
ACH-000833,-0.048485696732000004
ACH-000834,0.161595260189
ACH-000835,0.0639351857929
ACH-000836,0.112555583773
ACH-000837,0.297330840994
ACH-000838,0.164289643773
ACH-000839,0.196819165119
ACH-000840,0.340019036938
ACH-000841,0.49392851130800003
ACH-000843,0.301340526
ACH-000846,0.132381809792
