,CFL1 (1072)
ACH-000004,-0.970157286533
ACH-000007,-0.643416941008
ACH-000009,-1.0701020087100002
ACH-000011,-0.366293540976
ACH-000012,-1.20997163144
ACH-000013,-0.709017199752
ACH-000014,-0.267153258794
ACH-000015,-0.20980973292100003
ACH-000017,-0.405814356457
ACH-000018,-0.40427229946000004
ACH-000019,-0.787141589482
ACH-000021,-0.729637214108
ACH-000022,-0.5897315205929999
ACH-000025,-0.33467077746
ACH-000028,-0.8380801164480001
ACH-000030,-1.08837719374
ACH-000035,-0.8656303472419999
ACH-000036,-0.39874804006
ACH-000037,-0.9286685202480001
ACH-000039,-1.04369026518
ACH-000040,-0.486501453953
ACH-000041,-0.653714695784
ACH-000042,-0.613831701736
ACH-000045,-0.7846108347030001
ACH-000047,-0.5282212275289999
ACH-000052,-0.7159238342309999
ACH-000053,-1.31647786705
ACH-000054,-0.767963206334
ACH-000055,-0.859767952895
ACH-000060,-0.761182417101
ACH-000067,-0.244545170429
ACH-000070,-0.944745158787
ACH-000075,-0.744163403372
ACH-000078,-0.321573203215
ACH-000082,-0.542073754203
ACH-000085,-1.27729683423
ACH-000086,-0.459381968463
ACH-000087,-0.841309404597
ACH-000092,-0.516994035389
ACH-000095,-1.10618592079
ACH-000097,-0.315883530851
ACH-000098,-0.38850702148500005
ACH-000099,-0.35154926776100004
ACH-000108,-0.510836338224
ACH-000113,-0.785716374096
ACH-000115,-0.780194029482
ACH-000116,-0.646208660894
ACH-000118,-0.8050270456640001
ACH-000120,-0.34559864257
ACH-000123,-0.666985928849
ACH-000127,-0.486321974009
ACH-000128,-0.7517861208759999
ACH-000132,-0.869073034102
ACH-000133,-0.6862164789890001
ACH-000137,-0.930122939967
ACH-000138,-0.617576341288
ACH-000142,-0.8620003027069999
ACH-000143,-0.804288128718
ACH-000146,-1.60497038869
ACH-000148,-0.467939115127
ACH-000150,-0.596601226941
ACH-000152,-0.178710218078
ACH-000153,-0.6417059915760001
ACH-000159,-0.48915577010899997
ACH-000160,-1.46164549153
ACH-000163,-0.73155718362
ACH-000167,-0.645104544082
ACH-000168,-1.2856489062
ACH-000169,-0.37516275094400003
ACH-000178,-0.556967397302
ACH-000182,-0.780551120539
ACH-000183,-1.13718129178
ACH-000188,-1.0619320916
ACH-000189,-0.531360600324
ACH-000190,-0.785264365657
ACH-000198,-0.9586082545119999
ACH-000204,-0.833483397085
ACH-000206,-1.2131485042799999
ACH-000207,-1.14688366394
ACH-000211,-0.6502814719
ACH-000215,-0.198422983968
ACH-000221,-0.266483196494
ACH-000222,-0.908876523803
ACH-000223,-0.714745798687
ACH-000226,-1.0824434483399998
ACH-000227,-0.550535457796
ACH-000228,-0.974894809076
ACH-000231,-0.540025923368
ACH-000232,-0.8634506931039999
ACH-000233,-1.19897093458
ACH-000234,-0.676050896554
ACH-000235,-0.7719532820270001
ACH-000237,-0.640516213315
ACH-000238,-1.24145086817
ACH-000243,-1.11853158985
ACH-000244,-0.672265398887
ACH-000246,-0.620438241499
ACH-000248,-0.395348484111
ACH-000250,-0.5531176656600001
ACH-000251,-0.454042645128
ACH-000253,-0.302115261844
ACH-000255,-0.837985072244
ACH-000256,-0.629699822333
ACH-000257,-0.5620620199149999
ACH-000258,-0.246301271923
ACH-000259,-0.921217278928
ACH-000260,-0.554222222623
ACH-000261,-0.502301727132
ACH-000262,-0.675244865043
ACH-000263,-1.1236414425399999
ACH-000264,-0.752227392702
ACH-000265,-0.6941809177399999
ACH-000266,-0.634456600322
ACH-000272,-0.453808029512
ACH-000273,-0.681913364962
ACH-000274,-0.385034482584
ACH-000277,-1.2289035512
ACH-000278,-0.885022216011
ACH-000279,-0.49554201034999995
ACH-000280,-0.738104878842
ACH-000281,-0.47324618048199996
ACH-000288,-0.695013643054
ACH-000291,-0.603990590631
ACH-000293,-0.760435367188
ACH-000294,-0.753517518583
ACH-000295,-1.15078466595
ACH-000296,-0.537671487422
ACH-000302,-0.409554240371
ACH-000304,-0.408157898777
ACH-000307,-0.523469369082
ACH-000308,-0.72052048841
ACH-000310,-0.7303326280689999
ACH-000311,-0.991089610734
ACH-000312,-0.37553186875100003
ACH-000315,-1.19924445283
ACH-000316,-0.650994340537
ACH-000317,-0.616519110052
ACH-000318,-0.7485113484639999
ACH-000319,-0.457950557798
ACH-000320,-0.601904545454
ACH-000322,-0.545160071634
ACH-000323,-0.45900975971600005
ACH-000324,-0.472614668196
ACH-000329,-0.40427093208899995
ACH-000330,-0.680335726041
ACH-000331,-0.29279338668
ACH-000332,-0.957036538027
ACH-000334,-1.5448179175499999
ACH-000335,-0.395763516773
ACH-000336,-0.729400167658
ACH-000337,-0.5647459659449999
ACH-000339,-0.725859014592
ACH-000341,-0.627453992356
ACH-000348,-0.174530595225
ACH-000350,-0.845293752684
ACH-000352,-0.286859835991
ACH-000356,-0.754303287554
ACH-000361,-0.280711807047
ACH-000362,-0.889042010797
ACH-000363,-1.46174143616
ACH-000364,-0.755034724972
ACH-000365,-1.0814741352200001
ACH-000366,-0.513571575883
ACH-000368,-0.817925652399
ACH-000374,-0.619044760947
ACH-000375,-0.2976613501
ACH-000376,-1.16316383798
ACH-000381,-1.03481428627
ACH-000383,-0.950661586569
ACH-000387,-1.02200125973
ACH-000389,-0.649432303629
ACH-000390,-0.47605818380000003
ACH-000393,-0.321305708625
ACH-000395,-0.856703316802
ACH-000397,-0.581720716508
ACH-000401,-0.409250798984
ACH-000402,-0.8174964869079999
ACH-000403,-0.7897072746889999
ACH-000404,-0.0326208759711
ACH-000406,-1.37428512529
ACH-000407,-0.698873652631
ACH-000408,-0.8382924220970001
ACH-000410,-0.574739162144
ACH-000411,-0.41624930130599996
ACH-000414,-0.353928331354
ACH-000415,-0.802290065926
ACH-000416,-0.35652726460199996
ACH-000420,-0.344912242289
ACH-000421,-0.5504218614199999
ACH-000424,-0.620008931837
ACH-000425,-0.467836523603
ACH-000426,-1.18036447554
ACH-000427,-0.820781486151
ACH-000433,-0.8551705365000001
ACH-000436,-1.1847004311
ACH-000444,-1.29064227112
ACH-000445,-0.488177294647
ACH-000448,-0.21947099058800001
ACH-000450,-0.49480789123700003
ACH-000452,-1.2341736567200001
ACH-000454,-0.8297979699600001
ACH-000458,-0.638905391838
ACH-000459,-0.701053311982
ACH-000460,-1.0164786054200001
ACH-000461,-0.920730115534
ACH-000463,-0.7772297558050001
ACH-000464,-0.538622602105
ACH-000466,-0.605855200241
ACH-000467,-0.661082438784
ACH-000468,-0.736232753078
ACH-000469,-0.31758827177099996
ACH-000470,-0.559510992044
ACH-000471,-0.242408690233
ACH-000472,-0.909644277861
ACH-000473,-0.526565157172
ACH-000475,-0.486495146471
ACH-000476,-0.411265309175
ACH-000477,-1.13138128784
ACH-000480,-0.65845637514
ACH-000481,-0.897145814821
ACH-000483,-0.6803575204119999
ACH-000484,-1.10463820003
ACH-000485,-1.09879761974
ACH-000486,-0.582042518164
ACH-000487,-0.964924842194
ACH-000488,-1.03076229046
ACH-000490,-1.00236236779
ACH-000491,-0.9949591627490001
ACH-000495,-0.591969896524
ACH-000496,-0.987042944165
ACH-000499,-1.15681370452
ACH-000500,-0.983577772661
ACH-000502,-0.9070342795209999
ACH-000503,-0.800186908111
ACH-000505,-0.49762419105899997
ACH-000507,-0.477002421743
ACH-000510,-1.0464297031299998
ACH-000511,-0.27872508747900004
ACH-000512,-0.5532974257450001
ACH-000516,-0.468335106116
ACH-000517,-1.50391666768
ACH-000518,-0.6684601159260001
ACH-000520,-0.6162020598619999
ACH-000521,-1.11430557122
ACH-000522,-0.175780089168
ACH-000524,-0.501731960602
ACH-000527,-0.452263548464
ACH-000528,-0.198901335952
ACH-000537,-0.42719361560400004
ACH-000541,-1.31103866016
ACH-000542,-1.00162354521
ACH-000544,-1.02187387594
ACH-000545,-0.7216665733750001
ACH-000547,-0.679984308189
ACH-000548,-0.698055721949
ACH-000549,-0.582783819299
ACH-000550,-0.396940975375
ACH-000552,-0.533382835496
ACH-000556,-0.38966678117
ACH-000557,-1.70555049571
ACH-000570,-0.830268513135
ACH-000571,-0.47975169952200003
ACH-000573,-0.9588290584020001
ACH-000576,-0.696511803627
ACH-000580,-0.3324541906
ACH-000584,-0.406629245753
ACH-000585,-1.15539567668
ACH-000588,-0.801697435835
ACH-000589,-0.327428959355
ACH-000591,-0.792788623294
ACH-000593,-0.617358114125
ACH-000600,-0.725153187147
ACH-000601,-0.41973754485
ACH-000604,-0.820580398158
ACH-000605,-1.0928800379999999
ACH-000606,-1.00353195621
ACH-000608,-1.34261795561
ACH-000614,-0.418198879436
ACH-000616,-0.333683470501
ACH-000618,-0.526467861615
ACH-000619,-1.05816258025
ACH-000620,-0.890454914615
ACH-000621,-0.531120671981
ACH-000622,-0.731800077624
ACH-000623,-0.762099217093
ACH-000624,-0.952797848918
ACH-000627,-0.707746763742
ACH-000630,-0.573496953161
ACH-000632,-0.338360643715
ACH-000633,-0.496187524118
ACH-000637,-0.584467154159
ACH-000638,-0.523650416343
ACH-000646,-1.4791146809
ACH-000647,-1.52432623766
ACH-000648,-0.954226547321
ACH-000649,-0.8853102897640001
ACH-000651,-0.5376415897969999
ACH-000652,-0.600885030771
ACH-000653,-1.06802275278
ACH-000657,-0.434858864244
ACH-000658,-1.05357482543
ACH-000661,-0.982259792964
ACH-000662,-0.0351883319269
ACH-000663,-0.396445348776
ACH-000665,-0.8915338765240001
ACH-000671,-0.937931670702
ACH-000673,-0.498167488622
ACH-000676,-0.259297323
ACH-000677,-0.13471113294099998
ACH-000681,-0.498460719047
ACH-000682,-0.9358004156470001
ACH-000683,-1.5096252877399998
ACH-000684,-0.44066158172700004
ACH-000688,-0.24683641347100002
ACH-000693,-1.0913333675799999
ACH-000694,-1.14755628945
ACH-000695,-0.18639329405000002
ACH-000696,-0.8594854559999999
ACH-000697,-0.979635041833
ACH-000699,-0.415352386729
ACH-000701,-0.637897993004
ACH-000706,-0.547890735387
ACH-000711,-1.11784626875
ACH-000713,-1.16524277481
ACH-000714,-1.23051803531
ACH-000718,-1.85644044368
ACH-000720,-0.48225878577299996
ACH-000721,-0.42289443308200003
ACH-000724,-0.696939634751
ACH-000725,-0.668664761678
ACH-000732,-0.610828045597
ACH-000734,-1.17037799237
ACH-000735,-1.41847291186
ACH-000736,-0.555492001894
ACH-000738,-0.791586975666
ACH-000746,-0.6986249549310001
ACH-000747,-0.711619771101
ACH-000748,-0.49425016188299997
ACH-000753,-0.78454170153
ACH-000756,-0.344201107562
ACH-000757,-1.11451804868
ACH-000758,-0.481770960106
ACH-000760,-0.364450371046
ACH-000763,-1.16509680315
ACH-000764,-0.46264350497199996
ACH-000765,-0.6365834979689999
ACH-000766,-0.513000870351
ACH-000767,-0.335085397385
ACH-000768,-0.227396267842
ACH-000769,-0.881883227791
ACH-000770,-0.984519727994
ACH-000771,-0.689706333843
ACH-000773,-1.04618386683
ACH-000776,-0.5616648336119999
ACH-000777,-0.7627910739899999
ACH-000778,-1.0131871285
ACH-000781,-0.553457862105
ACH-000782,-0.567717567215
ACH-000783,-0.679518618844
ACH-000784,-0.522906000337
ACH-000785,-0.410225459317
ACH-000787,-0.9898650175210001
ACH-000788,-0.350479477799
ACH-000791,-0.632406144403
ACH-000792,-0.498580464293
ACH-000794,-1.21885565295
ACH-000796,-1.4405569721200002
ACH-000799,-0.5375028450289999
ACH-000800,-0.47346015187
ACH-000802,-0.518225039128
ACH-000804,-0.613424580075
ACH-000805,-0.287329003627
ACH-000809,-1.25685227359
ACH-000810,-0.23475873354000001
ACH-000811,-0.45033899016199996
ACH-000817,-0.7976950307969999
ACH-000819,-0.606141165975
ACH-000820,-0.7771260630779999
ACH-000821,-1.1866299341700002
ACH-000822,-0.663197576775
ACH-000823,-1.0856356382999999
ACH-000824,-0.7618561041320001
ACH-000827,-0.39297665071000004
ACH-000829,-0.9346129814890001
ACH-000831,-0.681311414622
ACH-000832,-0.802099607051
ACH-000833,-0.566580862642
ACH-000834,-0.8280972520100001
ACH-000835,-0.278262869935
ACH-000836,-0.7585240419179999
ACH-000837,-0.578240225523
ACH-000838,-1.21391496349
ACH-000839,-0.970720553786
ACH-000840,-0.812733101403
ACH-000841,-0.83278458964
ACH-000843,-1.09377914831
ACH-000846,-0.6810418921789999
ACH-000847,-0.858949236285
ACH-000848,-0.845305143935
ACH-000849,-0.19657597559700002
ACH-000851,-0.824902643599
ACH-000855,-1.1060480459200002
ACH-000856,-0.7800942802140001
ACH-000858,-0.465812883754
ACH-000859,-1.1423126936499999
ACH-000861,-0.38955448274800003
