,CTRC (11330)
ACH-000004,-0.0931260467925
ACH-000007,0.00893099843602
ACH-000009,0.0290456710613
ACH-000011,0.0419443284031
ACH-000012,-0.121710957641
ACH-000013,-0.0771231726909
ACH-000014,-0.0271678123776
ACH-000015,-0.0205708368794
ACH-000017,-0.0928785872504
ACH-000018,-0.059161566318499996
ACH-000019,0.0426505234994
ACH-000021,-0.00207525240293
ACH-000022,0.0747431074807
ACH-000025,-0.019731400943900003
ACH-000028,0.218806762636
ACH-000030,-0.0214988215674
ACH-000035,-0.23061262894499998
ACH-000036,-0.0765729881213
ACH-000037,-0.187676566223
ACH-000039,-0.160059434561
ACH-000040,0.027560617557
ACH-000041,0.0716494866412
ACH-000042,0.0329892835558
ACH-000045,0.0338543821337
ACH-000047,-0.285252164792
ACH-000052,0.0810100065712
ACH-000053,-0.018445663094099996
ACH-000054,0.000511983700576
ACH-000055,-0.0976413800323
ACH-000060,0.015725347065999998
ACH-000067,0.145874355698
ACH-000070,-0.0453742629208
ACH-000075,-0.026185376732900004
ACH-000078,-0.0328473635918
ACH-000082,0.042419592995600004
ACH-000085,0.06470729296830001
ACH-000086,-0.17405910847300002
ACH-000087,-0.171182911646
ACH-000092,-0.109639757769
ACH-000095,-0.10960857143300001
ACH-000097,-0.13046155276
ACH-000098,0.0554321038301
ACH-000099,0.015012943528700001
ACH-000108,-0.342357775719
ACH-000113,-0.134778928317
ACH-000115,-0.0687971527396
ACH-000116,-0.07665820656
ACH-000118,-0.109914077012
ACH-000120,-0.16390478227299998
ACH-000123,0.00595543630778
ACH-000127,-0.025858313925
ACH-000128,-0.149302864065
ACH-000132,0.109030346603
ACH-000133,0.0179310380287
ACH-000137,-0.11264921267400001
ACH-000138,0.0315367495231
ACH-000142,-0.156529750711
ACH-000143,0.0566660450282
ACH-000146,-0.037785202889300006
ACH-000148,0.0021608870370100003
ACH-000150,-0.31968458610399997
ACH-000152,-0.0285020768842
ACH-000153,0.09172030938009999
ACH-000159,0.08331031323680001
ACH-000160,-0.082267815118
ACH-000163,-0.131573086368
ACH-000167,-0.107734232508
ACH-000168,-0.124865122782
ACH-000169,0.06951168674269999
ACH-000178,-0.0728715684786
ACH-000182,0.105943247628
ACH-000183,0.125468437559
ACH-000188,-0.24835996108000002
ACH-000189,-0.20462898256200002
ACH-000190,-0.20747567167300002
ACH-000198,0.026994149672500002
ACH-000204,-0.174310079619
ACH-000206,-0.0150889099827
ACH-000207,-0.191066609034
ACH-000211,-0.0555062510304
ACH-000215,0.0385758148854
ACH-000221,0.0282685853988
ACH-000222,-0.0408448801141
ACH-000223,0.0760446320786
ACH-000226,0.0249497732174
ACH-000227,-0.0659153964508
ACH-000228,0.024735786085099996
ACH-000231,0.026469388704900003
ACH-000232,0.020718333727
ACH-000233,-0.011364176881799998
ACH-000234,-0.0195802662434
ACH-000235,-0.0475111641223
ACH-000237,-0.0610891596219
ACH-000238,-0.251145472188
ACH-000243,0.0224920711935
ACH-000244,-0.211000876833
ACH-000246,-0.10234816400499999
ACH-000248,-0.18754925266800002
ACH-000250,-0.047554839254300006
ACH-000251,-0.0855155334079
ACH-000253,0.06556306068289999
ACH-000255,-0.039879457378
ACH-000256,-0.36299673384400005
ACH-000257,-0.0970793328897
ACH-000258,-0.147966154814
ACH-000259,-0.08252524420730001
ACH-000260,-0.13723001334899998
ACH-000261,0.133371184622
ACH-000262,-0.253311975736
ACH-000263,-0.0661745362302
ACH-000264,0.0779877122352
ACH-000265,0.13968129524599998
ACH-000266,-0.117941803289
ACH-000272,0.026735565077900002
ACH-000273,-0.00487893565266
ACH-000274,-0.0117580640205
ACH-000277,0.15739087662100001
ACH-000278,-0.051212371491099994
ACH-000279,-0.0968287590691
ACH-000280,-0.0598077581448
ACH-000281,-0.0820196556238
ACH-000288,-0.131300746014
ACH-000291,-0.10023941580199999
ACH-000293,-0.132456089538
ACH-000294,-0.117312957995
ACH-000295,0.09563784146669999
ACH-000296,0.00638467069504
ACH-000302,-0.157924551814
ACH-000304,-0.0658895839941
ACH-000307,0.031754192231799996
ACH-000308,-0.02495205818
ACH-000310,-0.10759657744899999
ACH-000311,-0.09636723153239998
ACH-000312,-0.20732159274999998
ACH-000315,-0.020902265843200003
ACH-000316,0.054772004516000006
ACH-000317,0.0532865040021
ACH-000318,-0.21030684821899998
ACH-000319,0.0309584291842
ACH-000320,-0.164265558739
ACH-000322,0.13410851442500002
ACH-000323,-0.005058671821109999
ACH-000324,-0.0811401041738
ACH-000329,-0.0107663016573
ACH-000330,-0.0332237546818
ACH-000331,-0.00817545575381
ACH-000332,-0.130329622684
ACH-000334,-0.38686701455899997
ACH-000335,-0.0766353923421
ACH-000336,-0.0021142042210699997
ACH-000337,0.10671911916099999
ACH-000339,0.04534737284419999
ACH-000341,-0.145793910148
ACH-000348,-0.08384018840639999
ACH-000350,-0.0466729456564
ACH-000352,0.0176216587228
ACH-000356,0.24875994379500002
ACH-000361,-0.044121758517199995
ACH-000362,-0.154867587031
ACH-000363,-0.310254126049
ACH-000364,-0.118544982926
ACH-000365,-0.057942773032900005
ACH-000366,-0.011145241259
ACH-000368,-0.109891987449
ACH-000374,-0.165916817368
ACH-000375,-0.137197741663
ACH-000376,0.0772650926668
ACH-000381,0.0450418481926
ACH-000383,-0.117384292106
ACH-000387,-0.140855473078
ACH-000389,-0.0654679253859
ACH-000390,0.0666778410123
ACH-000393,-0.21053389697799998
ACH-000395,-0.113866047746
ACH-000397,0.033558259326
ACH-000401,-0.0339743320729
ACH-000402,0.47859837310900005
ACH-000403,0.08225072755099999
ACH-000404,0.160622452585
ACH-000406,-0.029692255331200002
ACH-000407,0.09175179810720001
ACH-000408,0.141868596154
ACH-000410,-0.0205992924965
ACH-000411,0.056920537145800004
ACH-000414,-0.043201128493800006
ACH-000415,-0.0840008646705
ACH-000416,0.0311379130454
ACH-000420,-0.146622647837
ACH-000421,-0.00337675405175
ACH-000424,-0.109670327751
ACH-000425,-0.0673094822301
ACH-000426,-0.15519632191299998
ACH-000427,-0.222361867111
ACH-000433,0.10419975525800002
ACH-000436,-0.115751782776
ACH-000444,0.052824215917
ACH-000445,-0.10954255895199999
ACH-000448,0.05495920051559999
ACH-000450,-0.09377016246610001
ACH-000452,-0.0485307853859
ACH-000454,0.143048105024
ACH-000458,0.009855481304500001
ACH-000459,-0.102066861963
ACH-000460,-0.126978512354
ACH-000461,-0.10077732199200001
ACH-000463,-0.00321416575671
ACH-000464,0.040661191754
ACH-000466,-0.0294169866466
ACH-000467,-0.0156256613614
ACH-000468,-0.06952032651239999
ACH-000469,-0.0683382661976
ACH-000470,-1.45631716238e-05
ACH-000471,-0.00996875882182
ACH-000472,0.029194013735500002
ACH-000473,-0.22742139949999998
ACH-000475,-0.026415494121400002
ACH-000476,-0.323934053097
ACH-000477,-0.28868062808600004
ACH-000480,-0.06873918279860002
ACH-000481,0.0384001106983
ACH-000483,-0.141951853534
ACH-000484,-0.022640515262199998
ACH-000485,-0.046032527358
ACH-000486,-0.0693445537367
ACH-000487,-0.0057047066009899994
ACH-000488,-0.306360296454
ACH-000490,-0.04243184868419999
ACH-000491,0.00657145106144
ACH-000495,0.0187501345944
ACH-000496,-0.0358054739689
ACH-000499,0.102847008565
ACH-000500,-0.21136579123
ACH-000502,-0.125306875604
ACH-000503,0.15013726941299999
ACH-000505,0.00958590258392
ACH-000507,-0.096711256395
ACH-000510,-0.00937244837302
ACH-000511,0.0201910366836
ACH-000512,-0.289308696729
ACH-000516,0.044221962872000004
ACH-000517,-0.049909291597699995
ACH-000518,-0.00897699366235
ACH-000520,-0.110020434395
ACH-000521,-0.04292201891340001
ACH-000522,-0.039335498391499996
ACH-000524,-0.020820669438599997
ACH-000527,0.008346292680130001
ACH-000528,-0.0138038347872
ACH-000537,0.010896258638799998
ACH-000541,0.13640693361300002
ACH-000542,0.0516260272171
ACH-000544,-0.24062562651799999
ACH-000545,-0.0998389411568
ACH-000547,0.121056071018
ACH-000548,-0.19100416405499998
ACH-000549,-0.009959353754860002
ACH-000550,-0.39609481704300004
ACH-000552,-0.054827361276099995
ACH-000556,-0.1474279848
ACH-000557,0.041358329903
ACH-000570,-0.08711883821000001
ACH-000571,-0.0774759154072
ACH-000573,0.00396904072854
ACH-000576,-0.277025619966
ACH-000580,0.0124500770945
ACH-000584,-0.0552551784599
ACH-000585,-0.1580041081
ACH-000588,0.039319602659
ACH-000589,-0.07256196943280001
ACH-000591,0.0402802721482
ACH-000593,-0.22269763510200002
ACH-000600,-0.012628113791499999
ACH-000601,-0.11857791193499999
ACH-000604,0.0562710857704
ACH-000605,-0.13579162423900001
ACH-000606,-0.22478842348900002
ACH-000608,-0.0806489483408
ACH-000614,-0.159426601083
ACH-000616,0.04683970406330001
ACH-000618,-0.037735346544
ACH-000619,-0.193578682729
ACH-000620,-0.0299945696411
ACH-000621,-0.09861294292000002
ACH-000622,0.00747551891264
ACH-000623,-0.0325621490731
ACH-000624,0.0550848634444
ACH-000627,-0.0841296194661
