,SCRG1 (11341)
ACH-000004,0.113082614522
ACH-000007,0.35142240689800003
ACH-000009,-0.0518571552978
ACH-000011,0.149136580801
ACH-000012,0.132114908484
ACH-000013,0.14992389952
ACH-000014,0.07245469949580001
ACH-000015,0.09255953816330001
ACH-000017,0.16054619700099998
ACH-000018,0.053069772280599996
ACH-000019,-0.0797699674762
ACH-000021,0.229662125171
ACH-000022,0.24115866301199998
ACH-000025,0.09442285523589998
ACH-000028,0.0411802696976
ACH-000030,0.0286035676467
ACH-000035,0.21101129334899998
ACH-000036,0.05438331853180001
ACH-000037,0.0824324583596
ACH-000039,0.264152881526
ACH-000040,0.11667106412999999
ACH-000041,-0.0387982780977
ACH-000042,0.178713678248
ACH-000045,0.104913916511
ACH-000047,0.222013484998
ACH-000052,-0.129823949255
ACH-000053,0.11481321414000001
ACH-000054,-0.08062030124860001
ACH-000055,-0.0129230062405
ACH-000060,0.0653623824661
ACH-000067,0.0697898897326
ACH-000070,0.129596402342
ACH-000075,0.164300032371
ACH-000078,-0.19905524847699999
ACH-000082,0.100211860125
ACH-000085,0.37216540144
ACH-000086,0.224964927447
ACH-000087,0.06297707805200001
ACH-000092,0.161601754974
ACH-000095,0.022719732716000002
ACH-000097,0.136169901421
ACH-000098,0.0817244260233
ACH-000099,0.108113937245
ACH-000108,0.12353760216700001
ACH-000113,0.236468315741
ACH-000115,0.126835805653
ACH-000116,0.14345388809
ACH-000118,0.138365100047
ACH-000120,0.0224359431016
ACH-000123,0.12335861850400001
ACH-000127,0.116486279147
ACH-000128,0.270930150458
ACH-000132,-0.0166993573953
ACH-000133,0.0325240961558
ACH-000137,0.131454409976
ACH-000138,0.14941332310900002
ACH-000142,0.266412299985
ACH-000143,0.0340928759672
ACH-000146,0.04749086270830001
ACH-000148,0.09897004121439999
ACH-000150,0.175368891539
ACH-000152,0.12486278820800001
ACH-000153,0.06430078696159999
ACH-000159,0.050664869899
ACH-000160,0.19018016308400001
ACH-000163,0.136156417828
ACH-000167,0.240743509519
ACH-000168,0.312430264438
ACH-000169,0.167878989525
ACH-000178,0.23449544636300002
ACH-000182,0.155501569165
ACH-000183,0.12111698941299999
ACH-000188,0.106345732356
ACH-000189,-0.140894687756
ACH-000190,0.228192536281
ACH-000198,0.0925061681693
ACH-000204,0.0390488837814
ACH-000206,0.29195484220600004
ACH-000207,0.058706959008099996
ACH-000211,0.07148152928889999
ACH-000215,0.169757762758
ACH-000221,0.164842753127
ACH-000222,0.22875951034000003
ACH-000223,0.108264992322
ACH-000226,0.16705132306700002
ACH-000227,-0.00110826068007
ACH-000228,0.0453660876659
ACH-000231,0.211354090708
ACH-000232,0.13348396335999999
ACH-000233,0.0999881606132
ACH-000234,0.24614501190000002
ACH-000235,0.09128298328230001
ACH-000237,0.1286579969
ACH-000238,0.000776057019105
ACH-000243,0.152873049856
ACH-000244,0.250017218296
ACH-000246,0.130883190677
ACH-000248,0.130520678036
ACH-000250,0.120067786031
ACH-000251,-0.0637249885718
ACH-000253,0.0027545163615799997
ACH-000255,0.0175190492681
ACH-000256,0.0639005727153
ACH-000257,0.188520236283
ACH-000258,0.0865329666907
ACH-000259,0.125129056254
ACH-000260,0.126168416866
ACH-000261,0.08658489099539998
ACH-000262,-0.06363548587569999
ACH-000263,0.300825341477
ACH-000264,0.09618392430980001
ACH-000265,0.240480029912
ACH-000266,0.0844943395865
ACH-000272,0.148154508802
ACH-000273,0.22685660752300002
ACH-000274,0.0479832621298
ACH-000277,-0.108857770474
ACH-000278,0.199822090682
ACH-000279,0.024667301234300002
ACH-000280,0.06921860665099999
ACH-000281,-0.004037281091239999
ACH-000288,0.140575412604
ACH-000291,0.114157157221
ACH-000293,-0.039789940327499995
ACH-000294,0.08112576351589999
ACH-000295,-0.21618371338300002
ACH-000296,0.22235295754599999
ACH-000302,0.207088806457
ACH-000304,0.259561707584
ACH-000307,0.17662317755999998
ACH-000308,-0.00568583957801
ACH-000310,0.00193866702402
ACH-000311,0.191190270607
ACH-000312,0.0938411933734
ACH-000315,0.0571838776072
ACH-000316,-0.106100513821
ACH-000317,0.0441670246545
ACH-000318,-0.0066780647512199994
ACH-000319,0.210881457884
ACH-000320,0.191544024393
ACH-000322,0.0637844269145
ACH-000323,0.10841754682600001
ACH-000324,0.10537321284199999
ACH-000329,0.138692156039
ACH-000330,-0.0418773311397
ACH-000331,0.19262304461
ACH-000332,0.215061980333
ACH-000334,0.0029378993612700004
ACH-000335,0.15286208123199999
ACH-000336,0.458629141021
ACH-000337,-0.0241091651877
ACH-000339,0.0935330107198
ACH-000341,-0.0289505169962
ACH-000348,0.026522836723099998
ACH-000350,0.06656093247830001
ACH-000352,0.014804628219600002
ACH-000356,-0.00697423656638
ACH-000361,0.156620511327
ACH-000362,-0.013213746177100002
ACH-000363,0.24892048815499998
ACH-000364,0.106331193568
ACH-000365,0.0355215945332
