,PGLS (25796)
ACH-000221,-0.507667778151
ACH-000222,-0.17369241602899999
ACH-000223,-0.311011046952
ACH-000226,-0.173870243454
ACH-000227,-0.349869694797
ACH-000228,-0.513311996688
ACH-000231,-0.257918840167
ACH-000232,-0.546140041513
ACH-000233,-0.196997065025
ACH-000234,-0.32787507563499996
ACH-000235,-0.303285496912
ACH-000237,-0.437496783186
ACH-000238,-0.0590821988406
ACH-000243,-0.267302574173
ACH-000244,-0.519944148283
ACH-000246,-0.225661220949
ACH-000248,-0.431856708796
ACH-000250,-0.287008046355
ACH-000251,-0.7365183802449999
ACH-000253,-0.12527510105599998
ACH-000255,-0.6420407904209999
ACH-000256,-0.434966603918
ACH-000257,-0.251042937097
ACH-000258,-0.253792389696
ACH-000259,-0.542815570573
ACH-000260,-0.5358056167899999
ACH-000261,-0.503052087016
ACH-000262,-0.6133216785769999
ACH-000263,-0.213041015486
ACH-000264,-0.23069142174499999
ACH-000265,-0.503173989396
ACH-000266,-0.260626006284
ACH-000272,-0.251810622014
ACH-000273,-0.164074673309
ACH-000274,-0.18078235949700003
ACH-000277,-0.252919640234
ACH-000278,-0.46611121746699996
ACH-000279,-0.7297621010100002
ACH-000280,-0.26057291100900004
ACH-000281,-0.124322419903
ACH-000288,-0.245096535803
ACH-000291,-0.148539642901
ACH-000293,-0.209252103309
ACH-000294,-0.0610417815126
ACH-000295,-0.306827718416
ACH-000296,-0.09283196652470001
ACH-000302,-0.412460204387
ACH-000304,-0.16778419317
ACH-000307,-0.612423747439
ACH-000308,-0.195422648251
ACH-000310,-0.023713487949399998
ACH-000311,-0.273207123938
ACH-000312,-0.277041743776
ACH-000315,-0.463379351025
ACH-000316,-0.582050596677
ACH-000317,-0.339644150651
ACH-000318,-0.569955753422
ACH-000319,-0.0737803954419
ACH-000320,-0.31626185631299997
ACH-000322,0.00945190393998
ACH-000323,-0.404524865242
ACH-000324,-0.138081125947
ACH-000329,-0.205745310057
ACH-000330,-0.253926449386
ACH-000331,-0.401867808002
ACH-000332,-0.19899984255
ACH-000334,0.17698862493700002
ACH-000335,-0.362583195013
ACH-000336,-0.0443473045868
ACH-000337,-0.314477354489
ACH-000339,-0.188862928645
ACH-000341,-0.54847046003
ACH-000348,-0.184074186049
ACH-000350,-0.336293580931
ACH-000352,-0.337989733354
ACH-000356,-0.21909386765799999
ACH-000361,-0.0497203163064
ACH-000362,-0.0659813277059
ACH-000363,-0.236431721166
ACH-000364,-0.511872492609
ACH-000365,-0.265159465787
ACH-000366,-0.49319475075499997
ACH-000368,-0.061080258450300004
ACH-000374,-0.165322539095
ACH-000375,-0.508908694445
ACH-000376,-0.294618711284
ACH-000381,-0.45277409249899997
ACH-000383,-0.34295027625
ACH-000387,-0.179578325924
ACH-000389,-0.41971819106799996
ACH-000390,-0.331978845803
ACH-000393,-0.28066559866
ACH-000395,-0.473766763345
ACH-000397,-0.253642007933
ACH-000401,-0.7172774649320001
ACH-000402,-0.20524530913300001
ACH-000403,-0.224313747313
ACH-000404,-0.24339049485999997
ACH-000406,-0.0724371053149
ACH-000407,-0.422865799898
ACH-000408,-0.5131221657339999
ACH-000410,-0.440693754833
ACH-000411,-0.228643632352
ACH-000414,-0.311340284732
ACH-000415,-0.457020805238
ACH-000416,-0.397959903243
ACH-000420,-0.328398549631
ACH-000421,-0.191183684259
ACH-000424,-0.469743016765
ACH-000425,-0.20277926211599998
ACH-000426,-0.297375674747
ACH-000427,-0.41440802096100005
ACH-000433,-0.43570817760700004
ACH-000436,-0.10729250931399999
ACH-000444,-0.262659463803
ACH-000445,-0.568143790326
ACH-000448,-0.328782887384
ACH-000450,0.0879858345961
ACH-000452,-0.262729934284
ACH-000454,-0.46891960736
ACH-000458,-0.636243967676
ACH-000459,-0.403148952685
ACH-000460,-0.287673199638
ACH-000461,-0.487547176814
ACH-000463,-0.579378131969
ACH-000464,-0.186827424872
ACH-000466,-0.320282525156
ACH-000467,-0.12494562806
ACH-000468,-0.230735442315
ACH-000469,-0.014096699819
ACH-000470,-0.0772478228703
ACH-000471,-0.21937277298799998
ACH-000472,-0.37133515463699995
ACH-000473,-0.32760114898000003
ACH-000475,-0.154407880726
ACH-000476,-0.056941541831300006
ACH-000477,-0.45264379535300003
ACH-000480,-0.33770571584799997
ACH-000481,-0.489998105021
ACH-000483,-0.248902199598
ACH-000484,-0.37914600008199995
ACH-000485,-0.378070685956
ACH-000486,-0.588710556609
ACH-000487,-0.392146464094
ACH-000488,-0.261765384596
ACH-000490,-0.298871230748
ACH-000491,-0.28378431269000004
ACH-000495,-0.257577576999
ACH-000496,-0.458426239165
ACH-000499,-0.7229418997020001
ACH-000500,-0.6346271063710001
ACH-000502,-0.42330864612400004
ACH-000503,-0.5383126926380001
ACH-000505,-0.539974162935
ACH-000507,-0.247147583158
ACH-000510,-0.38022525541900004
ACH-000511,-0.264459963394
ACH-000512,-0.115862059406
ACH-000516,-0.294340068528
ACH-000517,-0.17168750637400002
ACH-000518,-0.532948737929
ACH-000520,-0.548721038014
ACH-000521,-0.159665052306
ACH-000522,-0.345144940085
ACH-000524,-0.16435984955900002
ACH-000527,-0.184334019091
ACH-000528,-0.253197168347
ACH-000537,-0.48796672473499997
ACH-000541,-0.20623732302
ACH-000542,-0.597295351119
ACH-000544,-0.482004077127
ACH-000545,-0.47149279571999997
ACH-000547,-0.476129391051
ACH-000548,-0.102088597247
ACH-000549,-0.487787711682
ACH-000550,-0.108423069868
ACH-000552,-0.256025753373
ACH-000556,-0.407647957661
ACH-000557,-0.0683525664916
ACH-000570,-0.221668904094
ACH-000571,-0.484285604115
ACH-000573,-0.185019545977
ACH-000576,-0.444768191817
ACH-000580,-0.5691716452910001
ACH-000584,-0.37387368674599997
ACH-000585,-0.553612955825
ACH-000588,-0.397365408909
ACH-000589,-0.356833569766
ACH-000591,-0.331861040009
ACH-000593,-0.246268105037
ACH-000600,-0.31152209747
ACH-000601,-0.39407868195100004
ACH-000604,-0.28647607054
ACH-000605,-0.582442696881
ACH-000606,-0.174890446161
ACH-000608,-0.21352004555100002
ACH-000614,0.10894124145199999
ACH-000616,-0.2659280942
ACH-000618,-0.348892036399
ACH-000619,-0.15415418138599998
ACH-000620,-0.419330020633
ACH-000621,-0.374292247412
ACH-000622,-0.222803062299
ACH-000623,-0.28980644651299997
ACH-000624,-0.339756596579
ACH-000627,-0.249136499782
ACH-000630,-0.263370576992
ACH-000632,-0.760814379968
ACH-000633,-0.38719767026100005
ACH-000637,-0.468597908971
ACH-000638,-0.596158155436
ACH-000646,-0.43155109437899997
ACH-000647,-0.30139976643800004
ACH-000648,-0.123954259285
ACH-000649,-0.295506966017
ACH-000651,-0.200319146395
ACH-000652,-0.502962071499
ACH-000653,-0.18139325513500001
ACH-000657,-0.364633343264
ACH-000658,-0.34150817671899997
ACH-000661,-0.729988981577
ACH-000662,-0.661530657664
ACH-000663,-0.143632664124
ACH-000665,-0.50221830452
ACH-000671,-0.333534682968
ACH-000673,-0.274391331084
ACH-000676,-0.17265036101599998
ACH-000677,-0.338304884751
ACH-000681,-0.437037180836
ACH-000682,-0.530624384652
ACH-000683,-0.486121064313
ACH-000684,-0.314441397198
ACH-000688,-0.191557615981
ACH-000693,-0.540932469744
ACH-000694,-0.518252055296
ACH-000695,-0.339537048525
ACH-000696,-0.40131679308300006
ACH-000697,-0.111813512705
ACH-000699,-0.251972144315
ACH-000701,-0.24538433075599997
ACH-000706,-0.32295017061000003
ACH-000711,-0.368527642795
ACH-000713,-0.16044771456700002
ACH-000714,-0.298839819422
ACH-000718,-0.299379351655
ACH-000720,-0.424841994437
ACH-000721,-0.371087637236
ACH-000724,-0.291621443743
ACH-000725,-0.559551451593
ACH-000732,-0.377274717763
ACH-000734,-0.43314552104599996
ACH-000735,-0.19594526431899997
ACH-000736,-0.43555935200499996
ACH-000738,-0.149056739912
ACH-000746,-0.14407223694399998
ACH-000747,-0.460473917844
ACH-000748,-0.40287594842600005
ACH-000753,-0.424219815529
ACH-000756,-0.36259633665700003
ACH-000757,-0.427384448383
ACH-000758,-0.12725432637
ACH-000760,-0.20258847353700002
ACH-000763,-0.245935951645
ACH-000764,-0.348386471304
ACH-000765,-0.504402434573
ACH-000766,-0.416334501747
ACH-000767,-0.24016053649900002
ACH-000768,-0.48627499564800003
ACH-000769,-0.67819520368
ACH-000770,-0.0852014631685
ACH-000771,-0.224115630384
ACH-000773,-0.0377100223019
ACH-000776,-0.6827878377809999
ACH-000777,-0.281527482468
ACH-000778,-0.396603002087
ACH-000781,-0.318517891688
ACH-000782,-0.330558421076
ACH-000783,-0.154029612565
ACH-000784,-0.142430116141
ACH-000785,-0.287192520999
ACH-000787,-0.289404751813
ACH-000788,-0.437912219459
ACH-000791,-0.172022319977
ACH-000792,-0.598042157208
ACH-000794,-0.24407016369000004
ACH-000796,-0.14657207095799998
ACH-000799,-0.18738048641
ACH-000800,-0.37171301530999995
ACH-000802,-0.282166029777
ACH-000804,-0.323135511609
ACH-000805,-0.247012424846
ACH-000809,-0.320203661071
ACH-000810,-0.39928807494400004
ACH-000811,-0.18516907304299998
ACH-000817,-0.8528359148100001
ACH-000819,-0.459284896986
ACH-000820,-0.32612029575
ACH-000821,-0.18071347062100002
ACH-000822,-0.423629366611
ACH-000823,-0.30596187767599997
ACH-000824,-0.0467464288993
ACH-000827,-0.737235507749
ACH-000829,-0.402769275005
ACH-000831,-0.282510579716
ACH-000832,-0.132146162901
ACH-000833,-0.54504536264
ACH-000834,-0.19001819397
ACH-000835,-0.407115833486
ACH-000836,-0.36148652206299997
ACH-000837,-0.526623695591
ACH-000838,-0.496869779569
ACH-000839,-0.043684949365999995
ACH-000840,-0.19697395018
ACH-000841,-0.134051208409
ACH-000843,-0.484313521584
ACH-000846,-0.677597790107
ACH-000847,-0.6444840382779999
ACH-000848,-0.419779179565
ACH-000849,-0.231604315303
ACH-000851,-0.33494422907
ACH-000855,-0.43287234977300004
ACH-000856,-0.462945405427
ACH-000858,-0.036759735523099996
ACH-000859,-0.6867061040610001
ACH-000861,-0.587025152311
ACH-000862,-0.0263737149463
ACH-000865,-0.26766806437699997
ACH-000866,-0.453180575612
ACH-000867,-0.229690282295
ACH-000869,-0.41069767447
ACH-000872,-0.520128482992
ACH-000873,-0.23852373913400002
ACH-000876,-0.130039483872
ACH-000878,-0.157299083852
ACH-000880,-0.21544822923300003
ACH-000881,-0.543951743968
ACH-000882,-0.34165895034500005
ACH-000884,-0.22788676799199997
ACH-000885,-0.175453059143
ACH-000887,-0.35950325392
ACH-000888,-0.26634049906199997
ACH-000889,-0.518414834121
ACH-000890,-0.0697168286188
ACH-000896,-0.544199139151
ACH-000898,-0.205276629493
ACH-000900,-0.353172725413
ACH-000901,-0.0820630209742
ACH-000905,-0.267602717888
ACH-000906,-0.209492728429
ACH-000907,-0.38596782479999997
ACH-000910,-0.136888247207
ACH-000911,-0.24712619385899998
ACH-000912,-0.524820972483
ACH-000913,-0.233591369179
ACH-000915,-0.211575123977
ACH-000916,-0.64616973033
ACH-000917,-0.340977458792
ACH-000921,-0.128686411491
ACH-000924,-0.31447010179699997
ACH-000926,-0.0861202357506
ACH-000928,-0.145953196905
ACH-000929,-0.549070788648
ACH-000932,-0.33582981722599997
ACH-000935,-0.16164461620200002
ACH-000936,-0.386280325481
ACH-000937,-0.5986644474399999
ACH-000938,-0.473174045717
ACH-000939,-0.516243269243
ACH-000941,-0.46841487053499997
ACH-000943,-0.57931389374
ACH-000946,-0.329725347195
ACH-000947,-0.29180721218899996
ACH-000948,-0.188336325576
ACH-000950,-0.488081337994
ACH-000953,-0.079117432562
ACH-000957,-0.223191129775
ACH-000958,-0.509682474217
ACH-000960,-0.211025447773
ACH-000963,0.123760930995
ACH-000968,-0.0628702905222
ACH-000969,-0.30193987515799997
ACH-000973,-0.129318024326
ACH-000974,-0.19816061756099998
ACH-000975,-0.237673446581
ACH-000976,-0.353031717782
ACH-000978,-0.261819768724
ACH-000980,-0.242416782108
ACH-000984,-0.516540315717
ACH-000986,-0.524215573743
ACH-000988,-0.290870423393
ACH-000993,-0.366609466308
ACH-000994,-0.439922808896
ACH-000996,-0.19191394340999998
ACH-001001,-0.207817242566
ACH-001020,-0.537239690831
ACH-001028,-0.278573387903
ACH-001031,-0.40857642638
ACH-001038,-0.157581450951
ACH-001048,-0.264612311408
ACH-001050,-0.560420659423
ACH-001053,-0.432397294638
ACH-001054,-0.34648898397100003
ACH-001061,-0.495357606088
ACH-001067,-0.39425154307800003
ACH-001075,-0.488756271732
ACH-001096,-0.321901625544
ACH-001128,-0.5353981268620001
ACH-001134,-0.191928344225
ACH-001151,-0.252362595593
ACH-001163,-0.11106856521500001
ACH-001164,-0.395271094042
ACH-001173,-0.298059037006
ACH-001183,-0.218512169984
ACH-001184,-0.324210214999
ACH-001190,-0.2905295498
ACH-001192,-0.518829765121
ACH-001193,-0.11931916669999999
ACH-001196,-0.16171418710000002
ACH-001197,-0.18703092936500001
ACH-001205,-0.0677858502794
ACH-001211,-0.294492639547
ACH-001212,-0.137014222428
ACH-001228,-0.438582364128
ACH-001232,-0.0591419776282
ACH-001239,-0.430429801569
ACH-001274,-0.25103540191
ACH-001275,-0.51657148683
ACH-001277,-0.22412496930300002
ACH-001278,-0.45031416852899997
ACH-001280,-0.0940226949762
ACH-001283,-0.5423770658070001
ACH-001289,-0.35691468651600006
ACH-001295,-0.19636824026799998
ACH-001300,-0.374381637787
ACH-001301,-0.22882764734400002
ACH-001302,-0.647824245579
ACH-001303,-0.037810117516000004
ACH-001306,-0.44076164926600003
ACH-001318,-0.281035496382
ACH-001322,-0.281940464664
ACH-001328,-0.25666005946
ACH-001332,-0.435017689943
ACH-001333,-0.47283777946500005
ACH-001336,-0.217098010359
ACH-001340,-0.19029075453400002
ACH-001346,-0.354730517332
ACH-001353,-0.253457017263
ACH-001354,0.00825415050447
ACH-001367,-0.855254463541
ACH-001368,-0.35839288749
ACH-001374,-0.22647706407600002
ACH-001375,-0.19800759691599998
ACH-001377,-0.22323539936
ACH-001380,-0.42541719784000004
ACH-001391,-0.344014296469
ACH-001407,-0.541309221228
ACH-001408,-0.235502480938
ACH-001413,-0.31284085828499997
ACH-001430,0.00035577477205300003
ACH-001431,-0.5143807071500001
ACH-001450,-0.297520197514
ACH-001496,-0.353612889569
ACH-001500,-0.268694531831
ACH-001521,-0.46616524808
ACH-001523,-0.476768948521
ACH-001532,-0.33281754162099997
ACH-001536,-0.427479909186
ACH-001550,-0.162554833839
ACH-001552,-0.267891148951
ACH-001554,-0.302824102611
ACH-001645,-0.319444701679
ACH-001654,-0.401460595383
ACH-001715,-0.194488478738
ACH-001735,-0.299086773125
ACH-001736,-0.181420920993
ACH-001737,-0.22266523281
ACH-001740,-0.523213010802
ACH-001745,-0.551601631144
ACH-001750,-0.275731996351
ACH-001765,-0.290633776332
ACH-001956,-0.282692459295
ACH-001957,-0.04722733978159999
