,SNX5 (27131)
ACH-000004,-0.104304097261
ACH-000007,-0.5407302582760001
ACH-000009,-0.00878310052096
ACH-000011,-0.251391303916
ACH-000012,-0.125251395485
ACH-000013,-0.169802752674
ACH-000014,-0.302185354325
ACH-000015,-0.028913497343900002
ACH-000017,-0.0423572323789
ACH-000018,-0.09567324168789999
ACH-000019,0.0016060441289200002
ACH-000021,-0.0613815136355
ACH-000022,-0.20232705331
ACH-000025,-0.14293337767300002
ACH-000028,-0.139458388047
ACH-000030,-0.09483782463439999
ACH-000035,-0.109342595472
ACH-000036,-0.152450469487
ACH-000037,-0.163769111302
ACH-000039,0.0935436092705
ACH-000040,-0.283640314709
ACH-000041,-0.188469491764
ACH-000042,-0.197752692996
ACH-000045,-0.20031382484299998
ACH-000047,-0.233838700619
ACH-000052,-0.19879117012800002
ACH-000053,-0.215437008216
ACH-000054,-0.248976996409
ACH-000055,-0.192419680544
ACH-000060,-0.09507101229530002
ACH-000067,-0.17221346956
ACH-000070,-0.157306635337
ACH-000075,-0.44627213366400004
ACH-000078,0.042107333894999995
ACH-000082,-0.19354365672899998
ACH-000085,-0.325295598176
ACH-000086,-0.018338602737099998
ACH-000087,-0.241259252281
ACH-000092,-0.230441325365
ACH-000095,-0.355620355072
ACH-000097,-0.221129248125
ACH-000098,-0.141990469532
ACH-000099,-0.148643333919
ACH-000108,-0.08755686288360001
ACH-000113,-0.266019397042
ACH-000115,-0.449117005879
ACH-000116,-0.154603299501
ACH-000118,-0.166680653338
ACH-000120,-0.134236038852
ACH-000123,-0.20224971720100002
ACH-000127,-0.0811945457916
ACH-000128,-0.31389662623799996
ACH-000132,-0.13562768676200002
ACH-000133,-0.200730658216
ACH-000137,-0.38847999789800003
ACH-000138,-0.13441574257000002
ACH-000142,0.110511623572
ACH-000143,-0.392762151887
ACH-000146,-0.112839026095
ACH-000148,-0.189428588427
ACH-000150,-0.232460461241
ACH-000152,-0.315810287777
ACH-000153,-0.223996117365
ACH-000159,-0.0701091537494
ACH-000160,-0.10325077343
ACH-000163,-0.432419564146
ACH-000167,-0.028524224117299997
ACH-000168,0.00601808960294
ACH-000169,-0.164247352227
ACH-000178,-0.242349941593
ACH-000182,-0.19622460441599998
ACH-000183,-0.225821559015
ACH-000188,-0.0742212277951
ACH-000189,-0.00791967468176
ACH-000190,-0.126522739789
ACH-000198,-0.144403404945
ACH-000204,0.0690277660159
ACH-000206,-0.156635138099
ACH-000207,-0.171256081252
ACH-000211,-0.022285547822699998
ACH-000215,-0.16039373419000003
ACH-000221,-0.271691884651
ACH-000222,-0.0987495070566
ACH-000223,-0.169075346747
ACH-000226,-0.126820396023
ACH-000227,0.0422115205714
ACH-000228,0.0301997904489
ACH-000231,-0.227948267201
ACH-000232,-0.222722025853
ACH-000233,-0.127167122325
ACH-000234,-0.012049976745599999
ACH-000235,-0.23004496339299998
ACH-000237,-0.13506988142
ACH-000238,-0.21737901418400002
ACH-000243,-0.143173493413
ACH-000244,-0.122803219115
ACH-000246,-0.115227296346
ACH-000248,-0.07523276674439999
ACH-000250,0.023118006299000002
ACH-000251,-0.202295320222
ACH-000253,-0.00761483338978
ACH-000255,-0.050257956137899996
ACH-000256,-0.0839831412325
ACH-000257,-0.182655981291
ACH-000258,-0.279725207599
ACH-000259,-0.111588413562
ACH-000260,-0.198783003654
ACH-000261,-0.18270653779399998
ACH-000262,-0.0622495761032
ACH-000263,-0.3184315215
ACH-000264,-0.15062262566
ACH-000265,-0.22948873454
ACH-000266,-0.161074872984
ACH-000272,-0.278032457334
ACH-000273,-0.19552935432
ACH-000274,-0.0818522435561
ACH-000277,-0.19639450852899998
ACH-000278,-0.187273296161
ACH-000279,-0.30282790836
ACH-000280,-0.205565170763
ACH-000281,-0.29423616415
ACH-000288,-0.12083565568900001
ACH-000291,-0.172876015746
ACH-000293,-0.042648391204000005
ACH-000294,-0.298835276416
ACH-000295,-0.18405864009700001
ACH-000296,0.00987785368445
ACH-000302,-0.189190678426
ACH-000304,-0.1192803225
ACH-000307,-0.228900908878
ACH-000308,-0.116162211
ACH-000310,-0.114641622491
ACH-000311,-0.27895702244000004
ACH-000312,-0.190837875161
ACH-000315,-0.244491430102
ACH-000316,-0.262039748519
ACH-000317,-0.050234085185
ACH-000318,-0.04957972826880001
ACH-000319,-0.17151000702799998
ACH-000320,-0.365450345015
ACH-000322,0.051932147080800004
ACH-000323,-0.191027330927
ACH-000324,-0.08445951972400001
ACH-000329,-0.15289943004
ACH-000330,-0.171321074883
ACH-000331,-0.137095984004
ACH-000332,-0.20604546873500001
ACH-000334,-0.024122337361599997
ACH-000335,-0.143962417999
ACH-000336,-0.126502716106
ACH-000337,-0.0913905575134
ACH-000339,-0.20482779749299998
ACH-000341,0.00247851546354
ACH-000348,-0.18929280851799998
ACH-000350,-0.10593611706
ACH-000352,-0.34722810096100004
ACH-000356,-0.42899281310599996
