,SPICE1 (152185)
ACH-000522,-0.33476398647
ACH-000524,-0.26756201458
ACH-000527,-0.305576268436
ACH-000528,-0.458466498411
ACH-000537,-0.1558078047
ACH-000541,-0.102535662015
ACH-000542,-0.261691950372
ACH-000544,-0.436848905933
ACH-000545,-0.13775432263499998
ACH-000547,-0.25946869066399997
ACH-000548,-0.368667707178
ACH-000549,-0.281162232423
ACH-000550,-0.219706308355
ACH-000552,-0.258658885281
ACH-000556,-0.208185301135
ACH-000557,0.0330380047969
ACH-000570,-0.302939461503
ACH-000571,-0.245509223503
ACH-000573,-0.365195208574
ACH-000576,-0.24638937404300001
ACH-000580,-0.166784018441
ACH-000584,-0.5312773008120001
ACH-000585,-0.335005079919
ACH-000588,0.152854521509
ACH-000589,-0.42749309422700005
ACH-000591,-0.170184941629
ACH-000593,-0.6463739802239999
ACH-000600,-0.21434062115699998
ACH-000601,-0.287516522413
ACH-000604,-0.226083210805
ACH-000605,-0.490051751491
ACH-000606,-0.399652144863
ACH-000608,-0.290647534566
ACH-000614,-0.11108207367
ACH-000616,-0.320880416939
ACH-000618,-0.589202648434
ACH-000619,-0.265610377311
ACH-000620,-0.260088182673
ACH-000621,-0.139173949052
ACH-000622,-0.510171995168
ACH-000623,-0.300065942988
ACH-000624,-0.316158949982
ACH-000627,-0.253726800481
ACH-000630,-0.461434214159
ACH-000632,-0.361954357337
ACH-000633,-0.113018156347
ACH-000637,-0.29214485149999997
ACH-000638,-0.312557524238
ACH-000646,-0.36453340950199997
ACH-000647,-0.300653923057
ACH-000648,-0.324687356997
ACH-000649,-0.0573667777948
ACH-000651,-0.117525633104
ACH-000652,-0.316390822337
ACH-000653,-0.207021455082
ACH-000657,-0.595622496576
ACH-000658,-0.327728383373
ACH-000661,-0.19488399446600002
ACH-000662,-0.533197584997
ACH-000663,-0.2494166609
ACH-000665,-0.34651707678300003
ACH-000671,-0.48556206310500005
ACH-000673,-0.22873154513
ACH-000676,-0.32723699916099996
ACH-000677,-0.390687893935
ACH-000681,-0.30530715720199997
ACH-000682,-0.354247830989
ACH-000683,-0.581958454502
ACH-000684,-0.29002648120200003
ACH-000688,-0.361063013737
ACH-000693,-0.450474776955
ACH-000694,-0.280445072848
ACH-000695,0.0446910859036
ACH-000696,-0.326742722002
ACH-000697,-0.355174370797
ACH-000699,-0.345285269608
ACH-000701,-0.292299896895
ACH-000706,-0.398885775278
ACH-000711,-0.241336802688
ACH-000713,-0.301105773166
ACH-000714,-0.247544796188
ACH-000718,-0.18354424996
ACH-000720,-0.274587368898
ACH-000721,-0.18916414568599998
ACH-000724,-0.589700901716
ACH-000725,-0.18889859934999997
ACH-000732,-0.7828292336570001
ACH-000734,-0.51138283183
ACH-000735,-0.519273660299
ACH-000736,-0.323445021879
ACH-000738,-0.35861623364399997
ACH-000746,-0.362233114372
ACH-000747,-0.339483392098
ACH-000748,-0.226954332485
ACH-000753,-0.15239348265799998
ACH-000756,-0.20042381772
ACH-000757,-0.458698324317
ACH-000758,-0.585849159014
ACH-000760,-0.157134598827
ACH-000763,-0.17200079863499998
ACH-000764,-0.45579643472599995
ACH-000765,-0.188810774181
ACH-000766,-0.256914302854
ACH-000767,-0.23026937984499998
ACH-000768,-0.15302948821100001
ACH-000769,-0.34604868375299996
ACH-000770,-0.25784715754799997
ACH-000771,-0.47669471976000005
ACH-000773,-0.0688494357661
ACH-000776,-0.7462252617290001
ACH-000777,-0.163942107927
ACH-000778,-0.332200002665
ACH-000781,-0.197827577582
ACH-000782,-0.0509558176798
ACH-000783,-0.153510080692
ACH-000784,-0.333873268525
ACH-000785,-0.460006223285
ACH-000787,-0.370580594211
ACH-000788,-0.258088250553
ACH-000791,-0.322152198304
ACH-000792,-0.562170681837
ACH-000794,-0.459213833214
ACH-000796,-0.515930850895
ACH-000799,-0.213862609637
ACH-000800,-0.588602925857
ACH-000802,-0.448507136566
ACH-000804,-0.298590656189
ACH-000805,-0.0714832480046
ACH-000809,-0.48635342477399995
ACH-000810,-0.299167336066
ACH-000811,-0.37263166282
ACH-000817,-0.3142574324
ACH-000819,-0.0141308259351
ACH-000820,-0.59714337645
ACH-000821,0.07020056976269999
ACH-000822,-0.224047284162
ACH-000823,-0.47656921662199997
ACH-000824,-0.17767539301899998
ACH-000827,-0.41851658193400004
ACH-000829,-0.386564071923
ACH-000831,-0.407791460921
ACH-000832,-0.696456667532
ACH-000833,-0.41826655849600003
ACH-000834,-0.32229223155299996
ACH-000835,-0.311273761547
ACH-000836,-0.207539545731
ACH-000837,-0.32007128864100004
ACH-000838,-0.052620198171499995
ACH-000839,-0.7539483246520001
ACH-000840,-0.311192582206
ACH-000841,-0.440076823178
ACH-000843,-0.248669925097
ACH-000846,-0.517467659639
ACH-000847,-0.305220518127
ACH-000848,-0.393648758719
ACH-000849,-0.695110720978
ACH-000851,-0.134335918743
ACH-000855,-0.6922876926279999
ACH-000856,-0.40386386798100005
ACH-000858,-0.49582039786300003
ACH-000859,-0.408882528931
ACH-000861,-0.470786426891
ACH-000862,-0.33635035560000004
ACH-000865,-0.22132566034499998
ACH-000866,-0.400251157114
ACH-000867,-0.351200231432
ACH-000869,-0.627737205336
ACH-000872,-0.32147429876600003
ACH-000873,-0.422682467346
ACH-000876,-0.207821029393
ACH-000878,-0.253049891876
ACH-000880,-0.8880275652230001
ACH-000881,-0.103305086383
ACH-000882,-0.32322780164500003
ACH-000884,-0.21288138153099997
ACH-000885,-0.39344155932400005
ACH-000887,-0.25669621608000004
ACH-000888,-0.21308347873300001
ACH-000889,-0.22467084639
ACH-000890,-0.266128195396
ACH-000896,-0.32970365175099997
ACH-000898,-0.327362433947
ACH-000900,-0.329350307025
ACH-000901,-0.328133524472
ACH-000905,-0.6476699478069999
ACH-000906,-0.349519906819
ACH-000907,-0.196737342439
ACH-000910,-0.206021541688
ACH-000911,-0.464481584035
ACH-000912,-0.288334411162
ACH-000913,-0.245699415918
ACH-000915,-0.189097118664
ACH-000916,-0.846108086866
ACH-000917,-0.325534986099
ACH-000921,-0.17489257649999998
ACH-000924,-0.249218280445
ACH-000926,-0.5086919259179999
ACH-000928,-0.46500719081
ACH-000929,-0.427806874993
ACH-000932,-0.461756157715
ACH-000935,-0.398133399189
ACH-000936,-0.382304469928
ACH-000937,-0.24759516003100002
ACH-000938,-0.39023911924800003
ACH-000939,-0.0639541230255
ACH-000941,-0.494417459604
ACH-000943,-0.46815630351599996
ACH-000946,-0.623016309705
ACH-000947,-0.403732325018
ACH-000948,-0.5331620661959999
ACH-000950,-0.568959721458
ACH-000953,-0.535479939145
ACH-000957,-0.260287557953
ACH-000958,-0.497243032879
ACH-000960,-0.206534182992
ACH-000963,-0.531685495479
ACH-000968,-0.0137216754234
ACH-000969,-0.44584380503
ACH-000973,-0.130731208864
ACH-000974,-0.6684232411500001
ACH-000975,-0.320014175713
ACH-000976,-0.392905348903
ACH-000978,0.006959525775
ACH-000980,-0.169303913688
ACH-000984,-0.296909772506
ACH-000986,-0.473956247036
ACH-000988,-0.38263306417
ACH-000993,-0.18196833021699999
ACH-000994,-0.106363779322
ACH-000996,-0.294463375511
ACH-001001,-0.22141169229899998
ACH-001020,-0.123317992512
ACH-001028,-0.36019702972900003
ACH-001031,-0.251724419816
ACH-001038,-0.37934632840899996
ACH-001048,-0.362937491598
ACH-001050,-0.233219652392
ACH-001053,-0.761226750188
ACH-001054,-0.985744220542
ACH-001061,-0.430757372545
ACH-001067,-0.34218976075499996
ACH-001075,-0.39619984318400003
ACH-001096,-0.30195196790600004
ACH-001128,0.148434734205
ACH-001134,-0.31462174626
ACH-001151,-0.376504379708
ACH-001163,-0.252791156733
ACH-001164,-0.14976548986500002
ACH-001173,-0.218302418702
ACH-001183,-0.469828343307
ACH-001184,-0.39172562957199997
ACH-001190,-0.363144119328
ACH-001192,-0.409513342025
ACH-001193,-0.12767715707900001
ACH-001196,-0.17046077504999999
ACH-001197,-0.260401461982
ACH-001205,-0.270611153792
ACH-001211,-0.0665988767079
ACH-001212,-0.5235166776510001
ACH-001228,-0.38155597773100003
ACH-001232,-0.396842469904
ACH-001239,-0.371486518337
ACH-001274,-0.39622949276
ACH-001275,-0.287481450275
ACH-001277,-0.464061983063
ACH-001278,-0.19172976243700002
ACH-001280,0.0171381913476
ACH-001283,-0.328159413417
ACH-001289,-0.49989539445799996
ACH-001295,-0.29377749515900003
ACH-001300,-0.196685966068
ACH-001301,-0.777231334004
ACH-001302,-0.7002690169
ACH-001303,-0.30904687752099996
ACH-001306,-0.385140624534
ACH-001318,-0.3054099598
ACH-001322,-0.5275885973309999
ACH-001328,-0.334924694362
ACH-001332,-0.346314376391
ACH-001333,-0.40839616528899997
ACH-001336,-0.756297107756
ACH-001340,-0.10494253180299999
ACH-001346,-0.36235698498700003
ACH-001353,-0.14288526750999997
ACH-001354,-0.63296966087
ACH-001367,-0.36587466189499995
ACH-001368,-0.19646488574499998
ACH-001374,-0.501716634668
ACH-001375,-0.403440439446
ACH-001377,-0.40747042549999996
ACH-001380,-0.638533070716
ACH-001391,-0.0133839743059
ACH-001407,-0.172327592418
ACH-001408,-0.42583858766000005
ACH-001413,-0.24819709019699998
ACH-001430,-0.611299638887
ACH-001431,-0.544006686505
ACH-001450,-0.365741884265
ACH-001496,-0.410915248798
ACH-001500,-0.309035527423
ACH-001521,-0.544360136934
ACH-001523,-0.5042670098300001
ACH-001532,-0.246577712995
ACH-001536,-0.251424863068
ACH-001550,-0.3558023879300001
ACH-001552,-0.298576419508
ACH-001554,-0.39572646005199996
ACH-001645,-0.6886408432619999
ACH-001654,-0.222251835189
ACH-001715,-0.249715921341
ACH-001735,-0.246327864524
ACH-001736,-0.589714405303
ACH-001737,-0.18913423353
ACH-001740,-0.811407852708
ACH-001745,-0.756537828944
ACH-001750,-0.75663172739
ACH-001765,-0.35727553860699995
ACH-001956,-0.226808419763
ACH-001957,-0.351370859863
