,HSPB9 (94086)
ACH-000004,-0.190224096279
ACH-000007,-0.422913834416
ACH-000009,-0.35630784051700004
ACH-000011,-0.256162581911
ACH-000012,-0.712886421666
ACH-000013,-0.359331942959
ACH-000014,-0.126451714687
ACH-000015,-0.37487738854900005
ACH-000017,-0.346637175136
ACH-000018,-0.259920802455
ACH-000019,-0.120874202482
ACH-000021,-0.0602705570978
ACH-000022,-0.26870777599
ACH-000025,-0.21686991012899998
ACH-000028,-0.157472355987
ACH-000030,-0.221805039185
ACH-000035,-0.447343063016
ACH-000036,-0.420992606354
ACH-000037,-0.27491023612
ACH-000039,-0.20605026406399998
ACH-000040,-0.33751220992799996
ACH-000041,-0.46233429922499997
ACH-000042,-0.155756766578
ACH-000045,-0.148796370561
ACH-000047,-0.42184983927299996
ACH-000052,-0.0730565105534
ACH-000053,-0.0933550511071
ACH-000054,-0.10188976988399999
ACH-000055,-0.203377059546
ACH-000060,-0.325823884052
ACH-000067,-0.501204619227
ACH-000070,-0.39976080604900005
ACH-000075,0.0502880674858
ACH-000078,-0.267181707156
ACH-000082,-0.24508879745499998
ACH-000085,-0.161589440833
ACH-000086,-0.360703462456
ACH-000087,-0.078953738351
ACH-000092,-0.226305548521
ACH-000095,-0.289782538024
ACH-000097,-0.306778870108
ACH-000098,-0.314697608804
ACH-000099,-0.35528697022399996
ACH-000108,-0.21462774164
ACH-000113,-0.304972753625
ACH-000115,0.100274738268
ACH-000116,-0.395640795666
ACH-000118,-0.178143486101
ACH-000120,-0.424597967444
ACH-000123,-0.223624550471
ACH-000127,-0.175170202596
ACH-000128,-0.37140487403800004
ACH-000132,-0.17955453425
ACH-000133,-0.178962572157
ACH-000137,-0.238144981276
ACH-000138,-0.482940300089
ACH-000142,-0.509847485905
ACH-000143,-0.240475677108
ACH-000146,-0.155703660606
ACH-000148,-0.259282969476
ACH-000150,-0.269004527781
ACH-000152,-0.29951188428500003
ACH-000153,0.201356626525
ACH-000159,-0.328034598671
ACH-000160,-0.29108508923500004
ACH-000163,-0.151000012924
ACH-000167,-0.322112697982
ACH-000168,-0.0969017848813
ACH-000169,-0.135866446182
ACH-000178,-0.210979516511
ACH-000182,-0.304493896304
ACH-000183,-0.232182990414
ACH-000188,-0.147663073397
ACH-000189,-0.622838126531
ACH-000190,-0.227658022471
ACH-000198,-0.22267660145100002
ACH-000204,0.08986017337510001
ACH-000206,0.125565728947
ACH-000207,-0.30491530162700003
ACH-000211,-0.39962654911300005
ACH-000215,-0.463033232919
ACH-000221,-0.294182062925
ACH-000222,-0.298570223896
ACH-000223,-0.11878293182
ACH-000226,-0.215508858107
ACH-000227,-0.449136052682
ACH-000228,-0.166174185027
ACH-000231,-0.219871226723
ACH-000232,-0.20291039280200002
ACH-000233,-0.024767100165400003
ACH-000234,-0.363648322011
ACH-000235,-0.415607998658
ACH-000237,-0.15114635761700002
ACH-000238,-0.337222181316
ACH-000243,-0.395889659854
ACH-000244,-0.382679098522
ACH-000246,-0.261904811645
ACH-000248,-0.43305347407899997
ACH-000250,-0.39449581456
ACH-000251,-0.31689470424800004
ACH-000253,-0.280460048017
ACH-000255,-0.44431184666699997
ACH-000256,-0.281725087843
ACH-000257,-0.289571697743
ACH-000258,-0.36230204846999997
ACH-000259,-0.40133232362800003
ACH-000260,-0.184416067091
ACH-000261,-0.158407402874
ACH-000262,-0.34234946361100005
ACH-000263,-0.558543390588
ACH-000264,-0.257581409429
ACH-000265,-0.269323038023
ACH-000266,-0.22841491024399999
ACH-000272,-0.317378461322
ACH-000273,-0.481126125886
ACH-000274,-0.363856789768
ACH-000277,-0.08997900998780001
ACH-000278,-0.197704889204
ACH-000279,-0.416817764468
ACH-000280,-0.321065365041
ACH-000281,-0.12060959304199999
ACH-000288,-0.37432818072499996
ACH-000291,-0.41230222929399996
ACH-000293,-0.408299555183
ACH-000294,-0.149079777315
ACH-000295,-0.38085905846600004
ACH-000296,-0.19189393245499997
ACH-000302,-0.352605916862
ACH-000304,-0.40508095761600005
ACH-000307,-0.20629226635499998
ACH-000308,-0.29759833944200004
ACH-000310,0.236434477562
ACH-000311,-0.14347905910599998
ACH-000312,-0.241438574402
ACH-000315,-0.246004362531
ACH-000316,-0.559621241686
ACH-000317,-0.15722899122099998
ACH-000318,-0.14597447042199999
ACH-000319,-0.397416992033
ACH-000320,0.0161034412239
ACH-000322,-0.39407299768
ACH-000323,-0.170359316024
ACH-000324,-0.40835143661300005
ACH-000329,-0.19784072259399998
ACH-000330,-0.40310645004600004
ACH-000331,-0.22424416284200002
ACH-000332,-0.267563918518
ACH-000334,-0.012333383480100001
ACH-000335,-0.190912404166
ACH-000336,-0.743980230546
ACH-000337,-0.047663334629699995
ACH-000339,-0.260044174389
ACH-000341,-0.154154557428
ACH-000348,-0.195121561789
ACH-000350,-0.210852822946
ACH-000352,-0.29227891607900003
ACH-000356,-0.466213158685
ACH-000361,-0.39221478984499997
ACH-000362,-0.0812577064617
ACH-000363,-0.208279892931
ACH-000364,-0.37620225357299997
ACH-000365,-0.177531926795
ACH-000366,-0.35535252238399995
ACH-000368,0.0414424706723
ACH-000374,-0.237580110856
ACH-000375,-0.128194836959
ACH-000376,-0.282941998865
ACH-000381,-0.331516053997
ACH-000383,-0.274010974776
ACH-000387,-0.13461172500600002
ACH-000389,-0.26975572781199997
ACH-000390,-0.31953775001999996
ACH-000393,-0.23049051166499998
ACH-000395,-0.24378197159899997
ACH-000397,-0.455948383618
ACH-000401,-0.341144018676
ACH-000402,-0.279939863556
ACH-000403,-0.31492092993
ACH-000404,-0.044820843284
ACH-000406,-0.130072227478
ACH-000407,-0.0358634587121
ACH-000408,-0.319402687489
ACH-000410,-0.293664399684
ACH-000411,-0.408801348404
ACH-000414,-0.0171703806483
ACH-000415,-0.387356402608
ACH-000416,-0.300521021391
ACH-000420,-0.278423640745
ACH-000421,-0.273924060222
ACH-000424,-0.257869138195
ACH-000425,-0.25132111394
ACH-000426,0.0379664497389
ACH-000427,-0.24499358601100002
ACH-000433,-0.3564904825
ACH-000436,-0.192858348953
ACH-000444,-0.363223065164
ACH-000445,-0.314662660662
ACH-000448,-0.34505085725400003
ACH-000450,-0.254878510451
ACH-000452,-0.263061310592
ACH-000454,-0.0169171042582
ACH-000458,-0.205102617213
ACH-000459,-0.250825315622
ACH-000460,-0.262544353717
ACH-000461,-0.489985792584
ACH-000463,-0.348339546091
ACH-000464,-0.368129738469
ACH-000466,-0.39968017208000006
ACH-000467,-0.280305094347
ACH-000468,-0.30562292004700004
ACH-000469,-0.18196125855
ACH-000470,-0.27078204048300003
ACH-000471,-0.23788619059399999
ACH-000472,-0.22442367551999998
ACH-000473,-0.0169395555226
ACH-000475,-0.314687126396
ACH-000476,-0.133241199645
ACH-000477,-0.293342274841
ACH-000480,-0.318214769254
ACH-000481,-0.196513449256
ACH-000483,-0.183405415655
ACH-000484,-0.305962105421
ACH-000485,-0.20012635264000003
ACH-000486,-0.260564245357
ACH-000487,-0.234227859186
ACH-000488,-0.22416236146200003
ACH-000490,-0.21345708032299998
ACH-000491,-0.11153254958900001
ACH-000495,-0.332602090003
ACH-000496,-0.125119724222
ACH-000499,-0.204139499177
ACH-000500,-0.449730936071
ACH-000502,-0.249915705616
ACH-000503,-0.34640210213699996
ACH-000505,-0.194112072952
ACH-000507,-0.17986112184099998
ACH-000510,-0.130081301864
ACH-000511,-0.42205024413099995
ACH-000512,0.193372937645
ACH-000516,-0.373014844605
ACH-000517,-0.284799618224
ACH-000518,-0.308531390836
ACH-000520,-0.277042167348
ACH-000521,-0.5215954785329999
ACH-000522,-0.268440169516
ACH-000524,-0.24768365906
ACH-000527,-0.493863933191
ACH-000528,-0.187581474367
ACH-000537,-0.233752643312
ACH-000541,-0.0361198875986
ACH-000542,-0.294443866217
ACH-000544,-0.34815828166999996
ACH-000545,-0.143780618597
ACH-000547,-0.19475175797299998
ACH-000548,-0.467655967484
ACH-000549,-0.288899348812
ACH-000550,-0.29785919668
ACH-000552,-0.263163232232
ACH-000556,-0.309391937607
ACH-000557,-0.046792443586599994
ACH-000570,-0.428431764709
ACH-000571,-0.166620262355
ACH-000573,-0.108807373225
ACH-000576,-0.168610854877
ACH-000580,-0.176342013426
ACH-000584,-0.24865654788000002
ACH-000585,-0.236603546387
ACH-000588,-0.105544502104
ACH-000589,-0.143142804319
ACH-000591,-0.144756134404
ACH-000593,-0.0445757262185
ACH-000600,-0.304693306812
ACH-000601,-0.299408725971
ACH-000604,-0.32714961387200003
ACH-000605,-0.240647392766
ACH-000606,-0.32044530220600004
ACH-000608,-0.186702903017
ACH-000614,-0.37195735395499996
ACH-000616,-0.23286038807599999
ACH-000618,-0.363379203298
ACH-000619,-0.24995954372600002
ACH-000620,-0.11158821635199999
ACH-000621,-0.35226978456299995
ACH-000622,-0.0674548166228
ACH-000623,-0.22871292233000004
ACH-000624,-0.276809282621
ACH-000627,-0.382062749473
ACH-000630,-0.235804992337
ACH-000632,-0.233781276343
ACH-000633,-0.434537710863
ACH-000637,-0.39091957802
ACH-000638,-0.11442778994000001
ACH-000646,-0.5297652693580001
ACH-000647,-0.323058572409
ACH-000648,-0.0820266100154
ACH-000649,-0.168368417998
ACH-000651,-0.181998985533
ACH-000652,-0.294120322233
ACH-000653,-0.18149731817200002
ACH-000657,-0.23630978320300003
ACH-000658,-0.16209101526
ACH-000661,-0.28500825183600004
ACH-000662,-0.16079741403
ACH-000663,-0.593267721577
ACH-000665,-0.137390027098
ACH-000671,-0.15298784029999998
ACH-000673,-0.23940591832
ACH-000676,-0.340689245699
ACH-000677,-0.071062904993
ACH-000681,-0.310108046684
ACH-000682,-0.315600537364
ACH-000683,-0.197675562646
ACH-000684,-0.488969945483
ACH-000688,-0.498790688552
ACH-000693,-0.277047210906
ACH-000694,-0.263797210756
ACH-000695,-0.34131788355
ACH-000696,-0.264636273543
ACH-000697,0.026548801136500003
ACH-000699,-0.24101015717799998
ACH-000701,-0.212865427623
ACH-000706,-0.223626536941
ACH-000711,-0.18959120861900003
ACH-000713,-0.143256026591
ACH-000714,-0.32565108192200004
ACH-000718,-0.288153289989
ACH-000720,-0.306663122229
ACH-000721,-0.401927346409
ACH-000724,-0.402133921127
ACH-000725,-0.0888100406487
ACH-000732,-0.475896237676
ACH-000734,-0.162390196369
ACH-000735,-0.397428012619
ACH-000736,-0.379183845784
ACH-000738,-0.265387001647
ACH-000746,-0.37508530682400004
ACH-000747,-0.248980629437
ACH-000748,-0.123793552594
ACH-000753,-0.186673492419
ACH-000756,-0.325732859489
ACH-000757,-0.006530853552879999
ACH-000758,-0.38337109173
ACH-000760,-0.47659004302
ACH-000763,0.0130749383894
ACH-000764,-0.165396807872
ACH-000765,-0.00526317731849
ACH-000766,-0.266772096947
ACH-000767,-0.291657672323
ACH-000768,-0.255675010923
ACH-000769,-0.24995024343699998
ACH-000770,-0.154504040699
ACH-000771,-0.31974965341899997
ACH-000773,-0.24635250739700001
ACH-000776,-0.228565746569
ACH-000777,-0.11943544979800001
ACH-000778,-0.163716100622
ACH-000781,-0.14774345190500002
ACH-000782,-0.026795137216
ACH-000783,-0.22058897821100001
ACH-000784,-0.111852324002
ACH-000785,-0.27665458588
ACH-000787,-0.09684450145880001
ACH-000788,-0.320013885075
ACH-000791,-0.190511887202
ACH-000792,-0.20807528271499998
ACH-000794,-0.45941286926299996
ACH-000796,-0.29943038334399996
ACH-000799,-0.225507871542
ACH-000800,-0.30369546773899997
ACH-000802,-0.273795070754
ACH-000804,0.21836047255600002
ACH-000805,-0.499107207487
ACH-000809,-0.36775003406199996
ACH-000810,-0.606396059827
