,PAK7 (57144)
ACH-000004,0.116280777982
ACH-000007,0.0301912797113
ACH-000009,0.09938788845619999
ACH-000011,-0.00990242596681
ACH-000012,-0.031096797244500003
ACH-000013,-0.0821290112048
ACH-000014,-0.0308220374713
ACH-000015,0.021094751581200003
ACH-000017,0.07453953797669999
ACH-000018,-0.11194038404000001
ACH-000019,-0.11202869762800001
ACH-000021,0.0266877383232
ACH-000022,0.0613537513409
ACH-000025,0.00300368364437
ACH-000028,-0.167285696215
ACH-000030,0.005812061309540001
ACH-000035,-0.0908994563511
ACH-000036,0.0501815657871
ACH-000037,0.230353643993
ACH-000039,-0.123461733902
ACH-000040,0.21402093802799999
ACH-000041,-0.137462247995
ACH-000042,-0.09897153795780002
ACH-000045,0.09449537025039999
ACH-000047,0.0751747444083
ACH-000052,-0.139700467258
ACH-000053,-0.0340528775661
ACH-000054,-0.0340576949996
ACH-000055,0.0180548494259
ACH-000060,-0.0711604591711
ACH-000067,-0.151817179749
ACH-000070,-0.160414331901
ACH-000075,0.07228499617800001
ACH-000078,-0.21693615232900001
ACH-000082,-0.128626331793
ACH-000085,-0.08458283970000001
ACH-000086,-0.052323036283300005
ACH-000087,-0.0759270149983
ACH-000092,-0.0038581100559399997
ACH-000095,-0.06436877210969999
ACH-000097,-0.137506929784
ACH-000098,0.0171805444134
ACH-000099,-0.15438628344799998
ACH-000108,-0.139651618331
ACH-000113,0.0196700621271
ACH-000115,0.0102224991563
ACH-000116,0.0111886522864
ACH-000118,-0.0748925437626
ACH-000120,0.0533801346822
ACH-000123,-0.163246812631
ACH-000127,-0.10411655774499999
ACH-000128,0.139644227785
ACH-000132,-0.0436642683015
ACH-000133,-0.293118940454
ACH-000137,-0.194020495768
ACH-000138,-0.0664670042357
ACH-000142,-0.0822125526707
ACH-000143,0.18028511144
ACH-000146,-0.259177164149
ACH-000148,-0.0837979503735
ACH-000150,-0.0116768038771
ACH-000152,-0.0685667952973
ACH-000153,0.36475561948799995
ACH-000159,0.00137082853884
ACH-000160,-0.0042221737256
ACH-000163,-0.085050430363
ACH-000167,-0.0844520981352
ACH-000168,-0.19479620921399998
ACH-000169,-0.0281660999318
ACH-000178,-0.0652020600837
ACH-000182,-0.17728126698600002
ACH-000183,-0.005891259089479999
ACH-000188,0.0886384569254
