,RNLS (55328)
ACH-000004,-0.00045518023895899996
ACH-000007,-0.24056392250199998
ACH-000009,-0.26168740198199997
ACH-000011,0.0123577400484
ACH-000012,-0.00199235404737
ACH-000013,0.125092170314
ACH-000014,-0.050999693962400006
ACH-000015,-0.0229342505761
ACH-000017,0.0860369923918
ACH-000018,-0.111121026514
ACH-000019,0.0905592017474
ACH-000021,-0.013762625734700001
ACH-000022,0.134790847751
ACH-000025,-0.0147902558604
ACH-000028,-0.0109050007461
ACH-000030,-0.09568350207010001
ACH-000035,0.013600930955799999
ACH-000036,-0.173133739079
ACH-000037,0.114782668481
ACH-000039,-0.104685355593
ACH-000040,-0.0208177898446
ACH-000041,-0.06990510306210002
ACH-000042,-0.109017737322
ACH-000045,0.198480658158
ACH-000047,-0.0230762934475
ACH-000052,-0.0708971995293
ACH-000053,-0.105361982811
ACH-000054,-0.0232887247851
ACH-000055,-0.120582383676
ACH-000060,0.09814148100289999
ACH-000067,-0.226549682275
ACH-000070,0.051710139686900004
ACH-000075,0.0273037985204
ACH-000078,-0.0335095086371
ACH-000082,0.107088961391
ACH-000085,0.47430836438600005
ACH-000086,-0.0902090879995
ACH-000087,-0.0575756728291
ACH-000092,0.0173818431992
ACH-000095,0.05768395247600001
ACH-000097,0.123478361019
ACH-000098,-0.08760060562830001
ACH-000099,-0.09636889369960001
ACH-000108,0.0531517853613
ACH-000113,0.052741838802100004
ACH-000115,0.08594415968810001
ACH-000116,0.0771060405993
ACH-000118,0.0359455405271
ACH-000120,0.0616379657683
ACH-000123,-0.14224881636199999
ACH-000127,0.0554435667084
ACH-000128,0.0685757123285
ACH-000132,-0.0028579122601
ACH-000133,-0.104048194617
ACH-000137,-0.0595309692748
ACH-000138,0.006078476345189999
ACH-000142,0.09596512705489998
ACH-000143,0.08045887207010001
ACH-000146,-0.0551648044585
ACH-000148,-0.0401677355953
ACH-000150,-0.0332678655485
ACH-000152,-0.035898419812599995
ACH-000153,0.121351577455
ACH-000159,-0.0733876101398
ACH-000160,0.0272282870516
ACH-000163,-0.0888537660183
ACH-000167,-0.00930138472102
ACH-000168,-0.10333371388800001
ACH-000169,-0.035795338577
ACH-000178,0.072056259821
ACH-000182,0.00302580801514
ACH-000183,0.007057370954380001
ACH-000188,0.125284562674
ACH-000189,-0.112140514194
ACH-000190,0.11494777118100001
ACH-000198,0.118023631939
ACH-000204,-0.0688617421377
ACH-000206,-0.0225615942631
ACH-000207,-0.31761408196199997
ACH-000211,-0.0285797028265
ACH-000215,0.08294312385649999
ACH-000221,0.119160829013
ACH-000222,0.0934128388098
ACH-000223,-0.109921734045
ACH-000226,-0.103480196407
ACH-000227,-0.167286014627
ACH-000228,-0.20242814337200002
ACH-000231,-0.027580645630099997
ACH-000232,-0.0246344993028
ACH-000233,-0.0936595464055
ACH-000234,-0.0715530127751
ACH-000235,-0.0201027682102
ACH-000237,0.0511244151958
ACH-000238,-0.06226918217230001
ACH-000243,-0.0590741373375
ACH-000244,-0.10169418070399999
ACH-000246,0.055790083565999994
ACH-000248,-0.231291822062
ACH-000250,0.070651649695
ACH-000251,-0.387075030901
ACH-000253,0.00247395522677
ACH-000255,0.132557457061
ACH-000256,0.076975898675
ACH-000257,-0.12888071985400001
ACH-000258,0.12791909055700001
ACH-000259,-0.0689292997237
ACH-000260,-0.041984628837800006
ACH-000261,0.032434087949799996
ACH-000262,-0.09333569606660001
ACH-000263,-0.13473731906
ACH-000264,-0.065386741224
ACH-000265,-0.12333151417999999
ACH-000266,0.0824066288167
ACH-000272,0.07515684920219999
ACH-000273,-0.00583876175905
ACH-000274,0.121784203354
ACH-000277,0.0462580753307
ACH-000278,0.04758381713169999
ACH-000279,0.0381210550101
ACH-000280,0.049482131502900005
ACH-000281,-0.141129824769
ACH-000288,0.00970704659139
ACH-000291,0.028923862726599997
ACH-000293,0.0265177618108
ACH-000294,-0.17797030472300002
ACH-000295,0.161091174184
ACH-000296,-0.0755342944237
ACH-000302,0.11239669579500002
ACH-000304,-0.129429289511
ACH-000307,-0.048520023881999996
ACH-000308,0.0254450843129
ACH-000310,-0.20018174008900003
ACH-000311,-0.06919574486130001
ACH-000312,-0.00776283956011
ACH-000315,0.11303013730900001
ACH-000316,-0.05679546471469999
ACH-000317,-0.133145861783
ACH-000318,0.04780888673719999
ACH-000319,-0.043687710956
ACH-000320,-0.289128579697
ACH-000322,0.10384678353599999
ACH-000323,-0.27214958761700003
ACH-000324,-0.124603778251
ACH-000329,-0.0561313918516
ACH-000330,0.005917512864729999
ACH-000331,-0.07381671501380001
ACH-000332,0.00231522586729
ACH-000334,0.0878771753283
ACH-000335,-0.0342324418226
ACH-000336,-0.17023413489599998
ACH-000337,-0.169455902643
ACH-000339,-0.0549815643083
ACH-000341,-0.0513049042929
ACH-000348,0.0786856566297
ACH-000350,-0.0625753067172
ACH-000352,0.114353053551
ACH-000356,0.0263556935511
ACH-000361,-0.0642487048347
ACH-000362,-0.108733235847
ACH-000363,0.0414628730749
ACH-000364,0.110909249889
ACH-000365,-0.0122431140897
ACH-000366,0.0608241281035
ACH-000368,0.124755546412
ACH-000374,-0.0639359959148
ACH-000375,-0.169281964129
ACH-000376,-0.0964610055655
ACH-000381,-0.334306798961
ACH-000383,0.1001149355
ACH-000387,-0.287366188773
ACH-000389,0.004049836105239999
ACH-000390,-0.0428912578104
ACH-000393,0.029625770756299998
ACH-000395,-0.00312716082421
