,ESAM (90952)
ACH-000004,0.391142095729
ACH-000007,-0.0186777700312
ACH-000009,0.129088219723
ACH-000011,0.057270616009
ACH-000012,0.08596043590409999
ACH-000013,0.154909567682
ACH-000014,0.227478345549
ACH-000015,0.145180331035
ACH-000017,0.18255233686099998
ACH-000018,0.020450776541200002
ACH-000019,0.034721324135599994
ACH-000021,0.18383657669599998
ACH-000022,0.204182920451
ACH-000025,0.302267601275
ACH-000028,0.07839540235169999
ACH-000030,0.192699242357
ACH-000035,0.185265601356
ACH-000036,0.200883521496
ACH-000037,-0.046756927873599995
ACH-000039,-0.13083668265999998
ACH-000040,-0.06276774148230001
ACH-000041,0.030997076735099997
ACH-000042,0.16510926488
ACH-000045,0.17188880544399998
ACH-000047,0.16984974081700002
ACH-000052,0.19335874006999998
ACH-000053,0.0583723370099
ACH-000054,0.0825113313918
ACH-000055,0.264728302889
ACH-000060,0.17572751979499998
ACH-000067,0.10676428228599999
ACH-000070,0.206407253949
ACH-000075,0.272595173867
ACH-000078,-0.105235530315
ACH-000082,0.157941005715
ACH-000085,-0.0703842130049
ACH-000086,0.0188793765524
ACH-000087,-0.0101512039529
ACH-000092,0.220927992388
ACH-000095,0.0295411630825
ACH-000097,0.123325814748
ACH-000098,0.20875613311000002
ACH-000099,0.0609644179771
ACH-000108,0.050936044089199994
ACH-000113,0.235569951741
ACH-000115,-0.044121380314100005
ACH-000116,0.08313420013110001
ACH-000118,0.138553340307
ACH-000120,-0.08407841126710001
ACH-000123,0.10661476479800001
ACH-000127,0.129505805976
ACH-000128,0.0569697348024
ACH-000132,0.00589890311062
ACH-000133,0.434430660102
ACH-000137,0.0596172785548
ACH-000138,-0.00558627942307
ACH-000142,0.10095026005300001
ACH-000143,0.09976964443289998
ACH-000146,-0.021362900291599998
ACH-000148,0.180338583631
ACH-000150,0.0622895031977
ACH-000152,0.103468651766
ACH-000153,0.30329018453
ACH-000159,0.255044226395
ACH-000160,0.372504045868
ACH-000163,0.18727867354299998
ACH-000167,0.266307767046
ACH-000168,0.0252429996886
ACH-000169,0.24389217603799998
ACH-000178,0.0782726513171
ACH-000182,0.173164382073
ACH-000183,0.167287354243
ACH-000188,-0.173075693641
ACH-000189,0.149827716932
ACH-000190,0.187171853735
ACH-000198,0.17234956807100002
ACH-000204,0.21621421659099999
ACH-000206,0.159695307939
ACH-000207,0.25801987243
ACH-000211,0.22671648066999997
ACH-000215,0.155531031635
ACH-000221,0.24961023506700003
ACH-000222,0.329148383288
ACH-000223,0.17019659254
ACH-000226,0.121881404821
ACH-000227,0.363165340248
ACH-000228,-0.08547230127689999
ACH-000231,0.26995542548900003
ACH-000232,0.0587569012443
ACH-000233,0.0911604975237
ACH-000234,0.0395408640747
ACH-000235,0.08868704667539999
ACH-000237,0.159769416941
ACH-000238,-0.00961083114467
ACH-000243,0.226988077058
ACH-000244,-0.019967792090599998
ACH-000246,0.08466951351469999
ACH-000248,0.12763842591
ACH-000250,0.19927795935400003
ACH-000251,0.257563063495
ACH-000253,0.168868027797
ACH-000255,0.221903306058
ACH-000256,-0.0066619900306400005
ACH-000257,0.405276797795
ACH-000258,0.111751331911
ACH-000259,0.176227413271
ACH-000260,0.160202602228
ACH-000261,0.154888484576
ACH-000262,0.459100308017
ACH-000263,0.144524489123
ACH-000264,0.0201980197629
ACH-000265,0.189758403789
ACH-000266,0.164424147656
ACH-000272,0.124252338791
ACH-000273,0.09140685296579999
ACH-000274,0.17393712205400003
ACH-000277,0.10362763506599999
ACH-000278,0.0765591568659
ACH-000279,0.21206436817699997
ACH-000280,0.0812127085642
ACH-000281,-0.000374734298299
ACH-000288,0.139899218824
ACH-000291,0.115184267563
ACH-000293,0.031205660258400002
ACH-000294,-0.117723915559
ACH-000295,0.12899233235
ACH-000296,0.153760516475
ACH-000302,0.155354307947
ACH-000304,0.26463004085999997
ACH-000307,0.187960918628
ACH-000308,0.11431962872899999
ACH-000310,0.0194266030557
ACH-000311,0.0200807263995
ACH-000312,0.09700106848919998
ACH-000315,0.050998238681699996
ACH-000316,0.147408513339
ACH-000317,0.157395237546
ACH-000318,0.207843564377
ACH-000319,0.263615902696
ACH-000320,0.0316526027578
ACH-000322,0.32458111371
ACH-000323,0.23923755257100002
ACH-000324,0.09611218940619999
ACH-000329,0.129901061319
ACH-000330,0.0562374469951
ACH-000331,0.386663023251
ACH-000332,0.08561102105450001
ACH-000334,0.304259881932
ACH-000335,0.287244577996
ACH-000336,-0.035251046388
ACH-000337,-0.0328986416133
ACH-000339,0.163406936249
ACH-000341,0.348539530295
ACH-000348,0.142935363767
ACH-000350,-0.11558909593399999
ACH-000352,0.138828805739
ACH-000356,0.282648362864
ACH-000361,0.109184518501
ACH-000362,0.09670277943469999
ACH-000363,0.180746199875
ACH-000364,0.18853840521200002
ACH-000365,0.142152330074
ACH-000366,0.0978743226966
ACH-000368,0.233156610431
ACH-000374,-0.024359655102800002
ACH-000375,-0.0435201916932
ACH-000376,0.123081378304
ACH-000381,0.18040707675599998
ACH-000383,0.14579336034499998
ACH-000387,0.0318361829318
ACH-000389,-0.04202027451569999
ACH-000390,0.050420610416599995
ACH-000393,-0.030705348913699998
ACH-000395,0.054664809729300004
ACH-000397,0.1910836329
ACH-000401,0.156737208124
ACH-000402,0.224543197892
ACH-000403,0.163673722918
ACH-000404,0.0467735327883
ACH-000406,0.07946139112919999
ACH-000407,0.0173779312815
ACH-000408,0.199008157165
ACH-000410,0.251938726249
ACH-000411,0.0155489808873
ACH-000414,0.120461490265
ACH-000415,0.098645528082
ACH-000416,0.14113117203
ACH-000420,0.274556791243
ACH-000421,0.13861267214099998
ACH-000424,0.276172282858
ACH-000425,0.0369730517758
ACH-000426,0.0293157614511
ACH-000427,0.147703012894
ACH-000433,0.0304088356079
ACH-000436,0.14932550178200002
ACH-000444,0.022007551065299998
ACH-000445,-0.05340720932469999
ACH-000448,0.16800271368
ACH-000450,0.199126190231
ACH-000452,0.127414012839
ACH-000454,0.0677077110964
ACH-000458,0.0870089380824
ACH-000459,0.44701564062700005
ACH-000460,0.083914733756
ACH-000461,-0.169779064794
ACH-000463,0.178003384181
ACH-000464,0.177438267381
ACH-000466,0.315410175167
ACH-000467,0.242964972372
ACH-000468,0.038055864091500004
ACH-000469,0.0127434833602
ACH-000470,0.12080593701199999
ACH-000471,0.11358551946499999
ACH-000472,0.219939400808
ACH-000473,0.11452285963099999
ACH-000475,0.167930353788
ACH-000476,0.00874333202563
ACH-000477,0.160660798751
ACH-000480,0.17039564196899998
ACH-000481,0.101351488816
ACH-000483,0.18189115943
ACH-000484,0.114201059695
ACH-000485,0.329118520932
ACH-000486,0.147789121589
ACH-000487,0.0737835611582
ACH-000488,0.08827104882430001
ACH-000490,0.287302088377
ACH-000491,0.128757682806
ACH-000495,0.109137982652
ACH-000496,0.127324966647
ACH-000499,0.107612959942
ACH-000500,0.327133067128
ACH-000502,0.143246385953
ACH-000503,0.24142984723000002
ACH-000505,0.09078667823110001
ACH-000507,0.127877469457
ACH-000510,0.22726186442899998
ACH-000511,0.275309954859
ACH-000512,0.395864697168
ACH-000516,0.253065367321
ACH-000517,0.108821511767
ACH-000518,0.14733347999399998
ACH-000520,0.24677688947700002
ACH-000521,0.027777031448
ACH-000522,0.0787832853084
ACH-000524,0.213190329122
ACH-000527,0.0764738558408
ACH-000528,0.19233627745
ACH-000537,-0.042319807927699994
ACH-000541,0.350517991621
ACH-000542,0.155499157544
ACH-000544,0.0848638735939
ACH-000545,0.14902577899900002
ACH-000547,0.260881217352
ACH-000548,0.139397620281
ACH-000549,0.28645272198800004
ACH-000550,0.103269611898
ACH-000552,0.266874795184
ACH-000556,0.150923025186
ACH-000557,0.23619067270999997
ACH-000570,0.125556280246
ACH-000571,0.0045843738507700005
ACH-000573,0.20948412879099998
ACH-000576,-0.00753240139681
ACH-000580,0.032885365428999995
ACH-000584,0.0867111752409
ACH-000585,0.203803860788
ACH-000588,0.150561981512
ACH-000589,0.140605908151
ACH-000591,-0.00400863898093
ACH-000593,0.16790659572
