,TADA3 (10474)
ACH-000401,-0.708221262013
ACH-000402,-0.7971862096969999
ACH-000403,-0.755034129463
ACH-000404,-1.06728431339
ACH-000406,-0.6785579257690001
ACH-000407,-0.582751501541
ACH-000408,-0.584514773557
ACH-000410,-0.543932975192
ACH-000411,-0.759663106496
ACH-000414,-0.865934539577
ACH-000415,-0.5647692780960001
ACH-000416,-0.43992064700800004
ACH-000420,-0.232365338279
ACH-000421,-1.0074199819
ACH-000424,-0.64530094351
ACH-000425,-0.563261001197
ACH-000426,-1.1096653385700002
ACH-000427,-0.376481713271
ACH-000433,-0.47926000113399997
ACH-000436,-0.518703203076
ACH-000444,-0.40456144644599995
ACH-000445,-0.41762298586900004
ACH-000448,-0.729142588783
ACH-000450,-0.517554862556
ACH-000452,-0.6320338655759999
ACH-000454,-0.399196863165
ACH-000458,-0.813921098589
ACH-000459,-0.258576713124
ACH-000460,-0.7044637159630001
ACH-000461,-0.47108564132200004
ACH-000463,-0.538812406605
ACH-000464,-0.228663712374
ACH-000466,-0.6743982472910001
ACH-000467,-0.621938902724
ACH-000468,-0.420990211699
ACH-000469,-0.507952102602
ACH-000470,-0.277033285016
ACH-000471,-0.623868228929
ACH-000472,-0.425657140783
ACH-000473,-0.7286874556820001
ACH-000475,-0.6095635569100001
ACH-000476,-0.135802525164
ACH-000477,-0.810446404596
ACH-000480,-0.705950221239
ACH-000481,-0.728153227475
ACH-000483,-0.439341373804
ACH-000484,-0.251725311798
ACH-000485,-0.55014374103
ACH-000486,-0.342746355439
ACH-000487,-0.48145261687
ACH-000488,-0.6941053132189999
ACH-000490,-0.5278725198349999
ACH-000491,-0.791204375995
ACH-000495,-0.7619705751270001
ACH-000496,-0.657160604826
ACH-000499,-0.783705082127
ACH-000500,-0.749390419042
ACH-000502,-0.568507441008
ACH-000503,-0.6957028084260001
ACH-000505,-0.464106586616
ACH-000507,-0.496834316318
ACH-000510,-0.38770141433399996
ACH-000511,-0.44643891795199997
ACH-000512,-0.34841841736900003
ACH-000516,-0.6115821474809999
ACH-000517,-0.421038240435
ACH-000518,-0.857399822834
ACH-000520,-0.254678701434
ACH-000521,-0.843100447771
ACH-000522,-0.246747462203
ACH-000524,-0.537769454145
ACH-000527,-0.487980095171
ACH-000528,-0.366712637082
ACH-000537,-0.956648052441
ACH-000541,-0.387383104717
ACH-000542,-0.606943423649
ACH-000544,-0.921363296533
ACH-000545,-0.453133095947
ACH-000547,-0.485274124784
ACH-000548,-0.70455318411
ACH-000549,-0.811733728539
ACH-000550,-0.542918349298
ACH-000552,-0.695116831673
ACH-000556,-0.743741133471
ACH-000557,-0.920474579269
ACH-000570,-0.529529647168
ACH-000571,-0.5247608116920001
ACH-000573,-0.547344063841
ACH-000576,-0.886667163559
ACH-000580,-0.695370517647
ACH-000584,-0.497837854772
ACH-000585,-0.759574059921
ACH-000588,-0.7420573294730001
ACH-000589,-0.707005814809
ACH-000591,-0.567863301484
ACH-000593,-0.248573064014
ACH-000600,-0.5823354021639999
ACH-000601,-0.582989723535
ACH-000604,-0.540748226695
ACH-000605,-0.679731825312
ACH-000606,-0.637151870253
ACH-000608,-1.1102892552299999
ACH-000614,-0.41026788666599995
ACH-000616,-0.49000814141099996
ACH-000618,0.151797874847
ACH-000619,-0.559238934924
ACH-000620,-0.8269406603499999
ACH-000621,-0.48174552422
ACH-000622,-0.922175657509
ACH-000623,0.33965571265100003
ACH-000624,-0.647319780942
ACH-000627,-0.789801668872
ACH-000630,-0.42059591118699996
ACH-000632,-0.595960534141
ACH-000633,-0.232097904218
ACH-000637,-1.1552613075799998
ACH-000638,-0.592899407792
ACH-000646,-0.934068541489
ACH-000647,-0.649061896869
ACH-000648,-0.25716331988200003
ACH-000649,-0.587695925895
ACH-000651,-0.53668478366
ACH-000652,-0.8627643580159999
ACH-000653,-0.6275064837200001
ACH-000657,-0.62051914029
ACH-000658,-0.8304295778599999
ACH-000661,-0.5934896773
ACH-000662,-0.875391462184
ACH-000663,-0.359259500574
ACH-000665,-0.9315476638519999
ACH-000671,-0.674062208203
ACH-000673,-0.5133391115
ACH-000676,-0.682181741118
ACH-000677,-0.763915668108
ACH-000681,-0.7162265917530001
ACH-000682,-0.710047611974
ACH-000683,-0.84794317168
ACH-000684,0.0717367418565
ACH-000688,-0.459548650683
ACH-000693,-0.6785623907549999
ACH-000694,-0.7111011226360001
ACH-000695,-1.19787435097
ACH-000696,-0.637635463237
ACH-000697,-0.5914802462259999
ACH-000699,-0.294072281085
ACH-000701,-0.40548788986699996
ACH-000706,-0.7323239666470001
ACH-000711,-0.556225786192
ACH-000713,-0.784810100296
ACH-000714,-0.881014328099
ACH-000718,-0.5195308494399999
ACH-000720,-0.832840839866
ACH-000721,-0.8260279069750001
ACH-000724,-0.598091587645
ACH-000725,-0.748744836473
ACH-000732,-0.9074682867389999
ACH-000734,-0.726589910021
ACH-000735,-0.480421041763
ACH-000736,-0.72389827072
ACH-000738,-0.364544090083
ACH-000746,-0.7523526605259999
ACH-000747,-0.509600986247
ACH-000748,-0.7991114864229999
ACH-000753,-0.588688914226
ACH-000756,-0.539341390753
ACH-000757,-0.546644502986
ACH-000758,-0.41400016603699996
ACH-000760,-0.493054548072
ACH-000763,-1.19284854442
ACH-000764,-0.336893653925
ACH-000765,-0.760335913635
ACH-000766,-0.392489779997
ACH-000767,-0.8825593384799999
ACH-000768,-0.57376402593
ACH-000769,-0.812419265768
ACH-000770,-0.7808159163449999
ACH-000771,-1.09726756661
ACH-000773,-0.42014679559
ACH-000776,-0.295506626225
ACH-000777,-0.9343811762369999
ACH-000778,-1.06236329024
ACH-000781,-1.01454163904
ACH-000782,-0.44525348808799997
ACH-000783,-0.793074604273
ACH-000784,-0.9076344705439999
ACH-000785,-0.835207519585
ACH-000787,-0.669248692326
ACH-000788,-0.747157599772
ACH-000791,-1.02751603949
ACH-000792,-0.492081667139
ACH-000794,-0.861563666014
ACH-000796,-0.6956809231319999
ACH-000799,-0.349848847557
ACH-000800,-0.402723264303
ACH-000802,-0.630549170868
ACH-000804,-0.491006219197
ACH-000805,-0.440485254935
ACH-000809,-0.521652265279
ACH-000810,-0.627526214947
ACH-000811,-0.7886150985410001
ACH-000817,-1.10457137996
ACH-000819,-0.751870839445
ACH-000820,-0.295978251152
ACH-000821,-1.09249731585
ACH-000822,-0.6888402395309999
ACH-000823,-0.471837721463
ACH-000824,-0.48302220997100004
ACH-000827,-0.641051240743
ACH-000829,-0.633489991255
ACH-000831,-0.479966921068
ACH-000832,-0.744925894234
ACH-000833,-0.602920437546
ACH-000834,-0.455831116188
ACH-000835,-0.404726875942
ACH-000836,-0.277319768499
ACH-000837,-0.648881120344
ACH-000838,-0.854991407661
ACH-000839,-0.404115875584
ACH-000840,-1.0391778258
ACH-000841,-0.480289388112
ACH-000843,-0.650867964978
ACH-000846,-0.403143693247
ACH-000847,-0.740800150026
ACH-000848,-0.41413142520199997
ACH-000849,-0.267578596243
ACH-000851,-0.803694983752
ACH-000855,-0.844883815562
ACH-000856,-0.823813020632
ACH-000858,-0.6558811541189999
ACH-000859,-0.572595481755
ACH-000861,-0.47399180521799994
ACH-000862,-0.6744416749079999
ACH-000865,-0.591027893076
ACH-000866,-0.550976416975
ACH-000867,-0.710530474497
ACH-000869,-0.7242551095980001
ACH-000872,-0.6142856738019999
ACH-000873,-0.89535336373
ACH-000876,-1.2352539059999998
ACH-000878,-0.366308451451
ACH-000880,-0.602774281191
ACH-000881,-0.593424881692
ACH-000882,-0.8137696616769999
ACH-000884,-0.788666735817
ACH-000885,-0.634481616384
ACH-000887,-0.7260297206820001
ACH-000888,-0.616563918919
ACH-000889,-0.626166225495
ACH-000890,-0.355482411347
ACH-000896,-0.49035069409800003
ACH-000898,-0.778957760315
ACH-000900,-0.606952428706
ACH-000901,-0.169850715403
ACH-000905,-0.653502262614
ACH-000906,-0.5343392236469999
ACH-000907,-0.174244781294
ACH-000910,-0.720729332243
ACH-000911,-0.684718272904
ACH-000912,-1.0202962631399999
ACH-000913,-0.788901970148
ACH-000915,-0.752497612666
ACH-000916,-0.8367646517499999
ACH-000917,-0.722231799268
ACH-000921,-0.0657091432703
ACH-000924,-0.153004927033
ACH-000926,-0.825786005962
ACH-000928,-0.581648536095
ACH-000929,-0.754948707935
ACH-000932,-0.565208851965
ACH-000935,-0.7951159075409999
ACH-000936,-0.778225454128
ACH-000937,-0.405527106007
ACH-000938,-0.8529618961
ACH-000939,-0.167621026511
ACH-000941,-0.22126113716499998
ACH-000943,-0.560674976672
ACH-000946,-0.230671855453
ACH-000947,-0.7147455046969999
ACH-000948,-0.303509007123
ACH-000950,-0.502420929225
ACH-000953,-0.335886891074
ACH-000957,-0.526349261277
ACH-000958,-0.545994753343
ACH-000960,-0.601686072125
ACH-000963,-0.333194653633
ACH-000968,-0.4734935593
ACH-000969,-0.500640543313
ACH-000973,-0.555086387514
ACH-000974,-0.779929214093
ACH-000975,-0.631766415804
ACH-000976,-0.5824170114689999
ACH-000978,-0.558138305757
ACH-000980,-0.504746726502
ACH-000984,-0.666434726542
ACH-000986,-0.698146801248
ACH-000988,-0.7889451528910001
ACH-000993,-0.569891867697
ACH-000994,-0.402731606505
ACH-000996,-0.605586015975
ACH-001001,-0.189113787285
ACH-001020,-0.417183876564
ACH-001028,-0.680938998327
ACH-001031,-0.604326816882
ACH-001038,-0.581911130111
ACH-001048,-0.581054279841
ACH-001050,-0.653891235666
ACH-001053,-0.45730234983499995
ACH-001054,-0.7061051476569999
ACH-001061,-0.525077172922
ACH-001067,-0.696033607086
ACH-001075,-0.849403665587
ACH-001096,-0.7518295037080001
ACH-001128,0.297093839083
ACH-001134,-0.711668198793
ACH-001151,-0.616491510695
ACH-001163,-0.292328257763
ACH-001164,-0.760430597496
ACH-001173,-0.257371263152
ACH-001183,-0.6303016507429999
ACH-001184,-0.56770625672
ACH-001190,-0.41811731561099996
ACH-001192,-0.5852627685549999
ACH-001193,-0.376793108769
ACH-001196,-0.737633868522
ACH-001197,-0.629772748719
ACH-001205,-0.896141409525
ACH-001211,-0.5792160910199999
ACH-001212,-0.8939082988779999
ACH-001228,-0.657554536228
ACH-001232,-0.545003281234
ACH-001239,-0.665813752599
ACH-001274,-0.28761990456000003
ACH-001275,-0.772341732146
ACH-001277,-1.0235433975100001
ACH-001278,-0.740982567719
ACH-001280,-0.986238526863
ACH-001283,0.09177125270860001
ACH-001289,-0.444081156299
ACH-001295,-0.714959134622
ACH-001300,-0.84068129423
ACH-001301,-0.533554545342
ACH-001302,-0.8905962409839999
ACH-001303,-0.827722548548
ACH-001306,-0.492133125265
ACH-001318,-0.9983190494349999
ACH-001322,-0.9601666861399999
ACH-001328,-0.21693815244399997
ACH-001332,-0.563124845352
ACH-001333,-0.304848668192
ACH-001336,-1.0412166189
ACH-001340,-0.7834275430359999
ACH-001346,-0.943501519066
ACH-001353,-0.7613824341869999
ACH-001354,-0.697318059478
ACH-001367,-0.6342853124660001
ACH-001368,-0.47905076109300004
ACH-001374,-0.6493520757069999
ACH-001375,-0.858492482313
ACH-001377,-0.576388031036
ACH-001380,-0.279174291053
ACH-001391,-0.926859259834
ACH-001407,-0.655287286716
ACH-001408,-0.57564981927
ACH-001413,-0.399110025215
ACH-001430,-0.335772308023
ACH-001431,-0.963390656961
ACH-001450,-0.861302414816
ACH-001496,-0.539541979765
ACH-001500,-0.346348474074
ACH-001521,-0.880926548398
ACH-001523,-0.625803508119
ACH-001532,-0.632766928911
ACH-001536,-0.686979987771
ACH-001550,-0.29047930348900003
ACH-001552,-0.908958562342
ACH-001554,-0.444037972749
ACH-001645,-0.646525741521
ACH-001654,-0.8408209663289999
ACH-001715,-0.6293306858209999
ACH-001735,-0.587776417594
ACH-001736,-0.388368895313
ACH-001737,-0.35377230864200004
ACH-001740,-0.976656777016
ACH-001745,-0.748029445095
ACH-001750,-0.389551419534
ACH-001765,-0.177533844833
ACH-001956,-0.673322018337
ACH-001957,-0.367260537787
