,MLXIPL (51085)
ACH-000356,-0.105833385288
ACH-000361,-0.175943362788
ACH-000362,-0.138487347181
ACH-000363,-0.012992531956799998
ACH-000364,-0.24104490730300002
ACH-000365,-0.297533240492
ACH-000366,-0.0236297828324
ACH-000368,-0.0412418184733
ACH-000374,-0.260401040476
ACH-000375,-0.19720377538800002
ACH-000376,-0.152055466337
ACH-000381,-0.14270194737199998
ACH-000383,-0.166910217014
ACH-000387,-0.0671690810626
ACH-000389,-0.119921403894
ACH-000390,-0.0492444416239
ACH-000393,-0.142031666874
ACH-000395,-0.0308847908164
ACH-000397,0.012534225840100001
ACH-000401,0.024233047483299998
ACH-000402,-0.499566119028
ACH-000403,-0.209249905234
ACH-000404,0.0281583567559
ACH-000406,-0.0957728594527
ACH-000407,0.109313957184
ACH-000408,-0.12334915855999999
ACH-000410,0.221860059124
ACH-000411,0.021981726645999997
ACH-000414,-0.0192194344699
ACH-000415,-0.402071650377
ACH-000416,-0.143409664093
ACH-000420,0.0075348591914999995
ACH-000421,-0.22332494989100002
ACH-000424,-0.239625124948
ACH-000425,-0.180855205658
ACH-000426,-0.0798406304119
ACH-000427,-0.24510475325599998
ACH-000433,-0.35324843176700005
ACH-000436,-0.11173652778200001
ACH-000444,0.0611939077154
ACH-000445,-0.20294758515
ACH-000448,-0.151995111687
ACH-000450,-0.18377879790100002
ACH-000452,-0.182598049882
ACH-000454,0.026568111362799997
ACH-000458,-0.140010148296
ACH-000459,-0.282732737406
ACH-000460,-0.123561549718
ACH-000461,-0.271069454027
ACH-000463,-0.12734372489499998
ACH-000464,-0.295274866701
ACH-000466,-0.34620004030100004
ACH-000467,-0.0307551244136
ACH-000468,-0.211824856552
ACH-000469,-0.21331644255100002
ACH-000470,-0.05865583816599999
ACH-000471,-0.10991543713400001
ACH-000472,-0.14893266320499998
ACH-000473,-0.128378100657
ACH-000475,-0.19636206355900002
ACH-000476,-0.120454144879
ACH-000477,-0.013660636258
ACH-000480,-0.0412962273259
ACH-000481,0.0492795720981
ACH-000483,-0.07669725808069999
ACH-000484,-0.0606440452108
ACH-000485,-0.017418012682599997
ACH-000486,-0.154922383405
ACH-000487,-0.09955428429850001
ACH-000488,-0.170248869571
ACH-000490,-0.05847780045440001
ACH-000491,-0.165159004996
ACH-000495,-0.25857894365
ACH-000496,-0.060391926618599996
ACH-000499,0.240692445988
ACH-000500,-0.8101102743
ACH-000502,-0.0548071628909
ACH-000503,0.315209528536
ACH-000505,-0.193308909626
ACH-000507,-0.207653053445
ACH-000510,-0.118417291868
ACH-000511,-0.140673024562
ACH-000512,-0.08653328983989998
ACH-000516,-0.0721846556052
ACH-000517,-0.07756497264069999
ACH-000518,0.103219729023
ACH-000520,-0.049079909056500004
ACH-000521,-0.028135240332
ACH-000522,-0.132497378428
ACH-000524,-0.10777856544600001
ACH-000527,-0.17251559711699999
ACH-000528,0.00700262410641
ACH-000537,-0.123878943877
ACH-000541,-0.0888015986231
ACH-000542,-0.318977917394
ACH-000544,-0.212205107965
ACH-000545,-0.13469375716600002
ACH-000547,-0.32324144352
ACH-000548,0.0233712283268
ACH-000549,-0.11345670024599999
ACH-000550,-0.24154913138700002
ACH-000552,-0.220347151091
ACH-000556,-0.0670801959689
ACH-000557,-0.10254471785599999
ACH-000570,0.0801477029918
ACH-000571,-0.010081552569700001
ACH-000573,0.0258542426706
ACH-000576,-0.160875010976
ACH-000580,-0.0968178794458
ACH-000584,-0.04273135912499999
ACH-000585,-0.218125360954
ACH-000588,-0.132039033846
ACH-000589,0.0046457800142799995
ACH-000591,-0.055797997606100005
ACH-000593,-0.161189690053
ACH-000600,-0.10997420498400001
ACH-000601,-0.0460053323987
ACH-000604,-0.32575776725600003
ACH-000605,-0.0984792044971
ACH-000606,-0.252813039452
ACH-000608,-0.041178398336199996
ACH-000614,-0.23088035538899998
ACH-000616,-0.139851533926
ACH-000618,-0.146884605235
ACH-000619,-0.19322699723700001
ACH-000620,-0.0682401793438
ACH-000621,0.049039923397300005
ACH-000622,-0.10452732178200001
ACH-000623,-0.0724811075986
ACH-000624,-0.053263036960199996
ACH-000627,-0.280847001162
ACH-000630,-0.0773689816621
ACH-000632,-0.169503108666
ACH-000633,-0.158124782641
ACH-000637,-0.13154388160299998
ACH-000638,-0.0430982934404
ACH-000646,-0.172210299912
ACH-000647,0.004570049208550001
ACH-000648,-0.288158064508
ACH-000649,-0.07740811634110001
ACH-000651,-0.0586705167932
ACH-000652,0.0212808803052
ACH-000653,-0.20543574541700002
ACH-000657,-0.10506189597400001
ACH-000658,0.09072777505860001
ACH-000661,-0.0188321807971
ACH-000662,0.034884993188499996
ACH-000663,-0.0347261014829
ACH-000665,-0.23166076062
ACH-000671,0.0020713754217299997
ACH-000673,-0.11321639532
ACH-000676,-0.19788722789500002
ACH-000677,0.11486173808700001
ACH-000681,-0.056317478733800004
ACH-000682,-0.228400825319
ACH-000683,0.011673676642
ACH-000684,-0.0722226028036
ACH-000688,0.0754900771176
ACH-000693,-0.246392748595
ACH-000694,0.0527494119594
ACH-000695,-0.0325341377129
ACH-000696,-0.118978058531
ACH-000697,-0.09083110592499999
ACH-000699,-0.148248333344
ACH-000701,-0.0767875593211
ACH-000706,-0.05593109515959999
ACH-000711,-0.213081336095
ACH-000713,0.09471142952749999
ACH-000714,-0.22678455104200002
ACH-000718,0.0719010597611
ACH-000720,-0.0991789074375
ACH-000721,-0.180939339538
ACH-000724,-0.11916196743100001
ACH-000725,-0.317406294845
ACH-000732,-0.328991170326
ACH-000734,-0.161224594686
ACH-000735,-0.119389910305
ACH-000736,-0.0884088578761
ACH-000738,-0.140305351959
ACH-000746,-0.176675959522
ACH-000747,0.025819764273
ACH-000748,-0.193606877587
ACH-000753,-0.15455016217
ACH-000756,0.10527146989700001
ACH-000757,0.010300487076700001
ACH-000758,-0.0351095773193
ACH-000760,-0.20314949989999997
ACH-000763,-0.0521446321901
ACH-000764,-0.10038818530799999
ACH-000765,0.0384906568561
ACH-000766,-0.230944174335
ACH-000767,0.11729181373099999
ACH-000768,-0.0367185676897
ACH-000769,-0.19604048686099998
ACH-000770,-0.167512100499
ACH-000771,-0.0542269428372
ACH-000773,-0.032663027026299994
ACH-000776,-0.27977580024
ACH-000777,0.0418694552051
ACH-000778,-0.317342874008
ACH-000781,0.0130722620636
ACH-000782,-0.23627582329
ACH-000783,-0.0459120860196
ACH-000784,-0.219687178435
ACH-000785,-0.0724833300169
ACH-000787,0.0648184910893
ACH-000788,-0.194767029946
ACH-000791,-0.122689525105
ACH-000792,-0.09980954184089999
ACH-000794,0.023562237614700002
ACH-000796,-0.281392723448
ACH-000799,-0.238355831831
ACH-000800,0.138172993499
ACH-000802,-0.128820484426
ACH-000804,-0.259864757392
ACH-000805,-0.148695912403
ACH-000809,-0.15433440340399998
ACH-000810,-0.15862155978599998
ACH-000811,-0.11558689967599999
ACH-000817,-0.113640314412
ACH-000819,-0.17625809518399999
ACH-000820,-0.28178135806
ACH-000821,0.00569048670072
ACH-000822,-0.03837079161569999
ACH-000823,-0.262430163599
ACH-000824,-0.014704500474499999
ACH-000827,-0.06721004094829999
ACH-000829,-0.156938715153
ACH-000831,-0.127667443506
ACH-000832,-0.16265373317600001
ACH-000833,-0.0194653739421
ACH-000834,-0.184125661559
ACH-000835,-0.243501560812
ACH-000836,-0.138200704275
ACH-000837,-0.10489361774499999
ACH-000838,-0.114599790422
ACH-000839,0.09232748913889999
ACH-000840,-0.0930446215875
ACH-000841,-0.147101218457
ACH-000843,-0.13657505380100002
ACH-000846,-0.0375418816
ACH-000847,-0.331404547514
ACH-000848,-0.207401771296
ACH-000849,0.0202015937417
ACH-000851,-0.218829804456
ACH-000855,-0.10697687686799999
ACH-000856,-0.0534423698515
ACH-000858,-0.14119748717
ACH-000859,-0.0908917909863
ACH-000861,-0.046442776311300005
ACH-000862,-0.04634830329819999
ACH-000865,-0.032220478122099994
ACH-000866,-0.181700985065
ACH-000867,-0.126354445179
ACH-000869,-0.159156823934
ACH-000872,-0.114343731462
ACH-000873,-0.0703447237543
ACH-000876,-0.136149376442
ACH-000878,0.023668486102
ACH-000880,-0.011076212723900001
ACH-000881,-0.0394136051419
ACH-000882,-0.128403193425
ACH-000884,-0.0938251831055
ACH-000885,-0.170303687665
ACH-000887,-0.18895317505399997
ACH-000888,-0.209965028057
ACH-000889,-0.23387751105000001
ACH-000890,-0.252374703915
ACH-000896,-0.21539042852499998
ACH-000898,-0.04348296592400001
ACH-000900,0.15703262776
ACH-000901,-0.30057945052499996
ACH-000905,-0.156574514326
ACH-000906,-0.13346782409000002
ACH-000907,-0.301572345917
ACH-000910,-0.09766208988260001
ACH-000911,-0.29979485854800003
ACH-000912,-0.197001751369
ACH-000913,-0.219495768727
ACH-000915,-0.00408602178666
ACH-000916,-0.5956511184000001
ACH-000917,-0.10817389462000002
ACH-000921,-0.257550952716
ACH-000924,-0.0160014528319
ACH-000926,-0.13334991901499998
ACH-000928,-0.118171277849
ACH-000929,-0.128285346691
ACH-000932,-0.0901821354855
ACH-000935,-0.26394309724599996
ACH-000936,-0.10901022261499999
ACH-000937,-0.16727541634600002
ACH-000938,-0.190258168863
ACH-000939,-0.114697216131
ACH-000941,-0.241373394139
ACH-000943,-0.219097844579
ACH-000946,-0.108569327775
ACH-000947,-0.087324464166
ACH-000948,0.00400094083899
ACH-000950,-0.296538323784
ACH-000953,0.0173985730213
ACH-000957,-0.15829032528200002
ACH-000958,-0.14480107357799998
ACH-000960,-0.167353699244
ACH-000963,-0.16950545548700002
ACH-000968,-0.161023378624
ACH-000969,-0.09503997953710001
ACH-000973,-0.11530881939899999
ACH-000974,-0.24397680485
ACH-000975,0.08371241269280001
ACH-000976,-0.205337171704
ACH-000978,-0.402287922794
ACH-000980,-0.216668844806
ACH-000984,-0.08305875087419999
ACH-000986,-0.0317354826461
ACH-000988,-0.08395493518069999
ACH-000993,-0.0503979616125
ACH-000994,-0.170049513698
ACH-000996,-0.0533228626776
ACH-001001,-0.320112789241
ACH-001020,-0.17791509332400002
ACH-001028,-0.07575939044660002
ACH-001031,-0.171092388998
ACH-001038,0.0935825650111
ACH-001048,-0.145761216329
ACH-001050,-0.045140460840699996
ACH-001053,-0.15851458765
ACH-001054,-0.014021808976499999
ACH-001061,-0.12834379895300002
ACH-001067,-0.201448285531
ACH-001075,0.170909253688
ACH-001096,-0.0997429069519
ACH-001128,-0.263239848275
ACH-001134,-0.133077875998
ACH-001151,-0.264531007322
ACH-001163,0.0358234193037
ACH-001164,-0.022242297152400003
ACH-001173,-0.13292569575
ACH-001183,-0.09702925062909999
ACH-001184,-0.100059604983
ACH-001190,-0.132133959973
ACH-001192,-0.286213559474
ACH-001193,0.288105822013
ACH-001196,-0.309019399436
ACH-001197,-0.033570773745
ACH-001205,-0.11831888386
ACH-001211,-0.0141660489332
ACH-001212,-0.153192446283
ACH-001228,0.025491188947400004
ACH-001232,-0.13561085668199999
ACH-001239,-0.13217106482000002
ACH-001274,-0.13633331767
ACH-001275,-0.140379717426
ACH-001277,0.0472080551748
ACH-001278,-0.308449677166
ACH-001280,-0.319532549792
ACH-001283,0.0155824336944
ACH-001289,-0.0572726535112
ACH-001295,-0.225231804879
ACH-001300,-0.327020183565
ACH-001301,-0.282406050615
ACH-001302,0.0773049308253
ACH-001303,-0.0779810876413
ACH-001306,-0.00677273822083
ACH-001318,0.12051093457999999
ACH-001322,-0.046433401299400004
ACH-001328,-0.10795628589199999
ACH-001332,-0.11880734923800002
ACH-001333,-0.127950916524
ACH-001336,-0.0852230238638
ACH-001340,-0.17800973673599998
ACH-001346,0.09698611978180001
ACH-001353,-0.168777993514
ACH-001354,-0.0337216476107
ACH-001367,0.0442256891187
ACH-001368,-0.0628323782944
ACH-001374,-0.161432801789
ACH-001375,-0.114676793223
ACH-001377,-0.17390678782900001
ACH-001380,-0.177519589754
ACH-001391,0.023130051659400002
ACH-001407,-0.0173984872141
ACH-001408,-0.252355228308
ACH-001413,-0.0562145303512
ACH-001430,-0.0905647529019
ACH-001431,-0.372095297355
ACH-001450,0.0152224702616
ACH-001496,-0.105783137578
ACH-001500,-0.18951686923
ACH-001521,0.0462400612402
ACH-001523,-0.26733458708
ACH-001532,-0.130364548444
ACH-001536,-0.0276842964262
ACH-001550,0.0406464028079
ACH-001552,0.137241422378
ACH-001554,-0.163394560543
ACH-001645,-0.14297850530099998
ACH-001654,-0.188247858076
ACH-001715,-0.0302345358442
ACH-001735,-0.156776238103
ACH-001736,0.0750334738627
ACH-001737,0.948429407936
ACH-001740,-0.0319405303212
ACH-001745,0.08964759527669999
ACH-001750,-0.20872196976399998
ACH-001765,-0.18633015412599999
ACH-001956,-0.185036852442
ACH-001957,-0.23217994269900002
