,AFAP1 (60312)
ACH-000004,0.559910604585
ACH-000007,0.19457108396899997
ACH-000009,0.180541003776
ACH-000011,0.237187268354
ACH-000012,0.153920429721
ACH-000013,0.1794744424
ACH-000014,0.21599969058000001
ACH-000015,0.183589001269
ACH-000017,0.257083677884
ACH-000018,0.27381221669399997
ACH-000019,0.08224417434489999
ACH-000021,0.238224005834
ACH-000022,0.10411717111400001
ACH-000025,0.21447054725
ACH-000028,0.228994456789
ACH-000030,0.205175553132
ACH-000035,0.123580700161
ACH-000036,0.397454081779
ACH-000037,0.115016207662
ACH-000039,0.463265419932
ACH-000040,0.167640734968
ACH-000041,0.258049003187
ACH-000042,0.0765089568425
ACH-000045,0.00578288409026
ACH-000047,0.206792750084
ACH-000052,0.32904811887200003
ACH-000053,0.22560612532699997
ACH-000054,0.148506719329
ACH-000055,0.0523882393681
ACH-000060,0.290795434674
ACH-000067,0.125843914571
ACH-000070,0.312838735099
ACH-000075,0.281957744743
ACH-000078,0.23426173835499997
ACH-000082,0.217315749018
ACH-000085,0.282570715212
ACH-000086,0.179305101527
ACH-000087,0.14912690378
ACH-000092,0.38403108156599997
ACH-000095,0.11074852869799999
ACH-000097,0.10596442357699999
ACH-000098,0.43283131526
ACH-000099,0.135266391623
ACH-000108,0.23515665216200002
ACH-000113,0.116900600975
ACH-000115,0.409294526532
ACH-000116,0.19946737702999998
ACH-000118,0.126600763188
ACH-000120,0.300898511463
ACH-000123,0.124155161495
ACH-000127,0.234090983353
ACH-000128,0.269795663955
ACH-000132,0.126346564004
ACH-000133,0.338738682286
ACH-000137,0.275459311515
ACH-000138,0.13978654986300001
ACH-000142,0.279256744493
ACH-000143,0.283492010879
ACH-000146,0.11328951627100001
ACH-000148,0.111526683447
ACH-000150,0.184035412146
ACH-000152,0.5313587113620001
ACH-000153,0.19962485937600002
ACH-000159,0.119283770065
ACH-000160,0.150903617064
ACH-000163,0.214561949026
ACH-000167,0.23064619764000002
ACH-000168,0.11556702807199999
ACH-000169,0.19196897636100002
ACH-000178,0.303816840366
ACH-000182,0.181128179084
ACH-000183,0.11251445217700001
ACH-000188,0.235142560748
ACH-000189,0.179603069325
ACH-000190,0.202351425381
ACH-000198,0.141271130821
ACH-000204,0.021234068256200004
ACH-000206,0.08437580957389999
ACH-000207,0.060419435214400005
ACH-000211,0.10877821934399999
ACH-000215,0.0587328125983
ACH-000221,0.218280470825
ACH-000222,0.22216112159
ACH-000223,-0.044313064480999996
ACH-000226,0.132960557235
ACH-000227,-0.0186306471187
ACH-000228,0.137917322174
ACH-000231,0.191480985103
ACH-000232,0.26817883460700004
ACH-000233,0.203769250959
ACH-000234,0.273228409216
ACH-000235,0.187940276281
ACH-000237,0.20683337803100002
ACH-000238,0.24888130678599998
ACH-000243,0.162457007906
ACH-000244,0.36352502180299995
ACH-000246,0.168885654339
ACH-000248,0.423420249162
ACH-000250,0.163486984655
ACH-000251,0.188574145342
ACH-000253,0.237049505576
ACH-000255,0.278179598315
ACH-000256,0.27828853863499997
ACH-000257,0.311844053228
ACH-000258,0.23587912344700002
ACH-000259,0.227383935654
ACH-000260,0.187023706516
ACH-000261,0.115352724586
ACH-000262,0.00961258393285
ACH-000263,0.0503947754032
ACH-000264,0.128363978852
ACH-000265,0.17397201699700002
ACH-000266,0.186019641701
ACH-000272,0.143666616311
ACH-000273,0.110243337706
ACH-000274,0.220941432564
ACH-000277,0.12119285732999999
ACH-000278,0.210611705106
ACH-000279,0.178838121292
ACH-000280,0.147010810843
ACH-000281,0.21767792293000002
ACH-000288,0.439895699453
ACH-000291,0.205334857022
ACH-000293,0.145718494107
ACH-000294,-0.015150583016299998
ACH-000295,-0.0218576826634
ACH-000296,0.18497646067200002
ACH-000302,0.24046528352899998
ACH-000304,0.384296206004
ACH-000307,0.21568678711800002
ACH-000308,0.015032791503399999
ACH-000310,0.202778485745
ACH-000311,0.125190488731
ACH-000312,0.0655610909098
ACH-000315,0.39585075166100003
ACH-000316,0.21543689995499998
ACH-000317,0.226806034048
ACH-000318,0.21977872029399997
ACH-000319,0.301694041478
ACH-000320,0.29664208202
ACH-000322,0.246019416789
ACH-000323,0.216875139256
ACH-000324,-0.016641929490200002
ACH-000329,0.25296123338599996
ACH-000330,-0.122821974778
ACH-000331,0.39614488686300003
ACH-000332,0.188016426263
ACH-000334,0.273802798708
ACH-000335,0.514515765942
ACH-000336,0.0709274153703
ACH-000337,0.18102224220199997
ACH-000339,0.256062549901
ACH-000341,0.18358721424000002
ACH-000348,0.15592936602399998
ACH-000350,0.162556523142
ACH-000352,0.163265837191
ACH-000356,0.332033729053
ACH-000361,0.251711771797
ACH-000362,0.0793886295665
ACH-000363,0.025592358415399998
ACH-000364,0.116056815204
ACH-000365,0.15962917333499999
ACH-000366,0.050934824239
ACH-000368,0.262692045198
ACH-000374,0.228387846862
ACH-000375,0.489774826033
ACH-000376,0.0683290492439
ACH-000381,0.30790593462
ACH-000383,0.128251435403
ACH-000387,0.123212708206
ACH-000389,0.396878961603
ACH-000390,0.20358622880600002
ACH-000393,0.35646375438600003
ACH-000395,0.5020050378809999
ACH-000397,0.170499371868
ACH-000401,0.646546996895
ACH-000402,0.09314865553400001
ACH-000403,0.312558870504
ACH-000404,-0.0538969420899
ACH-000406,0.128857697008
ACH-000407,0.569345873403
ACH-000408,0.352517922443
ACH-000410,0.0322053984015
ACH-000411,0.267520197546
ACH-000414,0.269401901718
ACH-000415,0.173509263113
ACH-000416,0.157138384533
ACH-000420,0.486986439171
ACH-000421,0.0809013815234
ACH-000424,0.24452037719500003
ACH-000425,0.23814254344799998
ACH-000426,0.17306115952999998
ACH-000427,0.216433612502
ACH-000433,0.0331756961868
ACH-000436,-0.0539269471514
ACH-000444,0.27327662355099996
ACH-000445,0.483743179522
ACH-000448,0.149303451363
ACH-000450,0.218401521251
ACH-000452,0.0411502144012
ACH-000454,0.425773963865
ACH-000458,0.311345083606
ACH-000459,0.102136623564
ACH-000460,0.245272140414
ACH-000461,0.264090533615
ACH-000463,0.0775514659405
ACH-000464,0.07294477652510001
ACH-000466,0.08528633701300001
ACH-000467,0.222589014085
ACH-000468,0.19444764594099997
ACH-000469,0.210256177831
ACH-000470,0.09974649843250001
ACH-000471,0.10704290353
ACH-000472,0.217293162594
ACH-000473,-0.0077715036942
ACH-000475,0.11790621137700001
ACH-000476,0.276717544789
ACH-000477,0.107213699495
ACH-000480,0.255436144744
ACH-000481,0.219140180238
ACH-000483,0.408524948038
ACH-000484,-0.053281856956000004
ACH-000485,0.182020137385
ACH-000486,0.164797935612
ACH-000487,0.18575047616
ACH-000488,0.11332224658199999
ACH-000490,0.212672858527
ACH-000491,0.17724639098900002
ACH-000495,0.269735978211
ACH-000496,0.253621373915
ACH-000499,0.13939518437
ACH-000500,-0.0633085432925
ACH-000502,0.222819751959
ACH-000503,0.127015481795
ACH-000505,0.24380400400600002
ACH-000507,0.199555658352
ACH-000510,0.191608929141
ACH-000511,0.226081587967
ACH-000512,0.150394984783
ACH-000516,0.347640278225
ACH-000517,0.123933625935
ACH-000518,0.457961638803
ACH-000520,0.281614220017
ACH-000521,0.101713673275
ACH-000522,0.210305135395
ACH-000524,0.212450969367
ACH-000527,0.0750540229083
ACH-000528,0.159055522777
ACH-000537,0.234070753517
ACH-000541,0.115300962446
ACH-000542,0.1502028641
ACH-000544,0.11199374978
ACH-000545,0.196730178785
ACH-000547,0.08292229463600001
ACH-000548,0.0025423076413000002
ACH-000549,0.26168031480500004
ACH-000550,0.467075063016
ACH-000552,0.28419822179800003
ACH-000556,0.191227500995
ACH-000557,-0.0067128335916499995
ACH-000570,0.15387035817800002
ACH-000571,0.10850047923
ACH-000573,0.250915166104
ACH-000576,0.256921523493
ACH-000580,0.291769519716
ACH-000584,0.19559098558200003
ACH-000585,0.16424724504899998
ACH-000588,0.18597232932
ACH-000589,0.17518245176600003
ACH-000591,0.41811708329400005
ACH-000593,0.16614329328500002
ACH-000600,0.306346081202
ACH-000601,0.129916135756
ACH-000604,0.0378406292698
ACH-000605,0.207296825249
ACH-000606,0.049294481304299996
ACH-000608,0.0663197399573
ACH-000614,0.205200347833
ACH-000616,0.30580370403900003
ACH-000618,0.129991013315
ACH-000619,0.0172195888267
ACH-000620,0.19878302854000002
ACH-000621,0.313287264894
ACH-000622,0.181090481559
ACH-000623,0.246469686714
ACH-000624,0.11533751570800001
ACH-000627,0.04244159134190001
ACH-000630,0.277906778781
ACH-000632,0.269271045191
ACH-000633,0.267141765892
ACH-000637,0.0840306972607
ACH-000638,0.266114545865
ACH-000646,0.38092321720600003
ACH-000647,0.176418842569
ACH-000648,0.162953069191
ACH-000649,0.155280930854
ACH-000651,0.0639595540717
ACH-000652,0.174442420023
ACH-000653,0.329762090271
ACH-000657,0.291835867128
ACH-000658,0.220304117467
ACH-000661,0.213954655561
ACH-000662,0.10136304533700001
ACH-000663,0.05156841846059999
ACH-000665,0.28284121123000006
ACH-000671,0.21483171320099997
ACH-000673,0.116229219166
ACH-000676,0.12006568880000001
ACH-000677,0.34556476107100004
ACH-000681,0.221341280069
ACH-000682,0.209162861412
ACH-000683,0.112994655364
ACH-000684,0.46069621312799997
ACH-000688,0.20584549698
ACH-000693,0.182209531021
ACH-000694,0.0021961304686300004
ACH-000695,0.20690725360999998
ACH-000696,0.09375548701099999
ACH-000697,0.039687879095
ACH-000699,0.11612113055199999
ACH-000701,0.0180152393442
ACH-000706,0.20638470199900003
ACH-000711,0.11295677445800001
ACH-000713,0.260819456251
ACH-000714,0.133532389834
ACH-000718,0.222867827881
ACH-000720,0.210014351319
ACH-000721,0.202998206077
ACH-000724,0.5036170436540001
ACH-000725,0.0741833721285
ACH-000732,0.263502472075
ACH-000734,0.19705605459399997
ACH-000735,0.188198420573
ACH-000736,0.345537900048
ACH-000738,0.16927175349100002
ACH-000746,0.0687448515002
ACH-000747,0.19391998374699998
ACH-000748,0.127362980152
ACH-000753,0.251165966523
ACH-000756,0.441204124663
ACH-000757,0.229135489999
ACH-000758,0.176182436116
ACH-000760,0.105941697791
ACH-000763,0.311601969729
ACH-000764,0.115920167184
ACH-000765,0.2260924692
ACH-000766,0.19591912381299997
ACH-000767,0.163665481494
ACH-000768,0.370433249603
ACH-000769,0.18044653027600002
ACH-000770,0.194690589844
ACH-000771,0.259524319477
ACH-000773,0.154449596109
ACH-000776,0.30758519296799997
ACH-000777,0.228728729641
ACH-000778,0.267341236236
ACH-000781,0.17194958077199998
ACH-000782,0.177351470925
ACH-000783,0.22238124247699997
ACH-000784,0.234637475957
ACH-000785,0.25099108174400003
ACH-000787,0.171362039073
ACH-000788,0.171642795908
ACH-000791,0.300221740379
ACH-000792,0.113141690745
ACH-000794,0.0974819514092
ACH-000796,0.116361050462
ACH-000799,0.139686409409
ACH-000800,0.19848562901500003
ACH-000802,0.113248166303
ACH-000804,0.161701976256
ACH-000805,0.24885758644699998
ACH-000809,0.00171626993273
ACH-000810,-0.245264739329
ACH-000811,0.20811142269299998
ACH-000817,0.215853922143
ACH-000819,0.276526899977
ACH-000820,0.6104352671159999
ACH-000821,0.053299263653300004
ACH-000822,0.21387245662999999
ACH-000823,0.186582166136
ACH-000824,0.200213840478
ACH-000827,0.144052759063
ACH-000829,0.24453960874699998
ACH-000831,0.192165024364
ACH-000832,0.235362853821
ACH-000833,0.24906513421100002
ACH-000834,0.185841674175
ACH-000835,0.121138098795
ACH-000836,0.134996091541
ACH-000837,0.181252820844
ACH-000838,0.069851763572
ACH-000839,0.0800247391981
ACH-000840,0.19185387843199997
ACH-000841,0.05647515770790001
ACH-000843,0.0899395483993
ACH-000846,0.151631298949
ACH-000847,0.346488009675
ACH-000848,0.18528802065400002
ACH-000849,0.220009243786
ACH-000851,0.37613530896499997
ACH-000855,0.037145902105199996
ACH-000856,0.318141984157
ACH-000858,0.185252250108
ACH-000859,0.12213265694
ACH-000861,0.21264365080400002
ACH-000862,0.123799250121
ACH-000865,0.188547022872
ACH-000866,0.157936408141
ACH-000867,0.116833126075
ACH-000869,-0.0178684466435
ACH-000872,0.266836279452
ACH-000873,0.362339589318
ACH-000876,0.27804798398
ACH-000878,0.36975115549500004
ACH-000880,0.21325223427
ACH-000881,0.204054613354
ACH-000882,0.188754171637
ACH-000884,0.21353983709899998
ACH-000885,0.25133120050700003
ACH-000887,0.15150904583799998
ACH-000888,0.15970166272199998
ACH-000889,0.148776197612
ACH-000890,0.400891513284
ACH-000896,0.240778189053
ACH-000898,0.0198754456018
ACH-000900,0.283522358428
ACH-000901,0.229391562232
ACH-000905,0.09368740568769998
ACH-000906,0.133803140101
ACH-000907,0.0627100883729
ACH-000910,0.133091918207
ACH-000911,0.31018899892900004
ACH-000912,0.227526118996
ACH-000913,0.168302797319
ACH-000915,0.184883334133
ACH-000916,-0.04830367121259999
ACH-000917,0.150660453912
ACH-000921,0.15445529907400002
ACH-000924,0.253385398851
ACH-000926,0.159435685276
ACH-000928,0.24894269458299997
ACH-000929,0.162515181464
ACH-000932,0.27493285035
ACH-000935,0.381897539849
ACH-000936,0.26398168542100003
ACH-000937,0.142900170917
ACH-000938,0.241368847435
ACH-000939,0.313373993926
ACH-000941,0.0156306759595
ACH-000943,0.14805195349000003
ACH-000946,0.127084004978
ACH-000947,0.10218370509500001
ACH-000948,0.166995024525
ACH-000950,0.424310699474
ACH-000953,0.09470681271919999
ACH-000957,0.148730854219
ACH-000958,0.134568944261
ACH-000960,0.19998613671100002
ACH-000963,0.162869071547
ACH-000968,0.22398046855
ACH-000969,0.08193008151669999
ACH-000973,0.245733609395
ACH-000974,0.128368783218
ACH-000975,0.23586970587699999
ACH-000976,0.0698925266764
ACH-000978,0.361911634767
ACH-000980,0.0664066647519
ACH-000984,0.07023489645610001
ACH-000986,0.19498440497699998
ACH-000988,0.29872499068799996
ACH-000993,0.257975253342
ACH-000994,0.113629607116
ACH-000996,0.09032526184560001
ACH-001001,0.230427342466
ACH-001020,-0.207592636571
ACH-001028,0.240456100263
ACH-001031,0.0921903588198
ACH-001038,0.268796106129
ACH-001048,0.24230459068799998
ACH-001050,0.30342177781
ACH-001053,0.0277137391977
ACH-001054,0.155393682887
ACH-001061,0.166428050515
ACH-001067,0.313802539149
ACH-001075,0.0364130669316
ACH-001096,0.13148912622300002
ACH-001128,0.317657045156
ACH-001134,0.363033498636
ACH-001151,0.122018019606
ACH-001163,0.22000657699499998
ACH-001164,0.300609958774
ACH-001173,0.174622799919
ACH-001183,-0.0614885935948
ACH-001184,0.12259385623400001
ACH-001190,0.12146245241800001
ACH-001192,0.08573385340800001
ACH-001193,0.186683305139
ACH-001196,0.268914304433
ACH-001197,0.206438956151
ACH-001205,0.165939745671
ACH-001211,0.44524865374
ACH-001212,0.438965993204
ACH-001228,-0.0315039180275
ACH-001232,0.289364725517
ACH-001239,0.17595057321199997
ACH-001274,0.317420385812
ACH-001275,-0.0376483899609
ACH-001277,0.264579578303
ACH-001278,0.221021711115
ACH-001280,0.15086776388
ACH-001283,0.18480558047
ACH-001289,0.210257566413
ACH-001295,0.176051575329
ACH-001300,0.110950923314
ACH-001301,0.134820343058
ACH-001302,0.28252396538400004
ACH-001303,0.199456843722
ACH-001306,0.35138919560500004
ACH-001318,0.222815014047
ACH-001322,0.00597029526312
ACH-001328,0.215737466136
ACH-001332,-0.0550289228797
ACH-001333,0.164410842734
ACH-001336,0.143883545051
ACH-001340,0.169822818268
ACH-001346,0.0527602648728
ACH-001353,0.26110977591999995
ACH-001354,0.16017024244
ACH-001367,0.156237576035
ACH-001368,0.254251635767
ACH-001374,-0.043964024371600005
ACH-001375,0.164385039033
ACH-001377,0.209073187382
ACH-001380,0.36432438740999995
ACH-001391,0.211045359012
ACH-001407,0.206867140436
ACH-001408,0.140177923857
ACH-001413,0.15213909232
ACH-001430,0.11921725285
ACH-001431,0.114626397435
ACH-001450,0.24711001062
ACH-001496,0.170035611004
ACH-001500,0.1454261017
ACH-001521,0.199850575346
ACH-001523,0.312969843828
ACH-001532,0.33971024915
ACH-001536,0.400850232756
ACH-001550,0.10957639573200001
ACH-001552,0.22560571259599999
ACH-001554,0.167746177612
ACH-001645,0.326545627102
ACH-001654,0.18007416065200002
ACH-001715,0.329106307306
ACH-001735,0.13254652792000002
ACH-001736,0.0439711521133
ACH-001737,0.364677875725
ACH-001740,0.203815844934
ACH-001745,0.12138563279100001
ACH-001750,0.18250819939500001
ACH-001765,0.0956135732714
ACH-001956,0.13768686757999998
ACH-001957,0.155707689543
